n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,3,75.6328,37.0378,38.7563,11173.5153,13935.7398,11489.0177,114.3229,112.6143,5.249216,641.94385,6894.2721,7420.8925
0.02,3,72.2013,35.1609,37.2012,11202.1848,13935.7574,11719.9837,109.3364,107.3039,5.252736,1225.6532,6686.5748,7644.351
0.03,3,68.8246,33.3293,35.6553,11257.6175,13935.7941,11932.0329,104.4141,102.0938,5.256745,1752.5367,6528.5572,7830.1117
0.04,3,65.5587,31.5694,34.1481,11331.1919,13935.8433,12123.6416,99.6415,97.0665,5.261,2225.9002,6414.4594,7983.1998
0.05,3,62.439,29.8974,32.6992,11416.0223,13935.8997,12294.9543,95.0736,92.2734,5.26532,2650.0776,6337.5863,8108.5604
0.06,3,59.4854,28.3213,31.3203,11506.8993,13935.9594,12447.0921,90.7417,87.7427,5.26958,3029.8079,6291.2012,8210.7241
0.07,3,56.7064,26.844,30.0172,11600.0517,13936.0195,12581.6716,86.6603,83.4854,5.2737,3369.8296,6269.0843,8293.6644
0.08,3,54.1027,25.4643,28.7918,11692.8556,13936.0782,12700.4947,82.832,79.5012,5.27764,3674.64,6265.8139,8360.7708
0.09,3,51.67,24.1787,27.6432,11783.5596,13936.1342,12805.3624,79.2514,75.782,5.28136,3948.3697,6276.8518,8414.8822
0.1,3,49.4006,22.9823,26.5689,11871.0526,13936.1866,12897.9732,75.9083,72.3155,5.28486,4194.7324,6298.5099,8458.3487
0.11,3,47.2852,21.8695,25.565,11954.6815,13936.2352,12979.8733,72.7899,69.0868,5.28813,4417.0204,6327.8564,8493.1009
0.12,3,45.3138,20.8343,24.6276,12034.1121,13936.2797,13052.44,69.8818,66.0796,5.29119,4618.1256,6362.5997,8520.7184
0.13,3,43.476,19.8709,23.752,12109.2281,13936.32,13116.883,67.1691,63.2779,5.29403,4800.5732,6400.9724,8542.4903
0.14,3,41.7617,18.9736,22.9339,12180.0579,13936.3563,13174.2547,64.6374,60.6657,5.29668,4966.5613,6441.6268,8559.4681
0.15,3,40.1611,18.137,22.169,12246.7225,13936.3887,13225.4662,62.2725,58.228,5.29915,5117.9997,6483.5456,8572.5097
0.16,3,38.6652,17.356,21.4532,12309.3996,13936.4173,13271.3032,60.0614,55.9507,5.30145,5256.547,6525.9688,8582.3158
0.17,3,37.2655,16.626,20.7826,12368.2989,13936.4425,13312.4424,57.9916,53.8205,5.3036,5383.6441,6568.3347,8589.4596
0.18,3,35.9541,15.9428,20.1536,12423.6447,13936.4643,13349.4665,56.0519,51.8254,5.3056,5500.5449,6610.2344,8594.4112
