n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,38.9308,39.205,78.1254,13834.2872,11286.4909,11136.2509,117.053,1.319549,117.3132,6894.8318,7035.0805,168.55834
0.02,4,38.4621,38.7584,77.21,13834.2871,11349.8744,11135.6448,115.6684,1.31955,115.9511,6828.4805,7102.4084,333.16375
0.03,4,37.9931,38.3109,76.2935,13834.287,11412.3028,11137.6245,114.2824,1.319551,114.587,6765.7244,7166.8504,493.81127
0.04,4,37.5246,37.8634,75.3775,13834.2869,11473.6784,11142.0048,112.8974,1.319553,113.2233,6706.5272,7228.4793,650.50762
0.05,4,37.0574,37.4166,74.4634,13834.2868,11533.9191,11148.6044,111.5157,1.319554,111.8623,6650.8379,7287.3735,803.27193
0.06,4,36.5921,36.9711,73.5527,13834.2868,11592.9572,11157.2469,110.1391,1.319556,110.5058,6598.5924,7343.6155,952.13439
0.07,4,36.1294,36.5276,72.6464,13834.2867,11650.738,11167.762,108.7697,1.319558,109.1559,6549.7148,7397.2909,1097.135
0.08,4,35.6698,36.0866,71.7457,13834.2866,11707.2187,11179.9859,107.4089,1.31956,107.8142,6504.1199,7448.4875,1238.3221
0.09,4,35.2137,35.6486,70.8517,13834.2865,11762.3672,11193.7623,106.0584,1.319562,106.482,6461.7136,7497.2941,1375.7517
0.1,4,34.7617,35.2141,69.9652,13834.2865,11816.1608,11208.9425,104.7194,1.319564,105.1609,6422.3953,7543.8003,1509.4859
0.11,4,34.314,34.7835,69.0869,13834.2864,11868.5854,11225.3856,103.3931,1.319567,103.852,6386.0586,7588.0955,1639.5922
0.12,4,33.8712,34.3572,68.2177,13834.2864,11919.6345,11242.9591,102.0806,1.319569,102.5563,6352.5932,7630.2681,1766.1425
0.13,4,33.4334,33.9354,67.358,13834.2863,11969.3078,11261.5383,100.7827,1.319572,101.2748,6321.8855,7670.4057,1889.2125
0.14,4,33.0008,33.5184,66.5085,13834.2862,12017.6111,11281.0066,99.50035,1.319575,100.0082,6293.8199,7708.5943,2008.8804
0.15,4,32.5739,33.1065,65.6696,13834.2862,12064.5549,11301.2553,98.2341,1.31958,98.7573,6268.2798,7744.918,2125.2268
0.16,4,32.1526,32.6999,64.8417,13834.2861,12110.1541,11322.1833,96.9846,1.31958,97.5227,6245.1485,7779.4587,2238.3338
0.17,4,31.7372,32.2986,64.0251,13834.2861,12154.4271,11343.6968,95.7522,1.31958,96.3048,6224.3099,7812.2962,2348.2846
