n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,5,8.89469,17.7971,8.9024,13924.9833,13250.7581,13799.5397,0.00853121,26.6826,26.6773,8541.1131,7464.2321,7079.01
0.02,5,8.82309,17.6538,8.83075,13921.1152,13253.318,13799.5382,0.00850893,26.4676,26.4624,8533.6745,7459.8328,7085.6539
0.03,5,8.75251,17.5126,8.76011,13917.3496,13255.884,13799.5368,0.00848691,26.2557,26.2505,8526.3792,7455.6534,7092.2284
0.04,5,8.68293,17.3734,8.69047,13913.6837,13258.4547,13799.5353,0.00846517,26.0468,26.0417,8519.224,7451.6857,7098.7337
0.05,5,8.61432,17.2361,8.62181,13910.1144,13261.0287,13799.5339,0.00844368,25.8408,25.8357,8512.2056,7447.9219,7105.1698
0.06,5,8.54667,17.1008,8.55411,13906.6389,13263.6045,13799.5325,0.00842245,25.6377,25.6326,8505.321,7444.3543,7111.5371
0.07,5,8.47996,16.9673,8.48736,13903.2544,13266.181,13799.5311,0.00840148,25.4375,25.4324,8498.5671,7440.9757,7117.8358
0.08,5,8.41418,16.8357,8.42153,13899.9583,13268.757,13799.5298,0.00838075,25.24,25.2349,8491.9407,7437.779,7124.0663
0.09,5,8.34931,16.7059,8.35661,13896.7479,13271.3313,13799.5284,0.00836028,25.0453,25.0402,8485.4391,7434.7575,7130.2288
0.1,5,8.28534,16.5779,8.29259,13893.6207,13273.903,13799.5271,0.00834006,24.8532,24.8482,8479.0594,7431.9046,7136.3237
0.11,5,8.22224,16.4517,8.22944,13890.5744,13276.471,13799.5258,0.00832007,24.6638,24.6588,8472.7988,7429.214,7142.3517
0.12,5,8.16001,16.3271,8.16716,13887.6065,13279.0344,13799.5246,0.00830033,24.4769,24.472,8466.6545,7426.6797,7148.313
0.13,5,8.09862,16.2043,8.10573,13884.7148,13281.5924,13799.5233,0.00828082,24.2926,24.2877,8460.6239,7424.2959,7154.2081
0.14,5,8.03806,16.0832,8.04513,13881.8971,13284.1443,13799.5221,0.00826155,24.1108,24.1059,8454.7044,7422.057,7160.0378
0.15,5,7.97832,15.9636,7.98534,13879.1512,13286.6891,13799.5209,0.0082425,23.9315,23.9266,8448.8935,7419.9574,7165.8023
0.16,5,7.91939,15.8457,7.92636,13876.4751,13289.2263,13799.5197,0.00822368,23.7545,23.7497,8443.1887,7417.9921,7171.5024
0.17,5,7.86124,15.7294,7.86817,13873.8667,13291.7551,13799.5186,0.00820509,23.58,23.5751,8437.5877,7416.1561,7177.1386
0.18,5,7.80387,15.6146,7.81076,13871.3242,13294.2751,13799.5174,0.00818672,23.4077,23.4029,8432.088,7414.4444,7182.7115
0.19,5,7.74726,15.5013,7.7541,13868.8457,13296.7856,13799.5163,0.00816857,23.2378,23.233,8426.6874,7412.8524,7188.2217
0.2,5,7.69139,15.3896,7.6982,13866.4293,13299.286,13799.5152,0.00815063,23.0701,23.0653,8421.3836,7411.3757,7193.6699
0.21,5,7.63627,15.2793,7.64303,13864.0733,13301.776,13799.5141,0.0081329,22.9046,22.8998,8416.1745,7410.0099,7199.0567
0.22,5,7.58186,15.1704,7.58858,13861.7759,13304.255,13799.513,0.00811538,22.7412,22.7365,8411.058,7408.7509,7204.3827
0.23,5,7.52816,15.063,7.53484,13859.5356,13306.7226,13799.512,0.00809807,22.58,22.5753,8406.0319,7407.5946,7209.6486
0.24,5,7.47516,14.9569,7.4818,13857.3507,13309.1785,13799.5109,0.00808096,22.4209,22.4162,8401.0943,7406.5373,7214.8551
0.25,5,7.42284,14.8523,7.42944,13855.2197,13311.6222,13799.5099,0.00806406,22.2638,22.2592,8396.2433,7405.5752,7220.0028
0.26,5,7.3712,14.7489,7.37776,13853.1411,13314.0535,13799.5089,0.00804734,22.1088,22.1041,8391.4768,7404.7047,7225.0924
0.27,5,7.32021,14.6469,7.32673,13851.1134,13316.472,13799.5079,0.00803083,21.9557,21.9511,8386.793,7403.9223,7230.1246
0.28,5,7.26988,14.5462,7.27636,13849.1352,13318.8775,13799.5069,0.0080145,21.8046,21.8,8382.1901,7403.2248,7235.1
0.29,5,7.22018,14.4468,7.22663,13847.2052,13321.2697,13799.5059,0.00799837,21.6554,21.6508,8377.6664,7402.609,7240.0194
0.3,5,7.17111,14.3486,7.17752,13845.322,13323.6484,13799.505,0.00798242,21.5081,21.5035,8373.22,7402.0717,7244.8834
0.31,5,7.12266,14.2517,7.12903,13843.4844,13326.0133,13799.5041,0.00796666,21.3627,21.3581,8368.8494,7401.61,7249.6926
0.32,5,7.07481,14.1559,7.08115,13841.6911,13328.3644,13799.5031,0.00795107,21.219,21.2145,8364.5528,7401.2211,7254.4478
0.33,5,7.02756,14.0614,7.03386,13839.9408,13330.7013,13799.5022,0.00793567,21.0772,21.0727,8360.3287,7400.9021,7259.1497
0.34,5,6.9809,13.968,6.98716,13838.2325,13333.0239,13799.5013,0.00792044,20.9371,20.9326,8356.1754,7400.6504,7263.7988
0.35,5,6.93481,13.8758,6.94104,13836.5651,13335.3322,13799.5005,0.00790538,20.7987,20.7942,8352.0915,7400.4636,7268.396
0.36,5,6.88928,13.7847,6.89548,13834.9373,13337.6259,13799.4996,0.0078905,20.662,20.6576,8348.0755,7400.339,7272.9417
0.37,5,6.84432,13.6948,6.85048,13833.3482,13339.905,13799.4987,0.00787578,20.527,20.5226,8344.1259,7400.2743,7277.4368
0.38,5,6.7999,13.6059,6.80602,13831.7966,13342.1694,13799.4979,0.00786123,20.3937,20.3893,8340.2413,7400.2673,7281.8818
0.39,5,6.75601,13.5181,6.76211,13830.2817,13344.419,13799.4971,0.00784684,20.2619,20.2575,8336.4203,7400.3156,7286.2774
0.4,5,6.71266,13.4313,6.71872,13828.8025,13346.6537,13799.4962,0.00783262,20.1318,20.1274,8332.6616,7400.4173,7290.6243
