n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,1,76.4296,42.1411,76.1133,11204.3941,11856.6081,10157.0903,146.5971,97.15679,96.40386,495.57378,4082.209,4189.3739
0.02,1,73.8005,41.7675,72.5627,11250.3722,11955.1862,10381.4959,140.2719,95.47022,92.57571,957.07733,4160.2991,4359.5919
0.03,1,71.1886,41.3118,69.224,11308.9332,12045.0435,10593.8001,134.2006,93.56672,89.03094,1384.8723,4248.6102,4523.9216
0.04,1,68.6234,40.784,66.0934,11376.5763,12127.2492,10792.6686,128.4076,91.51125,85.73983,1780.0705,4344.4534,4680.2947
0.05,1,66.1264,40.1963,63.1641,11450.3067,12202.7092,10977.6067,122.9061,89.35753,82.67648,2144.2894,4445.2941,4827.689
0.06,1,63.7131,39.5611,60.4272,11527.6649,12272.1943,11148.7063,117.7003,87.14894,79.81829,2479.4527,4548.9159,4965.7675
0.07,1,61.3932,38.8898,57.8723,11606.6987,12336.3639,11306.4462,112.7877,84.91979,77.1455,2787.6354,4653.4853,5094.6249
0.08,1,59.1725,38.193,55.4881,11685.9061,12395.7843,11451.5421,108.1609,82.69664,74.6408,3070.9514,4757.5512,5214.6155
0.09,1,57.0537,37.4797,53.2632,11764.1653,12450.9451,11584.8386,103.8091,80.49967,72.28897,3331.4758,4860.0099,5326.2376
0.1,1,55.0368,36.7575,51.1862,11840.6659,12502.2717,11707.2338,99.7194,78.3438,70.0766,3571.1939,4960.0546,5430.0587
0.11,1,53.1202,36.0328,49.2462,11914.8448,12550.1352,11819.6293,95.8775,76.2398,67.9917,3791.9704,5057.1217,5526.6674
0.12,1,51.3011,35.3105,47.4326,11986.3319,12594.8611,11922.8979,92.2687,74.1951,66.0238,3995.5342,5150.8411,5616.6433
0.13,1,49.576,34.5949,45.7355,12054.9045,12636.7364,12017.8647,88.8781,72.2145,64.1634,4183.4724,5240.9926,5700.5406
0.14,1,47.9406,33.8891,44.1458,12120.4503,12676.0144,12105.2971,85.6912,70.3009,62.4021,4357.2319,5327.4697,5778.8778
0.15,1,46.3905,33.1956,42.6549,12182.9386,12712.9204,12185.9002,82.694,68.4556,60.7323,4518.125,5410.2504,5852.1341
