n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,3,59.8875,29.9399,29.9476,11400.6379,13799.4481,12818.7678,89.821,89.8157,0.00690257,4072.9108,5562.8155,8517.6448
0.02,3,56.6063,28.2997,28.3066,11534.8458,13799.4481,12923.484,84.8987,84.8935,0.00690256,4311.132,5623.9084,8536.1275
0.03,3,53.6297,26.8118,26.818,11657.964,13799.4481,13012.9156,80.4332,80.4282,0.00690255,4526.6199,5691.3301,8547.2098
0.04,3,50.9227,25.4586,25.4641,11770.7472,13799.4481,13089.7393,76.3722,76.3672,0.00690254,4721.5304,5761.7408,8552.7573
0.05,3,48.4542,24.2247,24.2296,11874.0504,13799.4481,13156.1095,72.6692,72.6643,0.00690253,4898.0602,5832.8929,8554.1654
0.06,3,46.1972,23.0964,23.1008,11968.74,13799.4481,13213.7654,69.2832,69.2784,0.00690252,5058.2762,5903.3046,8552.4829
0.07,3,44.1277,22.0619,22.0658,12055.6466,13799.4481,13264.116,66.1787,66.174,0.0069025,5204.0502,5972.0252,8548.5012
0.08,3,42.2251,21.1108,21.1142,12135.5416,13799.4481,13308.3084,63.3245,63.3198,0.00690249,5337.0436,6038.4695,8542.8211
0.09,3,40.4712,20.2341,20.2371,12209.1279,13799.4481,13347.2812,60.6934,60.6888,0.00690248,5458.7151,6102.3024,8535.8995
0.1,3,38.8502,19.4238,19.4264,12277.0388,13799.4481,13381.8062,58.2617,58.2573,0.00690247,5570.3386,6163.3577,8528.0857
0.11,3,37.3485,18.6731,18.6754,12339.8408,13799.4481,13412.5217,56.0089,56.0045,0.00690246,5673.0242,6221.5832,8519.6475
0.12,3,35.9539,17.976,17.9779,12398.0382,13799.4481,13439.9583,53.9168,53.9125,0.00690245,5767.7384,6277.0014,8510.7899
0.13,3,34.6558,17.3271,17.3287,12452.0793,13799.4481,13464.5595,51.9695,51.9652,0.00690244,5855.3238,6329.6832,8501.6709
0.14,3,33.445,16.7219,16.7232,12502.3623,13799.4481,13486.6976,50.1532,50.1489,0.00690243,5936.516,6379.7295,8492.4114
0.15,3,32.3133,16.1561,16.1572,12549.2403,13799.4481,13506.687,48.4554,48.4512,0.00690242,6011.9585,6427.2585,8483.1043
0.16,3,31.2534,15.6263,15.6271,12593.0275,13799.4481,13524.794,46.8654,46.8612,0.00690241,6082.2156,6472.3973,8473.8206
0.17,3,30.2589,15.1292,15.1297,12634.003,13799.4481,13541.246,45.3735,45.3694,0.0069024,6147.7836,6515.2758,8464.6141
0.18,3,29.3241,14.6619,14.6622,12672.4156,13799.4481,13556.237,43.9712,43.9671,0.00690239,6209.0999,6556.0233,8455.5253
0.19,3,28.4439,14.2219,14.222,12708.4871,13799.4481,13569.934,42.6508,42.6468,0.00690238,6266.5514,6594.7654,8446.5846
0.2,3,27.6139,13.807,13.8069,12742.416,13799.4481,13582.4811,41.4056,41.4016,0.00690237,6320.4808,6631.6229,8437.814
0.21,3,26.8298,13.4151,13.4148,12774.3798,13799.4481,13594.0029,40.2294,40.2255,0.00690236,6371.193,6666.7109,8429.2292
0.22,3,26.0882,13.0443,13.0439,12804.5379,13799.4481,13604.6079,39.1169,39.113,0.00690235,6418.9595,6700.1379,8420.8409
0.23,3,25.3857,12.6932,12.6926,12833.0338,13799.4481,13614.3907,38.0631,38.0592,0.00690234,6464.0233,6732.0061,8412.656
0.24,3,24.7194,12.3601,12.3593,12859.9964,13799.4481,13623.434,37.0635,37.0596,0.00690233,6506.6017,6762.4111,8404.6783
0.25,3,24.0865,12.0437,12.0428,12885.5423,13799.4481,13631.8105,36.1141,36.1103,0.00690232,6546.8901,6791.4424,8396.9092
0.26,3,23.4847,11.7429,11.7419,12909.7771,13799.4481,13639.5842,35.2114,35.2076,0.00690231,6585.0643,6819.1834,8389.3481
0.27,3,22.9118,11.4565,11.4553,12932.7962,13799.4481,13646.8117,34.352,34.3482,0.0069023,6621.2831,6845.7119,8381.9934
0.28,3,22.3658,11.1836,11.1823,12954.6863,13799.4481,13653.5431,33.5329,33.5291,0.00690229,6655.6899,6871.1001,8374.8419
0.29,3,21.8449,10.9232,10.9217,12975.5264,13799.4481,13659.8228,32.7514,32.7477,0.00690228,6688.4149,6895.4154,8367.89
0.3,3,21.3473,10.6745,10.6729,12995.3884,13799.4481,13665.6907,32.005,32.0013,0.00690227,6719.5761,6918.7203,8361.1332
0.31,3,20.8717,10.4367,10.435,13014.3381,13799.4481,13671.1819,31.2915,31.2878,0.00690226,6749.2812,6941.0733,8354.5669
