n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,1,78.1254,23.0238,57.9465,11382.2336,13367.1749,10746.7484,135.6077,99.54327,40.87459,168.5478,6198.0837,6304.7982
0.02,1,77.2101,22.9564,57.3159,11382.8976,13366.5027,10811.555,134.0253,98.4423,40.75959,333.14284,6146.5583,6353.1915
0.03,1,76.2936,22.8901,56.6846,11386.0703,13365.8477,10875.3745,132.4407,97.34122,40.64511,493.77998,6099.0625,6399.0145
0.04,1,75.3776,22.8249,56.0539,11391.5639,13365.2095,10938.1115,130.8565,96.24191,40.53116,650.46574,6055.4852,6442.3668
0.05,1,74.4636,22.7606,55.4247,11399.1953,13364.5879,10999.6861,129.2754,95.1461,40.41771,803.21905,6015.7026,6483.3485
0.06,1,73.5528,22.6973,54.7979,11408.787,13363.9828,11060.0328,127.6997,94.05534,40.30479,952.06988,5979.5802,6522.0602
0.07,1,72.6465,22.6349,54.1744,11420.1681,13363.3938,11119.099,126.1315,92.97106,40.19237,1097.058,5946.9752,6558.6014
0.08,1,71.7459,22.5733,53.555,11433.1752,13362.8207,11176.8439,124.5728,91.89455,40.08046,1238.2317,5917.738,6593.0708
0.09,1,70.8518,22.5124,52.9403,11447.6526,13362.2634,11233.2371,123.0253,90.82696,39.96906,1375.6466,5891.7146,6625.5652
0.1,1,69.9652,22.4523,52.3309,11463.4525,13361.7215,11288.2577,121.4906,89.76931,39.85817,1509.3647,5868.7478,6656.1792
0.11,1,69.087,22.3929,51.7275,11480.4357,13361.1949,11341.8933,119.97,88.7225,39.74777,1639.4534,5848.6793,6685.0053
0.12,1,68.2177,22.3341,51.1304,11498.4713,13360.6834,11394.1387,118.4647,87.68734,39.63788,1765.9845,5831.3505,6712.133
0.13,1,67.358,22.276,50.5402,11517.4366,13360.1867,11444.9952,116.9759,86.66451,39.52849,1889.0334,5816.6045,6737.6492
0.14,1,66.5084,22.2184,49.9571,11537.2173,13359.7046,11494.4698,115.5045,85.65462,39.41959,2008.6782,5804.2861,6761.6374
0.15,1,65.6695,22.1613,49.3814,11557.707,13359.2369,11542.5741,114.0512,84.65816,39.31118,2124.9995,5794.2438,6784.1785
0.16,1,64.8415,22.1048,48.8135,11578.807,13358.7834,11589.3242,112.6168,83.67558,39.20326,2238.0792,5786.3299,6805.3497
