n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,1,78.1737,42.3348,78.1995,11174.7972,11787.8548,10012.1038,150.5244,98.43598,98.49168,168.94622,4015.4403,4054.1468
0.02,1,77.304,42.2421,76.9567,11184.7745,11823.732,10089.8078,148.3552,97.96063,97.13143,334.1315,4037.2872,4113.107
0.03,1,76.4303,42.1392,75.7368,11196.7336,11858.4701,10166.5718,146.2078,97.45006,95.80684,495.53418,4060.6636,4171.8758
0.04,1,75.5544,42.0262,74.5401,11210.5241,11892.12,10242.2695,144.0842,96.90734,94.51658,653.14437,4085.4847,4230.2787
0.05,1,74.6777,41.9032,73.3665,11225.9974,11924.7296,10316.7934,141.9858,96.33545,93.25938,806.9649,4111.6581,4288.1674
0.06,1,73.8017,41.7706,72.2162,11243.008,11956.3444,10390.0523,139.9141,95.73721,92.03404,957.01017,4139.0863,4345.4174
0.07,1,72.9277,41.6286,71.0891,11261.415,11987.0072,10461.9705,137.8704,95.1153,90.83939,1103.3049,4167.6688,4401.9249
0.08,1,72.0569,41.4775,69.9851,11281.0821,12016.7587,10532.4866,135.8557,94.47224,89.67432,1245.883,4197.3032,4457.6047
0.09,1,71.1903,41.3179,68.9041,11301.879,12045.6372,10601.5516,133.8708,93.81045,88.53778,1384.7867,4227.8873,4512.3875
0.1,1,70.3289,41.1502,67.846,11323.6812,12073.6793,10669.1284,131.9167,93.13215,87.42875,1520.0652,4259.32,4566.2183
0.11,1,69.4736,40.9747,66.8105,11346.371,12100.9193,10735.1897,129.9938,92.43947,86.34626,1651.7738,4291.5022,4619.0542
0.12,1,68.6253,40.792,65.7974,11369.837,12127.3898,10799.7179,128.1028,91.73437,85.28939,1779.9732,4324.3382,4670.8632
0.13,1,67.7846,40.6026,64.8064,11393.9748,12153.1218,10862.7031,126.2439,91.0187,84.25724,1904.7286,4357.7356,4721.6223
0.14,1,66.9522,40.4069,63.8372,11418.6865,12178.1446,10924.1429,124.4174,90.29417,83.24898,2026.1088,4391.6065,4771.3166
0.15,1,66.1286,40.2054,62.8895,11443.8809,12202.486,10984.0409,122.6235,89.56236,82.26379,2144.1856,4425.8674,4819.938
0.16,1,65.3144,39.9985,61.963,11469.4736,12226.1725,11042.4065,120.8623,88.82476,81.3009,2259.0332,4460.4395,4867.4841
0.17,1,64.5098,39.7867,61.0572,11495.3861,12249.2291,11099.2534,119.1337,88.08273,80.35956,2370.7276,4495.2491,4913.9576
0.18,1,63.7154,39.5705,60.1718,11521.5463,12271.6796,11154.5996,117.4377,87.33751,79.43908,2479.3461,4530.2273,4959.3653
