n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,3,61.1163,29.2926,31.8826,11384.9922,13897.1113,12820.149,92.9666,90.3767,3.74486,4034.5769,5713.5989,8707.6546
0.02,3,58.6134,28.0057,30.6665,11487.2789,13897.3328,12905.2033,89.2477,86.5863,3.75413,4223.3708,5753.3003,8726.9254
0.03,3,56.2805,26.8073,29.5319,11583.7242,13897.5387,12980.7126,85.7803,83.0543,3.7627,4398.249,5798.4432,8740.8524
0.04,3,54.1042,25.6902,28.4727,11674.4643,13897.7299,13047.9389,82.5447,79.7601,3.77061,4560.1814,5847.1751,8750.4532
0.05,3,52.0717,24.6476,27.4828,11759.7265,13897.9072,13107.9646,79.5223,76.6844,3.77793,4710.1866,5898.0836,8756.5508
0.06,3,50.1713,23.6734,26.5566,11839.7908,13898.0717,13161.7168,76.6957,73.8093,3.78469,4849.2662,5950.103,8759.8124
0.07,3,48.3922,22.7619,25.689,11914.9623,13898.2242,13209.99,74.0491,71.1181,3.79095,4978.3706,6002.4366,8760.7798
0.08,3,46.7244,21.9078,24.8753,11985.5548,13898.3656,13253.4656,71.5676,68.5959,3.79676,5098.3832,6054.4965,8759.8938
0.09,3,45.1589,21.1066,24.1111,12051.8781,13898.4968,13292.7288,69.238,66.2286,3.80215,5210.1139,6105.8545,8757.5137
0.1,3,43.6874,20.3537,23.3924,12114.2321,13898.6187,13328.2832,67.0479,64.0038,3.80715,5314.2998,6156.2047,8753.9332
0.11,3,42.3024,19.6454,22.7157,12172.9015,13898.7318,13360.5633,64.9862,61.9101,3.81181,5411.6078,6205.3346,8749.3929
0.12,3,40.997,18.9781,22.0777,12228.1541,13898.837,13389.9445,63.0428,59.9369,3.81615,5502.6401,6253.1022,8744.0898
0.13,3,39.765,18.3486,21.4754,12280.2401,13898.9348,13416.7524,61.2086,58.075,3.82019,5587.9388,6299.4189,8738.1861
0.14,3,38.6009,17.7539,20.9061,12329.3911,13899.0257,13441.2699,59.4751,56.3158,3.82397,5667.9922,6344.2363,8731.8149
0.15,3,37.4994,17.1913,20.3672,12375.8217,13899.1105,13463.7433,57.8348,54.6514,3.82751,5743.2396,6387.5358,8725.0861
0.16,3,36.4559,16.6586,19.8566,12419.7291,13899.1894,13484.388,56.2808,53.0748,3.83083,5814.077,6429.3208,8718.0899
0.17,3,35.4663,16.1534,19.3722,12461.2953,13899.2629,13503.3926,54.8068,51.5797,3.83394,5880.8611,6469.611,8710.9009
0.18,3,34.5265,15.6739,18.9121,12500.6871,13899.3315,13520.9226,53.407,50.16,3.83685,5943.9137,6508.4376,8703.5805
0.19,3,33.6332,15.2181,18.4747,12538.058,13899.3955,13537.1239,52.0763,48.8106,3.8396,6003.5257,6545.8398,8696.1794
0.2,3,32.783,14.7844,18.0583,12573.5487,13899.4552,13552.1252,50.8098,47.5264,3.84219,6059.9601,6581.8625,8688.7391
0.21,3,31.9731,14.3714,17.6616,12607.2884,13899.5109,13566.0402,49.6032,46.3032,3.84462,6113.4553,6616.5538,8681.2939
0.22,3,31.2007,13.9775,17.2832,12639.3959,13899.563,13578.9701,48.4525,45.1367,3.84692,6164.2275,6649.964,8673.8717
0.23,3,30.4635,13.6017,16.9219,12669.9803,13899.6116,13591.0046,47.354,44.0232,3.84909,6212.4733,6682.1439,8666.4955
0.24,3,29.759,13.2426,16.5767,12699.1418,13899.657,13602.2238,46.3043,42.9594,3.85115,6258.3715,6713.1445,8659.1836
0.25,3,29.0853,12.8992,16.2465,12726.9727,13899.6994,13612.699,45.3005,41.942,3.85309,6302.0852,6743.0162,8651.9513
0.26,3,28.4404,12.5705,15.9304,12753.5581,13899.7391,13622.4942,44.3395,40.9682,3.85494,6343.7632,6771.8082,8644.8104
0.27,3,27.8225,12.2557,15.6275,12778.9761,13899.7761,13631.6669,43.4188,40.0352,3.85668,6383.5417,6799.5684,8637.7704
0.28,3,27.2301,11.9539,15.3371,12803.2991,13899.8107,13640.2685,42.536,39.1408,3.85835,6421.5453,6826.3428,8630.8387
0.29,3,26.6617,11.6643,15.0584,12826.5938,13899.843,13648.3454,41.6889,38.2824,3.85992,6457.8884,6852.1761,8624.0211
0.3,3,26.1157,11.3862,14.7907,12848.9219,13899.8731,13655.9395,40.8753,37.4581,3.86143,6492.6761,6877.1108,8617.3216
0.31,3,25.5911,11.119,14.5334,12870.3405,13899.9012,13663.0887,40.0934,36.6659,3.86285,6526.0049,6901.1878,8610.7433
0.32,3,25.0864,10.8619,14.2859,12890.9023,13899.9274,13669.8272,39.3413,35.904,3.86422,6557.9638,6924.446,8604.2882
0.33,3,24.6007,10.6146,14.0477,12910.6564,13899.9519,13676.1861,38.6175,35.1707,3.86552,6588.635,6946.9224,8597.9573
0.34,3,24.133,10.3764,13.8183,12929.6484,13899.9746,13682.1937,37.9204,34.4645,3.86676,6618.0943,6968.6524,8591.7511
0.35,3,23.6822,10.1468,13.5972,12947.9204,13899.9957,13687.8756,37.2485,33.7839,3.86794,6646.4118,6989.6696,8585.6694
0.36,3,23.2474,9.92541,13.384,12965.5118,13900.0154,13693.2554,36.6006,33.1275,3.86908,6673.6526,7010.0057,8579.7116
0.37,3,22.8279,9.71179,13.1782,12982.4592,13900.0336,13698.3542,35.9754,32.4942,3.87016,6699.8767,7029.691,8573.8766
0.38,3,22.4229,9.50554,12.9795,12998.7967,13900.0504,13703.1918,35.3717,31.8826,3.8712,6725.1403,7048.7544,8568.163
0.39,3,22.0315,9.30628,12.7876,13014.5561,13900.066,13707.786,34.7885,31.2918,3.87219,6749.4951,7067.2229,8562.5692
0.4,3,21.6533,9.11367,12.6021,13029.7671,13900.0804,13712.1533,34.2248,30.7207,3.87315,6772.9897,7085.1225,8557.0934
0.41,3,21.2874,8.92738,12.4226,13044.4574,13900.0937,13716.3086,33.6795,30.1684,3.87406,6795.6692,7102.4777,8551.7336
0.42,3,20.9334,8.7471,12.249,13058.6532,13900.1058,13720.266,33.1519,29.6339,3.87494,6817.5754,7119.3117,8546.4876
0.43,3,20.5906,8.57256,12.0808,13072.3786,13900.117,13724.0381,32.6411,29.1163,3.87579,6838.7477,7135.6465,8541.3533
0.44,3,20.2586,8.40348,11.918,13085.6565,13900.1271,13727.6366,32.1462,28.615,3.8766,6859.2228,7151.5032,8536.3283
0.45,3,19.9368,8.23962,11.7602,13098.5082,13900.1363,13731.0725,31.6667,28.1291,3.87738,6879.035,7166.9015,8531.4102
0.46,3,19.6248,8.08072,11.6071,13110.9539,13900.1446,13734.3558,31.2017,27.658,3.87813,6898.2165,7181.8603,8526.5968
0.47,3,19.3221,7.92658,11.4587,13123.0124,13900.1521,13737.4957,30.7507,27.201,3.87886,6916.7973,7196.3976,8521.8855
0.48,3,19.0283,7.77698,11.3147,13134.7013,13900.1588,13740.5009,30.3129,26.7575,3.87956,6934.8057,7210.5302,8517.2741
0.49,3,18.7431,7.63172,11.1748,13146.0375,13900.1647,13743.3792,29.888,26.3268,3.88023,6952.2684,7224.2744,8512.76
0.5,3,18.4661,7.49062,11.039,13157.0367,13900.1698,13746.1382,29.4752,25.9085,3.88088,6969.2102,7237.6455,8508.3411
0.51,3,18.1969,7.3535,10.907,13167.7135,13900.1743,13748.7846,29.0741,25.502,3.88151,6985.6546,7250.6581,8504.0148
0.52,3,17.9353,7.22019,10.7787,13178.0822,13900.178,13751.3249,28.6842,25.1069,3.88212,7001.6239,7263.3261,8499.779
0.53,3,17.6808,7.09054,10.6539,13188.1557,13900.1812,13753.7649,28.305,24.7225,3.88271,7017.1387,7275.6627,8495.6313
0.54,3,17.4332,6.96439,10.5325,13197.9467,13900.1837,13756.1103,27.9361,24.3486,3.88328,7032.2187,7287.6803,8491.5695
0.55,3,17.1923,6.84161,10.4144,13207.4669,13900.1856,13758.3661,27.5771,23.9847,3.88383,7046.8826,7299.3911,8487.5914
0.56,3,16.9577,6.72206,10.2994,13216.7275,13900.1869,13760.5373,27.2277,23.6304,3.88436,7061.1478,7310.8064,8483.6949
0.57,3,16.7292,6.60562,10.1874,13225.739,13900.1878,13762.6283,26.8873,23.2854,3.88488,7075.0309,7321.9371,8479.8778
0.58,3,16.5066,6.49216,10.0783,13234.5114,13900.188,13764.6433,26.5557,22.9492,3.88538,7088.5476,7332.7935,8476.1382
0.59,3,16.2897,6.38157,9.97204,13243.0542,13900.1878,13766.5863,26.2326,22.6215,3.88587,7101.7127,7343.3855,8472.4741
0.6,3,16.0782,6.27374,9.86841,13251.3764,13900.1871,13768.461,25.9175,22.302,3.88634,7114.5403,7353.7226,8468.8834
0.61,3,15.872,6.16857,9.76735,13259.4866,13900.186,13770.2708,25.6103,21.9905,3.8868,7127.0436,7363.8136,8465.3643
0.62,3,15.6708,6.06596,9.66878,13267.3928,13900.1843,13772.019,25.3107,21.6865,3.88725,7139.2354,7373.6673,8461.9149
0.63,3,15.4745,5.96581,9.5726,13275.1029,13900.1823,13773.7087,25.0183,21.3899,3.88768,7151.1277,7383.2918,8458.5335
0.64,3,15.2828,5.86804,9.47873,13282.624,13900.1799,13775.3426,24.7329,21.1004,3.8881,7162.7317,7392.695,8455.2183
0.65,3,15.0957,5.77257,9.38708,13289.9632,13900.177,13776.9235,24.4542,20.8177,3.88852,7174.0585,7401.8844,8451.9675
