n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,4,11.2034,11.1901,22.3935,13799.3609,13911.8606,13078.2966,33.5754,0.00681813,33.5737,6841.8664,8649.2627,7269.7299
0.02,4,11.1257,11.1124,22.2381,13799.3621,13908.339,13081.6612,33.3422,0.00679736,33.3406,6849.4123,8641.7257,7266.0047
0.03,4,11.0489,11.0358,22.0846,13799.3633,13904.901,13085.015,33.112,0.00677738,33.1104,6856.8779,8634.3165,7262.4617
0.04,4,10.9731,10.9601,21.9331,13799.3645,13901.5443,13088.3572,32.8846,0.00675816,32.8832,6864.2641,8627.0326,7259.0949
0.05,4,10.8982,10.8853,21.7835,13799.3657,13898.2668,13091.6872,32.6601,0.00673968,32.6587,6871.5716,8619.8711,7255.8983
0.06,4,10.8243,10.8115,21.6358,13799.3669,13895.0663,13095.0045,32.4384,0.00672192,32.4371,6878.8011,8612.8296,7252.8663
0.07,4,10.7512,10.7386,21.4899,13799.368,13891.9407,13098.3084,32.2195,0.00670486,32.2182,6885.9534,8605.9056,7249.9934
0.08,4,10.6791,10.6666,21.3457,13799.3691,13888.8882,13101.5984,32.0033,0.00668848,32.0021,6893.0293,8599.0965,7247.2743
0.09,4,10.6079,10.5955,21.2034,13799.3702,13885.9067,13104.8741,31.7897,0.00667277,31.7885,6900.0295,8592.4,7244.7039
0.1,4,10.5376,10.5253,21.0628,13799.3713,13882.9945,13108.1349,31.5787,0.0066577,31.5776,6906.9549,8585.8138,7242.2772
0.11,4,10.4681,10.4559,20.924,13799.3724,13880.1496,13111.3805,31.3703,0.00664326,31.3693,6913.8062,8579.3355,7239.9895
0.12,4,10.3994,10.3874,20.7868,13799.3734,13877.3703,13114.6105,31.1645,0.00662943,31.1635,6920.5844,8572.9629,7237.8361
0.13,4,10.3316,10.3197,20.6512,13799.3745,13874.6549,13117.8246,30.9611,0.0066162,30.9602,6927.29,8566.6938,7235.8124
0.14,4,10.2646,10.2528,20.5174,13799.3755,13872.0018,13121.0223,30.7602,0.00660354,30.7594,6933.9241,8560.5261,7233.9143
0.15,4,10.1984,10.1867,20.3851,13799.3765,13869.4093,13124.2034,30.5617,0.00659144,30.5609,6940.4873,8554.4577,7232.1375
0.16,4,10.133,10.1214,20.2544,13799.3775,13866.8758,13127.3676,30.3656,0.00657988,30.3649,6946.9806,8548.4865,7230.4779
0.17,4,10.0684,10.0569,20.1252,13799.3785,13864.3999,13130.5146,30.1718,0.00656886,30.1711,6953.4046,8542.6107,7228.9317
0.18,4,10.0045,9.9931,19.9976,13799.3795,13861.9801,13133.6443,29.9803,0.00655834,29.9797,6959.7603,8536.8282,7227.495
0.19,4,9.94138,9.93009,19.8715,13799.3804,13859.6149,13136.7564,29.791,0.00654833,29.7905,6966.0484,8531.1371,7226.1641
0.2,4,9.87901,9.86782,19.7468,13799.3814,13857.3029,13139.8507,29.604,0.0065388,29.6035,6972.2697,8525.5356,7224.9356
0.21,4,9.81737,9.80628,19.6236,13799.3823,13855.0428,13142.927,29.4192,0.00652975,29.4187,6978.4251,8520.0219,7223.806
0.22,4,9.75644,9.74545,19.5019,13799.3832,13852.8333,13145.9852,29.2365,0.00652115,29.236,6984.5153,8514.5942,7222.772
0.23,4,9.69622,9.68532,19.3815,13799.3841,13850.6731,13149.0252,29.0559,0.00651299,29.0555,6990.5411,8509.2508,7221.8304
0.24,4,9.63669,9.62589,19.2626,13799.385,13848.5609,13152.0468,28.8774,0.00650527,28.8771,6996.5033,8503.9901,7220.9781
0.25,4,9.57784,9.56714,19.145,13799.3859,13846.4956,13155.0499,28.7009,0.00649796,28.7006,7002.4027,8498.8103,7220.212
0.26,4,9.51967,9.50906,19.0287,13799.3868,13844.476,13158.0345,28.5265,0.00649107,28.5263,7008.2401,8493.7098,7219.5293
0.27,4,9.46215,9.45164,18.9138,13799.3876,13842.501,13161.0004,28.354,0.00648456,28.3538,7014.0162,8488.6871,7218.9272
0.28,4,9.40529,9.39487,18.8001,13799.3885,13840.5693,13163.9476,28.1835,0.00647844,28.1834,7019.7319,8483.7407,7218.403
0.29,4,9.34907,9.33874,18.6878,13799.3893,13838.6801,13166.8761,28.0149,0.00647269,28.0148,7025.3878,8478.8691,7217.954
0.3,4,9.29348,9.28324,18.5767,13799.3901,13836.8322,13169.7857,27.8482,0.00646731,27.8482,7030.9848,8474.0707,7217.5777
0.31,4,9.23851,9.22836,18.4668,13799.3909,13835.0245,13172.6765,27.6834,0.00646227,27.6834,7036.5235,8469.3442,7217.2716
0.32,4,9.18415,9.17409,18.3582,13799.3917,13833.2563,13175.5485,27.5204,0.00645757,27.5204,7042.0047,8464.6881,7217.0334
0.33,4,9.13039,9.12042,18.2508,13799.3925,13831.5263,13178.4016,27.3592,0.0064532,27.3593,7047.4292,8460.1012,7216.8607
0.34,4,9.07722,9.06734,18.1445,13799.3933,13829.8339,13181.2359,27.1998,0.00644915,27.1999,7052.7976,8455.582,7216.7514
0.35,4,9.02464,9.01484,18.0395,13799.3941,13828.1779,13184.0513,27.0421,0.00644541,27.0423,7058.1108,8451.1293,7216.7032
0.36,4,8.97263,8.96292,17.9355,13799.3948,13826.5576,13186.8479,26.8862,0.00644197,26.8864,7063.3693,8446.7417,7216.7141
0.37,4,8.92119,8.91156,17.8327,13799.3956,13824.9721,13189.6257,26.7319,0.00643883,26.7322,7068.5739,8442.4181,7216.7821
0.38,4,8.8703,8.86076,17.731,13799.3963,13823.4206,13192.3847,26.5793,0.00643596,26.5796,7073.7253,8438.1572,7216.9052
0.39,4,8.81997,8.8105,17.6304,13799.3971,13821.9022,13195.1249,26.4284,0.00643337,26.4287,7078.8242,8433.9579,7217.0815
0.4,4,8.77017,8.76078,17.5309,13799.3978,13820.4161,13197.8465,26.2791,0.00643105,26.2794,7083.8713,8429.8189,7217.3093
0.41,4,8.7209,8.7116,17.4325,13799.3985,13818.9617,13200.5494,26.1314,0.00642898,26.1318,7088.8671,8425.7391,7217.5866
0.42,4,8.67216,8.66293,17.3351,13799.3992,13817.5381,13203.2337,25.9852,0.00642716,25.9856,7093.8125,8421.7175,7217.9119
0.43,4,8.62394,8.61479,17.2387,13799.3999,13816.1446,13205.8995,25.8406,0.00642558,25.8411,7098.7079,8417.7529,7218.2834
0.44,4,8.57622,8.56715,17.1433,13799.4006,13814.7806,13208.5469,25.6975,0.00642424,25.698,7103.5542,8413.8443,7218.6996
0.45,4,8.529,8.52001,17.049,13799.4012,13813.4452,13211.1758,25.5559,0.00642313,25.5565,7108.3519,8409.9906,7219.1589
0.46,4,8.48228,8.47336,16.9556,13799.4019,13812.138,13213.7865,25.4158,0.00642223,25.4164,7113.1016,8406.1908,7219.6597
0.47,4,8.43604,8.4272,16.8632,13799.4026,13810.8581,13216.3789,25.2772,0.00642155,25.2778,7117.804,8402.444,7220.2008
0.48,4,8.39028,8.38151,16.7718,13799.4032,13809.605,13218.9531,25.14,0.00642108,25.1407,7122.4597,8398.7491,7220.7805
0.49,4,8.345,8.3363,16.6813,13799.4039,13808.378,13221.5093,25.0042,0.0064208,25.0049,7127.0693,8395.1052,7221.3976
0.5,4,8.30018,8.29155,16.5917,13799.4045,13807.1766,13224.0475,24.8698,0.00642072,24.8705,7131.6333,8391.5114,7222.0507
0.51,4,8.25581,8.24726,16.503,13799.4051,13806.0002,13226.5678,24.7368,0.00642082,24.7375,7136.1524,8387.9668,7222.7386
0.52,4,8.2119,8.20342,16.4153,13799.4058,13804.8482,13229.0704,24.6051,0.00642111,24.6059,7140.6272,8384.4704,7223.46
0.53,4,8.16844,8.16003,16.3284,13799.4064,13803.72,13231.5552,24.4748,0.00642157,24.4756,7145.0582,8381.0215,7224.2137
0.54,4,8.12541,8.11707,16.2425,13799.407,13802.6151,13234.0225,24.3457,0.00642221,24.3466,7149.446,8377.6191,7224.9986
0.55,4,8.08281,8.07454,16.1573,13799.4076,13801.533,13236.4722,24.218,0.006423,24.2189,7153.7911,8374.2624,7225.8136
0.56,4,8.04064,8.03244,16.0731,13799.4082,13800.4731,13238.9046,24.0916,0.00642396,24.0925,7158.0941,8370.9507,7226.6574
0.57,4,7.9989,7.99076,15.9896,13799.4088,13799.435,13241.3197,23.9664,0.00642507,23.9674,7162.3556,8367.683,7227.5292
0.58,4,7.95756,7.94949,15.907,13799.4093,13798.4182,13243.7177,23.8424,0.00642633,23.8435,7166.5761,8364.4587,7228.4278
0.59,4,7.91663,7.90863,15.8252,13799.4099,13797.4221,13246.0986,23.7197,0.00642774,23.7208,7170.756,8361.277,7229.3523
0.6,4,7.87611,7.86817,15.7443,13799.4105,13796.4464,13248.4625,23.5982,0.00642928,23.5993,7174.896,8358.1371,7230.3017
0.61,4,7.83598,7.82811,15.6641,13799.411,13795.4906,13250.8096,23.4779,0.00643096,23.479,7178.9964,8355.0383,7231.2751
0.62,4,7.79625,7.78844,15.5847,13799.4116,13794.5543,13253.14,23.3587,0.00643277,23.3599,7183.058,8351.9798,7232.2715
0.63,4,7.7569,7.74915,15.506,13799.4121,13793.6369,13255.4538,23.2407,0.0064347,23.2419,7187.081,8348.9611,7233.2902
0.64,4,7.71793,7.71025,15.4281,13799.4127,13792.7381,13257.7511,23.1239,0.00643676,23.1251,7191.0661,8345.9813,7234.3303
0.65,4,7.67933,7.67172,15.351,13799.4132,13791.8576,13260.0321,23.0082,0.00643893,23.0094,7195.0137,8343.0399,7235.3909
0.66,4,7.64111,7.63355,15.2746,13799.4137,13790.9948,13262.2967,22.8936,0.00644122,22.8948,7198.9243,8340.1361,7236.4713
0.67,4,7.60325,7.59576,15.199,13799.4143,13790.1495,13264.5453,22.78,0.00644362,22.7813,7202.7983,8337.2694,7237.5706
0.68,4,7.56575,7.55832,15.124,13799.4148,13789.3211,13266.7778,22.6676,0.00644613,22.6689,7206.6363,8334.4391,7238.6882
0.69,4,7.52861,7.52124,15.0498,13799.4153,13788.5095,13268.9944,22.5562,0.00644873,22.5576,7210.4386,8331.6445,7239.8234
0.7,4,7.49182,7.4845,14.9763,13799.4158,13787.7141,13271.1953,22.4459,0.00645144,22.4473,7214.2058,8328.8851,7240.9754
0.71,4,7.45537,7.44811,14.9035,13799.4163,13786.9347,13273.3805,22.3366,0.00645424,22.338,7217.9382,8326.1603,7242.1435
0.72,4,7.41926,7.41206,14.8313,13799.4168,13786.1709,13275.5501,22.2283,0.00645713,22.2298,7221.6363,8323.4694,7243.3271
0.73,4,7.38349,7.37635,14.7598,13799.4173,13785.4224,13277.7044,22.1211,0.00646011,22.1226,7225.3006,8320.812,7244.5256
0.74,4,7.34805,7.34097,14.689,13799.4177,13784.6888,13279.8433,22.0148,0.00646318,22.0163,7228.9314,8318.1875,7245.7384
0.75,4,7.31294,7.30592,14.6188,13799.4182,13783.9699,13281.967,21.9095,0.00646633,21.9111,7232.5292,8315.5953,7246.9648
0.76,4,7.27815,7.27118,14.5493,13799.4187,13783.2653,13284.0757,21.8052,0.00646956,21.8068,7236.0944,8313.0349,7248.2042
0.77,4,7.24368,7.23677,14.4804,13799.4192,13782.5748,13286.1695,21.7019,0.00647287,21.7035,7239.6273,8310.5058,7249.4562
0.78,4,7.20953,7.20267,14.4122,13799.4196,13781.8979,13288.2484,21.5994,0.00647625,21.6011,7243.1285,8308.0075,7250.7202
0.79,4,7.17568,7.16888,14.3445,13799.4201,13781.2345,13290.3126,21.498,0.00647971,21.4996,7246.5983,8305.5394,7251.9956
0.8,4,7.14215,7.1354,14.2775,13799.4205,13780.5843,13292.3623,21.3974,0.00648323,21.3991,7250.037,8303.101,7253.2819
0.81,4,7.10891,7.10221,14.2111,13799.421,13779.9469,13294.3975,21.2977,0.00648682,21.2994,7253.4451,8300.692,7254.5787
0.82,4,7.07597,7.06933,14.1453,13799.4214,13779.3222,13296.4183,21.199,0.00649047,21.2007,7256.8229,8298.3118,7255.8855
0.83,4,7.04333,7.03674,14.08,13799.4219,13778.7098,13298.4249,21.1011,0.00649418,21.1028,7260.1708,8295.9599,7257.2017
0.84,4,7.01098,7.00444,14.0154,13799.4223,13778.1096,13300.4174,21.0041,0.00649795,21.0059,7263.4892,8293.6359,7258.5271
0.85,4,6.97891,6.97243,13.9513,13799.4227,13777.5212,13302.3959,20.9079,0.00650178,20.9097,7266.7785,8291.3393,7259.861
0.86,4,6.94713,6.9407,13.8878,13799.4231,13776.9444,13304.3605,20.8126,0.00650567,20.8145,7270.0389,8289.0698,7261.2031
0.87,4,6.91563,6.90925,13.8248,13799.4236,13776.3789,13306.3114,20.7182,0.0065096,20.72,7273.2709,8286.8268,7262.5531
0.88,4,6.88441,6.87807,13.7624,13799.424,13775.8247,13308.2486,20.6246,0.00651359,20.6264,7276.4747,8284.6101,7263.9104
0.89,4,6.85345,6.84717,13.7006,13799.4244,13775.2813,13310.1723,20.5317,0.00651762,20.5336,7279.6508,8282.419,7265.2747
0.9,4,6.82277,6.81653,13.6393,13799.4248,13774.7486,13312.0826,20.4397,0.0065217,20.4417,7282.7994,8280.2533,7266.6457
0.91,4,6.79235,6.78617,13.5785,13799.4252,13774.2264,13313.9795,20.3485,0.00652583,20.3505,7285.921,8278.1126,7268.0229
0.92,4,6.7622,6.75606,13.5182,13799.4256,13773.7145,13315.8633,20.2581,0.00652999,20.2601,7289.0157,8275.9964,7269.4061
0.93,4,6.7323,6.72621,13.4585,13799.426,13773.2126,13317.734,20.1685,0.0065342,20.1705,7292.084,8273.9044,7270.7949
0.94,4,6.70266,6.69662,13.3992,13799.4264,13772.7206,13319.5918,20.0796,0.00653845,20.0816,7295.1262,8271.8363,7272.1889
