n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.64,5,9.91749,17.4626,7.58941,13813.766,13206.7214,13870.3816,2.65908,27.3554,25.0125,8519.8036,7162.6763,7210.3395
0.65,5,9.83856,17.3037,7.50963,13814.2548,13212.5956,13870.3448,2.65782,27.1177,24.7738,8516.0702,7170.0109,7218.2517
0.66,5,9.76106,17.1478,7.43127,13814.7338,13218.3632,13870.3092,2.65659,26.8842,24.5394,8512.406,7177.2327,7226.0237
0.67,5,9.68495,16.9946,7.3543,13815.2035,13224.0273,13870.2746,2.65541,26.6549,24.3092,8508.8091,7184.3443,7233.6593
0.68,5,9.61019,16.8441,7.27869,13815.6641,13229.5906,13870.2411,2.65426,26.4297,24.083,8505.2777,7191.3484,7241.1619
0.69,5,9.53675,16.6963,7.20439,13816.116,13235.0559,13870.2086,2.65315,26.2084,23.8608,8501.8102,7198.2473,7248.5351
0.7,5,9.4646,16.551,7.13137,13816.5595,13240.4257,13870.177,2.65207,25.9909,23.6424,8498.405,7205.0436,7255.7822
0.71,5,9.39369,16.4082,7.05959,13816.9949,13245.7026,13870.1464,2.65103,25.7773,23.4278,8495.0604,7211.7394,7262.9063
0.72,5,9.32401,16.2679,6.98904,13817.4225,13250.889,13870.1168,2.65002,25.5672,23.2168,8491.775,7218.3371,7269.9107
0.73,5,9.25551,16.1299,6.91967,13817.8425,13255.9872,13870.088,2.64905,25.3608,23.0093,8488.5473,7224.839,7276.7982
0.74,5,9.18817,15.9943,6.85145,13818.2553,13260.9995,13870.0602,2.6481,25.1578,22.8054,8485.3759,7231.247,7283.572
0.75,5,9.12197,15.8609,6.78436,13818.6611,13265.9282,13870.0332,2.64719,24.9582,22.6048,8482.2595,7237.5634,7290.2346
0.76,5,9.05686,15.7297,6.71837,13819.0601,13270.7753,13870.007,2.64631,24.7619,22.4075,8479.1965,7243.7901,7296.7889
0.77,5,8.99283,15.6006,6.65345,13819.4526,13275.5428,13869.9817,2.64546,24.5688,22.2135,8476.1859,7249.929,7303.2376
0.78,5,8.92984,15.4737,6.58958,13819.8387,13280.2328,13869.9572,2.64464,24.3788,22.0225,8473.2263,7255.9822,7309.5831
0.79,5,8.86788,15.3488,6.52673,13820.2188,13284.8472,13869.9334,2.64384,24.192,21.8347,8470.3166,7261.9514,7315.8279
0.8,5,8.80692,15.2258,6.46487,13820.593,13289.3878,13869.9105,2.64307,24.0081,21.6498,8467.4555,7267.8385,7321.9744
0.81,5,8.74694,15.1049,6.40398,13820.9614,13293.8564,13869.8882,2.64233,23.8271,21.4679,8464.642,7273.6452,7328.025
0.82,5,8.6879,14.9858,6.34404,13821.3244,13298.2547,13869.8667,2.64162,23.649,21.2888,8461.8749,7279.3731,7333.9818
0.83,5,8.6298,14.8686,6.28503,13821.682,13302.5844,13869.8459,2.64093,23.4737,21.1124,8459.1532,7285.0241,7339.8471
0.84,5,8.57261,14.7532,6.22693,13822.0344,13306.8472,13869.8258,2.64027,23.3011,20.9388,8456.4758,7290.5996,7345.623
0.85,5,8.5163,14.6395,6.1697,13822.3819,13311.0446,13869.8064,2.63963,23.1312,20.7679,8453.8417,7296.1012,7351.3114
0.86,5,8.46086,14.5276,6.11334,13822.7245,13315.1781,13869.7877,2.63901,22.9638,20.5996,8451.2501,7301.5306,7356.9145
0.87,5,8.40627,14.4174,6.05783,13823.0625,13319.2492,13869.7696,2.63842,22.799,20.4337,8448.6998,7306.8891,7362.4341
0.88,5,8.35251,14.3089,6.00314,13823.3959,13323.2595,13869.7521,2.63785,22.6367,20.2704,8446.1901,7312.1782,7367.8721
0.89,5,8.29956,14.202,5.94926,13823.7249,13327.2101,13869.7353,2.63731,22.4768,20.1095,8443.7201,7317.3993,7373.2302
0.9,5,8.2474,14.0966,5.89616,13824.0497,13331.1025,13869.719,2.63678,22.3193,19.951,8441.2887,7322.5538,7378.5104
0.91,5,8.19601,13.9928,5.84384,13824.3704,13334.9381,13869.7034,2.63628,22.1642,19.7948,8438.8954,7327.643,7383.7141
0.92,5,8.14539,13.8905,5.79227,13824.6871,13338.718,13869.6884,2.63579,22.0112,19.6408,8436.5391,7332.6682,7388.8433
0.93,5,8.0955,13.7897,5.74144,13824.9999,13342.4435,13869.6739,2.63533,21.8606,19.4891,8434.2192,7337.6308,7393.8993
0.94,5,8.04635,13.6903,5.69133,13825.309,13346.1158,13869.66,2.63489,21.712,19.3395,8431.9348,7342.5318,7398.8838
0.95,5,7.9979,13.5924,5.64193,13825.6145,13349.736,13869.6466,2.63447,21.5657,19.1921,8429.6853,7347.3726,7403.7984
0.96,5,7.95015,13.4958,5.59322,13825.9164,13353.3054,13869.6338,2.63406,21.4214,19.0467,8427.4698,7352.1543,7408.6444
0.97,5,7.90308,13.4006,5.54518,13826.2149,13356.8249,13869.6215,2.63368,21.2791,18.9034,8425.2878,7356.878,7413.4234
0.98,5,7.85667,13.3068,5.49781,13826.5101,13360.2956,13869.6097,2.63331,21.1388,18.7621,8423.1384,7361.5449,7418.1367
0.99,5,7.81092,13.2142,5.45109,13826.802,13363.7187,13869.5985,2.63296,21.0005,18.6227,8421.0211,7366.156,7422.7857
