n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,5,11.1937,22.3935,11.1998,13911.7115,13078.2712,13799.5353,0.00864004,33.5773,33.5718,8649.3372,7269.3178,6842.21
0.02,5,11.116,22.2381,11.1221,13908.1914,13081.6367,13799.5341,0.00861849,33.3442,33.3386,8641.7979,7265.5983,6849.7522
0.03,5,11.0393,22.0846,11.0454,13904.7549,13084.9914,13799.5329,0.0085972,33.1139,33.1084,8634.3865,7262.0608,6857.2143
0.04,5,10.9635,21.9331,10.9696,13901.3997,13088.3345,13799.5317,0.00857617,32.8866,32.8812,8627.1004,7258.6995,6864.597
0.05,5,10.8887,21.7835,10.8948,13898.1236,13091.6654,13799.5305,0.00855539,32.6622,32.6567,8619.9368,7255.5083,6871.9009
0.06,5,10.8149,21.6358,10.8209,13894.9246,13094.9835,13799.5294,0.00853486,32.4405,32.4351,8612.8932,7252.4816,6879.127
0.07,5,10.742,21.4899,10.7479,13891.8006,13098.2882,13799.5282,0.00851457,32.2216,32.2162,8605.9672,7249.614,6886.2758
0.08,5,10.6699,21.3457,10.6758,13888.7495,13101.579,13799.5271,0.00849452,32.0053,32,8599.1562,7246.9001,6893.3482
0.09,5,10.5988,21.2034,10.6047,13885.7695,13104.8555,13799.526,0.00847471,31.7918,31.7864,8592.4578,7244.3348,6900.345
0.1,5,10.5285,21.0628,10.5344,13882.8587,13108.1171,13799.5249,0.00845513,31.5808,31.5755,8585.8697,7241.9132,6907.267
0.11,5,10.4591,20.924,10.4649,13880.0152,13111.3634,13799.5238,0.00843578,31.3725,31.3672,8579.3896,7239.6305,6914.115
0.12,5,10.3905,20.7868,10.3963,13877.2373,13114.5941,13799.5228,0.00841666,31.1667,31.1614,8573.0152,7237.482,6920.8898
0.13,5,10.3228,20.6512,10.3285,13874.5234,13117.8088,13799.5217,0.00839776,30.9633,30.9581,8566.7444,7235.4632,6927.5921
0.14,5,10.2558,20.5174,10.2616,13871.8716,13121.0072,13799.5207,0.00837908,30.7624,30.7572,8560.5751,7233.5699,6934.2229
0.15,5,10.1897,20.3851,10.1954,13869.2805,13124.1889,13799.5197,0.00836062,30.5639,30.5587,8554.505,7231.7979,6940.7828
0.16,5,10.1244,20.2544,10.13,13866.7485,13127.3537,13799.5187,0.00834237,30.3678,30.3626,8548.5323,7230.143,6947.2728
0.17,5,10.0598,20.1252,10.0654,13864.2739,13130.5014,13799.5177,0.00832433,30.174,30.1689,8542.655,7228.6013,6953.6936
0.18,5,9.99599,19.9976,10.0016,13861.8554,13133.6316,13799.5167,0.0083065,29.9825,29.9774,8536.871,7227.1692,6960.0461
0.19,5,9.93295,19.8715,9.93853,13859.4916,13136.7443,13799.5158,0.00828887,29.7933,29.7882,8531.1784,7225.8429,6966.331
0.2,5,9.87064,19.7468,9.8762,13857.181,13139.8391,13799.5148,0.00827144,29.6063,29.6012,8525.5756,7224.6188,6972.5492
0.21,5,9.80906,19.6236,9.81459,13854.9222,13142.916,13799.5139,0.00825421,29.4215,29.4164,8520.0605,7223.4936,6978.7014
0.22,5,9.74819,19.5019,9.75369,13852.714,13145.9747,13799.513,0.00823717,29.2388,29.2337,8514.6315,7222.4639,6984.7884
0.23,5,9.68803,19.3815,9.69351,13850.5551,13149.0151,13799.5121,0.00822033,29.0582,29.0532,8509.2868,7221.5266,6990.8112
0.24,5,9.62857,19.2626,9.63401,13848.4443,13152.0372,13799.5112,0.00820367,28.8797,28.8747,8504.0248,7220.6785,6996.7703
0.25,5,9.56978,19.145,9.5752,13846.3803,13155.0408,13799.5103,0.00818721,28.7033,28.6983,8498.8437,7219.9166,7002.6667
0.26,5,9.51167,19.0287,9.51706,13844.362,13158.0258,13799.5094,0.00817092,28.5289,28.5239,8493.7421,7219.238,7008.5011
0.27,5,9.45422,18.9138,9.45958,13842.3882,13160.9922,13799.5086,0.00815482,28.3564,28.3515,8488.7183,7218.64,7014.2742
0.28,5,9.39741,18.8001,9.40275,13840.4578,13163.9398,13799.5077,0.0081389,28.1859,28.181,8483.7707,7218.1197,7019.9869
0.29,5,9.34125,18.6878,9.34656,13838.5698,13166.8687,13799.5069,0.00812315,28.0173,28.0124,8478.898,7217.6747,7025.6398
0.3,5,9.28572,18.5767,9.291,13836.7231,13169.7787,13799.5061,0.00810757,27.8507,27.8458,8474.0986,7217.3023,7031.2339
0.31,5,9.2308,18.4668,9.23606,13834.9168,13172.6699,13799.5053,0.00809217,27.6858,27.681,8469.371,7217.0001,7036.7697
0.32,5,9.1765,18.3582,9.18174,13833.1497,13175.5423,13799.5045,0.00807693,27.5229,27.518,8464.714,7216.7657,7042.248
0.33,5,9.1228,18.2508,9.12801,13831.421,13178.3958,13799.5037,0.00806186,27.3617,27.3568,8460.126,7216.5967,7047.6697
0.34,5,9.06969,18.1445,9.07487,13829.7298,13181.2304,13799.5029,0.00804695,27.2023,27.1975,8455.6059,7216.4911,7053.0353
0.35,5,9.01716,18.0395,9.02232,13828.075,13184.0461,13799.5021,0.0080322,27.0446,27.0398,8451.1522,7216.4466,7058.3456
0.36,5,8.96521,17.9355,8.97034,13826.4559,13186.843,13799.5014,0.00801761,26.8887,26.8839,8446.7638,7216.4612,7063.6013
