n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,3,60.7599,30.3759,30.3839,11365.2861,13799.4481,12789.827,91.1297,91.1243,0.006903,4009.5825,5549.0611,8511.5913
0.02,3,58.2065,29.0996,29.1069,11469.1677,13799.4481,12873.2275,87.2992,87.2939,0.00690299,4194.9879,5592.3082,8527.9505
0.03,3,55.8351,27.9142,27.9209,11566.6384,13799.4481,12947.1602,83.7416,83.7365,0.00690299,4367.0543,5640.3233,8539.5095
0.04,3,53.6297,26.8118,26.818,11657.964,13799.4481,13012.9156,80.4332,80.4282,0.00690298,4526.6199,5691.3301,8547.2097
0.05,3,51.5759,25.7851,25.7908,11743.4742,13799.4481,13071.5897,77.3522,77.3472,0.00690297,4674.6104,5743.996,8551.8062
0.06,3,49.6604,24.8276,24.8328,11823.5292,13799.4481,13124.1137,74.4786,74.4737,0.00690296,4811.9596,5797.3316,8553.9063
0.07,3,47.8711,23.9332,23.938,11898.497,13799.4481,13171.2804,71.7944,71.7896,0.00690295,4939.5669,5850.6099,8553.9998
0.08,3,46.1972,23.0964,23.1008,11968.74,13799.4481,13213.7654,69.2832,69.2784,0.00690295,5058.2762,5903.3046,8552.4828
0.09,3,44.6287,22.3123,22.3163,12034.6063,13799.4481,13252.1466,66.9302,66.9255,0.00690294,5168.8662,5955.0406,8549.6766
0.1,3,43.1567,21.5765,21.5802,12096.425,13799.4481,13286.919,64.7221,64.7174,0.00690293,5272.0487,6005.5576,8545.842
0.11,3,41.7733,20.885,20.8883,12154.5037,13799.4481,13318.5082,62.6467,62.6421,0.00690292,5368.4701,6054.6815,8541.1918
0.12,3,40.4712,20.2341,20.2371,12209.1279,13799.4481,13347.2812,60.6934,60.6888,0.00690292,5458.7151,6102.3024,8535.8994
0.13,3,39.2438,19.6206,19.6232,12260.5611,13799.4481,13373.555,58.8521,58.8476,0.00690291,5543.3114,6148.3587,8530.107
0.14,3,38.0853,19.0414,19.0438,12309.0455,13799.4481,13397.6047,57.1142,57.1097,0.0069029,5622.7351,6192.8242,8523.9306
0.15,3,36.9903,18.4941,18.4962,12354.8034,13799.4481,13419.6696,55.4715,55.4671,0.00690289,5697.4152,6235.6989,8517.4655
0.16,3,35.9539,17.976,17.9779,12398.0382,13799.4481,13439.9583,53.9168,53.9125,0.00690289,5767.7384,6277.0014,8510.7899
0.17,3,34.9718,17.4851,17.4868,12438.9361,13799.4481,13458.6536,52.4436,52.4393,0.00690288,5834.0539,6316.7642,8503.968
0.18,3,34.0401,17.0193,17.0208,12477.6675,13799.4481,13475.9156,51.0458,51.0415,0.00690287,5896.6769,6355.0287,8497.0523
0.19,3,33.155,16.5769,16.5781,12514.3881,13799.4481,13491.8852,49.7181,49.7138,0.00690286,5955.8924,6391.8429,8490.086
0.2,3,32.3133,16.1561,16.1572,12549.2404,13799.4481,13506.687,48.4554,48.4512,0.00690286,6011.9585,6427.2585,8483.1043
0.21,3,31.512,15.7556,15.7564,12582.3547,13799.4481,13520.4307,47.2533,47.2492,0.00690285,6065.1093,6461.3296,8476.1361
0.22,3,30.7483,15.3738,15.3745,12613.8505,13799.4481,13533.2141,46.1077,46.1036,0.00690284,6115.5571,6494.111,8469.2049
0.23,3,30.0198,15.0097,15.0101,12643.8374,13799.4481,13545.1237,45.0148,45.0107,0.00690283,6163.4954,6525.6575,8462.3295
0.24,3,29.3241,14.6619,14.6622,12672.4156,13799.4481,13556.2369,43.9712,43.9671,0.00690283,6209.0999,6556.0233,8455.5253
0.25,3,28.6591,14.3295,14.3296,12699.6775,13799.4481,13566.6228,42.9736,42.9695,0.00690282,6252.5314,6585.2612,8448.8046
0.26,3,28.0229,14.0114,14.0115,12725.7078,13799.4481,13576.3431,42.0192,42.0152,0.00690281,6293.9364,6613.4224,8442.1769
0.27,3,27.4137,13.7069,13.7068,12750.5846,13799.4481,13585.4532,41.1053,41.1013,0.0069028,6333.4493,6640.5565,8435.6498
0.28,3,26.8298,13.4151,13.4148,12774.3798,13799.4481,13594.0029,40.2294,40.2255,0.0069028,6371.193,6666.7109,8429.2292
0.29,3,26.2698,13.1351,13.1347,12797.1596,13799.4481,13602.0373,39.3894,39.3854,0.00690279,6407.2803,6691.9312,8422.9191
0.3,3,25.7322,12.8664,12.8659,12818.9852,13799.4481,13609.5967,38.5829,38.579,0.00690278,6441.8151,6716.2607,8416.7227
0.31,3,25.2158,12.6082,12.6076,12839.9134,13799.4481,13616.7179,37.8082,37.8043,0.00690277,6474.8929,6739.7409,8410.6421
0.32,3,24.7194,12.3601,12.3593,12859.9964,13799.4481,13623.434,37.0635,37.0596,0.00690276,6506.6017,6762.4111,8404.6783
0.33,3,24.2417,12.1213,12.1204,12879.2827,13799.4481,13629.7753,36.3469,36.3431,0.00690276,6537.0228,6784.3087,8398.8319
0.34,3,23.7819,11.8914,11.8905,12897.8174,13799.4481,13635.769,35.6571,35.6533,0.00690275,6566.2312,6805.4692,8393.1027
0.35,3,23.3389,11.67,11.6689,12915.6423,13799.4481,13641.4402,34.9926,34.9888,0.00690274,6594.2965,6825.9263,8387.4902
0.36,3,22.9118,11.4565,11.4553,12932.7962,13799.4481,13646.8117,34.352,34.3482,0.00690273,6621.2831,6845.7119,8381.9933
0.37,3,22.4999,11.2506,11.2493,12949.3152,13799.4481,13651.9042,33.734,33.7303,0.00690273,6647.2508,6864.8562,8376.6109
0.38,3,22.1023,11.0519,11.0505,12965.233,13799.4481,13656.7368,33.1376,33.1339,0.00690272,6672.255,6883.3878,8371.3412
