n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,29.1256,31.895,60.968,13896.2249,12820.6068,11393.3777,90.0635,3.76909,92.8328,5718.5074,8702.7431,4040.3798
0.02,4,27.7986,30.6342,58.3797,13896.7995,12903.882,11498.9953,86.1472,3.78965,88.9834,5765.1473,8717.3064,4223.9592
0.03,4,26.5684,29.4637,55.9785,13897.3248,12977.6114,11597.9302,82.515,3.80825,85.4115,5816.1432,8727.1925,4394.5142
0.04,4,25.4264,28.3755,53.7478,13897.8056,13043.1162,11690.4928,79.1415,3.82511,82.0925,5869.7569,8733.3428,4552.8128
0.05,4,24.3645,27.3624,51.6723,13898.2465,13101.5143,11777.051,76.0033,3.84043,79.0039,5924.6973,8736.5086,4699.7312
0.06,4,23.3754,26.4179,49.7382,13898.6514,13153.7525,11857.997,73.0795,3.8544,76.1251,5980.0152,8737.2916,4836.1677
0.07,4,22.4527,25.5358,47.933,13899.0241,13200.6342,11933.7254,70.3508,3.86716,73.4376,6035.0215,8736.1746,4962.9956
0.08,4,21.5905,24.7108,46.2452,13899.3677,13242.8427,12004.6207,67.8002,3.87884,70.9247,6089.2237,8733.5464,5081.0385
0.09,4,20.7835,23.9379,44.6648,13899.685,13280.9606,12071.0494,65.4121,3.88957,68.5713,6142.2769,8729.7207,5191.0599
0.1,4,20.0268,23.2128,43.1825,13899.9788,13315.4863,12133.3557,63.1725,3.89945,66.3637,6193.947,8724.9512,5293.7592
0.11,4,19.3163,22.5313,41.79,13900.2512,13346.8472,12191.8598,61.0689,3.90857,64.2897,6244.0826,8719.4437,5389.7726
0.12,4,18.6481,21.89,40.48,13900.5042,13375.4111,12246.8577,59.0901,3.917,62.3382,6292.5934,8713.3653,5479.6766
0.13,4,18.0187,21.2857,39.2456,13900.7397,13401.4956,12298.6213,57.2258,3.92481,60.4994,6339.4347,8706.8519,5563.9921
0.14,4,17.425,20.7152,38.081,13900.9593,13425.3755,12347.4002,55.4669,3.93207,58.7643,6384.5945,8700.0144,5643.1891
0.15,4,16.8641,20.1761,36.9805,13901.1643,13447.2897,12393.4225,53.8051,3.93883,57.1246,6428.0851,8692.9428,5717.6915
0.16,4,16.3337,19.666,35.9394,13901.3561,13467.4464,12436.8966,52.2329,3.94513,55.5732,6469.9358,8685.7108,5787.8817
0.17,4,15.8312,19.1826,34.953,13901.5359,13486.0272,12478.0129,50.7436,3.95102,54.1033,6510.1881,8678.3783,5854.1048
0.18,4,15.3548,18.724,34.0174,13901.7046,13503.1917,12516.9452,49.331,3.95654,52.709,6548.8911,8670.9941,5916.6726
0.19,4,14.9024,18.2884,33.1288,13901.8631,13519.0798,12553.8521,47.9895,3.96172,51.3847,6586.0994,8663.5979,5975.8672
0.2,4,14.4723,17.8741,32.284,13902.0123,13533.8151,12588.8785,46.7141,3.96658,50.1256,6621.8706,8656.2219,6031.9438
0.21,4,14.063,17.4798,31.4798,13902.1529,13547.5068,12622.1569,45.5002,3.97116,48.927,6656.2636,8648.8919,6085.1341
0.22,4,13.6731,17.104,30.7135,13902.2857,13560.2514,12653.8085,44.3435,3.97548,47.7848,6689.3375,8641.6289,6135.6483
0.23,4,13.3012,16.7455,29.9826,13902.4111,13572.1349,12683.9441,43.2402,3.97956,46.6953,6721.1509,8634.4496,6183.6776
0.24,4,12.9461,16.4031,29.2846,13902.5298,13583.2338,12712.6655,42.1868,3.98341,45.655,6751.7609,8627.367,6229.3962
0.25,4,12.6069,16.0759,28.6176,13902.6423,13593.6163,12740.0659,41.18,3.98707,44.6606,6781.2233,8620.3915,6272.9631
0.26,4,12.2823,15.7629,27.9794,13902.7489,13603.3436,12766.2309,40.2169,3.99053,43.7094,6809.5917,8613.531,6314.5235
0.27,4,11.9716,15.4631,27.3684,13902.8502,13612.4704,12791.2394,39.2947,3.99382,42.7985,6836.9178,8606.7914,6354.2101
0.28,4,11.6739,15.1758,26.7829,13902.9465,13621.046,12815.1638,38.411,3.99695,41.9256,6863.2508,8600.1769,6392.1448
0.29,4,11.3884,14.9003,26.2213,13903.0381,13629.1147,12838.071,37.5635,3.99993,41.0884,6888.6378,8593.6906,6428.4392
0.3,4,11.1144,14.6358,25.6822,13903.1254,13636.7164,12860.0227,36.7499,4.00278,40.2847,6913.1237,8587.3342,6463.1962
0.31,4,10.8511,14.3817,25.1643,13903.2086,13643.8873,12881.0758,35.9683,4.00549,39.5127,6936.7511,8581.1087,6496.5102
0.32,4,10.5981,14.1374,24.6664,13903.288,13650.6601,12901.283,35.217,4.00809,38.7704,6959.5604,8575.0141,6528.4685
0.33,4,10.3547,13.9023,24.1874,13903.3639,13657.0646,12920.6932,34.4941,4.01057,38.0564,6981.59,8569.05,6559.1514
0.34,4,10.1203,13.6761,23.7262,13903.4364,13663.1278,12939.3515,33.7982,4.01295,37.3689,7002.8763,8563.2155,6588.6333
0.35,4,9.89458,13.4581,23.282,13903.5058,13668.8741,12957.3,33.1278,4.01523,36.7066,7023.4535,8557.5091,6616.983
0.36,4,9.67696,13.2479,22.8537,13903.5723,13674.3262,12974.5776,32.4815,4.01742,36.0681,7043.3544,8551.9292,6644.2643
0.37,4,9.46705,13.0452,22.4405,13903.636,13679.5043,12991.2206,31.858,4.01952,35.4522,7062.6097,8546.4738,6670.5363
0.38,4,9.26445,12.8496,22.0417,13903.6972,13684.4274,13007.2629,31.2562,4.02155,34.8577,7081.2486,8541.1407,6695.854
0.39,4,9.06878,12.6606,21.6566,13903.7558,13689.1124,13022.7359,30.675,4.0235,34.2836,7099.2986,8535.9275,6720.2686
0.4,4,8.8797,12.478,21.2844,13903.8122,13693.5752,13037.6689,30.1133,4.02538,33.7288,7116.786,8530.8318,6743.8276
0.41,4,8.69688,12.3015,20.9245,13903.8664,13697.8303,13052.0895,29.5702,4.02719,33.1923,7133.7353,8525.8512,6766.5753
0.42,4,8.52002,12.1307,20.5763,13903.9186,13701.8909,13066.0233,29.0447,4.02894,32.6733,7150.17,8520.9829,6788.5533
0.43,4,8.34883,11.9654,20.2393,13903.9688,13705.7694,13079.4942,28.5362,4.03064,32.171,7166.1123,8516.2244,6809.8001
0.44,4,8.18305,11.8054,19.913,13904.0172,13709.477,13092.5249,28.0436,4.03227,31.6846,7181.5831,8511.573,6830.352
0.45,4,8.02242,11.6503,19.5968,13904.0638,13713.0241,13105.1363,27.5664,4.03386,31.2133,7196.6023,8507.0261,6850.2428
