n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,3,75.3776,37.679,37.6986,11129.4726,13799.4481,11464.8513,113.0621,113.0554,0.006902635,650.46473,6640.7498,7163.3012
0.02,3,71.7459,35.8638,35.882,11167.7203,13799.4481,11698.3438,107.6132,107.6066,0.006902624,1238.2307,6438.0893,7383.6646
0.03,3,68.2177,34.1004,34.1172,11230.9371,13799.4481,11910.7404,102.3199,102.3134,0.006902614,1765.9837,6286.3855,7565.8176
0.04,3,64.8415,32.413,32.4285,11310.3804,13799.4481,12101.2533,97.2546,97.2483,0.0069026,2238.0784,6178.8606,7715.3787
0.05,3,61.6451,30.8154,30.8297,11399.3079,13799.4481,12270.6089,92.4592,92.4529,0.00690259,2659.65,6108.1419,7837.6247
0.06,3,58.6413,29.314,29.3272,11492.7753,13799.4481,12420.3503,87.9526,87.9466,0.00690258,3036.0172,6067.1096,7937.2395
0.07,3,55.8325,27.9102,27.9224,11587.3065,13799.4481,12552.381,83.7388,83.7329,0.00690257,3372.3191,6049.3817,8018.2378
0.08,3,53.2147,26.6017,26.613,11680.5548,13799.4481,12668.6858,79.8115,79.8056,0.00690256,3673.3182,6049.5203,8083.9858
0.09,3,50.7794,25.3845,25.3949,11771.007,13799.4481,12771.1747,76.1581,76.1524,0.00690255,3943.3126,6063.0562,8137.2658
0.1,3,48.5161,24.2533,24.2629,11857.7457,13799.4481,12861.6039,72.7627,72.7571,0.00690254,4186.115,6086.4122,8180.3578
0.11,3,46.4132,23.2022,23.211,11940.2694,13799.4481,12941.5443,69.6079,69.6024,0.00690253,4405.0707,6116.7807,8215.1206
0.12,3,44.4586,22.2252,22.2334,12018.3605,13799.4481,13012.3771,66.6756,66.6702,0.00690252,4603.0941,6151.9913,8243.0655
