n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,2,23.4197,15.1511,17.3794,13248.8446,13625.8907,13610.08,38.3449,35.3919,22.6694,7208.9578,7103.1774,7937.6537
0.02,2,22.8435,14.9368,17.0956,13263.6215,13624.0956,13605.7736,37.4687,34.586,22.5409,7213.8778,7123.7004,7914.5872
0.03,2,22.2948,14.7336,16.8237,13277.697,13622.3594,13601.8784,36.6328,33.8209,22.4135,7219.2559,7143.0732,7892.8602
0.04,2,21.7717,14.5407,16.563,13291.1155,13620.6807,13598.3561,35.8346,33.0936,22.287,7225.0104,7161.3785,7872.3749
0.05,2,21.2726,14.3571,16.3127,13303.9179,13619.058,13595.1724,35.0714,32.4016,22.1614,7231.0717,7178.6923,7853.0429
0.06,2,20.7957,14.1822,16.0721,13316.1421,13617.49,13592.2971,34.341,31.7423,22.0368,7237.3802,7195.0838,7834.7839
0.07,2,20.3397,14.0152,15.8406,13327.8229,13615.9754,13589.7028,33.6413,31.1135,21.9132,7243.8848,7210.6164,7817.5245
0.08,2,19.9033,13.8555,15.6177,13338.9926,13614.5129,13587.3653,32.9703,30.5132,21.7906,7250.5417,7225.3483,7801.1981
0.09,2,19.4851,13.7026,15.4028,13349.6814,13613.1012,13585.2627,32.3263,29.9395,21.6689,7257.3135,7239.3329,7785.7437
0.1,2,19.0841,13.5559,15.1954,13359.9168,13611.739,13583.3754,31.7076,29.3906,21.5481,7264.1681,7252.6194,7771.1053
0.11,2,18.6992,13.4151,14.9951,13369.7248,13610.4251,13581.6856,31.1128,28.8651,21.4283,7271.0779,7265.2532,7757.2317
0.12,2,18.3295,13.2796,14.8015,13379.1294,13609.1584,13580.1772,30.5404,28.3614,21.3095,7278.0194,7277.2758,7744.0758
0.13,2,17.9741,13.1491,14.6142,13388.1528,13607.9376,13578.8358,29.9892,27.8783,21.1916,7284.9725,7288.7259,7731.594
0.14,2,17.6322,13.0233,14.4329,13396.816,13606.7616,13577.6483,29.458,27.4145,21.0747,7291.9199,7299.6392,7719.7463
0.15,2,17.303,12.9019,14.2572,13405.1382,13605.6293,13576.6026,28.9456,26.9688,20.9587,7298.8469,7310.0486,7708.4957
0.16,2,16.9859,12.7845,14.0869,13413.1376,13604.5395,13575.6878,28.4512,26.5402,20.8436,7305.741,7319.9848,7697.8079
0.17,2,16.6802,12.671,13.9216,13420.8311,13603.4912,13574.8941,27.9737,26.1278,20.7295,7312.5917,7329.4759,7687.6511
0.18,2,16.3852,12.561,13.7612,13428.2345,13602.4833,13574.2124,27.5123,25.7306,20.6163,7319.3898,7338.5485,7677.9958
0.19,2,16.1005,12.4543,13.6053,13435.3626,13601.5149,13573.6343,27.0662,25.3478,20.504,7326.128,7347.227,7668.8147
0.2,2,15.8255,12.3508,13.4538,13442.2292,13600.5848,13573.1523,26.6345,24.9786,20.3926,7332.7998,7355.5341,7660.0821
0.21,2,15.5598,12.2502,13.3064,13448.8474,13599.6922,13572.7594,26.2166,24.6223,20.2821,7339.4,7363.491,7651.7743
0.22,2,15.3028,12.1524,13.163,13455.2293,13598.8359,13572.4491,25.8119,24.2782,20.1726,7345.9244,7371.1177,7643.8691
