n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,36.8466,38.7144,75.3775,13944.6111,11496.2601,11187.3997,112.1601,5.601108,114.0187,6915.2893,7433.83,650.50762
0.02,4,34.8678,37.0616,71.7457,13944.5943,11729.8786,11224.6654,106.5471,5.601044,108.7341,6714.5478,7651.9338,1238.3221
0.03,4,32.9597,35.4412,68.2177,13944.5779,11942.2478,11287.0022,101.1089,5.600992,103.5859,6564.5451,7831.7279,1766.1425
0.04,4,31.1448,33.8795,64.8417,13944.5617,12132.6339,11365.673,95.9163,5.60095,98.6486,6458.3922,7978.9037,2238.3338
0.05,4,29.4349,32.3924,61.6456,13944.5458,12301.804,11453.9349,91.0088,5.60092,93.9659,6388.6789,8098.7925,2660.0376
0.06,4,27.8347,30.9882,58.642,13944.5302,12451.3309,11546.8377,86.4037,5.6009,89.5587,6348.302,8196.1166,3036.5765
0.07,4,26.3436,29.6699,55.8336,13944.5148,12583.1384,11640.8977,82.1029,5.6009,85.4325,6330.9263,8274.9159,3373.0909
0.08,4,24.9579,28.4371,53.2159,13944.4997,12699.2247,11733.7592,78.0985,5.6009,81.5827,6331.1728,8338.5715,3674.3428
0.09,4,23.6722,27.2868,50.7808,13944.4849,12801.5085,11823.8996,74.3766,5.60091,77.9979,6344.6314,8389.8734,3944.6284
0.1,4,22.4799,26.215,48.5176,13944.4703,12891.751,11910.3927,70.9202,5.60094,74.6635,6367.7772,8431.1039,4187.7582
0.11,4,21.3743,25.2169,46.4145,13944.456,12971.526,11992.729,67.7106,5.60098,71.563,6397.846,8464.1206,4407.0747
0.12,4,20.3484,24.2873,44.4598,13944.4419,13042.2159,12070.6833,64.7291,5.60102,68.6793,6432.7014,8490.4315,4605.4894
0.13,4,19.3957,23.4212,42.6415,13944.428,13105.0216,12144.22,61.9573,5.60108,65.9956,6470.7116,8511.2597,4785.5283
0.14,4,18.51,22.6136,40.9487,13944.4143,13160.98,12213.4256,59.3779,5.60115,63.4957,6510.6428,8527.5979,4949.3783
0.15,4,17.6855,21.8598,39.3708,13944.4009,13210.9827,12278.4628,56.9747,5.60123,61.1645,6551.5706,8540.2531,5098.9318
0.16,4,16.9169,21.1554,37.8981,13944.3876,13255.7946,12339.538,54.7326,5.60131,58.9879,6592.8099,8549.882,5235.8265
0.17,4,16.1994,20.4963,36.5217,13944.3746,13296.0723,12396.8802,52.6379,5.60141,56.953,6633.8581,8557.0207,5361.4819
