n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,5,14.9785,29.9606,14.9821,13845.4142,12770.9814,13799.5269,0.00877954,44.9284,44.9224,8786.2806,6885.0216,6458.1707
0.02,5,14.9063,29.8162,14.9099,13843.1912,12774.9297,13799.5261,0.0087623,44.7117,44.7058,8780.1238,6883.1143,6465.5202
0.03,5,14.8348,29.6731,14.8383,13841.0081,12778.855,13799.5253,0.00874523,44.4971,44.4911,8774.0414,6881.3018,6472.8054
0.04,5,14.7639,29.5313,14.7674,13838.8642,12782.7573,13799.5246,0.00872833,44.2844,44.2784,8768.0321,6879.5816,6480.0271
0.05,5,14.6937,29.3908,14.6972,13836.7586,12786.6367,13799.5238,0.00871158,44.0736,44.0677,8762.0949,6877.9516,6487.1858
0.06,5,14.6241,29.2516,14.6276,13834.6905,12790.4933,13799.5231,0.00869499,43.8648,43.8589,8756.2286,6876.4094,6494.2824
0.07,5,14.5551,29.1137,14.5586,13832.6594,12794.3271,13799.5224,0.00867856,43.6578,43.6519,8750.4321,6874.9529,6501.3174
0.08,5,14.4868,28.977,14.4902,13830.6643,12798.1382,13799.5216,0.00866229,43.4527,43.4468,8744.7044,6873.5799,6508.2917
0.09,5,14.419,28.8415,14.4225,13828.7046,12801.9268,13799.5209,0.00864616,43.2494,43.2435,8739.0442,6872.2883,6515.2059
0.1,5,14.3519,28.7072,14.3553,13826.7796,12805.6927,13799.5202,0.00863019,43.0479,43.0421,8733.4506,6871.0761,6522.0606
0.11,5,14.2853,28.5741,14.2888,13824.8886,12809.4363,13799.5195,0.00861437,42.8482,42.8424,8727.9226,6869.9413,6528.8566
0.12,5,14.2194,28.4422,14.2228,13823.0309,12813.1574,13799.5188,0.00859869,42.6503,42.6445,8722.4592,6868.882,6535.5945
0.13,5,14.154,28.3114,14.1574,13821.2059,12816.8563,13799.5181,0.00858315,42.4542,42.4484,8717.0593,6867.8962,6542.2749
0.14,5,14.0892,28.1818,14.0926,13819.413,12820.5331,13799.5175,0.00856776,42.2597,42.254,8711.7219,6866.9821,6548.8985
0.15,5,14.025,28.0534,14.0284,13817.6516,12824.1877,13799.5168,0.00855252,42.067,42.0613,8706.4462,6866.1379,6555.4659
0.16,5,13.9613,27.926,13.9647,13815.9209,12827.8204,13799.5161,0.00853741,41.8759,41.8702,8701.2312,6865.3619,6561.9778
0.17,5,13.8982,27.7998,13.9016,13814.2205,12831.4311,13799.5155,0.00852244,41.6865,41.6808,8696.076,6864.6524,6568.4348
0.18,5,13.8356,27.6746,13.839,13812.5497,12835.0201,13799.5148,0.0085076,41.4988,41.4931,8690.9796,6864.0076,6574.8375
0.19,5,13.7736,27.5505,13.7769,13810.908,12838.5875,13799.5142,0.0084929,41.3126,41.307,8685.9411,6863.426,6581.1864
0.2,5,13.7121,27.4275,13.7154,13809.2948,12842.1332,13799.5135,0.00847833,41.1281,41.1224,8680.9598,6862.9059,6587.4823
0.21,5,13.6511,27.3056,13.6544,13807.7095,12845.6575,13799.5129,0.00846389,40.9451,40.9395,8676.0347,6862.4458,6593.7256
0.22,5,13.5907,27.1847,13.594,13806.1518,12849.1605,13799.5123,0.00844958,40.7637,40.7581,8671.165,6862.0442,6599.917
0.23,5,13.5308,27.0648,13.534,13804.6209,12852.6423,13799.5117,0.0084354,40.5838,40.5783,8666.3499,6861.6996,6606.0571
