n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,2,45.7696,69.7492,52.5224,12076.0453,11073.4365,12202.5638,69.56628,105.6313,114.6699,5842.306,4636.945,3247.9662
0.02,2,43.6466,65.6214,50.2196,12211.2639,11276.2307,12278.5197,67.41988,99.48575,108.3893,5930.4532,4809.5278,3566.1025
0.03,2,41.7054,61.8845,48.0443,12328.2071,11457.7926,12351.1655,65.29229,93.95178,102.6329,6012.4287,4972.4168,3852.7501
0.04,2,39.9246,58.4976,46,12430.0098,11620.1981,12419.9576,63.2108,88.9557,97.3599,6088.7361,5124.4025,4110.6596
0.05,2,38.286,55.4223,44.0846,12519.2129,11765.5622,12484.6729,61.1931,84.432,92.5278,6159.8583,5265.3022,4342.8663
0.06,2,36.7738,52.6238,42.2931,12597.8739,11895.8873,12545.2951,59.2495,80.3232,88.095,6226.2467,5395.4885,4552.3094
0.07,2,35.3742,50.0708,40.6187,12667.6624,12012.9957,12601.9359,57.3857,76.5795,84.0224,6288.3158,5515.6118,4741.6816
0.08,2,34.0754,47.7359,39.0539,12729.9376,12118.5077,12654.7819,55.604,73.1576,80.2742,6346.4429,5626.4392,4913.3814
0.09,2,32.8672,45.5948,37.5909,12785.8113,12213.8455,12704.0587,53.9042,70.0201,76.8179,6400.9694,5728.7641,5069.5145
0.1,2,31.7406,43.6263,36.2222,12836.1976,12300.2469,12750.0085,52.2848,67.1348,73.6242,6452.2032,5823.357,5211.9154
0.11,2,30.6876,41.8119,34.9404,12881.8521,12378.7848,12792.8754,50.7431,64.4736,70.6671,6500.4219,5910.9406,5342.1762
0.12,2,29.7014,40.1352,33.7386,12923.4032,12450.3877,12832.8968,49.276,62.0123,67.9234,6545.8749,5992.1786,5461.677
0.13,2,28.7759,38.582,32.6105,12961.3763,12515.8584,12870.2981,47.88,59.73,65.3724,6588.7871,6067.6733,5571.6144
0.14,2,27.9057,37.1399,31.5503,12996.2136,12575.892,12905.2905,46.5515,57.6082,62.996,6629.3612,6137.9671,5673.0275
0.15,2,27.086,35.7979,30.5525,13028.2887,12631.0907,12938.0692,45.2866,55.631,60.7777,6667.7798,6203.5459,5766.8201
0.16,2,26.3126,34.5463,29.6122,13057.9196,12681.9778,12968.8142,44.082,53.7843,58.7032,6704.2081,6264.8442,5853.7803
0.17,2,25.5817,33.3767,28.725,13085.378,12729.0087,12997.6898,42.934,52.0559,56.7596,6738.7954,6322.2498,5934.5969
0.18,2,24.8898,32.2816,27.8867,13110.8976,12772.5811,13024.8463,41.8393,50.4348,54.9354,6771.677,6376.109,6009.8738
0.19,2,24.2341,31.2542,27.0937,13134.6797,12813.0428,13050.4205,40.7948,48.9115,53.2205,6802.9758,6426.7313,6080.1419
0.2,2,23.6116,30.2886,26.3426,13156.8993,12850.699,13074.5366,39.7975,47.4775,51.6056,6832.8034,6474.3932,6145.8691
0.21,2,23.02,29.3797,25.6303,13177.7088,12885.8183,13097.3078,38.8445,46.1251,50.0825,6861.2616,6519.3423,6207.4691
0.22,2,22.457,28.5226,24.954,13197.2412,12918.6379,13118.837,37.9332,44.8477,48.6439,6888.4431,6561.8009,6265.3087
0.23,2,21.9206,27.7131,24.3111,13215.6137,12949.3674,13139.2176,37.0611,43.6392,47.2831,6914.4327,6601.9684,6319.7139
0.24,2,21.409,26.9475,23.6993,13232.9295,12978.193,13158.5349,36.2259,42.4941,45.9942,6939.3081,6640.0244,6370.9753
