n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,3,60.3634,28.381,32.0833,11429.9664,13931.3139,12856.8817,92.4022,88.6964,5.10522,4104.0864,5788.2476,8779.0819
0.02,3,57.1271,26.703,30.5243,11563.1182,13931.6873,12963.7183,87.6071,83.7811,5.12157,4345.9235,5846.168,8800.0044
0.03,3,54.179,25.1767,29.102,11685.9334,13932.0282,13055.0434,83.2371,79.306,5.13636,4564.2572,5911.4044,8812.7143
0.04,3,51.4887,23.7856,27.8023,11798.9287,13932.3385,13133.5144,79.2474,75.2238,5.14975,4761.4486,5980.4351,8819.2442
0.05,3,49.0283,22.5148,26.6122,11902.7893,13932.6207,13201.2918,75.5973,71.4919,5.16187,4939.8304,6050.8444,8821.1274
0.06,3,46.7729,21.3511,25.5202,11998.2617,13932.8773,13260.133,72.2501,68.072,5.17288,5101.5649,6121.007,8819.524
0.07,3,44.7004,20.2826,24.5159,12086.0922,13933.1107,13311.4706,69.1736,64.9304,5.1829,5248.594,6189.8543,8815.3152
0.08,3,42.7914,19.2992,23.59,12166.9935,13933.323,13356.4763,66.339,62.0374,5.19203,5382.6321,6256.7073,8809.1729
0.09,3,41.0287,18.3919,22.7345,12241.6279,13933.5164,13396.1123,63.721,59.3668,5.20037,5505.1796,6321.1567,8801.6108
0.1,3,39.3972,17.5526,21.9422,12310.6007,13933.6926,13431.1723,61.2975,56.8955,5.20801,5617.5431,6382.9792,8793.023
0.11,3,37.8838,16.7745,21.2067,12374.4596,13933.8533,13462.314,59.0489,54.6033,5.21504,5720.8593,6442.0783,8783.7124
0.12,3,36.4767,16.0514,20.5226,12433.6965,13934.0001,13490.0852,56.9578,52.4726,5.2215,5816.116,6498.4427,8773.9122
0.13,3,35.1656,15.378,19.8848,12488.7518,13934.1343,13514.944,55.0092,50.4875,5.22747,5904.1735,6552.1177,8763.8021
0.14,3,33.9414,14.7496,19.2892,12540.0187,13934.257,13537.2754,53.1897,48.6344,5.23299,5985.7816,6603.1846,8753.5206
0.15,3,32.7963,14.1619,18.7317,12587.848,13934.3693,13557.4045,51.4872,46.901,5.23811,6061.5958,6651.747,8743.1739
0.16,3,31.7229,13.6112,18.209,12632.5525,13934.4722,13575.6073,49.8914,45.2765,5.24286,6132.1902,6697.9211,8732.8437
0.17,3,30.715,13.0944,17.7181,12674.4115,13934.5664,13592.1184,48.3928,43.7513,5.24729,6198.0691,6741.8286,8722.5921
0.18,3,29.767,12.6083,17.2562,12713.6743,13934.6528,13607.1389,46.9831,42.3167,5.25143,6259.6767,6783.593,8712.4661
0.19,3,28.8738,12.1505,16.8209,12750.5641,13934.7321,13620.8414,45.6548,40.9653,5.25529,6317.4052,6823.3356,8702.5007
0.2,3,28.031,11.7187,16.41,12785.2805,13934.8048,13633.3745,44.4013,39.69,5.25892,6371.6022,6861.1743,8692.7218
0.21,3,27.2344,11.3106,16.0216,12818.0028,13934.8714,13644.867,43.2165,38.4849,5.26232,6422.5763,6897.2221,8683.148
0.22,3,26.4805,10.9244,15.654,12848.892,13934.9325,13655.4307,42.0952,37.3443,5.26552,6470.6022,6931.5864,8673.7919
0.23,3,25.766,10.5585,15.3055,12878.0931,13934.9884,13665.163,41.0324,36.2634,5.26853,6515.9253,6964.3687,8664.6618
0.24,3,25.0879,10.2113,14.9748,12905.7369,13935.0396,13674.1492,40.0238,35.2377,5.27137,6558.7652,6995.6643,8655.7626
0.25,3,24.4436,9.88145,14.6604,12931.9414,13935.0865,13682.4639,39.0654,34.2631,5.27406,6599.3191,7025.5629,8647.0961
0.26,3,23.8306,9.56768,14.3614,12956.8137,13935.1293,13690.1729,38.1536,33.3359,5.2766,6637.7642,7054.1481,8638.6622
0.27,3,23.2468,9.26885,14.0765,12980.4506,13935.1684,13697.3342,37.2851,32.4528,5.27902,6674.2603,7081.4982,8630.4592
0.28,3,22.6902,8.98394,13.8049,13002.9404,13935.2039,13703.999,36.457,31.6107,5.2813,6708.9519,7107.6859,8622.484
0.29,3,22.1588,8.712,13.5456,13024.3631,13935.2362,13710.2129,35.6666,30.807,5.28348,6741.9699,7132.7795,8614.7324
0.3,3,21.6511,8.45217,13.2979,13044.792,13935.2654,13716.0164,34.9113,30.039,5.28555,6773.433,7156.8421,8607.1999
0.31,3,21.1655,8.20367,13.0609,13064.2938,13935.2918,13721.4456,34.189,29.3045,5.28753,6803.4491,7179.9328,8599.8812
0.32,3,20.7006,7.96577,12.834,13082.9295,13935.3156,13726.5327,33.4974,28.6012,5.28942,6832.1168,7202.1067,8592.7706
0.33,3,20.2552,7.73781,12.6166,13100.7551,13935.3368,13731.3068,32.8348,27.9274,5.29122,6859.5257,7223.4149,8585.8624
0.34,3,19.8279,7.51919,12.4082,13117.822,13935.3557,13735.7936,32.1993,27.2811,5.29295,6885.758,7243.9052,8579.1504
0.35,3,19.4179,7.30933,12.2081,13134.1774,13935.3724,13740.0166,31.5893,26.6608,5.2946,6910.8892,7263.6223,8572.6288
0.36,3,19.024,7.10773,12.0158,13149.8648,13935.387,13743.9968,31.0034,26.0648,5.29618,6934.9881,7282.6076,8566.2914
0.37,3,18.6453,6.9139,11.831,13164.9242,13935.3997,13747.7533,30.4401,25.4919,5.29771,6958.1185,7300.9001,8560.1322
0.38,3,18.2809,6.7274,11.6532,13179.3927,13935.4105,13751.3033,29.8982,24.9406,5.29917,6980.3387,7318.5358,8554.1454
0.39,3,17.9301,6.54782,11.4821,13193.3044,13935.4196,13754.6623,29.3764,24.4098,5.30058,7001.7027,7335.5489,8548.3251
0.4,3,17.5921,6.37478,11.3172,13206.6909,13935.427,13757.8446,28.8738,23.8984,5.30193,7022.2603,7351.9708,8542.6656
