n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,4,14.717,14.7066,29.4236,13799.3696,13848.4127,12791.64,44.1203,0.00645732,44.1194,6484.6934,8774.5401,6906.0768
0.02,4,14.5785,14.5682,29.1466,13799.3711,13844.0925,12799.1706,43.7047,0.00644043,43.7039,6498.7822,8762.6932,6902.4678
0.03,4,14.4424,14.4322,28.8746,13799.3726,13839.9223,12806.6164,43.2965,0.0064247,43.2958,6512.632,8751.1243,6899.2092
0.04,4,14.3087,14.2986,28.6073,13799.374,13835.8963,12813.9778,42.8955,0.00641006,42.895,6526.2477,8739.8248,6896.2839
0.05,4,14.1773,14.1674,28.3448,13799.3754,13832.0089,12821.2554,42.5016,0.00639648,42.5011,6539.6346,8728.7867,6893.6757
0.06,4,14.0483,14.0385,28.0868,13799.3768,13828.2549,12828.4495,42.1145,0.00638391,42.1141,6552.7975,8718.0019,6891.3693
0.07,4,13.9214,13.9118,27.8332,13799.3782,13824.6291,12835.5608,41.7342,0.0063723,41.7338,6565.7414,8707.4628,6889.3501
0.08,4,13.7968,13.7873,27.5841,13799.3795,13821.1267,12842.5898,41.3603,0.00636162,41.36,6578.4709,8697.1622,6887.6041
0.09,4,13.6743,13.6649,27.3391,13799.3808,13817.7431,12849.5373,40.9928,0.00635182,40.9926,6590.9907,8687.0929,6886.118
0.1,4,13.5538,13.5446,27.0983,13799.3821,13814.4737,12856.4038,40.6315,0.00634287,40.6314,6603.3054,8677.2481,6884.8791
0.11,4,13.4354,13.4262,26.8616,13799.3833,13811.3144,12863.1901,40.2763,0.00633473,40.2762,6615.4194,8667.6213,6883.8755
0.12,4,13.3189,13.3099,26.6288,13799.3845,13808.2611,12869.897,39.927,0.00632737,39.927,6627.337,8658.206,6883.0955
0.13,4,13.2044,13.1955,26.3998,13799.3857,13805.3098,12876.5252,39.5835,0.00632075,39.5835,6639.0624,8648.9962,6882.5283
0.14,4,13.0917,13.0829,26.1746,13799.3869,13802.4569,12883.0755,39.2456,0.00631484,39.2457,6650.5999,8639.9858,6882.1633
0.15,4,12.9809,12.9722,25.9531,13799.3881,13799.6987,12889.5489,38.9133,0.0063096,38.9134,6661.9533,8631.1693,6881.9908
0.16,4,12.8719,12.8633,25.7352,13799.3892,13797.0318,12895.946,38.5863,0.00630501,38.5865,6673.1267,8622.5411,6882.0011
0.17,4,12.7646,12.7562,25.5207,13799.3903,13794.4529,12902.2679,38.2646,0.00630105,38.2648,6684.1239,8614.0959,6882.1853
0.18,4,12.659,12.6507,25.3097,13799.3914,13791.9589,12908.5152,37.948,0.00629767,37.9483,6694.9487,8605.8285,6882.5348
0.19,4,12.5551,12.5469,25.102,13799.3925,13789.5467,12914.689,37.6364,0.00629486,37.6368,6705.6047,8597.7339,6883.0413
0.2,4,12.4529,12.4448,24.8976,13799.3935,13787.2135,12920.7901,37.3297,0.00629259,37.3302,6716.0955,8589.8075,6883.6969
0.21,4,12.3522,12.3442,24.6964,13799.3946,13784.9563,12926.8194,37.0278,0.00629083,37.0283,6726.4245,8582.0444,6884.4944
0.22,4,12.2531,12.2452,24.4984,13799.3956,13782.7727,12932.7778,36.7307,0.00628957,36.7312,6736.5953,8574.4403,6885.4264
