n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,2,45.487,22.5049,32.4366,12345.4996,13499.832,13067.4198,75.7211,64.0044,32.3569,5729.0518,6032.4976,7923.2789
0.02,2,43.9021,22.0668,31.53,12406.5207,13497.8948,13089.4522,73.1707,61.9049,32.1498,5793.7611,6100.5431,7885.7252
0.03,2,42.4218,21.6613,30.6823,12463.1286,13496.0434,13109.5692,70.7861,59.9496,31.9446,5855.5249,6163.8816,7850.592
0.04,2,41.0362,21.2847,29.8879,12515.7562,13494.2754,13128.01,68.5518,58.1249,31.7414,5914.4411,6222.9245,7817.6921
0.05,2,39.7366,20.9339,29.1417,12564.7839,13492.5882,13144.9773,66.4543,56.4183,31.5402,5970.6258,6278.0427,7786.8556
0.06,2,38.5154,20.6061,28.4396,12610.5474,13490.9795,13160.6441,64.4814,54.8193,31.3409,6024.2046,6329.5711,7757.9279
0.07,2,37.366,20.2989,27.7776,12653.3432,13489.4468,13175.1583,62.6225,53.3182,31.1435,6075.307,6377.8113,7730.7686
0.08,2,36.2821,20.0102,27.1524,12693.4343,13487.9879,13188.6477,60.868,51.9066,30.9481,6124.0629,6423.0356,7705.2498
0.09,2,35.2585,19.7382,26.5609,12731.0546,13486.6006,13201.2221,59.2094,50.5769,30.7545,6170.5995,6465.4895,7681.255
0.1,2,34.2903,19.4812,26.0003,12766.4128,13485.2826,13212.9772,57.6391,49.3223,30.5629,6215.0402,6505.395,7658.6778
0.11,2,33.3732,19.2377,25.4682,12799.6954,13484.032,13223.9962,56.1503,48.1368,30.3731,6257.5028,6542.953,7637.421
0.12,2,32.5034,19.0066,24.9625,12831.0697,13482.8466,13234.3518,54.7367,47.015,30.1852,6298.0999,6578.3453,7617.3957
0.13,2,31.6772,18.7867,24.4811,12860.686,13481.7245,13244.1076,53.3928,45.9519,29.9991,6336.9379,6611.7368,7598.5202
0.14,2,30.8916,18.577,24.0222,12888.6797,13480.6636,13253.3198,52.1137,44.9431,29.8148,6374.1169,6643.2775,7580.7197
0.15,2,30.1436,18.3766,23.5843,12915.1732,13479.6622,13262.0379,50.8946,43.9846,29.6323,6409.7314,6673.1034,7563.9254
0.16,2,29.4306,18.1848,23.1659,12940.277,13478.7185,13270.3057,49.7316,43.0728,29.4517,6443.8698,6701.339,7548.0739
0.17,2,28.7503,18.0008,22.7655,12964.0918,13477.8305,13278.1621,48.6207,42.2043,29.2728,6476.6152,6728.0973,7533.1067
0.18,2,28.1005,17.824,22.3821,12986.7086,13476.9967,13285.6417,47.5586,41.3762,29.0956,6508.0451,6753.482,7518.9699
0.19,2,27.4791,17.6539,22.0145,13008.2106,13476.2152,13292.7754,46.5422,40.5858,28.9202,6538.2322,6777.5877,7505.6136
0.2,2,26.8845,17.4899,21.6616,13028.6736,13475.4846,13299.5909,45.5684,39.8304,28.7465,6567.2446,6800.5012,7492.9917
0.21,2,26.3148,17.3316,21.3226,13048.167,13474.8032,13306.1129,44.6347,39.1078,28.5745,6595.1456,6822.3022,7481.0613
0.22,2,25.7686,17.1786,20.9966,13066.7541,13474.1695,13312.3639,43.7387,38.416,28.4042,6621.9948,6843.0637,7469.7827
0.23,2,25.2445,17.0305,20.6828,13084.4932,13473.5819,13318.3638,42.8781,37.7529,28.2356,6647.8477,6862.8531,7459.119
0.24,2,24.7411,16.8869,20.3805,13101.4379,13473.0391,13324.1309,42.0508,37.1168,28.0686,6672.7563,6881.7323,7449.0357
0.25,2,24.2573,16.7476,20.089,13117.6372,13472.5395,13329.6815,41.255,36.5061,27.9032,6696.7693,6899.7587,7439.5009
0.26,2,23.7919,16.6122,19.8077,13133.1367,13472.082,13335.0305,40.4888,35.9192,27.7395,6719.9324,6916.9849,7430.4847
0.27,2,23.344,16.4806,19.5361,13147.9781,13471.6651,13340.1916,39.7507,35.3547,27.5773,6742.2882,6933.4599,7421.9592
0.28,2,22.9125,16.3525,19.2735,13162.2002,13471.2875,13345.1769,39.039,34.8115,27.4168,6763.8767,6949.2289,7413.8983
0.29,2,22.4966,16.2277,19.0196,13175.8388,13470.948,13349.9978,38.3525,34.2882,27.2578,6784.7355,6964.3337,7406.2777
0.3,2,22.0955,16.106,18.7738,13188.9271,13470.6453,13354.6646,37.6897,33.7837,27.1004,6804.8999,6978.8131,7399.0745
0.31,2,21.7083,15.9871,18.5358,13201.4958,13470.3784,13359.1865,37.0495,33.2971,26.9445,6824.403,6992.7034,7392.2673
0.32,2,21.3345,15.8711,18.3051,13213.5738,13470.146,13363.5723,36.4307,32.8273,26.7901,6843.2759,7006.0381,7385.8359
0.33,2,20.9732,15.7576,18.0814,13225.1875,13469.947,13367.8298,35.8323,32.3735,26.6372,6861.5478,7018.8484,7379.7616
0.34,2,20.6239,15.6466,17.8643,13236.3617,13469.7804,13371.9663,35.2533,31.9348,26.4858,6879.2464,7031.1633,7374.0266
0.35,2,20.286,15.538,17.6536,13247.1197,13469.6452,13375.9886,34.6926,31.5105,26.3358,6896.3975,7043.0101,7368.6141
0.36,2,19.959,15.4315,17.4488,13257.4829,13469.5402,13379.9028,34.1496,31.0998,26.1873,6913.0256,7054.414,7363.5084
0.37,2,19.6423,15.3272,17.2499,13267.4717,13469.4645,13383.7146,33.6232,30.7021,26.0403,6929.1538,7065.3987,7358.6947
0.38,2,19.3354,15.225,17.0563,13277.1047,13469.4172,13387.4293,33.1129,30.3167,25.8946,6944.8037,7075.9863,7354.1591
0.39,2,19.038,15.1246,16.868,13286.3997,13469.3973,13391.0519,32.6178,29.9431,25.7504,6959.996,7086.1975,7349.8882
0.4,2,18.7495,15.0261,16.6847,13295.3733,13469.404,13394.5868,32.1373,29.5806,25.6075,6974.75,7096.0516,7345.8698
