n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,1,77.3134,22.176,64.5122,11423.4823,13065.0154,10575.3512,140.6536,93.67664,57.68728,331.27097,5781.5653,5960.2398
0.02,1,75.5725,22.6429,62.853,11427.4229,13075.6049,10711.3762,137.1404,92.17383,56.68508,647.78562,5713.3616,6048.5124
0.03,1,73.8278,23.0343,61.2214,11440.1677,13085.9245,10842.9819,133.6541,90.62431,55.72039,949.47978,5658.9715,6129.7824
0.04,1,72.0902,23.357,59.6233,11460.3935,13095.991,10969.6164,130.2117,89.04266,54.79079,1236.4741,5617.3144,6204.5226
0.05,1,70.3688,23.6171,58.0635,11486.8654,13105.8187,11090.9173,126.8276,87.44165,53.89407,1509.0397,5587.2219,6273.2138
0.06,1,68.6711,23.821,56.5453,11518.4551,13115.4194,11206.6784,123.5131,85.8323,53.02819,1767.5647,5567.4899,6336.3321
0.07,1,67.0033,23.9742,55.0715,11554.1503,13124.803,11316.8199,120.2772,84.224,52.19134,2012.5246,5556.9226,6394.3393
0.08,1,65.3701,24.0822,53.6437,11593.0572,13133.9781,11421.361,117.1265,82.62466,51.38182,2244.457,5554.3657,6447.6761
0.09,1,63.7753,24.1501,52.263,11634.3969,13142.9521,11520.3969,114.0657,81.04083,50.59811,2463.9402,5558.7304,6496.7579
0.1,1,62.2216,24.1823,50.9298,11677.4992,13151.7315,11614.0788,111.098,79.47784,49.83881,2671.5756,5569.0097,6541.9724
0.11,1,60.7109,24.183,49.644,11721.794,13160.322,11702.5981,108.2252,77.93999,49.10263,2867.9738,5584.2863,6583.6779
0.12,1,59.2444,24.1559,48.4051,11766.8012,13168.729,11786.1733,105.4479,76.43067,48.38841,3053.7434,5603.7366,6622.2038
0.13,1,57.8228,24.1046,47.2123,11812.1209,13176.9572,11865.0392,102.7659,74.95246,47.69507,3229.4828,5626.629,6657.8513
0.14,1,56.4463,24.0319,46.0646,11857.4233,13185.0114,11939.4396,100.1782,73.5073,47.02159,3395.7739,5652.3206,6690.8942
0.15,1,55.1146,23.9407,44.9607,11902.4396,13192.8956,12009.6203,97.6831,72.0965,46.3671,3553.1774,5680.251,6721.5809
0.16,1,53.8273,23.8335,43.8994,11946.9531,13200.6143,12075.8248,95.2787,70.721,45.7307,3702.2301,5709.9355,6750.1359
0.17,1,52.5835,23.7123,42.879,11990.7919,13208.1712,12138.2911,92.9626,69.3813,45.1115,3843.4427,5740.958,6776.7617
0.18,1,51.3823,23.5791,41.8982,12033.8217,13215.5704,12197.249,90.7321,68.0776,44.509,3977.2991,5772.963,6801.6407
0.19,1,50.2226,23.4356,40.9553,12075.9399,13222.8157,12252.9186,88.5845,66.8097,43.9223,4104.256,5805.6494,6824.9367
0.2,1,49.1033,23.2835,40.0489,12117.0701,13229.9108,12305.5093,86.5168,65.5773,43.3509,4224.743,5838.7628,6846.7973
0.21,1,48.023,23.1239,39.1774,12157.1583,13236.8594,12355.2193,84.5261,64.38,42.794,4339.1634,5872.0902,6867.3547
0.22,1,46.9806,22.9581,38.3392,12196.1683,13243.6652,12402.2351,82.6095,63.2172,42.2512,4447.8948,5905.454,6886.7277
