n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,5,7.36537,14.7394,7.37408,13923.0279,13358.9927,13799.5423,0.00844948,22.096,22.091,8459.3893,7578.606,7236.1677
0.02,5,7.30122,14.6111,7.30986,13919.1905,13360.945,13799.5407,0.00842751,21.9034,21.8984,8452.4383,7574.0645,7241.9046
0.03,5,7.23803,14.4846,7.2466,13915.4609,13362.9154,13799.539,0.00840579,21.7136,21.7086,8445.6298,7569.7536,7247.5862
0.04,5,7.17577,14.36,7.18428,13911.8358,13364.9021,13799.5374,0.00838431,21.5267,21.5217,8438.9606,7565.6642,7253.2118
0.05,5,7.11444,14.2373,7.12288,13908.3119,13366.9029,13799.5358,0.00836307,21.3425,21.3376,8432.4272,7561.7876,7258.7813
0.06,5,7.05401,14.1164,7.06239,13904.8861,13368.916,13799.5343,0.00834207,21.161,21.1561,8426.0265,7558.1154,7264.2941
0.07,5,6.99447,13.9972,7.00279,13901.5554,13370.9398,13799.5328,0.0083213,20.9823,20.9774,8419.7554,7554.6397,7269.7502
0.08,5,6.93581,13.8798,6.94406,13898.3168,13372.9727,13799.5313,0.00830078,20.8061,20.8012,8413.6108,7551.3527,7275.1494
0.09,5,6.878,13.7642,6.8862,13895.1675,13375.013,13799.5298,0.00828049,20.6325,20.6277,8407.5896,7548.2469,7280.4916
0.1,5,6.82104,13.6502,6.82918,13892.1047,13377.0595,13799.5284,0.00826043,20.4615,20.4567,8401.689,7545.3152,7285.7767
0.11,5,6.76491,13.5379,6.77298,13889.1259,13379.1106,13799.527,0.0082406,20.2929,20.2881,8395.906,7542.5507,7291.005
0.12,5,6.70958,13.4272,6.7176,13886.2283,13381.1653,13799.5256,0.008221,20.1268,20.122,8390.238,7539.9468,7296.1764
0.13,5,6.65506,13.3181,6.66302,13883.4096,13383.2223,13799.5242,0.00820163,19.963,19.9583,8384.6821,7537.4972,7301.2911
0.14,5,6.60132,13.2105,6.60923,13880.6673,13385.2804,13799.5228,0.00818248,19.8017,19.797,8379.2356,7535.1958,7306.3494
0.15,5,6.54835,13.1045,6.5562,13877.9992,13387.3387,13799.5215,0.00816356,19.6426,19.6379,8373.8961,7533.0366,7311.3514
0.16,5,6.49613,13,6.50393,13875.4029,13389.3961,13799.5202,0.00814485,19.4858,19.4812,8368.6609,7531.0142,7316.2976
0.17,5,6.44466,12.897,6.4524,13872.8763,13391.4518,13799.5189,0.00812636,19.3312,19.3266,8363.5275,7529.123,7321.1881
0.18,5,6.39391,12.7955,6.4016,13870.4172,13393.5049,13799.5177,0.00810809,19.1789,19.1742,8358.4936,7527.3578,7326.0234
0.19,5,6.34388,12.6954,6.35152,13868.0238,13395.5546,13799.5165,0.00809003,19.0286,19.024,8353.5567,7525.7137,7330.8039
0.2,5,6.29455,12.5967,6.30214,13865.6939,13397.6002,13799.5152,0.00807218,18.8805,18.8759,8348.7147,7524.1859,7335.5299
0.21,5,6.24591,12.4993,6.25345,13863.4257,13399.6409,13799.5141,0.00805454,18.7344,18.7299,8343.9652,7522.7696,7340.2019
0.22,5,6.19795,12.4033,6.20543,13861.2173,13401.6762,13799.5129,0.0080371,18.5904,18.5859,8339.3061,7521.4606,7344.8203
