n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,5,10.0946,20.196,10.1014,13917.7241,13160.3708,13799.5365,0.00857911,30.281,30.2756,8597.146,7358.9581,6954.9737
0.02,5,9.97015,19.9471,9.97693,13911.6637,13165.4003,13799.5343,0.0085428,29.9075,29.9021,8584.7388,7352.4831,6966.8569
0.03,5,9.84848,19.7036,9.85519,13905.8532,13170.4161,13799.5321,0.00850722,29.5423,29.537,8572.7011,7346.5422,6978.5283
0.04,5,9.72948,19.4656,9.73612,13900.2811,13175.4138,13799.53,0.00847236,29.1851,29.1798,8561.0193,7341.1044,6989.9904
0.05,5,9.61307,19.2327,9.61964,13894.9363,13180.3894,13799.528,0.00843819,28.8356,28.8304,8549.6807,7336.1407,7001.246
0.06,5,9.49918,19.0048,9.50568,13889.8083,13185.3395,13799.526,0.00840471,28.4937,28.4885,8538.6726,7331.6235,7012.2981
0.07,5,9.38773,18.7819,9.39416,13884.8874,13190.2609,13799.5241,0.00837189,28.1592,28.154,8527.9831,7327.5271,7023.1497
0.08,5,9.27865,18.5637,9.28503,13880.1639,13195.1509,13799.5222,0.00833973,27.8318,27.8267,8517.6008,7323.8269,7033.804
0.09,5,9.17188,18.3501,9.1782,13875.6291,13200.0069,13799.5203,0.00830819,27.5113,27.5062,8507.5147,7320.4999,7044.2644
0.1,5,9.06736,18.1409,9.07361,13871.2743,13204.8269,13799.5185,0.00827728,27.1975,27.1925,8497.7141,7317.5246,7054.5342
0.11,5,8.96501,17.9362,8.9712,13867.0916,13209.6088,13799.5168,0.00824697,26.8903,26.8853,8488.1889,7314.8804,7064.6168
0.12,5,8.86478,17.7357,8.87092,13863.0732,13214.351,13799.5151,0.00821725,26.5894,26.5845,8478.9294,7312.548,7074.5156
0.13,5,8.76662,17.5393,8.77269,13859.2119,13219.052,13799.5134,0.00818811,26.2948,26.2898,8469.9261,7310.5094,7084.2343
0.14,5,8.67045,17.3469,8.67647,13855.5008,13223.7105,13799.5118,0.00815953,26.0061,26.0012,8461.1701,7308.7474,7093.7761
0.15,5,8.57623,17.1584,8.58219,13851.9333,13228.3254,13799.5102,0.00813149,25.7233,25.7184,8452.6527,7307.2458,7103.1448
0.16,5,8.4839,16.9737,8.48981,13848.503,13232.8959,13799.5086,0.00810399,25.4461,25.4413,8444.3658,7305.9895,7112.3436
0.17,5,8.39341,16.7927,8.39927,13845.2042,13237.421,13799.5071,0.00807701,25.1745,25.1697,8436.3012,7304.964,7121.376
0.18,5,8.30471,16.6152,8.31052,13842.0311,13241.9002,13799.5056,0.00805054,24.9082,24.9035,8428.4514,7304.1559,7130.2456
0.19,5,8.21776,16.4412,8.22351,13838.9783,13246.3329,13799.5042,0.00802456,24.6472,24.6425,8420.809,7303.5523,7138.9556
0.2,5,8.13249,16.2707,8.1382,13836.0408,13250.7186,13799.5028,0.00799907,24.3913,24.3866,8413.367,7303.1412,7147.5095
0.21,5,8.04888,16.1034,8.05454,13833.2136,13255.0572,13799.5014,0.00797405,24.1403,24.1357,8406.1186,7302.9113,7155.9106
0.22,5,7.96687,15.9393,7.97249,13830.4921,13259.3484,13799.5001,0.00794949,23.8941,23.8895,8399.0574,7302.8517,7164.162
0.23,5,7.88643,15.7784,7.89199,13827.8719,13263.592,13799.4988,0.00792539,23.6527,23.6481,8392.177,7302.9525,7172.2672
0.24,5,7.8075,15.6205,7.81302,13825.3488,13267.7879,13799.4975,0.00790172,23.4158,23.4112,8385.4714,7303.204,7180.2291
0.25,5,7.73006,15.4656,7.73553,13822.9187,13271.9362,13799.4962,0.00787847,23.1833,23.1788,8378.935,7303.5973,7188.0509
0.26,5,7.65406,15.3135,7.65949,13820.5779,13276.037,13799.495,0.00785565,22.9552,22.9507,8372.5621,7304.1237,7195.7358
0.27,5,7.57946,15.1643,7.58485,13818.3226,13280.0904,13799.4938,0.00783323,22.7312,22.7268,8366.3475,7304.7754,7203.2866
0.28,5,7.50623,15.0178,7.51158,13816.1495,13284.0964,13799.4926,0.00781121,22.5114,22.507,8360.2859,7305.5446,7210.7063
0.29,5,7.43434,14.8739,7.43964,13814.0552,13288.0555,13799.4915,0.00778958,22.2956,22.2912,8354.3726,7306.4243,7217.9978
0.3,5,7.36374,14.7327,7.369,13812.0365,13291.9678,13799.4903,0.00776833,22.0837,22.0793,8348.6026,7307.4076,7225.164
0.31,5,7.29441,14.594,7.29963,13810.0904,13295.8335,13799.4892,0.00774745,21.8756,21.8712,8342.9716,7308.4882,7232.2075
0.32,5,7.22632,14.4578,7.2315,13808.214,13299.6532,13799.4882,0.00772694,21.6712,21.6669,8337.4751,7309.66,7239.1312
0.33,5,7.15943,14.324,7.16457,13806.4047,13303.427,13799.4871,0.00770677,21.4704,21.4661,8332.1088,7310.9173,7245.9375
0.34,5,7.09371,14.1925,7.09881,13804.6597,13307.1555,13799.4861,0.00768695,21.2732,21.2689,8326.8687,7312.2547,7252.6292
0.35,5,7.02913,14.0633,7.0342,13802.9765,13310.8389,13799.4851,0.00766747,21.0793,21.0751,8321.751,7313.6672,7259.2087
0.36,5,6.96567,13.9363,6.9707,13801.3528,13314.4778,13799.4841,0.00764831,20.8888,20.8846,8316.7518,7315.1498,7265.6785
0.37,5,6.90331,13.8116,6.9083,13799.7863,13318.0725,13799.4831,0.00762948,20.7016,20.6974,8311.8675,7316.6982,7272.041
0.38,5,6.842,13.6889,6.84696,13798.2747,13321.6236,13799.4821,0.00761096,20.5176,20.5134,8307.0946,7318.3078,7278.2985
0.39,5,6.78173,13.5683,6.78665,13796.816,13325.1314,13799.4812,0.00759275,20.3367,20.3325,8302.4298,7319.9748,7284.4535
0.4,5,6.72247,13.4498,6.72736,13795.4081,13328.5965,13799.4803,0.00757484,20.1588,20.1547,8297.8699,7321.6952,7290.508
0.41,5,6.6642,13.3332,6.66905,13794.0492,13332.0194,13799.4794,0.00755722,19.9839,19.9798,8293.4116,7323.4653,7296.4643
