n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,5,22.5658,41.4578,18.9809,13741.8579,12318.4511,13920.175,4.51805,63.9866,60.3873,9178.1639,6321.3114,6109.8808
0.02,5,21.9151,40.1558,18.3292,13748.0149,12368.445,13919.4007,4.48895,62.034,58.4335,9146.1213,6354.8793,6171.5684
0.03,5,21.3038,38.9328,17.7171,13753.6094,12415.2922,13918.6797,4.46194,60.1999,56.5982,9115.9654,6387.8412,6229.734
0.04,5,20.7286,37.7818,17.1409,13758.7087,12459.2787,13918.007,4.43683,58.4738,54.8709,9087.5375,6420.1075,6284.6598
0.05,5,20.1863,36.6966,16.5978,13763.3701,12500.6573,13917.3782,4.41343,56.8465,53.2424,9060.6961,6451.6168,6336.6001
0.06,5,19.6742,35.6719,16.0848,13767.6432,12539.6519,13916.7892,4.3916,55.3098,51.7045,9035.3144,6482.3295,6385.7846
0.07,5,19.1899,34.7026,15.5997,13771.5707,12576.4621,13916.2367,4.37119,53.8563,50.2499,9011.2787,6512.2227,6432.421
0.08,5,18.7312,33.7845,15.1401,13775.1898,12611.2656,13915.7175,4.35208,52.4795,48.872,8988.4865,6541.2861,6476.6977
0.09,5,18.2961,32.9136,14.7041,13778.5328,12644.2216,13915.229,4.33416,51.1736,47.565,8966.8458,6569.5192,6518.7852
0.1,5,17.8829,32.0864,14.29,13781.6279,12675.4731,13914.7686,4.31733,49.9332,46.3234,8946.2729,6596.9286,6558.8389
0.11,5,17.4899,31.2996,13.8962,13784.4999,12705.1488,13914.3342,4.3015,48.7536,45.1426,8926.6922,6623.5266,6597
0.12,5,17.1157,30.5504,13.5211,13787.1706,12733.3647,13913.9238,4.2866,47.6303,44.0182,8908.035,6649.3294,6633.3974
0.13,5,16.759,29.8362,13.1636,13789.6593,12760.226,13913.5356,4.27255,46.5595,42.9462,8890.2387,6674.3559,6668.1487
0.14,5,16.4187,29.1546,12.8223,13791.9829,12785.8277,13913.168,4.25929,45.5375,41.9231,8873.2462,6698.6275,6701.3616
0.15,5,16.0935,28.5034,12.4962,13794.1566,12810.2566,13912.8195,4.24677,44.5612,40.9456,8857.0054,6722.1664,6733.1348
0.16,5,15.7826,27.8806,12.1844,13796.1938,12833.5914,13912.4888,4.23492,43.6275,40.0107,8841.4685,6744.9958,6763.5588
0.17,5,15.485,27.2844,11.8858,13798.1064,12855.9042,13912.1747,4.22371,42.7338,39.1157,8826.5915,6767.1395,6792.717
0.18,5,15.1998,26.7131,11.5997,13799.9053,12877.2609,13911.8761,4.21308,41.8774,38.2581,8812.3343,6788.6211,6820.6859
0.19,5,14.9264,26.1652,11.3254,13801.6,12897.7216,13911.592,4.203,41.0562,37.4356,8798.6598,6809.4641,6847.5363
0.2,5,14.664,25.6394,11.062,13803.1991,12917.3418,13911.3215,4.19344,40.268,36.6461,8785.5337,6829.6918,6873.3335
0.21,5,14.412,25.1342,10.8089,13804.7105,12936.1725,13911.0636,4.18436,39.5108,35.8877,8772.9243,6849.3269,6898.1378
0.22,5,14.1697,24.6485,10.5657,13806.1411,12954.2604,13910.8178,4.17572,38.7829,35.1585,8760.8026,6868.3914,6922.0051
0.23,5,13.9367,24.1813,10.3316,13807.4972,12971.649,13910.5832,4.16751,38.0826,34.4569,8749.1415,6886.907,6944.9873
0.24,5,13.7123,23.7314,10.1062,13808.7847,12988.3782,13910.3591,4.15969,37.4084,33.7814,8737.9157,6904.8945,6967.1325
0.25,5,13.4962,23.2979,9.88897,13810.0086,13004.485,13910.1451,4.15225,36.7588,33.1304,8727.102,6922.3739,6988.4853
0.26,5,13.2878,22.88,9.67953,13811.1738,13020.0037,13909.9404,4.14515,36.1326,32.5028,8716.6787,6939.3647,7009.0875
0.27,5,13.0868,22.4767,9.47745,13812.2845,13034.9662,13909.7446,4.13839,35.5284,31.8973,8706.6257,6955.8854,7028.9778
0.28,5,12.8928,22.0875,9.28234,13813.3447,13049.402,13909.5573,4.13193,34.9452,31.3126,8696.9239,6971.954,7048.1925
0.29,5,12.7055,21.7114,9.09384,13814.3579,13063.3386,13909.3779,4.12578,34.3819,30.7479,8687.556,6987.5877,7066.7652
0.3,5,12.5244,21.348,8.91163,13815.3274,13076.8018,13909.2061,4.1199,33.8374,30.2019,8678.5053,7002.8028,7084.7277
0.31,5,12.3493,20.9965,8.73539,13816.2562,13089.8154,13909.0414,4.11428,33.3109,29.674,8669.7566,7017.6153,7102.1095
0.32,5,12.18,20.6564,8.56484,13817.1471,13102.4019,13908.8835,4.10892,32.8014,29.163,8661.2955,7032.0403,7118.9383
0.33,5,12.016,20.3271,8.39969,13818.0026,13114.582,13908.7321,4.10379,32.3083,28.6684,8653.1084,7046.0921,7135.2401
0.34,5,11.8573,20.0082,8.2397,13818.8251,13126.3753,13908.5868,4.09888,31.8306,28.1891,8645.1827,7059.7846,7151.0393
0.35,5,11.7034,19.699,8.08462,13819.6166,13137.8002,13908.4474,4.09419,31.3677,27.7247,8637.5065,7073.1312,7166.3588
0.36,5,11.5543,19.3993,7.93424,13820.3791,13148.8739,13908.3135,4.08971,30.9189,27.2743,8630.0686,7086.1443,7181.2203
0.37,5,11.4097,19.1086,7.78833,13821.1145,13159.6124,13908.185,4.08541,30.4835,26.8374,8622.8584,7098.8363,7195.6439
0.38,5,11.2693,18.8264,7.64671,13821.8245,13170.031,13908.0615,4.0813,30.0611,26.4134,8615.866,7111.2186,7209.6488
0.39,5,11.1331,18.5525,7.50918,13822.5106,13180.144,13907.9429,4.07737,29.651,26.0016,8609.0821,7123.3023,7223.253
0.4,5,11.0008,18.2864,7.37557,13823.1742,13189.9647,13907.829,4.0736,29.2526,25.6016,8602.4978,7135.0981,7236.4736
0.41,5,10.8723,18.0278,7.2457,13823.8167,13199.5058,13907.7194,4.07,28.8655,25.2129,8596.1048,7146.6161,7249.3266
0.42,5,10.7474,17.7764,7.11944,13824.4394,13208.7792,13907.6141,4.06654,28.4893,24.835,8589.8953,7157.866,7261.8271
0.43,5,10.626,17.5319,6.99661,13825.0434,13217.7963,13907.5129,4.06324,28.1234,24.4674,8583.8617,7168.857,7273.9897
0.44,5,10.5078,17.294,6.87709,13825.6297,13226.5677,13907.4156,4.06007,27.7675,24.1098,8577.997,7179.5981,7285.8279
0.45,5,10.3929,17.0625,6.76075,13826.1994,13235.1034,13907.322,4.05704,27.4211,23.7617,8572.2945,7190.0979,7297.3545
0.46,5,10.281,16.8371,6.64745,13826.7534,13243.4129,13907.232,4.05414,27.0839,23.4227,8566.7479,7200.3643,7308.5818
0.47,5,10.1721,16.6176,6.53707,13827.2926,13251.5054,13907.1454,4.05135,26.7555,23.0925,8561.3512,7210.4053,7319.5213
0.48,5,10.066,16.4038,6.42951,13827.8177,13259.3892,13907.0622,4.04869,26.4356,22.7708,8556.0987,7220.2283,7330.1841
0.49,5,9.96264,16.1953,6.32465,13828.3296,13267.0726,13906.9821,4.04614,26.1238,22.4573,8550.9849,7229.8405,7340.5807
0.5,5,9.86189,15.9921,6.2224,13828.829,13274.5632,13906.9051,4.0437,25.8199,22.1515,8546.0047,7239.2488,7350.7208
0.51,5,9.76366,15.7939,6.12265,13829.3164,13281.8684,13906.8311,4.04137,25.5235,21.8533,8541.1532,7248.4598,7360.6141
0.52,5,9.66786,15.6005,6.02532,13829.7926,13288.995,13906.7599,4.03914,25.2344,21.5624,8536.4257,7257.4797,7370.2694
0.53,5,9.5744,15.4119,5.93031,13830.2581,13295.9497,13906.6914,4.037,24.9524,21.2784,8531.8178,7266.3146,7379.6954
0.54,5,9.4832,15.2277,5.83755,13830.7135,13302.7387,13906.6256,4.03496,24.677,21.0012,8527.3253,7274.9704,7388.9001
0.55,5,9.39418,15.0479,5.74695,13831.1593,13309.3681,13906.5623,4.033,24.4083,20.7305,8522.9441,7283.4526,7397.8915
0.56,5,9.30727,14.8722,5.65843,13831.5959,13315.8434,13906.5015,4.03114,24.1458,20.4661,8518.6704,7291.7666,7406.6768
0.57,5,9.22239,14.7006,5.57193,13832.0238,13322.1702,13906.443,4.02936,23.8894,20.2077,8514.5005,7299.9176,7415.2631
0.58,5,9.13946,14.5329,5.48738,13832.4435,13328.3536,13906.3869,4.02765,23.6388,19.9552,8510.4309,7307.9105,7423.6573
0.59,5,9.05844,14.369,5.4047,13832.8553,13334.3985,13906.3329,4.02603,23.394,19.7084,8506.4582,7315.75,7431.8657
0.6,5,8.97925,14.2088,5.32385,13833.2597,13340.3097,13906.2811,4.02448,23.1546,19.467,8502.5793,7323.4407,7439.8946
0.61,5,8.90183,14.0521,5.24474,13833.6569,13346.0916,13906.2314,4.02301,22.9205,19.2309,8498.7911,7330.9871,7447.7498
0.62,5,8.82612,13.8988,5.16734,13834.0473,13351.7486,13906.1837,4.02161,22.6916,18.9999,8495.0907,7338.3933,7455.437
0.63,5,8.75208,13.7488,5.09158,13834.4313,13357.2847,13906.1379,4.02027,22.4676,18.7739,8491.4752,7345.6635,7462.9616
0.64,5,8.67964,13.602,5.01741,13834.8091,13362.704,13906.0941,4.019,22.2484,18.5527,8487.942,7352.8015,7470.3288
0.65,5,8.60875,13.4583,4.94478,13835.181,13368.0101,13906.052,4.0178,22.0339,18.3361,8484.4884,7359.8111,7477.5435
0.66,5,8.53938,13.3176,4.87364,13835.5473,13373.2067,13906.0117,4.01666,21.8239,18.124,8481.1121,7366.696,7484.6105
0.67,5,8.47146,13.1798,4.80394,13835.9082,13378.2972,13905.9732,4.01557,21.6183,17.9163,8477.8107,7373.4596,7491.5343
0.68,5,8.40496,13.0448,4.73565,13836.264,13383.2849,13905.9363,4.01455,21.4169,17.7127,8474.5818,7380.1054,7498.3193
0.69,5,8.33984,12.9126,4.66871,13836.615,13388.1731,13905.901,4.01358,21.2197,17.5133,8471.4234,7386.6365,7504.9698
0.7,5,8.27605,12.783,4.60309,13836.9612,13392.9647,13905.8673,4.01267,21.0264,17.3179,8468.3332,7393.0561,7511.4897
0.71,5,8.21355,12.656,4.53875,13837.3029,13397.6626,13905.8352,4.01181,20.837,17.1263,8465.3094,7399.3673,7517.8829
0.72,5,8.15231,12.5315,4.47565,13837.6404,13402.2698,13905.8045,4.01101,20.6513,16.9384,8462.35,7405.573,7524.1531
0.73,5,8.09229,12.4094,4.41374,13837.9737,13406.7888,13905.7753,4.01025,20.4693,16.7542,8459.453,7411.6759,7530.304
0.74,5,8.03345,12.2897,4.35301,13838.3031,13411.2223,13905.7475,4.00955,20.2908,16.5735,8456.6168,7417.6788,7536.3388
0.75,5,7.97576,12.1723,4.29341,13838.6288,13415.5727,13905.721,4.00889,20.1158,16.3962,8453.8396,7423.5843,7542.2611
0.76,5,7.91919,12.0571,4.23492,13838.9509,13419.8425,13905.6959,4.00828,19.9441,16.2222,8451.1198,7429.3949,7548.0739
0.77,5,7.8637,11.9441,4.17749,13839.2695,13424.0339,13905.6721,4.00771,19.7757,16.0515,8448.4557,7435.1132,7553.7803
0.78,5,7.80928,11.8331,4.12111,13839.5848,13428.1492,13905.6495,4.00719,19.6104,15.884,8445.8459,7440.7414,7559.3833
0.79,5,7.75588,11.7242,4.06574,13839.8969,13432.1904,13905.6282,4.00671,19.4482,15.7195,8443.2889,7446.2819,7564.8857
0.8,5,7.70348,11.6173,4.01135,13840.2059,13436.1597,13905.6081,4.00628,19.289,15.5579,8440.7831,7451.7368,7570.2902
0.81,5,7.65205,11.5124,3.95792,13840.512,13440.059,13905.5892,4.00588,19.1327,15.3993,8438.3274,7457.1083,7575.5995
0.82,5,7.60158,11.4093,3.90542,13840.8154,13443.8903,13905.5714,4.00553,18.9793,15.2435,8435.9202,7462.3985,7580.8161
0.83,5,7.55202,11.308,3.85383,13841.116,13447.6553,13905.5547,4.00521,18.8286,15.0904,8433.5605,7467.6094,7585.9426
0.84,5,7.50337,11.2086,3.80312,13841.414,13451.3558,13905.5391,4.00493,18.6806,14.94,8431.2468,7472.7429,7590.9812
0.85,5,7.45559,11.1108,3.75327,13841.7096,13454.9936,13905.5246,4.00469,18.5352,14.7922,8428.9781,7477.8008,7595.9343
0.86,5,7.40866,11.0148,3.70426,13842.0027,13458.5702,13905.5112,4.00449,18.3923,14.6469,8426.7532,7482.7851,7600.8041
0.87,5,7.36256,10.9205,3.65606,13842.2936,13462.0874,13905.4987,4.00432,18.252,14.5041,8424.571,7487.6974,7605.5926
0.88,5,7.31728,10.8277,3.60865,13842.5822,13465.5465,13905.4873,4.00419,18.114,14.3638,8422.4304,7492.5395,7610.3021
0.89,5,7.27278,10.7365,3.56203,13842.8687,13468.9492,13905.4768,4.00409,17.9785,14.2257,8420.3304,7497.3129,7614.9344
0.9,5,7.22906,10.6468,3.51615,13843.1532,13472.2968,13905.4673,4.00402,17.8452,14.09,8418.2699,7502.0194,7619.4915
0.91,5,7.18608,10.5587,3.47101,13843.4356,13475.5907,13905.4587,4.00399,17.7142,13.9565,8416.2481,7506.6604,7623.9753
0.92,5,7.14384,10.472,3.42659,13843.7162,13478.8322,13905.451,4.00399,17.5854,13.8251,8414.2639,7511.2375,7628.3875
0.93,5,7.10232,10.3867,3.38287,13843.995,13482.0228,13905.4443,4.00402,17.4587,13.6959,8412.3165,7515.7521,7632.7299
0.94,5,7.0615,10.3028,3.33983,13844.272,13485.1635,13905.4384,4.00409,17.3341,13.5688,8410.4049,7520.2057,7637.0043
0.95,5,7.02135,10.2203,3.29746,13844.5473,13488.2556,13905.4334,4.00418,17.2115,13.4437,8408.5285,7524.5995,7641.2122
0.96,5,6.98188,10.1391,3.25574,13844.821,13491.3004,13905.4292,4.0043,17.091,13.3205,8406.6862,7528.935,7645.3552
0.97,5,6.94305,10.0591,3.21466,13845.0931,13494.2988,13905.4258,4.00445,16.9723,13.1993,8404.8773,7533.2133,7649.4348
0.98,5,6.9049,9.9805,3.1742,13845.3636,13497.2521,13905.4233,4.00463,16.8556,13.08,8403.1011,7537.4359,7653.4526
0.99,5,6.8673,9.9031,3.1343,13845.6328,13500.1613,13905.4216,4.00484,16.7408,12.9625,8401.3568,7541.6039,7657.41
