n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,5,8.79727,17.6023,8.80501,13923.8532,13256.975,13799.5394,0.00852099,26.3903,26.3851,8534.9352,7468.6925,7088.8055
0.02,5,8.70413,17.4159,8.7118,13918.8248,13260.3083,13799.5374,0.00849184,26.1107,26.1055,8525.2615,7463.0266,7097.45
0.03,5,8.61272,17.233,8.62032,13913.9713,13263.6517,13799.5355,0.00846315,25.8363,25.8311,8515.8326,7457.7337,7105.9755
0.04,5,8.52301,17.0535,8.53053,13909.286,13267.0017,13799.5336,0.00843492,25.5669,25.5618,8506.6411,7452.7954,7114.3824
0.05,5,8.43494,16.8773,8.4424,13904.7623,13270.3553,13799.5318,0.00840712,25.3025,25.2974,8497.6798,7448.1945,7122.6711
0.06,5,8.34848,16.7043,8.35588,13900.394,13273.7098,13799.53,0.00837977,25.043,25.0379,8488.9417,7443.9145,7130.8423
0.07,5,8.26361,16.5345,8.27094,13896.175,13277.0623,13799.5282,0.00835285,24.7882,24.7831,8480.4203,7439.9398,7138.8966
0.08,5,8.18027,16.3678,8.18753,13892.0997,13280.4107,13799.5265,0.00832635,24.538,24.533,8472.1088,7436.2554,7146.835
0.09,5,8.09843,16.204,8.10563,13888.1626,13283.7526,13799.5248,0.00830027,24.2923,24.2873,8464.0011,7432.8472,7154.6585
0.1,5,8.01806,16.0432,8.0252,13884.3583,13287.086,13799.5232,0.0082746,24.051,24.0461,8456.091,7429.7016,7162.3681
0.11,5,7.93912,15.8853,7.9462,13880.6818,13290.4091,13799.5216,0.00824933,23.814,23.8091,8448.3726,7426.8058,7169.965
0.12,5,7.86159,15.7302,7.86861,13877.1283,13293.7201,13799.52,0.00822446,23.5812,23.5764,8440.8402,7424.1476,7177.4504
0.13,5,7.78542,15.5778,7.79238,13873.6932,13297.0176,13799.5185,0.00819997,23.3525,23.3477,8433.4882,7421.7153,7184.8257
0.14,5,7.71058,15.428,7.71749,13870.3719,13300.3001,13799.517,0.00817587,23.1279,23.1231,8426.3113,7419.4978,7192.092
0.15,5,7.63705,15.2809,7.64391,13867.1603,13303.5663,13799.5155,0.00815214,22.9071,22.9024,8419.3042,7417.4846,7199.251
0.16,5,7.5648,15.1364,7.5716,13864.0543,13306.815,13799.514,0.00812879,22.6902,22.6855,8412.4621,7415.6656,7206.3039
0.17,5,7.49379,14.9943,7.50053,13861.0499,13310.0452,13799.5126,0.00810579,22.477,22.4723,8405.7799,7414.0314,7213.2522
0.18,5,7.424,14.8547,7.43069,13858.1434,13313.256,13799.5112,0.00808315,22.2675,22.2628,8399.253,7412.5728,7220.0974
0.19,5,7.3554,14.7174,7.36203,13855.3312,13316.4463,13799.5099,0.00806086,22.0615,22.0569,8392.8769,7411.2812,7226.841
0.2,5,7.28796,14.5825,7.29454,13852.6098,13319.6156,13799.5086,0.00803891,21.8591,21.8545,8386.6472,7410.1483,7233.4845
0.21,5,7.22165,14.4498,7.22818,13849.9759,13322.7629,13799.5072,0.00801729,21.66,21.6554,8380.5596,7409.1663,7240.0295
0.22,5,7.15645,14.3194,7.16294,13847.4264,13325.8879,13799.506,0.007996,21.4643,21.4597,8374.61,7408.3278,7246.4774
0.23,5,7.09234,14.1911,7.09877,13844.9583,13328.9897,13799.5047,0.00797504,21.2718,21.2673,8368.7945,7407.6256,7252.8298
0.24,5,7.02929,14.0649,7.03567,13842.5685,13332.0681,13799.5035,0.0079544,21.0825,21.078,8363.1091,7407.053,7259.0882
0.25,5,6.96727,13.9408,6.97361,13840.2543,13335.1225,13799.5023,0.00793406,20.8963,20.8918,8357.5503,7406.6035,7265.2542
0.26,5,6.90627,13.8188,6.91256,13838.013,13338.1526,13799.5011,0.00791403,20.7132,20.7087,8352.1143,7406.2711,7271.3292
0.27,5,6.84625,13.6987,6.8525,13835.842,13341.158,13799.5,0.0078943,20.533,20.5286,8346.7978,7406.0498,7277.3148
0.28,5,6.78721,13.5806,6.7934,13833.7389,13344.1385,13799.4988,0.00787487,20.3558,20.3513,8341.5972,7405.9342,7283.2125
0.29,5,6.72911,13.4643,6.73526,13831.7012,13347.0939,13799.4977,0.00785572,20.1813,20.1769,8336.5095,7405.9189,7289.0237
0.3,5,6.67193,13.3499,6.67804,13829.7267,13350.0238,13799.4966,0.00783685,20.0097,20.0053,8331.5314,7405.999,7294.7501
0.31,5,6.61566,13.2374,6.62173,13827.8131,13352.9283,13799.4955,0.00781827,19.8408,19.8364,8326.6599,7406.1695,7300.3929
0.32,5,6.56028,13.1266,6.5663,13825.9585,13355.8071,13799.4945,0.00779995,19.6745,19.6702,8321.892,7406.4259,7305.9537
0.33,5,6.50576,13.0175,6.51174,13824.1606,13358.6601,13799.4935,0.0077819,19.5108,19.5065,8317.225,7406.7639,7311.4339
0.34,5,6.45209,12.9101,6.45803,13822.4177,13361.4874,13799.4924,0.00776412,19.3497,19.3454,8312.6559,7407.1792,7316.8348
0.35,5,6.39925,12.8044,6.40515,13820.7277,13364.2889,13799.4915,0.00774659,19.1911,19.1868,8308.1823,7407.6681,7322.158
0.36,5,6.34723,12.7003,6.35309,13819.089,13367.0645,13799.4905,0.00772931,19.0349,19.0306,8303.8014,7408.2266,7327.4048
0.37,5,6.29599,12.5978,6.30181,13817.4997,13369.8144,13799.4895,0.00771228,18.8811,18.8768,8299.5107,7408.8512,7332.5764
0.38,5,6.24553,12.4968,6.25132,13815.9583,13372.5385,13799.4886,0.00769549,18.7296,18.7254,8295.3079,7409.5384,7337.6744
0.39,5,6.19584,12.3974,6.20158,13814.4631,13375.2368,13799.4877,0.00767894,18.5804,18.5762,8291.1906,7410.285,7342.6999
0.4,5,6.14689,12.2994,6.15259,13813.0126,13377.9095,13799.4868,0.00766262,18.4334,18.4293,8287.1566,7411.0879,7347.6543
0.41,5,6.09866,12.203,6.10433,13811.6053,13380.5567,13799.4859,0.00764654,18.2887,18.2845,8283.2035,7411.9441,7352.5388
0.42,5,6.05116,12.1079,6.05679,13810.2398,13383.1784,13799.485,0.00763067,18.1461,18.1419,8279.3294,7412.8508,7357.3547
0.43,5,6.00435,12.0143,6.00994,13808.9147,13385.7748,13799.4841,0.00761503,18.0055,18.0014,8275.5321,7413.8053,7362.1032
0.44,5,5.95822,11.922,5.96378,13807.6287,13388.3461,13799.4833,0.00759961,17.8671,17.863,8271.8096,7414.805,7366.7855
