n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,5,14.71,29.4236,14.7136,13848.2636,12791.632,13799.5266,0.0087584,44.1228,44.1169,8774.5894,6905.6873,6485.0413
0.02,5,14.5715,29.1466,14.5751,13843.9457,12799.1633,13799.5251,0.00872511,43.7073,43.7013,8762.7402,6902.0856,6499.1247
0.03,5,14.4355,28.8746,14.4391,13839.7777,12806.6098,13799.5236,0.00869244,43.2991,43.2932,8751.169,6898.8341,6512.9691
0.04,5,14.3019,28.6073,14.3055,13835.7539,12813.972,13799.5222,0.00866037,42.8982,42.8923,8739.8674,6895.9158,6526.5796
0.05,5,14.1706,28.3448,14.1742,13831.8687,12821.2502,13799.5208,0.00862888,42.5043,42.4984,8728.8271,6893.3146,6539.9612
0.06,5,14.0416,28.0868,14.0452,13828.1168,12828.445,13799.5194,0.00859797,42.1172,42.1114,8718.0403,6891.015,6553.119
0.07,5,13.9149,27.8332,13.9184,13824.4931,12835.5569,13799.5181,0.00856762,41.7368,41.7311,8707.4993,6889.0024,6566.0577
0.08,5,13.7903,27.5841,13.7938,13820.9928,12842.5865,13799.5167,0.00853781,41.363,41.3573,8697.1968,6887.263,6578.7822
0.09,5,13.6678,27.3391,13.6713,13817.6112,12849.5345,13799.5154,0.00850853,40.9955,40.9899,8687.1257,6885.7833,6591.2971
0.1,5,13.5475,27.0983,13.5509,13814.3439,12856.4015,13799.5142,0.00847976,40.6343,40.6286,8677.2792,6884.5507,6603.6069
0.11,5,13.4291,26.8616,13.4325,13811.1866,12863.1883,13799.5129,0.00845151,40.2791,40.2735,8667.6507,6883.5533,6615.716
0.12,5,13.3127,26.6288,13.3161,13808.1352,12869.8957,13799.5117,0.00842375,39.9298,39.9242,8658.2339,6882.7794,6627.6288
0.13,5,13.1982,26.3998,13.2016,13805.1859,12876.5243,13799.5105,0.00839647,39.5863,39.5808,8649.0225,6882.2181,6639.3496
0.14,5,13.0856,26.1746,13.089,13802.3349,12883.0751,13799.5093,0.00836965,39.2484,39.2429,8640.0107,6881.8591,6650.8824
0.15,5,12.9749,25.9531,12.9782,13799.5786,12889.5489,13799.5081,0.0083433,38.9161,38.9106,8631.1928,6881.6923,6662.2312
0.16,5,12.8659,25.7352,12.8692,13796.9136,12895.9464,13799.507,0.0083174,38.5891,38.5837,8622.5633,6881.7083,6673.4001
0.17,5,12.7587,25.5207,12.762,13794.3366,12902.2686,13799.5059,0.00829193,38.2674,38.262,8614.1167,6881.8981,6684.3928
0.18,5,12.6532,25.3097,12.6565,13791.8444,12908.5163,13799.5048,0.00826689,37.9508,37.9454,8605.8481,6882.253,6695.2132
0.19,5,12.5494,25.102,12.5527,13789.4341,12914.6904,13799.5037,0.00824227,37.6392,37.6339,8597.7523,6882.7648,6705.8648
0.2,5,12.4472,24.8976,12.4505,13787.1026,12920.7918,13799.5027,0.00821806,37.3326,37.3273,8589.8247,6883.4258,6716.3513
0.21,5,12.3466,24.6964,12.3498,13784.8473,12926.8214,13799.5016,0.00819424,37.0307,37.0255,8582.0605,6884.2284,6726.6762
0.22,5,12.2476,24.4984,12.2508,13782.6654,12932.78,13799.5006,0.00817082,36.7336,36.7283,8574.4554,6885.1655,6736.8427
0.23,5,12.1501,24.3033,12.1533,13780.5544,12938.6687,13799.4996,0.00814777,36.441,36.4357,8567.0048,6886.2304,6746.8544
0.24,5,12.0541,24.1113,12.0572,13778.5119,12944.4882,13799.4987,0.0081251,36.1529,36.1477,8559.7048,6887.4166,6756.7143
0.25,5,11.9595,23.9222,11.9627,13776.5353,12950.2395,13799.4977,0.00810279,35.8691,35.864,8552.5511,6888.7178,6766.4257
0.26,5,11.8664,23.7359,11.8695,13774.6226,12955.9234,13799.4967,0.00808083,35.5897,35.5845,8545.54,6890.1282,6775.9917
0.27,5,11.7747,23.5525,11.7778,13772.7715,12961.541,13799.4958,0.00805923,35.3144,35.3093,8538.6675,6891.6423,6785.4152
0.28,5,11.6843,23.3717,11.6874,13770.9799,12967.093,13799.4949,0.00803796,35.0433,35.0382,8531.9301,6893.2545,6794.6992
0.29,5,11.5953,23.1937,11.5984,13769.2457,12972.5803,13799.494,0.00801703,34.7761,34.7711,8525.3241,6894.9599,6803.8465
0.3,5,11.5076,23.0182,11.5107,13767.5671,12978.0039,13799.4931,0.00799642,34.5129,34.5079,8518.8462,6896.7535,6812.8599
0.31,5,11.4212,22.8453,11.4242,13765.9422,12983.3646,13799.4923,0.00797613,34.2536,34.2486,8512.493,6898.6306,6821.7423
0.32,5,11.336,22.675,11.339,13764.3692,12988.6633,13799.4914,0.00795615,33.998,33.993,8506.2613,6900.5869,6830.4961
0.33,5,11.252,22.5071,11.2551,13762.8464,12993.9008,13799.4906,0.00793647,33.746,33.7411,8500.148,6902.618,6839.124
0.34,5,11.1693,22.3416,11.1723,13761.372,12999.0781,13799.4897,0.0079171,33.4977,33.4928,8494.1501,6904.72,6847.6286
0.35,5,11.0877,22.1784,11.0907,13759.9446,13004.1959,13799.4889,0.00789801,33.2529,33.248,8488.2645,6906.8889,6856.0122
0.36,5,11.0073,22.0176,11.0103,13758.5625,13009.2551,13799.4881,0.00787921,33.0116,33.0067,8482.4886,6909.121,6864.2774
0.37,5,10.928,21.859,10.931,13757.2243,13014.2565,13799.4874,0.00786069,32.7737,32.7688,8476.8196,6911.4129,6872.4264
0.38,5,10.8498,21.7026,10.8528,13755.9286,13019.2009,13799.4866,0.00784245,32.5391,32.5343,8471.2547,6913.7611,6880.4615
0.39,5,10.7727,21.5484,10.7757,13754.674,13024.0892,13799.4858,0.00782447,32.3077,32.3029,8465.7915,6916.1626,6888.3851
0.4,5,10.6967,21.3963,10.6996,13753.4591,13028.9222,13799.4851,0.00780676,32.0796,32.0748,8460.4273,6918.614,6896.1992
0.41,5,10.6217,21.2463,10.6246,13752.2828,13033.7006,13799.4843,0.0077893,31.8545,31.8498,8455.1599,6921.1127,6903.906
0.42,5,10.5477,21.0983,10.5506,13751.1437,13038.4253,13799.4836,0.00777209,31.6325,31.6278,8449.9867,6923.6557,6911.5075
0.43,5,10.4748,20.9524,10.4776,13750.0407,13043.097,13799.4829,0.00775513,31.4136,31.4088,8444.9057,6926.2403,6919.0059
0.44,5,10.4028,20.8084,10.4056,13748.9726,13047.7164,13799.4822,0.00773842,31.1975,31.1928,8439.9144,6928.8641,6926.403
0.45,5,10.3317,20.6663,10.3346,13747.9384,13052.2844,13799.4815,0.00772194,30.9844,30.9797,8435.0109,6931.5246,6933.7009
0.46,5,10.2616,20.5261,10.2645,13746.937,13056.8016,13799.4808,0.00770569,30.774,30.7694,8430.193,6934.2195,6940.9014
0.47,5,10.1925,20.3878,10.1953,13745.9673,13061.2689,13799.4802,0.00768967,30.5665,30.5619,8425.4586,6936.9465,6948.0063
0.48,5,10.1242,20.2512,10.127,13745.0284,13065.6869,13799.4795,0.00767387,30.3617,30.357,8420.8059,6939.7035,6955.0175
0.49,5,10.0569,20.1165,10.0597,13744.1193,13070.0563,13799.4789,0.0076583,30.1595,30.1549,8416.2328,6942.4885,6961.9366
0.5,5,9.99036,19.9835,9.99315,13743.2391,13074.3778,13799.4782,0.00764293,29.96,29.9554,8411.7377,6945.2995,6968.7655
0.51,5,9.92472,19.8522,9.9275,13742.3869,13078.6522,13799.4776,0.00762778,29.763,29.7584,8407.3186,6948.1347,6975.5058
0.52,5,9.85992,19.7226,9.86269,13741.5619,13082.8801,13799.477,0.00761283,29.5685,29.564,8402.9738,6950.9924,6982.1591
0.53,5,9.79594,19.5946,9.7987,13740.7632,13087.0622,13799.4764,0.00759809,29.3766,29.372,8398.7016,6953.8708,6988.7271
0.54,5,9.73278,19.4683,9.73552,13739.99,13091.1991,13799.4758,0.00758354,29.187,29.1825,8394.5004,6956.7683,6995.2113
0.55,5,9.6704,19.3435,9.67314,13739.2416,13095.2916,13799.4752,0.00756919,28.9998,28.9954,8390.3685,6959.6834,7001.6131
