n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,1,75.3776,28.851,46.8943,11288.0259,13660.6594,11224.2094,122.1724,104.0609,19.50466,650.46574,6437.886,6900.8485
0.02,1,71.7459,27.4329,44.8321,11328.875,13659.2023,11458.6361,116.443,98.94039,19.4114,1238.2317,6265.9697,7090.5296
0.03,1,68.2177,26.0832,42.8188,11394.0983,13657.7839,11671.7335,110.8634,93.98562,19.31871,1765.9845,6146.0626,7243.8671
0.04,1,64.8415,24.8156,40.8849,11474.9924,13656.4034,11862.7942,105.5133,89.2606,19.22658,2238.0792,6069.7829,7366.7925
0.05,1,61.6451,23.6365,39.0487,11564.879,13655.06,12032.6054,100.4396,84.801,19.13501,2659.6507,6028.6065,7464.668
0.06,1,58.6413,22.5471,37.319,11658.8848,13653.753,12182.7542,95.6645,80.622,19.044,3036.0178,6014.699,7542.1276
0.07,1,55.8325,21.5451,35.6989,11753.6027,13652.4818,12315.1742,91.1937,76.7249,18.9536,3372.3197,6021.3257,7603.0627
0.08,1,53.2147,20.6263,34.1866,11846.7479,13651.2454,12431.8703,87.022,73.102,18.8637,3673.3187,6042.9609,7650.68
0.09,1,50.7794,19.785,32.7782,11936.8603,13650.0434,12534.7653,83.1372,69.7401,18.7744,3943.3131,6075.2229,7687.5907
0.1,1,48.5161,19.0155,31.4681,12023.0673,13648.875,12625.6231,79.5231,66.6232,18.6857,4186.1154,6114.7236,7715.9052
0.11,1,46.4132,18.3116,30.2499,12104.9044,13647.7395,12706.0187,76.1621,63.734,18.5975,4405.0711,6158.8945,7737.3216
0.12,1,44.4586,17.6674,29.117,12182.1842,13646.6362,12777.3353,73.0354,61.0549,18.5099,4603.0944,6205.82,7753.2034
0.13,1,42.6407,17.0774,28.0628,12254.9021,13645.5645,12840.7741,70.125,58.5689,18.4228,4782.7143,6254.0914,7764.645
0.14,1,40.9484,16.5365,27.0811,12323.1706,13644.5237,12897.3717,67.4134,56.2599,18.3364,4946.1203,6302.6883,7772.5249
0.15,1,39.371,16.0398,26.1657,12387.1737,13643.5133,12948.0195,64.8842,54.1128,18.2504,5095.2072,6350.8832,7777.5491
0.16,1,37.899,15.5831,25.3113,12447.1354,13642.5325,12993.482,62.5221,52.1136,18.1651,5231.6151,6398.168,7780.2861
0.17,1,36.5235,15.1625,24.5127,12503.2993,13641.5808,13034.4153,60.3133,50.2498,18.0803,5356.7656,6444.1977,7781.1946
0.18,1,35.2363,14.7744,23.7652,12555.9143,13640.6575,13071.382,58.2447,48.5096,17.9961,5471.8927,6488.7474,7780.645
0.19,1,34.0299,14.4157,23.0646,12605.2259,13639.7621,13104.8659,56.3049,46.8824,17.9124,5578.0699,6531.6806,7778.9375
0.2,1,32.8978,14.0835,22.4069,12651.4708,13638.894,13135.283,54.4831,45.3589,17.8293,5676.2333,6572.9247,7776.3155
0.21,1,31.8338,13.7754,21.7887,12694.8733,13638.0525,13162.9923,52.7698,43.9302,17.7467,5767.201,6612.4537,7772.977
0.22,1,30.8325,13.489,21.2067,12735.644,13637.2373,13188.3039,51.1562,42.5887,17.6647,5851.6901,6650.2744,7769.083
0.23,1,29.8887,13.2224,20.6581,12773.9791,13636.4476,13211.4867,49.6345,41.3271,17.5832,5930.3308,6686.4168,7764.765
0.24,1,28.998,12.9736,20.1403,12810.0602,13635.6829,13232.7741,48.1974,40.1392,17.5023,6003.6782,6720.9265,7760.1298
0.25,1,28.1563,12.7411,19.6508,12844.0549,13634.9428,13252.3696,46.8384,39.0191,17.4219,6072.2228,6753.8597,7755.2651
0.26,1,27.3599,12.5234,19.1875,12876.1173,13634.2266,13270.4508,45.5518,37.9617,17.3421,6136.3992,6785.2788,7750.2421
0.27,1,26.6054,12.3191,18.7484,12906.3891,13633.5339,13287.1731,44.332,36.962,17.2628,6196.5931,6815.2501,7745.1191
0.28,1,25.8897,12.1272,18.3317,12935.0002,13632.8642,13302.6732,43.1743,36.0159,17.1841,6253.1481,6843.8411,7739.9435
0.29,1,25.2101,11.9465,17.9359,12962.07,13632.217,13317.0713,42.0741,35.1193,17.1059,6306.3711,6871.1193,7734.7539
0.3,1,24.564,11.776,17.5594,12987.7076,13631.5918,13330.4733,41.0275,34.2688,17.0282,6356.5365,6897.1511,7729.5816
0.31,1,23.949,11.615,17.2009,13012.0133,13630.988,13342.9731,40.0308,33.461,16.9511,6403.8904,6922.0014,7724.4519
0.32,1,23.3631,11.4627,16.8592,13035.0791,13630.4054,13354.6538,39.0806,32.693,16.8745,6448.6542,6945.7323,7719.3851
0.33,1,22.8043,11.3182,16.533,13056.9893,13629.8433,13365.5895,38.1738,31.962,16.7984,6491.0274,6968.4037,7714.3975
0.34,1,22.2709,11.1811,16.2215,13077.8215,13629.3013,13375.8461,37.3075,31.2656,16.7229,6531.1901,6990.0727,7709.5018
0.35,1,21.7611,11.0507,15.9236,13097.6468,13628.7791,13385.4823,36.4792,30.6014,16.6478,6569.3054,7010.7932,7704.7082
0.36,1,21.2736,10.9265,15.6384,13116.5308,13628.2761,13394.5508,35.6865,29.9675,16.5733,6605.521,7030.6167,7700.0242
0.37,1,20.8069,10.8081,15.3653,13134.5337,13627.792,13403.0988,34.9271,29.3617,16.4993,6639.9713,7049.5916,7695.4556
0.38,1,20.3597,10.6949,15.1033,13151.7114,13627.3263,13411.1688,34.1991,28.7825,16.4259,6672.7785,7067.7637,7691.0067
0.39,1,19.9309,10.5867,14.8519,13168.1149,13626.8786,13418.799,33.5006,28.2281,16.3529,6704.0543,7085.1762,7686.6802
0.4,1,19.5195,10.483,14.6104,13183.7918,13626.4485,13426.0238,32.8299,27.697,16.2804,6733.9004,7101.8696,7682.4778
0.41,1,19.1243,10.3836,14.3782,13198.7858,13626.0357,13432.8745,32.1853,27.1879,16.2085,6762.4103,7117.8821,7678.4003
0.42,1,18.7445,10.2881,14.1548,13213.1374,13625.6398,13439.3793,31.5654,26.6994,16.137,6789.6694,7133.2498,7674.448
0.43,1,18.3791,10.1962,13.9398,13226.8842,13625.2603,13445.5637,30.9688,26.2304,16.066,6815.7563,7148.0063,7670.6202
