n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,5,11.0406,22.0873,11.0468,13911.1852,13088.8517,13799.535,0.00862559,33.1181,33.1126,8640.7242,7278.0852,6857.7337
0.02,5,10.9276,21.8614,10.9338,13906.0587,13093.7362,13799.5332,0.00859408,32.7791,32.7736,8629.7577,7272.7432,6868.6934
0.03,5,10.8168,21.6397,10.8229,13901.1107,13098.5975,13799.5314,0.00856312,32.4464,32.441,8619.0647,7267.7872,6879.4817
0.04,5,10.708,21.422,10.7141,13896.3342,13103.4332,13799.5297,0.0085327,32.1199,32.1145,8608.6365,7263.1983,6890.101
0.05,5,10.6012,21.2084,10.6072,13891.7224,13108.2415,13799.528,0.00850282,31.7993,31.7939,8598.4652,7258.9588,6900.5536
0.06,5,10.4963,20.9986,10.5023,13887.2689,13113.0207,13799.5263,0.00847346,31.4846,31.4793,8588.5427,7255.0513,6910.8419
0.07,5,10.3934,20.7927,10.3993,13882.9676,13117.7691,13799.5247,0.0084446,31.1756,31.1703,8578.8614,7251.4598,6920.9685
0.08,5,10.2923,20.5904,10.2981,13878.8127,13122.4854,13799.5231,0.00841624,30.8721,30.8668,8569.4139,7248.1687,6930.9358
0.09,5,10.193,20.3918,10.1988,13874.7984,13127.1684,13799.5216,0.00838837,30.574,30.5688,8560.1932,7245.1633,6940.7464
0.1,5,10.0954,20.1966,10.1012,13870.9194,13131.8168,13799.5201,0.00836098,30.2813,30.2761,8551.1922,7242.4296,6950.4027
0.11,5,9.99962,20.005,10.0054,13867.1706,13136.4297,13799.5186,0.00833405,29.9937,29.9885,8542.4045,7239.9544,6959.9075
0.12,5,9.90549,19.8166,9.91118,13863.5471,13141.0062,13799.5171,0.00830757,29.7111,29.706,8533.8235,7237.7248,6969.2631
0.13,5,9.81299,19.6316,9.81864,13860.0441,13145.5456,13799.5157,0.00828155,29.4335,29.4284,8525.4431,7235.729,6978.4722
0.14,5,9.7221,19.4498,9.7277,13856.657,13150.0472,13799.5143,0.00825595,29.1607,29.1556,8517.2573,7233.9553,6987.5373
0.15,5,9.63276,19.2711,9.63833,13853.3817,13154.5105,13799.513,0.00823079,28.8926,28.8875,8509.2604,7232.3928,6996.461
0.16,5,9.54496,19.0954,9.55048,13850.2138,13158.9349,13799.5116,0.00820604,28.629,28.624,8501.4466,7231.0312,7005.2457
0.17,5,9.45864,18.9227,9.46412,13847.1496,13163.32,13799.5103,0.0081817,28.3699,28.365,8493.8108,7229.8606,7013.894
0.18,5,9.37378,18.753,9.37922,13844.185,13167.6655,13799.509,0.00815776,28.1152,28.1103,8486.3476,7228.8715,7022.4083
0.19,5,9.29034,18.586,9.29574,13841.3166,13171.9712,13799.5078,0.00813422,27.8648,27.8599,8479.052,7228.0549,7030.7912
0.2,5,9.20828,18.4219,9.21364,13838.5408,13176.2368,13799.5065,0.00811105,27.6185,27.6136,8471.9191,7227.4024,7039.0449
0.21,5,9.12759,18.2605,9.13291,13835.8542,13180.4622,13799.5053,0.00808826,27.3763,27.3714,8464.9444,7226.9057,7047.1718
0.22,5,9.04821,18.1017,9.0535,13833.2537,13184.6473,13799.5042,0.00806583,27.138,27.1332,8458.1232,7226.5572,7055.1745
0.23,5,8.97013,17.9455,8.97538,13830.7361,13188.792,13799.503,0.00804377,26.9037,26.8989,8451.4511,7226.3494,7063.0551
0.24,5,8.89332,17.7918,8.89853,13828.2985,13192.8964,13799.5018,0.00802205,26.6731,26.6684,8444.924,7226.2754,7070.8159
0.25,5,8.81775,17.6406,8.82292,13825.9381,13196.9604,13799.5007,0.00800068,26.4463,26.4415,8438.5377,7226.3284,7078.4593
0.26,5,8.74338,17.4919,8.74852,13823.6522,13200.9842,13799.4996,0.00797964,26.2231,26.2184,8432.2883,7226.5021,7085.9873
0.27,5,8.67019,17.3455,8.6753,13821.438,13204.9678,13799.4986,0.00795894,26.0034,25.9987,8426.172,7226.7903,7093.4023
0.28,5,8.59816,17.2014,8.60323,13819.2932,13208.9114,13799.4975,0.00793855,25.7872,25.7825,8420.185,7227.1874,7100.7064
0.29,5,8.52726,17.0595,8.5323,13817.2153,13212.8151,13799.4965,0.00791848,25.5744,25.5698,8414.3238,7227.6878,7107.9015
0.3,5,8.45747,16.9199,8.46247,13815.2019,13216.6791,13799.4954,0.00789872,25.3649,25.3603,8408.5849,7228.2862,7114.99
0.31,5,8.38875,16.7825,8.39372,13813.251,13220.5037,13799.4945,0.00787926,25.1587,25.1541,8402.9649,7228.9776,7121.9736
0.32,5,8.3211,16.6471,8.32603,13811.3602,13224.2891,13799.4935,0.0078601,24.9556,24.951,8397.4608,7229.7573,7128.8546
0.33,5,8.25447,16.5138,8.25938,13809.5277,13228.0354,13799.4925,0.00784123,24.7556,24.7511,8392.0692,7230.6207,7135.6347
0.34,5,8.18886,16.3826,8.19374,13807.7513,13231.7431,13799.4916,0.00782264,24.5587,24.5542,8386.7872,7231.5635,7142.316
0.35,5,8.12424,16.2533,8.12908,13806.0293,13235.4123,13799.4906,0.00780433,24.3647,24.3602,8381.6118,7232.5816,7148.9002
0.36,5,8.06059,16.126,8.0654,13804.3597,13239.0435,13799.4897,0.00778629,24.1737,24.1692,8376.5403,7233.6709,7155.3893
0.37,5,7.99788,16.0005,8.00267,13802.7409,13242.6368,13799.4888,0.00776852,23.9855,23.981,8371.5698,7234.8278,7161.7851
0.38,5,7.93611,15.8769,7.94086,13801.1712,13246.1926,13799.4879,0.00775102,23.8001,23.7956,8366.6977,7236.0486,7168.0893
0.39,5,7.87524,15.7552,7.87997,13799.6488,13249.7112,13799.4871,0.00773376,23.6174,23.613,8361.9215,7237.33,7174.3036
0.4,5,7.81527,15.6352,7.81996,13798.1723,13253.193,13799.4862,0.00771676,23.4374,23.433,8357.2385,7238.6687,7180.4298
0.41,5,7.75616,15.517,7.76083,13796.7402,13256.6384,13799.4854,0.00770001,23.26,23.2556,8352.6465,7240.0615,7186.4696
0.42,5,7.69791,15.4004,7.70255,13795.351,13260.0476,13799.4846,0.00768349,23.0851,23.0808,8348.1431,7241.5056,7192.4245
0.43,5,7.64049,15.2856,7.6451,13794.0033,13263.421,13799.4838,0.00766721,22.9128,22.9085,8343.7259,7242.998,7198.2961
0.44,5,7.58389,15.1723,7.58848,13792.6958,13266.759,13799.483,0.00765117,22.7429,22.7386,8339.3929,7244.5361,7204.0861
0.45,5,7.5281,15.0607,7.53266,13791.4272,13270.0621,13799.4822,0.00763535,22.5755,22.5712,8335.1419,7246.1174,7209.7959
0.46,5,7.47309,14.9507,7.47762,13790.1962,13273.3304,13799.4814,0.00761975,22.4103,22.4061,8330.9708,7247.7392,7215.427
0.47,5,7.41885,14.8422,7.42336,13789.0017,13276.5644,13799.4807,0.00760437,22.2475,22.2433,8326.8776,7249.3994,7220.9809
0.48,5,7.36536,14.7352,7.36985,13787.8425,13279.7646,13799.4799,0.00758921,22.087,22.0828,8322.8603,7251.0956,7226.4591
0.49,5,7.31262,14.6297,7.31708,13786.7174,13282.9312,13799.4792,0.00757425,21.9287,21.9245,8318.9172,7252.8258,7231.863
0.5,5,7.2606,14.5256,7.26503,13785.6254,13286.0646,13799.4785,0.0075595,21.7726,21.7684,8315.0463,7254.5879,7237.1938
0.51,5,7.20929,14.423,7.2137,13784.5655,13289.1653,13799.4778,0.00754496,21.6186,21.6144,8311.246,7256.3799,7242.453
0.52,5,7.15868,14.3217,7.16306,13783.5367,13292.2336,13799.4771,0.00753061,21.4666,21.4625,8307.5144,7258.2,7247.6419
0.53,5,7.10875,14.2218,7.1131,13782.538,13295.2698,13799.4764,0.00751645,21.3168,21.3126,8303.8499,7260.0465,7252.7618
0.54,5,7.05949,14.1233,7.06382,13781.5684,13298.2744,13799.4757,0.00750249,21.1689,21.1648,8300.251,7261.9176,7257.8139
0.55,5,7.01088,14.026,7.01519,13780.6272,13301.2477,13799.4751,0.00748871,21.023,21.0189,8296.7159,7263.8117,7262.7995
0.56,5,6.96292,13.9301,6.96721,13779.7133,13304.1901,13799.4744,0.00747512,20.8791,20.875,8293.2433,7265.7273,7267.7197
0.57,5,6.9156,13.8354,6.91986,13778.826,13307.1021,13799.4738,0.0074617,20.7371,20.733,8289.8316,7267.6629,7272.5758
0.58,5,6.86889,13.742,6.87313,13777.9645,13309.9838,13799.4731,0.00744847,20.5969,20.5928,8286.4794,7269.6171,7277.3689
0.59,5,6.82279,13.6498,6.82701,13777.128,13312.8358,13799.4725,0.0074354,20.4585,20.4545,8283.1853,7271.5886,7282.1001
0.6,5,6.77729,13.5587,6.78149,13776.3158,13315.6583,13799.4719,0.00742251,20.3219,20.3179,8279.948,7273.5761,7286.7705
0.61,5,6.73237,13.4689,6.73655,13775.527,13318.4519,13799.4713,0.00740978,20.1871,20.1831,8276.766,7275.5784,7291.3813
0.62,5,6.68803,13.3802,6.69219,13774.7611,13321.2167,13799.4707,0.00739722,20.054,20.05,8273.6383,7277.5943,7295.9335
0.63,5,6.64426,13.2926,6.64839,13774.0173,13323.9532,13799.4701,0.00738482,19.9226,19.9187,8270.5634,7279.6227,7300.4281
0.64,5,6.60103,13.2061,6.60515,13773.2951,13326.6617,13799.4695,0.00737258,19.7929,19.7889,8267.5403,7281.6625,7304.8661
0.65,5,6.55835,13.1208,6.56245,13772.5936,13329.3426,13799.469,0.00736049,19.6648,19.6609,8264.5676,7283.7127,7309.2486
0.66,5,6.51621,13.0365,6.52028,13771.9124,13331.9962,13799.4684,0.00734856,19.5383,19.5344,8261.6444,7285.7724,7313.5765
0.67,5,6.47459,12.9532,6.47864,13771.2509,13334.6229,13799.4678,0.00733677,19.4134,19.4095,8258.7694,7287.8407,7317.8507
0.68,5,6.43348,12.871,6.43752,13770.6084,13337.223,13799.4673,0.00732513,19.29,19.2861,8255.9417,7289.9166,7322.0722
0.69,5,6.39288,12.7897,6.3969,13769.9845,13339.7968,13799.4668,0.00731364,19.1682,19.1643,8253.1601,7291.9993,7326.2419
0.7,5,6.35278,12.7095,6.35677,13769.3785,13342.3447,13799.4662,0.00730229,19.0478,19.0439,8250.4236,7294.0881,7330.3607
0.71,5,6.31316,12.6303,6.31714,13768.7901,13344.8671,13799.4657,0.00729108,18.9289,18.925,8247.7313,7296.1821,7334.4295
0.72,5,6.27402,12.552,6.27798,13768.2186,13347.3642,13799.4652,0.00728,18.8114,18.8076,8245.0822,7298.2806,7338.4491
0.73,5,6.23536,12.4746,6.2393,13767.6636,13349.8363,13799.4647,0.00726906,18.6954,18.6915,8242.4753,7300.383,7342.4203
0.74,5,6.19715,12.3982,6.20108,13767.1246,13352.2839,13799.4642,0.00725825,18.5807,18.5769,8239.9098,7302.4886,7346.344
0.75,5,6.15941,12.3227,6.16331,13766.6012,13354.7072,13799.4637,0.00724758,18.4674,18.4636,8237.3846,7304.5966,7350.221
0.76,5,6.1221,12.2481,6.12599,13766.0929,13357.1064,13799.4632,0.00723703,18.3554,18.3516,8234.8991,7306.7067,7354.052
0.77,5,6.08524,12.1743,6.08911,13765.5993,13359.482,13799.4627,0.0072266,18.2448,18.241,8232.4523,7308.818,7357.8379
0.78,5,6.04881,12.1014,6.05266,13765.1201,13361.8343,13799.4623,0.0072163,18.1354,18.1317,8230.0434,7310.9302,7361.5793
0.79,5,6.0128,12.0294,6.01663,13764.6547,13364.1634,13799.4618,0.00720612,18.0274,18.0236,8227.6716,7313.0427,7365.2771
