n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,3,40.312,18.4556,21.8822,12357.5819,13896.1271,13705.6172,62.1754,58.7397,3.73326,6289.5113,6150.7915,9067.5883
0.02,3,39.0609,17.8242,21.2629,12406.0186,13896.3351,13713.3236,60.3047,56.8568,3.74059,6326.7747,6211.0351,9040.0571
0.03,3,37.8844,17.2306,20.6806,12451.4384,13896.5287,13720.3439,58.5457,55.0862,3.74743,6362.9869,6267.8795,9014.0668
0.04,3,36.7762,16.6714,20.132,12494.1126,13896.7092,13726.7579,56.8888,53.4184,3.75383,6398.1208,6321.5935,8989.494
0.05,3,35.7305,16.1437,19.6144,12534.2812,13896.8778,13732.6344,55.3254,51.8447,3.75981,6432.1675,6372.4197,8966.2282
0.06,3,34.7423,15.645,19.1252,12572.1572,13897.0354,13738.0325,53.8478,50.3574,3.76543,6465.1317,6420.5777,8944.1698
0.07,3,33.8068,15.173,18.6622,12607.9305,13897.1831,13743.0039,52.4491,48.9496,3.7707,6497.0279,6466.2663,8923.2287
0.08,3,32.92,14.7256,18.2233,12641.7709,13897.3215,13747.5931,51.1233,47.6151,3.77567,6527.8777,6509.666,8903.3238
0.09,3,32.0783,14.3009,17.8067,12673.8304,13897.4515,13751.8392,49.8648,46.3483,3.78035,6557.708,6550.9406,8884.3811
0.1,3,31.2782,13.8973,17.4107,12704.2456,13897.5737,13755.7766,48.6686,45.1442,3.78476,6586.5486,6590.2393,8866.3337
0.11,3,30.5168,13.5131,17.0339,12733.1398,13897.6887,13759.4353,47.5303,43.9984,3.78894,6614.4319,6627.698,8849.1205
0.12,3,29.7914,13.1471,16.6748,12760.6241,13897.797,13762.8419,46.4456,42.9066,3.79289,6641.3913,6663.4409,8832.686
0.13,3,29.0994,12.798,16.3324,12786.7994,13897.8991,13766.0198,45.411,41.8651,3.79663,6667.4609,6697.5813,8816.9792
0.14,3,28.4385,12.4646,16.0053,12811.757,13897.9954,13768.9899,44.4231,40.8706,3.80018,6692.6747,6730.2234,8801.9535
0.15,3,27.8069,12.1459,15.6928,12835.5802,13898.0864,13771.7708,43.4787,39.9199,3.80356,6717.0666,6761.4622,8787.5662
