n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,1,75.3776,27.3352,48.6675,11313.0216,13617.0512,11172.4295,123.8958,102.4149,23.42772,650.46574,6379.788,6829.5073
0.02,1,71.7459,26.0715,46.5365,11354.1322,13615.179,11407.3256,118.0816,97.40498,23.28992,1238.2317,6213.9754,7012.1581
0.03,1,68.2177,24.8773,44.4567,11419.4894,13613.3713,11620.8652,112.419,92.56018,23.1532,1765.9845,6100.1977,7159.1007
0.04,1,64.8415,23.7634,42.4598,11500.399,13611.6263,11812.3524,106.9891,87.94273,23.01757,2238.0792,6029.7587,7276.2873
0.05,1,61.6451,22.734,40.5643,11590.1973,13609.9426,11982.5825,101.8393,83.58711,22.88303,2659.6507,5993.9263,7369.0614
0.06,1,58.6413,21.7888,38.7794,11684.0275,13608.3186,12133.1479,96.9925,79.5078,22.7496,3036.0178,5984.7547,7442.0166
0.07,1,55.8325,20.9244,37.1078,11778.4981,13606.7528,12265.9858,92.4543,75.7058,22.6172,3372.3197,5995.4712,7498.9942
0.08,1,53.2147,20.1361,35.5481,11871.3384,13605.2437,12383.103,88.2194,72.1731,22.4859,3673.3187,6020.5633,7543.1479
0.09,1,50.7794,19.418,34.0957,11961.1003,13603.7898,12486.423,84.2755,68.8968,22.3557,3943.3131,6055.6922,7577.0373
0.1,1,48.5161,18.7642,32.7451,12046.9217,13602.3897,12577.7101,80.6063,65.8607,22.2266,4186.1154,6097.5283,7602.7246
0.11,1,46.4132,18.1686,31.4893,12128.3463,13601.0421,12658.5392,77.1937,63.0479,22.0985,4405.0711,6143.5666,7621.8638
0.12,1,44.4586,17.6257,30.3217,12205.1935,13599.7455,12730.2929,74.019,60.441,21.9715,4603.0944,6191.9536,7635.7793
0.13,1,42.6407,17.1299,29.2354,12277.4645,13598.4986,12794.172,71.0637,58.0232,21.8455,4782.7143,6241.3388,7645.5304
0.14,1,40.9484,16.6765,28.2238,12345.276,13597.3002,12851.2126,68.3101,55.7786,21.7207,4946.1203,6290.7537,7651.9647
0.15,1,39.371,16.261,27.2808,12408.8157,13596.1489,12902.3051,65.7416,53.6923,21.5968,5095.2072,6339.5167,7655.7614
0.16,1,37.899,15.8795,26.4005,12468.3106,13595.0435,12948.2139,63.3427,51.7507,21.474,5231.6151,6387.1593,7657.4652
0.17,1,36.5235,15.5283,25.5778,12524.0066,13593.9828,12989.5941,61.0992,49.9412,21.3523,5356.7656,6433.3703,7657.5138
0.18,1,35.2363,15.2043,24.8077,12576.1544,13592.9655,13027.0081,58.9982,48.2524,21.2316,5471.8927,6477.9539,7656.2596
0.19,1,34.0299,14.9047,24.0859,12625.0012,13591.9907,13060.9389,57.0278,46.674,21.1119,5578.0699,6520.7982,7653.9865
0.2,1,32.8978,14.6269,23.4083,12670.7847,13591.057,13091.8024,55.1773,45.1965,20.9932,5676.2333,6561.8516,7650.924
0.21,1,31.8338,14.3687,22.7714,12713.7303,13590.1635,13119.9569,53.4368,43.8116,20.8756,5767.201,6601.1056,7647.2573
0.22,1,30.8325,14.1282,22.1717,12754.0493,13589.3089,13145.7123,51.7975,42.5114,20.7589,5851.6901,6638.5822,7643.1367
0.23,1,29.8887,13.9035,21.6063,12791.9386,13588.4924,13169.3372,50.2515,41.2891,20.6433,5930.3308,6674.3239,7638.6836
0.24,1,28.998,13.6932,21.0725,12827.5802,13587.7128,13191.0646,48.7914,40.1384,20.5286,6003.6782,6708.3872,7633.9963
0.25,1,28.1563,13.4958,20.5679,12861.142,13586.9691,13211.0978,47.4106,39.0537,20.415,6072.2228,6740.8373,7629.1546
0.26,1,27.3599,13.3101,20.0902,12892.7785,13586.2604,13229.6141,46.1032,38.0297,20.3023,6136.3992,6771.7445,7624.2228
0.27,1,26.6054,13.135,19.6373,12922.6316,13585.5857,13246.7689,44.8638,37.0619,20.1906,6196.5931,6801.1816,7619.253
0.28,1,25.8897,12.9695,19.2075,12950.8314,13584.944,13262.6985,43.6873,36.146,20.0799,6253.1481,6829.2215,7614.287
0.29,1,25.2101,12.8129,18.799,12977.4972,13584.3346,13277.5229,42.5694,35.2781,19.9701,6306.3711,6855.9367,7609.3583
0.3,1,24.564,12.6642,18.4104,13002.7383,13583.7564,13291.3481,41.5058,34.4548,19.8613,6356.5365,6881.3977,7604.4938
0.31,1,23.949,12.5228,18.0402,13026.6551,13583.2086,13304.2677,40.4928,33.6729,19.7534,6403.8904,6905.6726,7599.7145
0.32,1,23.3631,12.388,17.6872,13049.3395,13582.6905,13316.3648,39.5271,32.9294,19.6464,6448.6542,6928.8266,7595.0372
0.33,1,22.8043,12.2594,17.3502,13070.8757,13582.201,13327.7132,38.6055,32.2218,19.5404,6491.0274,6950.922,7590.4745
0.34,1,22.2709,12.1364,17.0282,13091.3414,13581.7396,13338.3789,37.725,31.5475,19.4353,6531.1901,6972.018,7586.0364
0.35,1,21.7611,12.0185,16.7202,13110.8076,13581.3053,13348.4204,36.8832,30.9044,19.3312,6569.3054,6992.1704,7581.7298
0.36,1,21.2736,11.9055,16.4252,13129.3398,13580.8975,13357.8905,36.0775,30.2904,19.2279,6605.521,7011.4321,7577.56
