n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,2,24.1331,50.3941,40.573,13417.2888,12184.8496,12819.4666,43.7698,67.7935,88.2394,7349.5552,6921.8615,4731.5533
0.02,2,23.6589,48.5106,39.1624,13425.7963,12260.6471,12854.3766,42.7999,65.5025,84.9199,7350.4482,6924.1332,4874.3918
0.03,2,23.2033,46.7594,37.8485,13433.4877,12330.075,12887.0605,41.8763,63.3673,81.8337,7351.7383,6928.1867,5005.8288
0.04,2,22.765,45.1275,36.6218,13440.5029,12393.8693,12917.6999,40.9953,61.3726,78.9579,7353.3879,6933.695,5127.124
0.05,2,22.3433,43.6034,35.4741,13446.9541,12452.6613,12946.462,40.1538,59.5052,76.2723,7355.3621,6940.3875,5239.3652
0.06,2,21.937,42.1771,34.3978,13452.9316,12506.9951,12973.4998,39.3488,57.753,73.7592,7357.6288,6948.0399,5343.4954
0.07,2,21.5454,40.8397,33.3867,13458.5089,12557.3416,12998.9527,38.5777,56.1059,71.4029,7360.1584,6956.4659,5440.3354
0.08,2,21.1676,39.5834,32.4349,13463.7454,12604.1097,13022.9475,37.8384,54.5546,69.1895,7362.9239,6965.5104,5530.6026
0.09,2,20.803,38.4011,31.5374,13468.6901,12647.6563,13045.5996,37.1286,53.0908,67.1068,7365.9004,6975.0442,5614.9257
0.1,2,20.4508,37.2866,30.6896,13473.3828,12688.2935,13067.0135,36.4465,51.7074,65.1435,7369.0653,6984.9592,5693.8584
0.11,2,20.1105,36.2343,29.8876,13477.8568,12726.2959,13087.2844,35.7903,50.3977,63.2901,7372.3978,6995.1651,5767.8894
0.12,2,19.7813,35.2394,29.1275,13482.1395,12761.9053,13106.4984,35.1585,49.156,61.5376,7375.8792,7005.5865,5837.4515
0.13,2,19.4629,34.2972,28.4063,13486.2537,12795.3356,13124.7342,34.5496,47.9771,59.8782,7379.4921,7016.1602,5902.9295
0.14,2,19.1545,33.4037,27.721,13490.2186,12826.7767,13142.0631,33.9623,46.8561,58.3048,7383.221,7026.8331,5964.6663
0.15,2,18.8558,32.5554,27.0689,13494.0501,12856.3974,13158.5501,33.3954,45.789,56.8109,7387.0516,7037.5611,6022.9682
0.16,2,18.5663,31.7488,26.4476,13497.7618,12884.3487,13174.2543,32.8478,44.7717,55.3907,7390.9709,7048.307,6078.1098
0.17,2,18.2856,30.9811,25.855,13501.3651,12910.7654,13189.2299,32.3184,43.8009,54.039,7394.9671,7059.0399,6130.3379
0.18,2,18.0133,30.2496,25.2891,13504.87,12935.7685,13203.5264,31.8063,42.8733,52.7509,7399.0296,7069.7341,6179.8746
0.19,2,17.749,29.5516,24.7482,13508.2846,12959.4671,13217.1888,31.3105,41.9861,51.5222,7403.1486,7080.3681,6226.9206
0.2,2,17.4923,28.8851,24.2304,13511.6162,12981.9594,13230.2587,30.8304,41.1366,50.3488,7407.3152,7090.9241,6271.6575
0.21,2,17.243,28.248,23.7345,13514.871,13003.3343,13242.774,30.365,40.3224,49.2272,7411.5215,7101.3876,6314.2497
0.22,2,17.0006,27.6383,23.2589,13518.0543,13023.672,13254.7698,29.9138,39.5414,48.154,7415.7601,7111.7465,6354.8471
0.23,2,16.765,27.0543,22.8025,13521.1707,13043.0458,13266.278,29.4759,38.7914,47.1262,7420.0244,7121.9911,6393.5859
0.24,2,16.5358,26.4945,22.3641,13524.2244,13061.5221,13277.3284,29.0509,38.0706,46.1409,7424.3085,7132.1137,6430.5905
0.25,2,16.3127,25.9574,21.9426,13527.2189,13079.1614,13287.9482,28.6381,37.3773,45.1957,7428.6068,7142.108,6465.9744
0.26,2,16.0956,25.4417,21.5371,13530.1574,13096.0192,13298.1626,28.237,36.7099,44.288,7432.9146,7151.9692,6499.8418
0.27,2,15.8842,24.946,21.1465,13533.0428,13112.146,13307.9951,27.8471,36.067,43.4158,7437.2272,7161.6938,6532.2883
0.28,2,15.6782,24.4693,20.7702,13535.8775,13127.5884,13317.4671,27.4678,35.4472,42.577,7441.5407,7171.279,6563.4015
0.29,2,15.4774,24.0105,20.4073,13538.6638,13142.3888,13326.5987,27.0988,34.8493,41.7698,7445.8515,7180.7231,6593.2624
0.3,2,15.2818,23.5686,20.0571,13541.4037,13156.5867,13335.4085,26.7396,34.272,40.9923,7450.1562,7190.025,6621.9453
0.31,2,15.0909,23.1427,19.7189,13544.099,13170.218,13343.9137,26.3897,33.7143,40.243,7454.4518,7199.1844,6649.519
0.32,2,14.9048,22.732,19.3922,13546.7515,13183.3162,13352.1305,26.0489,33.1752,39.5204,7458.7358,7208.2012,6676.0471
0.33,2,14.7231,22.3356,19.0762,13549.3627,13195.9119,13360.0739,25.7168,32.6538,38.823,7463.0057,7217.0759,6701.5885
0.34,2,14.5458,21.9528,18.7706,13551.9339,13208.0338,13367.7577,25.393,32.1491,38.1497,7467.2592,7225.8095,6726.1977
0.35,2,14.3727,21.5829,18.4747,13554.4664,13219.7082,13375.195,25.0772,31.6604,37.4991,7471.4946,7234.4031,6749.9255
0.36,2,14.2036,21.2253,18.1881,13556.9615,13230.9597,13382.3981,24.7692,31.1869,36.8702,7475.71,7242.8581,6772.8189
0.37,2,14.0384,20.8794,17.9104,13559.4203,13241.811,13389.3782,24.4685,30.7279,36.2618,7479.9039,7251.1762,6794.9218
0.38,2,13.877,20.5447,17.6411,13561.8438,13252.2833,13396.1462,24.175,30.2827,35.673,7484.075,7259.3591,6816.2751
0.39,2,13.7192,20.2205,17.3799,13564.233,13262.3964,13402.7119,23.8883,29.8506,35.1029,7488.2219,7267.4089,6836.9168
0.4,2,13.5649,19.9064,17.1264,13566.5889,13272.1686,13409.0848,23.6083,29.4312,34.5506,7492.3437,7275.3276,6856.8826
0.41,2,13.414,19.6019,16.8803,13568.9122,13281.6171,13415.2737,23.3347,29.0237,34.0152,7496.4393,7283.1174,6876.2058
0.42,2,13.2664,19.3067,16.6411,13571.2039,13290.7579,13421.2869,23.0673,28.6278,33.496,7500.5079,7290.7804,6894.9175
0.43,2,13.122,19.0202,16.4087,13573.4646,13299.6062,13427.1321,22.8058,28.2429,32.9923,7504.5489,7298.3191,6913.0469
0.44,2,12.9806,18.7422,16.1828,13575.6953,13308.1759,13432.8168,22.5501,27.8685,32.5034,7508.5615,7305.7355,6930.6213
0.45,2,12.8422,18.4721,15.963,13577.8964,13316.4802,13438.3479,22.2999,27.5043,32.0286,7512.5453,7313.0322,6947.6666
0.46,2,12.7067,18.2098,15.7491,13580.0688,13324.5316,13443.7319,22.0552,27.1497,31.5674,7516.4997,7320.2114,6964.2067
0.47,2,12.5739,17.9548,15.5409,13582.2131,13332.3415,13448.9749,21.8156,26.8045,31.1191,7520.4245,7327.2756,6980.2646
0.48,2,12.4439,17.7069,15.3381,13584.33,13339.9211,13454.0827,21.5811,26.4682,30.6833,7524.3192,7334.2269,6995.8614
0.49,2,12.3165,17.4658,15.1405,13586.4199,13347.2805,13459.061,21.3514,26.1404,30.2594,7528.1837,7341.0678,7011.0175
0.5,2,12.1916,17.2311,14.948,13588.4836,13354.4294,13463.9148,21.1265,25.8209,29.8469,7532.0178,7347.8005,7025.7517
0.51,2,12.0693,17.0027,14.7603,13590.5215,13361.377,13468.6492,20.9061,25.5094,29.4454,7535.8212,7354.4273,7040.0819
0.52,2,11.9492,16.7803,14.5773,13592.5342,13368.1319,13473.2688,20.6902,25.2055,29.0545,7539.594,7360.9506,7054.0253
0.53,2,11.8316,16.5637,14.3987,13594.5223,13374.7021,13477.778,20.4786,24.9089,28.6737,7543.336,7367.3724,7067.5976
0.54,2,11.7161,16.3525,14.2244,13596.4862,13381.0955,13482.1811,20.2711,24.6195,28.3026,7547.0472,7373.695,7080.8142
0.55,2,11.6029,16.1468,14.0543,13598.4264,13387.3192,13486.482,20.0677,24.3368,27.9409,7550.7278,7379.9206,7093.6892
0.56,2,11.4918,15.9461,13.8882,13600.3435,13393.3802,13490.6846,19.8682,24.0607,27.5883,7554.3776,7386.0511,7106.2363
0.57,2,11.3827,15.7504,13.726,13602.2378,13399.2849,13494.7924,19.6725,23.791,27.2443,7557.9968,7392.0889,7118.4683
0.58,2,11.2757,15.5595,13.5674,13604.1099,13405.0396,13498.8089,19.4805,23.5275,26.9087,7561.5856,7398.0357,7130.3975
0.59,2,11.1706,15.3731,13.4125,13605.9601,13410.65,13502.7374,19.2921,23.2698,26.5812,7565.144,7403.8937,7142.0355
0.6,2,11.0675,15.1911,13.261,13607.7889,13416.1217,13506.5809,19.1071,23.0178,26.2615,7568.6722,7409.6648,7153.3931
0.61,2,10.9661,15.0135,13.1128,13609.5967,13421.4601,13510.3424,18.9256,22.7714,25.9492,7572.1703,7415.3508,7164.481
0.62,2,10.8666,14.8399,12.968,13611.3839,13426.67,13514.0249,18.7474,22.5304,25.6442,7575.6387,7420.9538,7175.3091
0.63,2,10.7688,14.6704,12.8262,13613.1509,13431.7564,13517.6309,18.5723,22.2944,25.3463,7579.0774,7426.4754,7185.8867
0.64,2,10.6728,14.5046,12.6874,13614.8981,13436.7237,13521.163,18.4004,22.0635,25.055,7582.4866,7431.9174,7196.223
0.65,2,10.5784,14.3426,12.5516,13616.6259,13441.5762,13524.6238,18.2315,21.8375,24.7703,7585.8667,7437.2817,7206.3266
0.66,2,10.4856,14.1842,12.4187,13618.3345,13446.318,13528.0155,18.0656,21.6161,24.4919,7589.2179,7442.5698,7216.2055
0.67,2,10.3944,14.0292,12.2884,13620.0245,13450.9531,13531.3404,17.9025,21.3992,24.2197,7592.5404,7447.7835,7225.8677
0.68,2,10.3047,13.8776,12.1609,13621.6961,13455.4852,13534.6007,17.7423,21.1868,23.9533,7595.8344,7452.9243,7235.3205
