n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,5,32.6231,61.2461,28.7916,12862.9872,11395.9941,13957.1917,5.96559,93.8042,89.9652,8853.1028,4099.3084,5795.6566
0.02,5,31.0187,57.9435,27.0906,12970.9503,11531.2653,13955.6242,5.90668,88.8983,84.9614,8870.021,4339.3562,5849.5888
0.03,5,29.5565,54.9377,25.5446,13063.1007,11655.9877,13954.2142,5.85415,84.4314,80.4093,8879.0619,4556.6441,5911.6208
0.04,5,28.2215,52.1969,24.1364,13142.175,11770.692,13952.9449,5.80724,80.3566,76.2601,8882.2406,4753.2671,5978.0603
0.05,5,27.0002,49.6921,22.8508,13210.3913,11876.0819,13951.8005,5.76526,76.6315,72.4695,8881.0673,4931.3913,6046.3591
0.06,5,25.8805,47.3976,21.6742,13269.5493,11972.9234,13950.7667,5.72762,73.218,68.9981,8876.6776,5093.0723,6114.7894
0.07,5,24.8513,45.2905,20.5945,13321.1125,12061.9811,13949.8308,5.69377,70.0825,65.811,8869.928,5240.1821,6182.2037
0.08,5,23.9033,43.3506,19.6012,13366.2756,12143.9846,13948.9815,5.66327,67.1954,62.8776,8861.4669,5374.3885,6247.8618
0.09,5,23.0278,41.5604,18.6852,13406.0179,12219.6111,13948.2091,5.63571,64.5303,60.171,8851.7866,5497.1603,6311.3073
0.1,5,22.2174,39.9043,17.8382,13441.146,12289.4793,13947.5048,5.61075,62.0646,57.6677,8841.2615,5609.7828,6372.2802
0.11,5,21.4657,38.3687,17.0533,13472.3272,12354.1482,13946.8612,5.58809,59.7778,55.3468,8830.1766,5713.3776,6430.6549
0.12,5,20.7668,36.9415,16.3242,13500.1164,12414.1196,13946.2716,5.56746,57.6524,53.1902,8818.7494,5808.9224,6486.3976
0.13,5,20.1156,35.6124,15.6454,13524.9773,12469.8424,13945.7305,5.54865,55.6726,51.1819,8807.1452,5897.2701,6539.5353
0.14,5,19.5077,34.3719,15.0121,13547.2992,12521.7175,13945.2326,5.53146,53.8247,49.3077,8795.4899,5979.1656,6590.1348
0.15,5,18.9391,33.2118,14.4201,13567.4104,12570.1018,13944.7738,5.51572,52.0965,47.5553,8783.8784,6055.2609,6638.2883
0.16,5,18.4061,32.1249,13.8656,13585.5891,12615.314,13944.35,5.50128,50.4771,45.9134,8772.3824,6126.1277,6684.1023
0.17,5,17.9058,31.1047,13.3453,13602.0722,12657.6382,13943.958,5.488,48.957,44.3724,8761.055,6192.2688,6727.6911
0.18,5,17.4353,30.1453,12.8561,13617.0619,12697.3278,13943.5947,5.47578,47.5275,42.9235,8749.9352,6254.1274,6769.1716
0.19,5,16.9921,29.2418,12.3955,13630.732,12734.6098,13943.2576,5.46452,46.1812,41.5589,8739.051,6312.0952,6808.66
0.2,5,16.5739,28.3895,11.961,13643.232,12769.6871,13942.9441,5.45412,44.9111,40.2717,8728.4219,6366.5194,6846.27
0.21,5,16.1788,27.5842,11.5507,13654.6914,12802.7418,13942.6524,5.44451,43.7111,39.0555,8718.0606,6417.7084,6882.1109
0.22,5,15.8049,26.8223,11.1624,13665.2223,12833.9374,13942.3804,5.43561,42.5757,37.9049,8707.9748,6465.9372,6916.2871
0.23,5,15.4507,26.1004,10.7947,13674.9227,12863.4214,13942.1266,5.42737,41.4999,36.8148,8698.1682,6511.4513,6948.8975
0.24,5,15.1147,25.4155,10.4458,13683.878,12891.3262,13941.8895,5.41974,40.4794,35.7805,8688.6414,6554.4705,6980.0354
0.25,5,14.7955,24.765,10.1144,13692.163,12917.772,13941.6678,5.41265,39.5099,34.7981,8679.3926,6595.1923,7009.7885
0.26,5,14.4919,24.1463,9.79928,13699.8436,12942.8671,13941.4602,5.40606,38.588,33.8637,8670.4183,6633.7942,7038.2391
0.27,5,14.2029,23.5571,9.49923,13706.978,12966.7101,13941.2657,5.39995,37.7101,32.974,8661.7137,6670.4366,7065.4638
0.28,5,13.9274,22.9956,9.21322,13713.6175,12989.3903,13941.0834,5.39426,36.8733,32.1259,8653.2728,6705.2641,7091.5346
0.29,5,13.6645,22.4597,8.94031,13719.8076,13010.9891,13940.9122,5.38897,36.0749,31.3166,8645.0892,6738.408,7116.5184
0.3,5,13.4134,21.9478,8.67962,13725.5889,13031.5806,13940.7515,5.38406,35.3123,30.5435,8637.1558,6769.9874,7140.4778
0.31,5,13.1734,21.4584,8.43035,13730.9974,13051.2325,13940.6006,5.37948,34.5831,29.8042,8629.4652,6800.1107,7163.4711
0.32,5,12.9437,20.99,8.19177,13736.0654,13070.0067,13940.4586,5.37523,33.8853,29.0967,8622.01,6828.8766,7185.5525
0.33,5,12.7237,20.5413,7.96323,13740.8218,13087.9601,13940.3251,5.37127,33.2169,28.4189,8614.7825,6856.3752,7206.7729
0.34,5,12.5129,20.1111,7.74409,13745.2924,13105.1446,13940.1996,5.36758,32.5761,27.769,8607.7752,6882.6891,7227.1794
0.35,5,12.3105,19.6983,7.5338,13749.5006,13121.6082,13940.0814,5.36416,31.9612,27.1453,8600.9804,6907.8939,7246.8163
0.36,5,12.1163,19.3018,7.33183,13753.4675,13137.3949,13939.9701,5.36098,31.3708,26.5463,8594.3909,6932.0589,7265.7248
0.37,5,11.9296,18.9208,7.13769,13757.2119,13152.5453,13939.8654,5.35803,30.8034,25.9706,8587.9993,6955.2479,7283.9432
0.38,5,11.7502,18.5544,6.95095,13760.751,13167.0969,13939.7668,5.35529,30.2578,25.4168,8581.7985,6977.5198,7301.5077
0.39,5,11.5775,18.2017,6.77118,13764.1004,13181.0844,13939.6739,5.35275,29.7326,24.8837,8575.7818,6998.9287,7318.4518
0.4,5,11.4112,17.862,6.59801,13767.2743,13194.5399,13939.5865,5.3504,29.2269,24.3702,8569.9424,7019.5248,7334.807
0.41,5,11.2509,17.5345,6.43107,13770.2854,13207.493,13939.5042,5.34823,28.7395,23.8752,8564.2739,7039.3542,7350.6029
0.42,5,11.0964,17.2187,6.27004,13773.1455,13219.9714,13939.4268,5.34623,28.2695,23.3978,8558.7701,7058.46,7365.8671
0.43,5,10.9474,16.914,6.1146,13775.8652,13232.0008,13939.3539,5.34439,27.816,22.937,8553.4249,7076.8819,7380.6254
0.44,5,10.8035,16.6197,5.96447,13778.4545,13243.605,13939.2853,5.3427,27.3781,22.492,8548.2327,7094.657,7394.9022
0.45,5,10.6645,16.3354,5.81938,13780.922,13254.8062,13939.2209,5.34115,26.955,22.0619,8543.1878,7111.8195,7408.7203
0.46,5,10.5302,16.0605,5.67908,13783.2762,13265.6252,13939.1603,5.33973,26.5461,21.6462,8538.2849,7128.4015,7422.1013
0.47,5,10.4004,15.7947,5.54333,13785.5244,13276.0813,13939.1035,5.33844,26.1507,21.2439,8533.519,7144.4328,7435.0653
0.48,5,10.2747,15.5373,5.41192,13787.6737,13286.1925,13939.0502,5.33728,25.768,20.8545,8528.885,7159.9413,7447.6313
0.49,5,10.1531,15.2882,5.28464,13789.7303,13295.9759,13939.0002,5.33623,25.3975,20.4775,8524.3784,7174.953,7459.8172
0.5,5,10.0354,15.0468,5.16128,13791.7002,13305.4472,13938.9534,5.33529,25.0386,20.1121,8519.9945,7189.4922,7471.6399
0.51,5,9.92126,14.8129,5.04169,13793.5888,13314.6214,13938.9096,5.33446,24.6908,19.7579,8515.729,7203.5817,7483.1152
0.52,5,9.81067,14.586,4.92567,13795.401,13323.5122,13938.8688,5.33373,24.3537,19.4144,8511.5778,7217.2429,7494.2583
0.53,5,9.70343,14.3659,4.81307,13797.1415,13332.1329,13938.8307,5.3331,24.0266,19.0811,8507.5369,7230.4958,7505.0833
0.54,5,9.59939,14.1523,4.70375,13798.8146,13340.4957,13938.7952,5.33256,23.7092,18.7575,8503.6025,7243.3592,7515.6037
0.55,5,9.49841,13.9449,4.59755,13800.4242,13348.6122,13938.7623,5.3321,23.4011,18.4433,8499.7709,7255.8508,7525.832
0.56,5,9.40036,13.7434,4.49435,13801.9741,13356.4933,13938.7318,5.33173,23.1019,18.138,8496.0386,7267.9873,7535.7803
0.57,5,9.30513,13.5476,4.39401,13803.4677,13364.1492,13938.7036,5.33145,22.8111,17.8412,8492.4022,7279.7842,7545.46
0.58,5,9.21259,13.3573,4.29643,13804.9081,13371.5897,13938.6776,5.33124,22.5285,17.5526,8488.8586,7291.2564,7554.8819
0.59,5,9.12264,13.1721,4.20147,13806.2984,13378.8239,13938.6538,5.3311,22.2537,17.2719,8485.4047,7302.4178,7564.0561
0.6,5,9.03517,12.992,4.10904,13807.6412,13385.8604,13938.632,5.33104,21.9864,16.9988,8482.0374,7313.2816,7572.9924
0.61,5,8.95009,12.8167,4.01904,13808.9392,13392.7074,13938.6122,5.33105,21.7264,16.7328,8478.754,7323.8601,7581.7
0.62,5,8.86729,12.6461,3.93136,13810.1947,13399.3727,13938.5942,5.33112,21.4732,16.4739,8475.5517,7334.165,7590.1875
