n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,28.1397,32.1118,60.1634,13929.7856,12857.0048,11441.6941,88.2594,5.15106,92.2348,5794.9489,8771.4979,4112.3285
0.02,4,26.4146,30.4967,56.8226,13930.792,12961.4878,11578.853,83.1922,5.18664,87.2787,5862.1405,8786.6906,4347.7293
0.03,4,24.8546,29.0324,53.7976,13931.6851,13050.5194,11704.3386,78.6059,5.21773,82.7893,5934.7132,8794.7648,4560.9788
0.04,4,23.4398,27.7014,51.0512,13932.4799,13126.8559,11819.0275,74.4436,5.24504,78.7118,6009.4528,8797.5814,4754.0713
0.05,4,22.1529,26.4882,48.5505,13933.1892,13192.7034,11923.8722,70.6549,5.26914,74.9979,6084.2377,8796.5205,4929.1016
0.06,4,20.9788,25.3795,46.2669,13933.8244,13249.8337,12019.8167,67.1961,5.2905,71.6055,6157.7006,8792.6102,5088.0694
0.07,4,19.9044,24.3633,44.1754,13934.3951,13299.6761,12107.7522,64.0292,5.30952,68.4978,6228.9899,8786.6205,5232.7996
0.08,4,18.9182,23.4293,42.2545,13934.9094,13343.3896,12188.4975,61.1211,5.32653,65.6429,6297.6042,8779.1301,5364.9199
0.09,4,18.0106,22.5686,40.4854,13935.3745,13381.9195,12262.7929,58.4434,5.34182,63.013,6363.2773,8770.5757,5485.8637
0.1,4,17.1729,21.7733,38.8516,13935.7964,13416.0407,12331.3009,55.971,5.3556,60.5839,6425.9003,8761.2879,5596.885
0.11,4,16.3978,21.0367,37.339,13936.1802,13446.3924,12394.6109,53.6823,5.36808,58.3346,6485.4675,8751.5172,5699.0779
0.12,4,15.6788,20.3527,35.9352,13936.5304,13473.5046,12453.2454,51.5585,5.37943,56.2468,6542.0397,8741.4539,5793.3962
0.13,4,15.0102,19.7162,34.6292,13936.8508,13497.8193,12507.6672,49.5831,5.38977,54.3044,6595.7191,8731.2421,5880.6715
0.14,4,14.3871,19.1226,33.4116,13937.1447,13519.707,12558.2855,47.7415,5.39924,52.4931,6646.6323,8720.991,5961.6301
0.15,4,13.8052,18.5678,32.274,13937.415,13539.4797,12605.4629,46.0211,5.40793,50.8007,6694.9186,8710.783,6036.9077
0.16,4,13.2606,18.0483,31.209,13937.6641,13557.4017,12649.5205,44.4106,5.41593,49.2161,6740.7225,8700.6795,6107.0618
0.17,4,12.75,17.5609,30.21,13937.8942,13573.6978,12690.7434,42.9001,5.42332,47.7297,6784.1882,8690.7264,6172.5826
0.18,4,12.2703,17.1028,29.2712,13938.1073,13588.5602,12729.3851,41.4807,5.43016,46.3328,6825.457,8680.957,6233.9025
0.19,4,11.8188,16.6715,28.3875,13938.3049,13602.1536,12765.6711,40.1447,5.43651,45.0178,6864.6645,8671.395,6291.4035
0.2,4,11.3933,16.2647,27.5543,13938.4886,13614.6201,12799.803,38.8851,5.44243,43.7778,6901.9399,8662.0568,6345.4244
0.21,4,10.9915,15.8806,26.7674,13938.6597,13626.0826,12831.9608,37.6956,5.44794,42.6068,6937.4051,8652.9533,6396.2663
0.22,4,10.6116,15.5172,26.0232,13938.8192,13636.6478,12862.3059,36.5706,5.4531,41.4992,6971.1745,8644.0906,6444.1978
0.23,4,10.2519,15.173,25.3183,13938.9682,13646.4087,12890.9834,35.5051,5.45794,40.4501,7003.3553,8635.4715,6489.4586
0.24,4,9.9108,14.8465,24.6498,13939.1076,13655.4467,12918.1236,34.4946,5.46248,39.4551,7034.0474,8627.0964,6532.2636
0.25,4,9.58692,14.5365,24.0149,13939.2382,13663.8332,12943.8442,33.535,5.46675,38.5101,7063.3437,8618.9634,6572.8059
0.26,4,9.27901,14.2416,23.4112,13939.3608,13671.6309,12968.2516,32.6225,5.47078,37.6117,7091.3308,8611.0693,6611.259
0.27,4,8.98593,13.961,22.8364,13939.476,13678.8953,12991.4419,31.7538,5.47458,36.7563,7118.0889,8603.4097,6647.7799
0.28,4,8.70664,13.6935,22.2887,13939.5843,13685.6756,13013.5026,30.926,5.47819,35.9411,7143.6926,8595.9793,6682.5103
0.29,4,8.44021,13.4382,21.7661,13939.6863,13692.0153,13034.513,30.136,5.4816,35.1633,7168.2111,8588.7723,6715.5788
0.3,4,8.18577,13.1945,21.2669,13939.7825,13697.9532,13054.5455,29.3816,5.48485,34.4204,7191.7088,8581.7825,6747.102
0.31,4,7.94254,12.9614,20.7897,13939.8733,13703.524,13073.6659,28.6603,5.48793,33.7102,7214.2452,8575.0034,6777.1862
0.32,4,7.70979,12.7384,20.333,13939.959,13708.7588,13091.9347,27.9699,5.49087,33.0306,7235.8758,8568.4284,6805.9283
0.33,4,7.48687,12.5248,19.8956,13940.0401,13713.6852,13109.4071,27.3087,5.49368,32.3796,7256.6522,8562.0509,6833.4167
0.34,4,7.27317,12.3201,19.4762,13940.1169,13718.3282,13126.1336,26.6747,5.49636,31.7555,7276.6223,8555.8642,6859.7325
0.35,4,7.06812,12.1236,19.0737,13940.1896,13722.7105,13142.1608,26.0664,5.49892,31.1566,7295.8307,8549.8617,6884.95
0.36,4,6.87123,11.9349,18.6873,13940.2586,13726.8522,13157.5315,25.4821,5.50138,30.5816,7314.319,8544.0369,6909.1373
0.37,4,6.682,11.7537,18.3158,13940.324,13730.7718,13172.2851,24.9206,5.50374,30.0289,7332.1258,8538.3836,6932.3572
0.38,4,6.5,11.5793,17.9586,13940.3861,13734.4859,13186.4581,24.3804,5.50601,29.4974,7349.2873,8532.8955,6954.6676
0.39,4,6.32483,11.4115,17.6147,13940.4451,13738.0096,13200.084,23.8605,5.50819,28.9858,7365.8371,8527.5668,6976.1219
0.4,4,6.15611,11.2499,17.2835,13940.5012,13741.3568,13213.1941,23.3597,5.51029,28.4931,7381.8069,8522.3915,6996.7692
0.41,4,5.99348,11.0942,16.9642,13940.5545,13744.5398,13225.817,22.8769,5.51232,28.0182,7397.2259,8517.3641,7016.6553
0.42,4,5.83663,10.944,16.6563,13940.6053,13747.5703,13237.9797,22.4113,5.51427,27.5602,7412.1218,8512.4791,7035.8225
0.43,4,5.68524,10.7991,16.3591,13940.6536,13750.4585,13249.7069,21.9618,5.51616,27.1182,7426.5204,8507.7315,7054.31
0.44,4,5.53904,10.6591,16.0721,13940.6997,13753.2141,13261.0218,21.5277,5.51799,26.6914,7440.4458,8503.1161,7072.1544
0.45,4,5.39777,10.5239,15.7948,13940.7436,13755.8459,13271.946,21.1082,5.51977,26.279,7453.9207,8498.6281,7089.3895
0.46,4,5.26117,10.3932,15.5267,13940.7854,13758.362,13282.4994,20.7026,5.52148,25.8803,7466.9664,8494.263,7106.0469
0.47,4,5.12902,10.2668,15.2673,13940.8254,13760.7697,13292.701,20.3102,5.52315,25.4947,7479.603,8490.0163,7122.1562
0.48,4,5.0011,10.1445,15.0163,13940.8634,13763.0758,13302.5681,19.9303,5.52477,25.1214,7491.8492,8485.8836,7137.7449
0.49,4,4.87721,10.0261,14.7731,13940.8998,13765.2868,13312.1172,19.5624,5.52635,24.76,7503.7227,8481.861,7152.8387
0.5,4,4.75717,9.91137,14.5376,13940.9345,13767.4083,13321.3637,19.2059,5.52789,24.4099,7515.2403,8477.9446,7167.4616
0.51,4,4.64079,9.80019,14.3092,13940.9676,13769.4458,13330.3218,18.8603,5.52938,24.0705,7526.4175,8474.1304,7181.6364
0.52,4,4.5279,9.69238,14.0877,13940.9993,13771.4043,13339.0052,18.525,5.53084,23.7414,7537.2694,8470.4151,7195.384
0.53,4,4.41836,9.58779,13.8728,13941.0295,13773.2883,13347.4264,18.1997,5.53227,23.422,7547.8097,8466.7951,7208.7244
0.54,4,4.31201,9.4863,13.6642,13941.0583,13775.1022,13355.5975,17.8838,5.53366,23.1121,7558.0519,8463.267,7221.6761
0.55,4,4.20871,9.38775,13.4617,13941.0859,13776.8498,13363.5295,17.577,5.53502,22.8112,7568.0082,8459.8279,7234.2568
0.56,4,4.10833,9.29203,13.2648,13941.1123,13778.535,13371.2332,17.2789,5.53635,22.5188,7577.6906,8456.4745,7246.4829
0.57,4,4.01076,9.19902,13.0735,13941.1374,13780.1611,13378.7183,16.9891,5.53766,22.2347,7587.1103,8453.204,7258.3699
0.58,4,3.91586,9.10861,12.8875,13941.1615,13781.7314,13385.9944,16.7073,5.53893,21.9584,7596.2778,8450.0137,7269.9326
0.59,4,3.82353,9.02068,12.7066,13941.1845,13783.2488,13393.0702,16.4331,5.54019,21.6897,7605.2031,8446.9007,7281.1847
0.6,4,3.73367,8.93514,12.5305,13941.2064,13784.7162,13399.9542,16.1663,5.54142,21.4283,7613.8958,8443.8627,7292.1394
0.61,4,3.64617,8.8519,12.3591,13941.2274,13786.1361,13406.6542,15.9065,5.54263,21.1739,7622.3649,8440.8971,7302.8089
0.62,4,3.56095,8.77086,12.1922,13941.2474,13787.511,13413.1778,15.6534,5.54382,20.9261,7630.619,8438.0015,7313.2049
