n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.66,1,37.1997,34.1253,36.3565,12480.6651,12603.8706,12475.0993,65.1481,61.4214,59.8878,5295.5164,5523.5658,5603.3764
0.67,1,36.8588,33.9951,36.0667,12493.7707,12608.7768,12489.0516,64.5033,61.0357,59.5995,5326.463,5538.5706,5613.1375
0.68,1,36.5235,33.8651,35.7819,12506.6569,12613.6456,12502.7066,63.87,60.6545,59.314,5356.7656,5553.3796,5622.8204
0.69,1,36.1937,33.7352,35.502,12519.3278,12618.4774,12516.0731,63.248,60.2778,59.0311,5386.4426,5567.9956,5632.4262
0.7,1,35.8693,33.6056,35.2268,12531.7873,12623.2726,12529.1597,62.6369,59.9055,58.7509,5415.5115,5582.4214,5641.9561
0.71,1,35.5502,33.4761,34.9563,12544.0397,12628.0315,12541.9746,62.0365,59.5375,58.4734,5443.9894,5596.6599,5651.4112
0.72,1,35.2363,33.347,34.6904,12556.0889,12632.7544,12554.5257,61.4466,59.1738,58.1984,5471.8927,5610.7138,5660.7925
0.73,1,34.9274,33.2181,34.4288,12567.9389,12637.4419,12566.8208,60.8669,58.8143,57.926,5499.2373,5624.5862,5670.101
0.74,1,34.6234,33.0896,34.1716,12579.5936,12642.0941,12578.8673,60.2971,58.459,57.6561,5526.0386,5638.2798,5679.3377
0.75,1,34.3243,32.9614,33.9185,12591.0569,12646.7115,12590.6722,59.7371,58.1078,57.3887,5552.3113,5651.7976,5688.5035
0.76,1,34.0299,32.8336,33.6696,12602.3325,12651.2944,12602.2425,59.1866,57.7606,57.1237,5578.0699,5665.1424,5697.5995
0.77,1,33.7402,32.7061,33.4247,12613.4241,12655.8432,12613.5849,58.6453,57.4174,56.8612,5603.3282,5678.317,5706.6264
0.78,1,33.455,32.5792,33.1836,12624.3356,12660.3582,12624.7056,58.1132,57.0782,56.6011,5628.0996,5691.3242,5715.5852
0.79,1,33.1743,32.4526,32.9464,12635.0703,12664.8397,12635.611,57.59,56.7428,56.3433,5652.3971,5704.167,5724.4767
0.8,1,32.8978,32.3265,32.713,12645.632,12669.2882,12646.307,57.0754,56.4112,56.0878,5676.2333,5716.848,5733.3017
0.81,1,32.6257,32.2009,32.4831,12656.0241,12673.7038,12656.7994,56.5693,56.0833,55.8346,5699.6202,5729.37,5742.0611
0.82,1,32.3577,32.0758,32.2569,12666.2499,12678.087,12667.0937,56.0715,55.7592,55.5837,5722.5696,5741.7358,5750.7556
0.83,1,32.0938,31.9513,32.0341,12676.3129,12682.438,12677.1954,55.5818,55.4386,55.335,5745.0928,5753.9479,5759.3861
0.84,1,31.8338,31.8272,31.8147,12686.2164,12686.7573,12687.1097,55.1001,55.1217,55.0886,5767.201,5766.0092,5767.9532
0.85,1,31.5778,31.7037,31.5986,12695.9635,12691.045,12696.8416,54.626,54.8083,54.8442,5788.9046,5777.9221,5776.4577
0.86,1,31.3256,31.5807,31.3858,12705.5574,12695.3016,12706.396,54.1596,54.4984,54.6021,5810.2141,5789.6893,5784.9003
0.87,1,31.0772,31.4583,31.1761,12715.0012,12699.5273,12715.7776,53.7006,54.1919,54.362,5831.1394,5801.3133,5793.2817
0.88,1,30.8325,31.3365,30.9696,12724.2979,12703.7225,12724.9909,53.2488,53.8888,54.1241,5851.6901,5812.7966,5801.6027
0.89,1,30.5913,31.2152,30.766,12733.4505,12707.8874,12734.0403,52.8041,53.5891,53.8882,5871.8757,5824.1417,5809.8638
0.9,1,30.3537,31.0946,30.5654,12742.462,12712.0223,12742.9301,52.3664,53.2926,53.6543,5891.7052,5835.351,5818.0657
0.91,1,30.1195,30.9745,30.3678,12751.3351,12716.1276,12751.6644,51.9354,52.9993,53.4225,5911.1874,5846.4268,5826.2091
0.92,1,29.8887,30.8551,30.1729,12760.0726,12720.2035,12760.2472,51.5111,52.7092,53.1926,5930.3308,5857.3715,5834.2946
0.93,1,29.6612,30.7362,29.9808,12768.6772,12724.2504,12768.6823,51.0933,52.4222,52.9647,5949.1437,5868.1875,5842.3228
0.94,1,29.437,30.618,29.7915,12777.1517,12728.2685,12776.9735,50.6819,52.1383,52.7387,5967.6341,5878.8768,5850.2943
0.95,1,29.2159,30.5004,29.6048,12785.4985,12732.258,12785.1244,50.2767,51.8575,52.5147,5985.8098,5889.4419,5858.2098
0.96,1,28.998,30.3834,29.4206,12793.7203,12736.2194,12793.1384,49.8776,51.5797,52.2925,6003.6782,5899.8847,5866.0698
0.97,1,28.7831,30.2671,29.2391,12801.8196,12740.1528,12801.0191,49.4844,51.3048,52.0722,6021.2468,5910.2075,5873.8748
0.98,1,28.5713,30.1514,29.06,12809.7987,12744.0585,12808.7695,49.0971,51.0328,51.8537,6038.5225,5920.4124,5881.6256
0.99,1,28.3624,30.0363,28.8833,12817.6601,12747.9369,12816.393,48.7155,50.7636,51.637,6055.5123,5930.5014,5889.3225
