n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.6,4,11.6288,11.6219,23.2507,13799.4038,13763.1096,12967.6502,34.8586,0.00628942,34.8596,6801.6125,8520.1878,6878.5052
0.61,4,11.5845,11.5776,23.1621,13799.4042,13762.3054,12970.416,34.7256,0.00629073,34.7267,6806.1681,8516.9582,6879.5149
0.62,4,11.5405,11.5336,23.0741,13799.4046,13761.5144,12973.1654,34.5937,0.00629212,34.5947,6810.6901,8513.76,6880.5449
0.63,4,11.4968,11.49,22.9868,13799.4051,13760.7365,12975.8984,34.4627,0.00629358,34.4638,6815.1787,8510.593,6881.5946
0.64,4,11.4535,11.4467,22.9001,13799.4055,13759.9714,12978.6153,34.3326,0.00629511,34.3337,6819.6344,8507.4566,6882.6634
0.65,4,11.4104,11.4037,22.8141,13799.4059,13759.2189,12981.3161,34.2035,0.00629672,34.2047,6824.0575,8504.3505,6883.7507
0.66,4,11.3677,11.361,22.7287,13799.4063,13758.4787,12984.001,34.0754,0.00629839,34.0766,6828.4483,8501.2743,6884.8562
0.67,4,11.3253,11.3186,22.6439,13799.4067,13757.7508,12986.67,33.9482,0.00630014,33.9494,6832.8071,8498.2275,6885.9792
0.68,4,11.2832,11.2766,22.5597,13799.4072,13757.0348,12989.3233,33.8219,0.00630194,33.8231,6837.1343,8495.2098,6887.1193
0.69,4,11.2414,11.2348,22.4762,13799.4076,13756.3305,12991.9609,33.6965,0.00630382,33.6978,6841.4302,8492.2209,6888.2759
0.7,4,11.1999,11.1933,22.3932,13799.408,13755.6378,12994.5831,33.5721,0.00630575,33.5733,6845.6951,8489.2603,6889.4487
0.71,4,11.1587,11.1522,22.3108,13799.4084,13754.9565,12997.1899,33.4485,0.00630775,33.4498,6849.9294,8486.3278,6890.6371
0.72,4,11.1178,11.1113,22.2291,13799.4088,13754.2864,12999.7815,33.3258,0.0063098,33.3271,6854.1333,8483.4228,6891.8406
0.73,4,11.0771,11.0707,22.1479,13799.4092,13753.6272,13002.3579,33.204,0.00631191,33.2053,6858.3071,8480.5452,6893.0589
0.74,4,11.0368,11.0304,22.0672,13799.4095,13752.9789,13004.9192,33.083,0.00631408,33.0844,6862.4512,8477.6945,6894.2915
0.75,4,10.9968,10.9904,21.9872,13799.4099,13752.3412,13007.4657,32.9629,0.00631631,32.9643,6866.5659,8474.8703,6895.5379
0.76,4,10.957,10.9507,21.9077,13799.4103,13751.7139,13009.9973,32.8437,0.00631858,32.8451,6870.6514,8472.0725,6896.7978
0.77,4,10.9175,10.9113,21.8288,13799.4107,13751.097,13012.5142,32.7253,0.00632091,32.7267,6874.708,8469.3005,6898.0708
0.78,4,10.8783,10.8721,21.7504,13799.4111,13750.4901,13015.0165,32.6077,0.00632329,32.6091,6878.7361,8466.5542,6899.3564
0.79,4,10.8394,10.8332,21.6726,13799.4115,13749.8932,13017.5043,32.4909,0.00632572,32.4924,6882.7359,8463.8332,6900.6543
0.8,4,10.8007,10.7946,21.5953,13799.4118,13749.3061,13019.9777,32.375,0.00632819,32.3764,6886.7076,8461.1371,6901.964
0.81,4,10.7623,10.7563,21.5186,13799.4122,13748.7286,13022.4369,32.2598,0.00633072,32.2613,6890.6517,8458.4657,6903.2854
0.82,4,10.7242,10.7182,21.4424,13799.4126,13748.1605,13024.8819,32.1455,0.00633328,32.147,6894.5683,8455.8186,6904.6178
0.83,4,10.6864,10.6803,21.3667,13799.4129,13747.6018,13027.3128,32.032,0.0063359,32.0335,6898.4577,8453.1956,6905.9611
0.84,4,10.6488,10.6428,21.2915,13799.4133,13747.0522,13029.7298,31.9192,0.00633855,31.9207,6902.3202,8450.5964,6907.3149
0.85,4,10.6114,10.6055,21.2169,13799.4136,13746.5116,13032.1329,31.8072,0.00634125,31.8088,6906.1561,8448.0206,6908.6788
0.86,4,10.5743,10.5684,21.1427,13799.414,13745.9799,13034.5223,31.696,0.00634398,31.6975,6909.9656,8445.4679,6910.0525
0.87,4,10.5375,10.5316,21.0691,13799.4143,13745.457,13036.898,31.5855,0.00634676,31.5871,6913.7489,8442.9382,6911.4357
0.88,4,10.5009,10.4951,20.996,13799.4147,13744.9425,13039.2601,31.4758,0.00634957,31.4774,6917.5064,8440.4311,6912.828
0.89,4,10.4646,10.4588,20.9233,13799.415,13744.4366,13041.6089,31.3668,0.00635243,31.3684,6921.2383,8437.9463,6914.2293
0.9,4,10.4285,10.4227,20.8512,13799.4154,13743.9389,13043.9442,31.2585,0.00635531,31.2602,6924.9448,8435.4836,6915.6391
0.91,4,10.3926,10.3869,20.7795,13799.4157,13743.4494,13046.2664,31.151,0.00635824,31.1527,6928.6261,8433.0427,6917.0572
0.92,4,10.357,10.3513,20.7084,13799.4161,13742.968,13048.5753,31.0442,0.00636119,31.0459,6932.2826,8430.6234,6918.4833
0.93,4,10.3217,10.316,20.6377,13799.4164,13742.4945,13050.8713,30.9382,0.00636418,30.9399,6935.9145,8428.2253,6919.9171
0.94,4,10.2865,10.2809,20.5674,13799.4167,13742.0287,13053.1542,30.8328,0.00636721,30.8345,6939.5219,8425.8482,6921.3584
0.95,4,10.2516,10.2461,20.4977,13799.4171,13741.5707,13055.4244,30.7281,0.00637026,30.7299,6943.1052,8423.4919,6922.8068
0.96,4,10.217,10.2114,20.4284,13799.4174,13741.1201,13057.6817,30.6241,0.00637334,30.6259,6946.6645,8421.1562,6924.2622
0.97,4,10.1825,10.177,20.3595,13799.4177,13740.677,13059.9264,30.5208,0.00637646,30.5226,6950.2001,8418.8407,6925.7243
0.98,4,10.1483,10.1428,20.2911,13799.418,13740.2412,13062.1586,30.4182,0.0063796,30.4201,6953.7122,8416.5453,6927.1927
0.99,4,10.1143,10.1089,20.2232,13799.4184,13739.8126,13064.3782,30.3163,0.00638277,30.3181,6957.2011,8414.2697,6928.6674
