n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,2,24.291,50.2882,40.2008,13433.2294,12209.6312,12842.4556,43.3777,67.9707,87.7332,7393.3651,6960.3972,4793.3487
0.02,2,23.6535,47.8209,38.3654,13442.9438,12306.9422,12887.4487,42.1213,64.9539,83.398,7392.2278,6960.1781,4976.5517
0.03,2,23.0491,45.5792,36.6943,13451.4953,12393.6688,12928.634,40.9425,62.2035,79.4601,7391.9767,6963.3921,5140.7748
0.04,2,22.4751,43.5344,35.1664,13459.1461,12471.385,12966.4314,39.8335,59.6858,75.8688,7392.5036,6969.2612,5288.7206
0.05,2,21.9293,41.6622,33.7642,13466.0907,12541.378,13001.2118,38.7875,57.3725,72.5815,7393.712,6977.1768,5422.6188
0.06,2,21.4097,39.9421,32.4728,13472.4746,12604.7092,13033.3014,37.7987,55.2396,69.5619,7395.5162,6986.6608,5544.3224
0.07,2,20.9143,38.3568,31.2794,13478.4079,12662.2598,13062.9861,36.8622,53.2666,66.7793,7397.84,6997.3359,5655.3814
0.08,2,20.4415,36.8912,30.1734,13483.9742,12714.7661,13090.5164,35.9734,51.4361,64.2074,7400.6159,7008.9037,5757.1012
0.09,2,19.9897,35.5325,29.1452,13489.2379,12762.8483,13116.1119,35.1286,49.7328,61.8235,7403.7844,7021.1273,5850.5874
0.1,2,19.5576,34.2696,28.187,13494.2483,12807.0309,13139.9652,34.3242,48.1439,59.608,7407.2927,7033.8181,5936.782
0.11,2,19.1439,33.0928,27.2917,13499.0441,12847.7608,13162.2457,33.5572,46.658,57.5439,7411.0943,7046.8263,6016.492
0.12,2,18.7474,31.9937,26.4532,13503.6556,12885.4206,13183.1026,32.8249,45.2653,55.6164,7415.1481,7060.032,6090.4119
