n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,38.3137,38.9399,77.21,13870.1435,11358.4489,11149.1956,115.509,2.684968,116.1217,6896.0432,7169.5893,333.16375
0.02,4,37.3541,38.0673,75.3775,13870.1427,11482.2859,11155.4183,112.7158,2.684982,113.4162,6774.2785,7295.4511,650.50762
0.03,4,36.4007,37.196,73.5527,13870.142,11601.5846,11170.5292,109.9365,2.684996,110.7198,6666.5272,7410.366,952.13439
0.04,4,35.4587,36.3314,71.7457,13870.1412,11715.8548,11193.1438,107.1865,2.685012,108.048,6572.2279,7515.0067,1238.3221
0.05,4,34.532,35.4776,69.9652,13870.1406,11824.796,11221.9831,104.4783,2.68503,105.4134,6490.6618,7610.0804,1509.4859
0.06,4,33.6241,34.6382,68.2177,13870.1399,11928.2608,11255.89,101.822,2.685048,102.8263,6421.0007,7696.303,1766.1425
0.07,4,32.7373,33.816,66.5085,13870.1393,12026.2219,11293.8353,99.22528,2.685068,100.2947,6362.3486,7774.3797,2008.8804
0.08,4,31.8736,33.0129,64.8417,13870.1387,12118.744,11334.9171,96.694,2.68509,97.8247,6313.7778,7844.992,2238.3338
0.09,4,31.0344,32.2306,63.2201,13870.1381,12205.96,11378.3555,94.2324,2.68511,95.4207,6274.3583,7908.7878,2455.163
0.1,4,30.2204,31.4702,61.6456,13870.1376,12288.0516,11423.4834,91.8432,2.68513,93.0856,6243.1801,7966.3762,2660.0376
0.11,4,29.4322,30.7323,60.1194,13870.137,12365.2336,11469.7368,89.5281,2.68516,90.8215,6219.3704,8018.3247,2853.6242
0.12,4,28.6698,30.0174,58.642,13870.1365,12437.7416,11516.6432,87.2878,2.68518,88.6291,6202.1055,8065.1576,3036.5765
0.13,4,27.9334,29.3255,57.2135,13870.1361,12505.8226,11563.8107,85.1222,2.68521,86.5086,6190.6183,8107.3567,3209.5289
0.14,4,27.2224,28.6565,55.8336,13870.1357,12569.7273,11610.9177,83.0307,2.68524,84.4596,6184.2023,8145.3627,3373.0909
0.15,4,26.5366,28.0101,54.5013,13870.1353,12629.7051,11657.7031,81.0121,2.68527,82.481,6182.2127,8179.5771,3527.8448
0.16,4,25.8753,27.3861,53.2159,13870.1349,12685.9997,11703.957,79.0649,2.6853,80.5715,6184.0662,8210.3646,3674.3428
0.17,4,25.2378,26.7838,51.9762,13870.1345,12738.8468,11749.5136,77.1873,2.68533,78.7295,6189.2382,8238.0556,3813.1069
0.18,4,24.6236,26.2028,50.7808,13870.1342,12788.472,11794.2438,75.3772,2.68537,76.953,6197.26,8262.9491,3944.6284
0.19,4,24.0317,25.6423,49.6284,13870.1339,12835.0896,11838.049,73.6325,2.6854,75.2401,6207.7147,8285.3152,4069.3683
0.2,4,23.4615,25.1017,48.5176,13870.1336,12878.9021,11880.8567,71.951,2.68544,73.5887,6220.2333,8305.3974,4187.7582
0.21,4,22.9121,24.5804,47.4468,13870.1334,12920.0999,11922.6152,70.3304,2.68547,71.9965,6234.4904,8323.4155,4300.2016
0.22,4,22.3827,24.0776,46.4145,13870.1332,12958.8614,11963.2904,68.7684,2.68551,70.4615,6250.2,8339.5674,4407.0747
0.23,4,21.8725,23.5927,45.4194,13870.133,12995.3533,12002.8626,67.2627,2.68555,68.9814,6267.1113,8354.0316,4508.7284
0.24,4,21.3808,23.1248,44.4598,13870.1328,13029.7308,12041.3235,65.811,2.68559,67.554,6285.0055,8366.9689,4605.4894
0.25,4,20.9067,22.6735,43.5343,13870.1327,13062.1383,12078.6741,64.4111,2.68563,66.1772,6303.6916,8378.5242,4697.6617
0.26,4,20.4496,22.238,42.6415,13870.1326,13092.7102,12114.9231,63.0608,2.68567,64.8489,6323.0038,8388.8278,4785.5283
0.27,4,20.0086,21.8176,41.7801,13870.1325,13121.571,12150.0849,61.7581,2.68572,63.567,6342.7981,8397.9977,4869.3522
0.28,4,19.5831,21.4117,40.9487,13870.1324,13148.8362,12184.1786,60.501,2.68576,62.3297,6362.9499,8406.1399,4949.3783
0.29,4,19.1725,21.0197,40.146,13870.1324,13174.6128,12217.2268,59.2873,2.68581,61.1351,6383.3517,8413.3503,5025.8342
0.3,4,18.776,20.641,39.3708,13870.1324,13198.9999,12249.2546,58.1153,2.68586,59.9812,6403.9111,8419.7153,5098.9318
0.31,4,18.3931,20.2751,38.6219,13870.1324,13222.0895,12280.2894,56.9832,2.68591,58.8663,6424.5485,8425.313,5168.868
0.32,4,18.0231,19.9214,37.8981,13870.1325,13243.9666,12310.3595,55.8892,2.68595,57.7888,6445.1958,8430.214,5235.8265
0.33,4,17.6656,19.5793,37.1984,13870.1325,13264.7099,12339.4944,54.8317,2.68601,56.7471,6465.7951,8434.4823,5299.978
0.34,4,17.3199,19.2485,36.5217,13870.1326,13284.3926,12367.7237,53.8091,2.68606,55.7396,6486.2969,8438.1756,5361.4819
0.35,4,16.9855,18.9283,35.8671,13870.1327,13303.0822,12395.0773,52.8198,2.68611,54.7648,6506.6596,8441.3463,5420.4865
0.36,4,16.662,18.6184,35.2336,13870.1329,13320.8416,12421.5851,51.8625,2.68617,53.8214,6526.848,8444.0419,5477.1302
0.37,4,16.3488,18.3183,34.6203,13870.1331,13337.7288,12447.2764,50.9358,2.68622,52.908,6546.8327,8446.3053,5531.5423
0.38,4,16.0456,18.0276,34.0263,13870.1332,13353.7978,12472.1803,50.0384,2.68628,52.0233,6566.5893,8448.1756,5583.8433
0.39,4,15.7519,17.746,33.4508,13870.1335,13369.0988,12496.3251,49.1689,2.68634,51.1662,6586.0978,8449.6883,5634.1459
0.4,4,15.4672,17.4729,32.8931,13870.1337,13383.6783,12519.7384,48.3264,2.68639,50.3354,6605.3419,8450.8757,5682.5556
