n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,30.0414,31.7782,61.7958,13863.0806,12781.0301,11346.4644,91.8178,2.45696,93.5526,5646.0097,8632.0108,3965.9636
0.02,4,29.1344,30.9023,60.0127,13863.341,12840.0856,11418.7138,89.1271,2.46636,90.8934,5674.2514,8643.9951,4093.259
0.03,4,28.2722,30.0691,58.3171,13863.5862,12894.4753,11487.9682,86.5688,2.47516,88.3645,5705.1323,8653.5564,4214.5423
0.04,4,27.4522,29.276,56.7039,13863.8172,12944.6438,11554.2913,84.1351,2.48339,85.9581,5737.999,8661.0296,4329.9942
0.05,4,26.6718,28.5209,55.1681,13864.035,12990.9894,11617.7679,81.8184,2.4911,83.667,5772.3105,8666.7026,4439.8431
0.06,4,25.9285,27.8013,53.7051,13864.2405,13033.8685,11678.497,79.6117,2.49834,81.4844,5807.6213,8670.8233,4544.3444
0.07,4,25.2202,27.1152,52.3105,13864.4345,13073.6001,11736.5866,77.5084,2.50514,79.4035,5843.566,8673.6053,4643.7656
0.08,4,24.5448,26.4605,50.9802,13864.6178,13110.4701,11792.1495,75.5022,2.51153,77.4185,5879.8465,8675.2331,4738.3773
0.09,4,23.9001,25.8355,49.7103,13864.7911,13144.7349,11845.3005,73.5873,2.51754,75.5235,5916.2204,8675.866,4828.4462
0.1,4,23.2845,25.2383,48.4972,13864.9552,13176.6242,11896.154,71.7582,2.52321,73.7131,5952.4923,8675.642,4914.2315
0.11,4,22.696,24.6672,47.3376,13865.1106,13206.3446,11944.8226,70.0098,2.52855,71.9824,5988.5054,8674.6806,4995.982
0.12,4,22.1333,24.1209,46.2283,13865.2579,13234.0818,11991.4157,68.3374,2.5336,70.3267,6024.1348,8673.0853,5073.9343
0.13,4,21.5946,23.5978,45.1664,13865.3977,13260.003,12036.0394,66.7365,2.53837,68.7416,6059.2824,8670.9461,5148.3128
0.14,4,21.0787,23.0966,44.1491,13865.5305,13284.2588,12078.7951,65.2029,2.54289,67.2231,6093.872,8668.3412,5219.3288
0.15,4,20.5842,22.6161,43.1739,13865.6567,13306.9852,12119.7799,63.7329,2.54716,65.7672,6127.8453,8665.3387,5287.1807
0.16,4,20.1099,22.155,42.2384,13865.7768,13328.3052,12159.0864,62.3228,2.55122,64.3706,6161.1592,8661.9976,5352.0547
0.17,4,19.6547,21.7124,41.3404,13865.8911,13348.33,12196.8021,60.9693,2.55507,63.0299,6193.7825,8658.3699,5414.125
0.18,4,19.2175,21.2872,40.4777,13866,13367.1606,12233.0103,59.6692,2.55873,61.742,6225.6941,8654.5003,5473.5544
0.19,4,18.7973,20.8784,39.6486,13866.1039,13384.8883,12267.7895,58.4196,2.56222,60.504,6256.8811,8650.4283,5530.4949
0.2,4,18.3932,20.4852,38.8511,13866.2031,13401.5965,12301.2137,57.2177,2.56553,59.3132,6287.3373,8646.1882,5585.0885
0.21,4,18.0044,20.1067,38.0836,13866.2978,13417.3607,12333.3531,56.0611,2.56869,58.1672,6317.0618,8641.81,5637.4677
0.22,4,17.63,19.7422,37.3445,13866.3883,13432.25,12364.2735,54.9473,2.5717,57.0635,6346.058,8637.3199,5687.7563
0.23,4,17.2692,19.391,36.6323,13866.475,13446.3274,12394.0371,53.8742,2.57458,56,6374.3329,8632.7408,5736.0697
0.24,4,16.9215,19.0523,35.9457,13866.5579,13459.6503,12422.7023,52.8396,2.57733,54.9747,6401.8961,8628.0928,5782.5156
0.25,4,16.586,18.7255,35.2833,13866.6374,13472.2713,12450.3242,51.8415,2.57996,53.9855,6428.7594,8623.3932,5827.1949
0.26,4,16.2623,18.4101,34.6439,13866.7136,13484.2388,12476.9546,50.8782,2.58248,53.0307,6454.9364,8618.6575,5870.2015
0.27,4,15.9497,18.1055,34.0265,13866.7866,13495.5969,12502.6423,49.9479,2.58489,52.1086,6480.4417,8613.8989,5911.6236
0.28,4,15.6476,17.8112,33.4299,13866.8568,13506.3862,12527.4334,49.0491,2.5872,51.2176,6505.2911,8609.1291,5951.5434
0.29,4,15.3556,17.5266,32.8532,13866.9242,13516.6441,12551.3709,48.1801,2.58942,50.3562,6529.5009,8604.3583,5990.0379
0.3,4,15.0733,17.2513,32.2953,13866.9891,13526.405,12574.4958,47.3397,2.59155,49.523,6553.0877,8599.5952,6027.1793
0.31,4,14.8,16.9849,31.7555,13867.0514,13535.7005,12596.8463,46.5264,2.5936,48.7168,6576.0685,8594.8475,6063.0352
0.32,4,14.5355,16.727,31.2328,13867.1114,13544.56,12618.4587,45.739,2.59556,47.9361,6598.4605,8590.1219,6097.669
