n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,4,8.90608,8.89101,17.7971,13799.3565,13925.1305,13250.7943,26.681,0.00704651,26.6789,7078.674,8541.0227,7464.6543
0.02,4,8.83438,8.81947,17.6538,13799.358,13921.2606,13253.3528,26.466,0.0070168,26.464,7085.3217,8533.5871,7460.2483
0.03,4,8.76369,8.74894,17.5126,13799.3595,13917.4935,13255.9175,26.2541,0.00698826,26.2522,7091.9,8526.2948,7456.0624
0.04,4,8.694,8.6794,17.3734,13799.3609,13913.8259,13258.487,26.0452,0.00696085,26.0433,7098.409,8519.1425,7452.0882
0.05,4,8.62528,8.61085,17.2361,13799.3623,13910.255,13261.0597,25.8392,0.00693453,25.8374,7104.8489,8512.127,7448.3179
0.06,4,8.55753,8.54325,17.1008,13799.3637,13906.7779,13263.6344,25.6361,0.00690929,25.6343,7111.2199,8505.2451,7444.7441
0.07,4,8.49073,8.47659,16.9673,13799.3651,13903.3918,13266.2097,25.4358,0.00688508,25.4341,7117.5224,8498.4938,7441.3592
0.08,4,8.42485,8.41086,16.8357,13799.3664,13900.0941,13268.7846,25.2383,0.00686188,25.2367,7123.7565,8491.87,7438.1564
0.09,4,8.35988,8.34604,16.7059,13799.3678,13896.8821,13271.3578,25.0435,0.00683965,25.042,7129.9227,8485.3709,7435.1289
0.1,4,8.29581,8.28212,16.5779,13799.3691,13893.7534,13273.9284,24.8514,0.00681837,24.85,7136.0213,8478.9936,7432.27
0.11,4,8.23262,8.21907,16.4517,13799.3704,13890.7055,13276.4954,24.6619,0.00679801,24.6606,7142.0529,8472.7353,7429.5736
0.12,4,8.17029,8.15688,16.3271,13799.3716,13887.7361,13279.0579,24.4751,0.00677853,24.4738,7148.0178,8466.5933,7427.0336
