n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,2,75.3776,26.0663,50.2729,11333.7955,13572.3152,11124.0527,125.4416,100.9673,27.0345,650.46574,6321.1275,6758.2929
0.02,2,71.7459,24.9715,48.0731,11375.0842,13570.1113,11359.5011,119.5415,96.07289,26.84715,1238.2317,6160.9878,6934.3274
0.03,2,68.2177,23.9449,45.9279,11440.5013,13568.0022,11573.5725,113.7958,91.34173,26.66163,1765.9845,6052.8498,7075.3291
0.04,2,64.8415,22.9938,43.8694,11521.3616,13565.9851,11765.5796,108.2867,86.83441,26.47794,2238.0792,5987.7322,7187.2536
0.05,2,61.6451,22.1202,41.9163,11611.0156,13564.0571,11936.3238,103.0621,82.58437,26.29607,2659.6507,5956.7214,7275.4131
0.06,2,58.6413,21.3225,40.0781,11704.6221,13562.2155,12087.4015,98.1451,78.6055,26.116,3036.0178,5951.7795,7344.3529
0.07,2,55.8325,20.5964,38.3574,11798.8048,13560.4576,12220.7518,93.5413,74.8986,25.9377,3372.3197,5966.1104,7397.8583
0.08,2,53.2147,19.9368,36.7522,11891.3063,13558.7809,12338.3828,89.2453,71.4556,25.7613,3673.3187,5994.2229,7439.0267
0.09,2,50.7794,19.338,35.2581,11980.6902,13557.1826,12442.2183,85.2447,68.2636,25.5866,3943.3131,6031.8259,7470.3639
0.1,2,48.5161,18.7939,33.8689,12066.1038,13555.6605,12534.0223,81.5227,65.3068,25.4137,4186.1154,6075.6491,7493.8824
0.11,2,46.4132,18.299,32.5777,12147.099,13554.212,12615.3694,78.0612,62.5683,25.2425,4405.0711,6123.2501,7511.1915
0.12,2,44.4586,17.848,31.3774,12223.5015,13552.835,12687.6415,74.8409,60.0311,25.0731,4603.0944,6172.8357,7523.5757
0.13,2,42.6407,17.4361,30.2608,12295.3175,13551.527,12752.039,71.8432,57.6786,24.9054,4782.7143,6223.1106,7532.0593
0.14,2,40.9484,17.0588,29.2211,12362.6682,13550.2859,12809.5971,69.0501,55.4953,24.7394,4946.1203,6273.1554,7537.4594
0.15,2,39.371,16.7124,28.252,12425.7444,13549.1095,12861.2058,66.4448,53.4665,24.5752,5095.2072,6322.3311,7540.428
0.16,2,37.899,16.3933,27.3475,12484.7758,13547.9958,12907.6287,64.0115,51.5788,24.4126,5231.6151,6370.2059,7541.4863
0.17,2,36.5235,16.0984,26.5021,12540.0103,13546.9428,12949.5206,61.736,49.8199,24.2517,5356.7656,6416.4998,7541.0515
0.18,2,35.2363,15.8252,25.7109,12591.7004,13545.9484,12987.4433,59.6049,48.1786,24.0924,5471.8927,6461.0435,7539.4579
0.19,2,34.0299,15.5711,24.9692,12640.0945,13545.0109,13021.8795,57.6063,46.6447,23.9348,5578.0699,6503.7472,7536.9738
0.2,2,32.8978,15.3342,24.273,12685.4314,13544.1282,13053.2445,55.7293,45.2091,23.7788,5676.2333,6544.5781,7533.8144
0.21,2,31.8338,15.1125,23.6184,12727.9373,13543.2988,13081.8965,53.964,43.8634,23.6245,5767.201,6583.5436,7530.1531
0.22,2,30.8325,14.9045,23.0021,12767.8242,13542.5207,13108.1451,52.3013,42.6001,23.4717,5851.6901,6620.6787,7526.1291
0.23,2,29.8887,14.7088,22.421,12805.2892,13541.7923,13132.2584,50.7333,41.4124,23.3205,5930.3308,6656.0372,7521.8543
0.24,2,28.998,14.5242,21.8722,12840.5147,13541.1121,13154.4695,49.2524,40.2943,23.1709,6003.6782,6689.6848,7517.4187
0.25,2,28.1563,14.3494,21.3533,12873.6691,13540.4783,13174.9814,47.852,39.2401,23.0229,6072.2228,6721.6948,7512.8943
0.26,2,27.3599,14.1836,20.862,12904.9068,13539.8895,13193.9712,46.5261,38.2448,22.8764,6136.3992,6752.1438,7508.3388
0.27,2,26.6054,14.026,20.3962,12934.3699,13539.3441,13211.5941,45.269,37.304,22.7313,6196.5931,6781.1103,7503.7981
0.28,2,25.8897,13.8757,19.954,12962.1885,13538.8408,13227.9865,44.0759,36.4133,22.5878,6253.1481,6808.6719,7499.3089
0.29,2,25.2101,13.7321,19.5336,12988.4819,13538.3781,13243.2682,42.9422,35.5692,22.4458,6306.3711,6834.9049,7494.8996
0.3,2,24.564,13.5946,19.1335,13013.3595,13537.9547,13257.5451,41.8636,34.7683,22.3053,6356.5365,6859.8831,7490.5928
0.31,2,23.949,13.4627,18.7523,13036.9214,13537.5692,13270.9108,40.8364,34.0073,22.1662,6403.8904,6883.6772,7486.4056
0.32,2,23.3631,13.3359,18.3887,13059.2595,13537.2203,13283.4483,39.8571,33.2834,22.0285,6448.6542,6906.3549,7482.3511
0.33,2,22.8043,13.2137,18.0415,13080.4581,13536.9069,13295.2315,38.9226,32.5942,21.8923,6491.0274,6927.9803,7478.4389
0.34,2,22.2709,13.096,17.7095,13100.5944,13536.6277,13306.3262,38.0298,31.9372,21.7575,6531.1901,6948.6141,7474.6758
0.35,2,21.7611,12.9821,17.3919,13119.7395,13536.3816,13316.7911,37.1762,31.3102,21.624,6569.3054,6968.3135,7471.0663
0.36,2,21.2736,12.872,17.0876,13137.9587,13536.1675,13326.6789,36.3593,30.7113,21.492,6605.521,6987.1323,7467.6131
0.37,2,20.8069,12.7653,16.7958,13155.3122,13535.9842,13336.0366,35.5768,30.1387,21.3613,6639.9713,7005.1212,7464.3174
0.38,2,20.3597,12.6617,16.5158,13171.8552,13535.8307,13344.9068,34.8267,29.5907,21.2319,6672.7785,7022.3276,7461.1791
0.39,2,19.9309,12.5611,16.2468,13187.6389,13535.706,13353.3275,34.1069,29.0657,21.1039,6704.0543,7038.7961,7458.1973
0.4,2,19.5195,12.4633,15.9882,13202.7103,13535.6091,13361.3333,33.4158,28.5623,20.9772,6733.9004,7054.5684,7455.3701
0.41,2,19.1243,12.368,15.7394,13217.1131,13535.539,13368.9554,32.7516,28.0793,20.8517,6762.4103,7069.6837,7452.6951
