n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,3,61.6543,30.8231,30.8312,11329.2037,13799.4481,12759.6676,92.4715,92.4661,0.00690343,3944.7007,5536.091,8504.8761
0.02,3,59.8875,29.9399,29.9476,11400.6379,13799.4481,12818.7678,89.821,89.8157,0.00690343,4072.9108,5562.8155,8517.6448
0.03,3,58.2065,29.0996,29.1069,11469.1677,13799.4481,12873.2275,87.2992,87.2939,0.00690342,4194.9879,5592.3082,8527.9504
0.04,3,56.6063,28.2997,28.3066,11534.8458,13799.4481,12923.484,84.8987,84.8935,0.00690342,4311.132,5623.9084,8536.1275
0.05,3,55.0822,27.5378,27.5444,11597.7477,13799.4481,12969.9294,82.6123,82.6071,0.00690341,4421.5869,5657.0671,8542.4643
0.06,3,53.6297,26.8118,26.818,11657.964,13799.4481,13012.9156,80.4332,80.4282,0.00690341,4526.6199,5691.3301,8547.2097
0.07,3,52.2445,26.1193,26.1252,11715.5951,13799.4481,13052.7579,78.3552,78.3502,0.0069034,4626.5083,5726.3236,8550.5787
0.08,3,50.9227,25.4586,25.4641,11770.7472,13799.4481,13089.7393,76.3722,76.3672,0.0069034,4721.5304,5761.7408,8552.7573
0.09,3,49.6604,24.8276,24.8328,11823.5292,13799.4481,13124.1137,74.4786,74.4737,0.00690339,4811.9596,5797.3316,8553.9063
0.1,3,48.4542,24.2247,24.2296,11874.0504,13799.4481,13156.1095,72.6692,72.6643,0.00690339,4898.0602,5832.8929,8554.1654
0.11,3,47.3008,23.6481,23.6527,11922.4188,13799.4481,13185.9318,70.9389,70.9341,0.00690338,4980.0855,5868.2609,8553.6558
0.12,3,46.1972,23.0964,23.1008,11968.74,13799.4481,13213.7654,69.2832,69.2784,0.00690338,5058.2762,5903.3046,8552.4828
0.13,3,45.1403,22.5681,22.5722,12013.1165,13799.4481,13239.7767,67.6978,67.6931,0.00690337,5132.8597,5937.9198,8550.738
0.14,3,44.1277,22.0619,22.0658,12055.6467,13799.4481,13264.116,66.1787,66.174,0.00690337,5204.0502,5972.0252,8548.5012
0.15,3,43.1567,21.5765,21.5802,12096.425,13799.4481,13286.919,64.7221,64.7174,0.00690336,5272.0487,6005.5576,8545.842
0.16,3,42.2251,21.1108,21.1142,12135.5416,13799.4481,13308.3084,63.3245,63.3198,0.00690336,5337.0436,6038.4695,8542.821
0.17,3,41.3306,20.6637,20.6669,12173.0822,13799.4481,13328.3955,61.9826,61.978,0.00690335,5399.2108,6070.726,8539.4914
0.18,3,40.4712,20.2341,20.2371,12209.1279,13799.4481,13347.2812,60.6934,60.6888,0.00690335,5458.7151,6102.3024,8535.8994
0.19,3,39.645,19.8211,19.8239,12243.7559,13799.4481,13365.0569,59.454,59.4495,0.00690334,5515.7099,6133.1827,8532.0857
0.2,3,38.8502,19.4238,19.4264,12277.0388,13799.4481,13381.8062,58.2617,58.2573,0.00690334,5570.3386,6163.3578,8528.0857
0.21,3,38.0853,19.0414,19.0438,12309.0455,13799.4481,13397.6047,57.1142,57.1097,0.00690333,5622.7351,6192.8242,8523.9305
0.22,3,37.3485,18.6731,18.6754,12339.8408,13799.4481,13412.5217,56.0089,56.0045,0.00690333,5673.0242,6221.5832,8519.6474
0.23,3,36.6385,18.3182,18.3203,12369.4858,13799.4481,13426.6203,54.9438,54.9394,0.00690332,5721.3224,6249.6397,8515.2602
