n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,4,7.37781,7.36164,14.7394,13799.3539,13923.1731,13359.036,22.0947,0.00719791,22.0923,7235.8378,8459.2879,7579.0341
0.02,4,7.31354,7.29754,14.6111,13799.3555,13919.3341,13360.9866,21.9021,0.0071618,21.8997,7241.5785,8452.3406,7574.4852
0.03,4,7.25022,7.23441,14.4846,13799.3572,13915.6028,13362.9555,21.7123,0.00712713,21.71,7247.2639,8445.5357,7570.1671
0.04,4,7.18784,7.17221,14.36,13799.3588,13911.976,13364.9405,21.5253,0.00709386,21.5231,7252.8934,8438.8699,7566.0705
0.05,4,7.12638,7.11093,14.2373,13799.3604,13908.4505,13366.9398,21.3411,0.00706196,21.339,7258.4667,8432.3399,7562.1869
0.06,4,7.06583,7.05056,14.1164,13799.3619,13905.023,13368.9516,21.1596,0.00703138,21.1576,7263.9834,8425.9424,7558.5079
0.07,4,7.00618,6.99108,13.9972,13799.3634,13901.6906,13370.974,20.9808,0.00700208,20.9789,7269.4433,8419.6744,7555.0254
0.08,4,6.9474,6.93247,13.8798,13799.3649,13898.4504,13373.0055,20.8046,0.00697402,20.8028,7274.8462,8413.5328,7551.7317
0.09,4,6.88948,6.87472,13.7642,13799.3664,13895.2994,13375.0445,20.631,0.00694717,20.6292,7280.1922,8407.5145,7548.6193
0.1,4,6.83241,6.81781,13.6502,13799.3678,13892.2351,13377.0897,20.4599,0.00692148,20.4582,7285.4811,8401.6167,7545.6811
0.11,4,6.77616,6.76173,13.5379,13799.3693,13889.2546,13379.1397,20.2913,0.00689693,20.2897,7290.7131,8395.8365,7542.9103
0.12,4,6.72073,6.70646,13.4272,13799.3706,13886.3554,13381.1932,20.1251,0.00687348,20.1236,7295.8882,8390.1711,7540.3001
0.13,4,6.6661,6.65198,13.3181,13799.372,13883.5351,13383.249,19.9614,0.00685108,19.96,7301.0067,8384.6177,7537.8444
0.14,4,6.61225,6.59829,13.2105,13799.3734,13880.7912,13385.306,19.8,0.00682972,19.7986,7306.0687,8379.1737,7535.5369
0.15,4,6.55918,6.54537,13.1045,13799.3747,13878.1215,13387.3633,19.6409,0.00680935,19.6396,7311.0744,8373.8365,7533.3718
0.16,4,6.50686,6.4932,13,13799.376,13875.5236,13389.4197,19.4841,0.00678995,19.4829,7316.0242,8368.6036,7531.3434
0.17,4,6.45528,6.44178,12.897,13799.3773,13872.9954,13391.4744,19.3295,0.00677147,19.3284,7320.9184,8363.4725,7529.4464
0.18,4,6.40444,6.39108,12.7955,13799.3785,13870.5348,13393.5266,19.1771,0.0067539,19.176,7325.7573,8358.4407,7527.6756
0.19,4,6.35431,6.34109,12.6954,13799.3797,13868.1398,13395.5754,19.0268,0.00673721,19.0258,7330.5413,8353.5059,7526.0259
0.2,4,6.30488,6.29181,12.5967,13799.381,13865.8083,13397.6201,18.8787,0.00672135,18.8778,7335.2709,8348.6659,7524.4925
0.21,4,6.25614,6.24321,12.4993,13799.3822,13863.5386,13399.66,18.7326,0.00670632,18.7317,7339.9464,8343.9184,7523.0709
0.22,4,6.20809,6.19529,12.4033,13799.3833,13861.3287,13401.6944,18.5885,0.00669207,18.5878,7344.5683,8339.2611,7521.7565
0.23,4,6.16069,6.14803,12.3087,13799.3845,13859.1768,13403.7227,18.4465,0.00667859,18.4458,7349.1372,8334.6921,7520.5451
0.24,4,6.11395,6.10143,12.2154,13799.3856,13857.0814,13405.7444,18.3064,0.00666584,18.3057,7353.6534,8330.2091,7519.4327
0.25,4,6.06786,6.05547,12.1233,13799.3867,13855.0406,13407.7589,18.1682,0.00665381,18.1676,7358.1174,8325.8103,7518.4152
0.26,4,6.02239,6.01013,12.0325,13799.3878,13853.0528,13409.7658,18.0319,0.00664246,18.0314,7362.5299,8321.4936,7517.4889
0.27,4,5.97754,5.96541,11.9429,13799.3889,13851.1166,13411.7645,17.8975,0.00663178,17.897,7366.8913,8317.2571,7516.6502
0.28,4,5.9333,5.9213,11.8546,13799.39,13849.2305,13413.7547,17.7649,0.00662174,17.7645,7371.2022,8313.0989,7515.8955
0.29,4,5.88966,5.87778,11.7674,13799.391,13847.3928,13415.736,17.6341,0.00661233,17.6337,7375.4631,8309.0173,7515.2215
0.3,4,5.8466,5.83484,11.6814,13799.392,13845.6023,13417.708,17.505,0.00660351,17.5047,7379.6745,8305.0104,7514.6249
0.31,4,5.80412,5.79248,11.5966,13799.393,13843.8576,13419.6703,17.3777,0.00659526,17.3775,7383.8371,8301.0766,7514.1028
0.32,4,5.7622,5.75068,11.5128,13799.394,13842.1574,13421.6227,17.2521,0.00658758,17.2519,7387.9513,8297.2141,7513.652
0.33,4,5.72083,5.70944,11.4302,13799.395,13840.5003,13423.5649,17.1281,0.00658043,17.128,7392.0178,8293.4214,7513.2697
0.34,4,5.68002,5.66874,11.3487,13799.396,13838.8852,13425.4966,17.0057,0.00657381,17.0057,7396.0371,8289.6967,7512.9531
0.35,4,5.63973,5.62857,11.2683,13799.3969,13837.3108,13427.4176,16.885,0.00656768,16.885,7400.0098,8286.0387,7512.6997
0.36,4,5.59998,5.58893,11.1889,13799.3978,13835.776,13429.3277,16.7658,0.00656204,16.7659,7403.9364,8282.4456,7512.5068
0.37,4,5.56074,5.5498,11.1105,13799.3988,13834.2796,13431.2266,16.6482,0.00655686,16.6483,7407.8176,8278.9162,7512.372
0.38,4,5.52201,5.51118,11.0331,13799.3997,13832.8207,13433.1142,16.5321,0.00655214,16.5323,7411.6539,8275.4489,7512.293
0.39,4,5.48377,5.47305,10.9568,13799.4006,13831.3981,13434.9903,16.4175,0.00654784,16.4177,7415.4458,8272.0424,7512.2675
0.4,4,5.44603,5.43542,10.8814,13799.4014,13830.0107,13436.8548,16.3044,0.00654397,16.3046,7419.194,8268.6953,7512.2932
