n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,5,32.2594,61.7716,29.6096,12825.6448,11359.3524,13915.9261,4.38278,93.9868,91.3356,8763.1416,4034.0728,5717.6226
0.02,5,31.0182,59.2307,28.3088,12911.3242,11462.889,13915.0391,4.34942,90.2051,87.4935,8780.094,4221.5872,5755.0232
0.03,5,29.861,56.8636,27.098,12987.3209,11560.4874,13914.2219,4.31882,86.6811,83.9151,8791.8525,4395.5667,5798.2278
0.04,5,28.7812,54.6564,25.9698,13054.9261,11652.2878,13913.4688,4.29075,83.3943,80.5793,8799.4296,4556.8736,5845.3216
0.05,5,27.7725,52.596,24.9173,13115.2449,11738.5236,13912.7744,4.26498,80.3256,77.466,8803.6414,4706.4513,5894.8412
0.06,5,26.8293,50.6704,23.9342,13169.2222,11819.4808,13912.1336,4.24129,77.4571,74.5569,8805.1472,4845.2482,5945.6778
0.07,5,25.9462,48.8683,23.0147,13217.6666,11895.4718,13911.5417,4.21949,74.7722,71.835,8804.4804,4974.1767,5997.0003
0.08,5,25.1183,47.1797,22.1535,13261.2705,11966.8162,13910.9943,4.19941,72.2559,69.2849,8802.0733,5094.0922,6048.1918
0.09,5,24.341,45.5952,21.3457,13300.6281,12033.8305,13910.4873,4.18088,69.8944,66.8922,8798.2774,5205.7844,6098.8007
0.1,5,23.6105,44.1063,20.587,13336.25,12096.8199,13910.0173,4.16376,67.6751,64.6443,8793.3786,5309.9752,6148.5019
0.11,5,22.9228,42.7054,19.8733,13368.576,12156.0743,13909.581,4.14793,65.5867,62.5294,8787.6099,5407.3203,6197.0669
0.12,5,22.2746,41.3854,19.2011,13397.9863,12211.8664,13909.1753,4.13326,63.6188,60.5369,8781.1619,5498.4131,6244.3406
0.13,5,21.663,40.14,18.5671,13424.8098,12264.4502,13908.7978,4.11965,61.7619,58.6573,8774.1903,5583.7894,6290.2237
0.14,5,21.085,38.9635,17.9684,13449.3323,12314.0616,13908.4459,4.10701,60.0076,56.8817,8766.8224,5663.9324,6334.6587
0.15,5,20.5381,37.8507,17.4021,13471.8026,12360.9181,13908.1175,4.09526,58.3481,55.2023,8759.1626,5739.2777,6377.6196
0.16,5,20.0201,36.7967,16.866,13492.4377,12405.2202,13907.8108,4.08432,56.7762,53.612,8751.2964,5810.2182,6419.1034
0.17,5,19.5288,35.7973,16.3578,13511.4277,12447.1526,13907.5239,4.07412,55.2857,52.104,8743.2939,5877.1084,6459.1247
0.18,5,19.0623,34.8486,15.8754,13528.9396,12486.8845,13907.2552,4.0646,53.8706,50.6726,8735.2123,5940.2683,6497.7101
