n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,1,77.3037,42.2366,77.1456,11188.7229,11823.0486,10085.0452,148.5526,97.8068,97.42613,334.14456,4048.4946,4122.9468
0.02,1,75.5539,42.0192,74.7187,11214.3679,11891.6727,10237.8314,144.2707,96.76288,94.79235,653.1677,4096.5733,4238.8744
0.03,1,73.8011,41.7625,72.3853,11246.7437,11956.0993,10385.909,140.0906,95.60139,92.29253,957.04148,4150.0194,4352.9422
0.04,1,72.0561,41.4688,70.1454,11284.7076,12016.6868,10528.6116,136.0228,94.34439,89.91699,1245.9204,4208.0493,4464.2074
0.05,1,70.328,41.141,67.9982,11327.1959,12073.7558,10665.4978,132.0752,93.01165,87.6569,1520.107,4269.8534,4572.0259
0.06,1,68.6244,40.7826,65.9419,11373.241,12127.5934,10796.3104,128.2533,91.62066,85.5042,1780.0183,4334.6386,4675.9844
0.07,1,66.9512,40.3974,63.9747,11421.9808,12178.4569,10920.9394,124.5605,90.18674,83.45151,2026.156,4401.6587,4775.8441
0.08,1,65.3132,39.9891,62.0939,11472.6599,12226.5777,11039.3898,120.9985,88.72315,81.49211,2259.0818,4470.2327,4871.497
0.09,1,63.7143,39.5613,60.2967,11524.627,12272.1639,11151.7545,117.5675,87.24128,79.61984,2479.3952,4539.7548,4962.9313
0.1,1,62.1569,39.1174,58.5799,11577.3278,12315.4035,11258.191,114.2664,85.75081,77.82908,2687.7172,4609.6974,5050.2042
0.11,1,60.643,38.6607,56.9403,11630.2976,12356.4665,11358.9031,111.0934,84.25993,76.11466,2884.6756,4679.6096,5133.4217
0.12,1,59.1738,38.1939,55.3745,11683.1514,12395.507,11454.126,108.0455,82.77543,74.47186,3070.8945,4749.113,5212.7226
0.13,1,57.7499,37.7199,53.8792,11735.5749,12432.6651,11544.1141,105.1196,81.30298,72.89632,3246.986,4817.8953,5288.2669
0.14,1,56.3714,37.2408,52.451,11787.315,12468.0683,11629.1323,102.3119,79.84718,71.38405,3413.5441,4885.7034,5360.2265
0.15,1,55.0381,36.7587,51.0867,11838.1717,12501.8332,11709.4486,99.6183,78.4118,69.9313,3571.1405,4952.3358,5428.7794
0.16,1,53.7494,36.2755,49.7829,11887.9897,12534.0662,11785.3291,97.0345,76.9997,68.5348,3720.3214,5017.6362,5494.104
0.17,1,52.5045,35.7928,48.5365,11936.6519,12564.865,11857.0339,94.5563,75.6133,67.1913,3861.606,5081.4865,5556.3768
0.18,1,51.3024,35.3118,47.3447,11984.0727,12594.3194,11924.8148,92.1793,74.2543,65.8979,3995.4856,5143.8009,5615.7689
0.19,1,50.1421,34.8338,46.2044,12030.1931,12622.5118,11988.9134,89.899,72.924,64.6519,4122.4235,5204.5209,5672.4455
0.2,1,49.0224,34.3597,45.1129,12074.9757,12649.5184,12049.5593,87.7112,71.6233,63.4507,4242.855,5263.6103,5726.5641
0.21,1,47.9418,33.8904,44.0677,12118.4009,12675.4092,12106.9706,85.6116,70.3529,62.2921,4357.1886,5321.0515,5778.2743
0.22,1,46.8993,33.4266,43.0662,12160.4634,12700.2493,12161.3525,83.5962,69.113,61.1738,4465.8063,5376.8418,5827.7175
0.23,1,45.8933,32.9688,42.1061,12201.1693,12724.0988,12212.8982,81.6609,67.9036,60.0938,4569.0654,5430.9907,5875.027
0.24,1,44.9225,32.5174,41.1851,12240.5342,12747.0134,12261.7886,79.802,66.7248,59.0503,4667.2993,5483.5173,5920.3277
0.25,1,43.9856,32.073,40.3012,12278.5805,12769.0449,12308.1931,78.0158,65.5762,58.0414,4760.8191,5534.4483,5963.7371
0.26,1,43.0813,31.6357,39.4525,12315.3362,12790.2414,12352.2698,76.2988,64.4574,57.0655,4849.9146,5583.8161,6005.3647
0.27,1,42.2082,31.2059,38.6369,12350.8334,12810.6477,12394.1661,74.6476,63.3681,56.1209,4934.8558,5631.6578,6045.3132
0.28,1,41.3652,30.7835,37.8529,12385.1071,12830.3056,12434.0192,73.059,62.3076,55.2064,5015.8942,5678.0135,6083.6783
0.29,1,40.5509,30.3689,37.0987,12418.1947,12849.2541,12471.9572,71.5301,61.2753,54.3204,5093.2643,5722.9255,6120.5494
0.3,1,39.7642,29.9619,36.3728,12450.1347,12867.5294,12508.099,70.0579,60.2706,53.4616,5167.1839,5766.4377,6156.0102
0.31,1,39.0039,29.5627,35.6738,12480.9662,12885.1656,12542.5552,68.6397,59.2928,52.6289,5237.8564,5808.595,6190.1384
0.32,1,38.2689,29.1713,35.0002,12510.7288,12902.1946,12575.4288,67.2728,58.3412,51.8212,5305.4711,5849.4421,6223.0068
0.33,1,37.5582,28.7876,34.3508,12539.4619,12918.6462,12606.8156,65.955,57.4151,51.0372,5370.2042,5889.0241,6254.6832
0.34,1,36.8707,28.4115,33.7244,12567.2043,12934.5482,12636.8046,64.6837,56.5138,50.2761,5432.2202,5927.3854,6285.2311
0.35,1,36.2055,28.043,33.1199,12593.9943,12949.9271,12665.4787,63.4569,55.6365,49.5368,5491.6724,5964.5698,6314.7096
0.36,1,35.5617,27.6821,32.5361,12619.8694,12964.8074,12692.915,62.2724,54.7824,48.8185,5548.7038,6000.62,6343.1741
0.37,1,34.9382,27.3285,31.9721,12644.8658,12979.2123,12719.1854,61.1282,53.951,48.1202,5603.448,6035.5779,6370.6763
0.38,1,34.3343,26.9822,31.4269,12669.019,12993.1636,12744.3566,60.0226,53.1415,47.4411,5656.0296,6069.4842,6397.2648
0.39,1,33.7492,26.643,30.8997,12692.3631,13006.6819,12768.4911,58.9537,52.3532,46.7806,5706.5651,6102.3783,6422.9847
0.4,1,33.1821,26.3109,30.3896,12714.931,13019.7864,12791.6468,57.9199,51.5854,46.1378,5755.1635,6134.2983,6447.8787
0.41,1,32.6323,25.9856,29.8958,12736.7545,13032.4955,12813.8781,56.9195,50.8375,45.512,5801.9266,6165.281,6471.9864
0.42,1,32.099,25.6671,29.4175,12757.8641,13044.8263,12835.2354,55.9512,50.1088,44.9027,5846.9499,6195.362,6495.3454
0.43,1,31.5815,25.3552,28.9541,12778.2892,13056.7952,12855.7661,55.0134,49.3988,44.3091,5890.3226,6224.5754,6517.9907
0.44,1,31.0793,25.0498,28.5049,12798.0577,13068.4174,12875.5142,54.1048,48.7067,43.7306,5932.1285,6252.9541,6539.9552
0.45,1,30.5917,24.7507,28.0692,12817.1966,13079.7076,12894.521,53.2243,48.032,43.1668,5972.4461,6280.5296,6561.27
0.46,1,30.1181,24.4577,27.6466,12835.7317,13090.6794,12912.8251,52.3705,47.3742,42.6171,6011.3491,6307.3323,6581.9642
0.47,1,29.658,24.1708,27.2363,12853.6876,13101.346,12930.4628,51.5423,46.7326,42.0809,6048.9068,6333.3912,6602.0652
0.48,1,29.2109,23.8898,26.838,12871.0878,13111.7197,12947.4678,50.7387,46.1069,41.5577,6085.1841,6358.7342,6621.599
0.49,1,28.7762,23.6145,26.451,12887.9548,13121.8121,12963.8719,49.9586,45.4963,41.0472,6120.2421,6383.388,6640.59
