n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.5,3,28.1563,14.0769,14.0795,12695.2014,13799.4481,13479.0005,42.2194,42.2149,0.00690326,6072.2227,6651.8919,8330.016
0.51,3,27.7527,13.8751,13.8776,12712.0844,13799.4481,13487.8435,41.6138,41.6094,0.00690325,6104.8317,6667.888,8329.1442
0.52,3,27.3599,13.6788,13.6811,12728.5018,13799.4481,13496.326,41.0246,41.0202,0.00690325,6136.399,6683.5804,8328.1653
0.53,3,26.9776,13.4877,13.4899,12744.4707,13799.4481,13504.4668,40.4511,40.4467,0.00690324,6166.9714,6698.9732,8327.0892
0.54,3,26.6054,13.3017,13.3038,12760.0076,13799.4481,13512.2838,39.8928,39.8884,0.00690324,6196.5929,6714.0703,8325.9252
0.55,3,26.2429,13.1205,13.1224,12775.1281,13799.4481,13519.7934,39.3489,39.3446,0.00690323,6225.3054,6728.8765,8324.6815
0.56,3,25.8897,12.9439,12.9458,12789.8474,13799.4481,13527.0114,38.8192,38.8148,0.00690323,6253.148,6743.3965,8323.366
0.57,3,25.5456,12.7719,12.7737,12804.1799,13799.4481,13533.9523,38.3029,38.2985,0.00690322,6280.1582,6757.6353,8321.9857
0.58,3,25.2101,12.6042,12.6059,12818.1394,13799.4481,13540.6299,37.7996,37.7953,0.00690322,6306.371,6771.5981,8320.5471
0.59,3,24.883,12.4407,12.4423,12831.7392,13799.4481,13547.0572,37.3089,37.3046,0.00690321,6331.8199,6785.2902,8319.0562
0.6,3,24.564,12.2813,12.2827,12844.992,13799.4481,13553.2462,36.8303,36.826,0.00690321,6356.5364,6798.7169,8317.5185
0.61,3,24.2527,12.1257,12.127,12857.9098,13799.4481,13559.2085,36.3634,36.3592,0.0069032,6380.5504,6811.8837,8315.9389
0.62,3,23.949,11.9739,11.9751,12870.5045,13799.4481,13564.9549,35.9078,35.9036,0.0069032,6403.8903,6824.7959,8314.3222
0.63,3,23.6526,11.8257,11.8268,12882.787,13799.4481,13570.4955,35.4631,35.4589,0.00690319,6426.583,6837.4591,8312.6726
0.64,3,23.3631,11.681,11.6821,12894.7682,13799.4481,13575.8398,35.0289,35.0247,0.00690319,6448.6541,6849.8787,8310.9939
0.65,3,23.0804,11.5398,11.5407,12906.4583,13799.4481,13580.997,34.6048,34.6006,0.00690318,6470.1278,6862.06,8309.2899
0.66,3,22.8043,11.4017,11.4026,12917.8671,13799.4481,13585.9755,34.1906,34.1864,0.00690317,6491.0273,6874.0084,8307.5637
0.67,3,22.5345,11.2669,11.2677,12929.0041,13799.4481,13590.7835,33.7859,33.7817,0.00690317,6511.3744,6885.7291,8305.8185
0.68,3,22.2709,11.1351,11.1358,12939.8782,13799.4481,13595.4286,33.3904,33.3862,0.00690316,6531.19,6897.2274,8304.0571
0.69,3,22.0131,11.0063,11.0069,12950.4982,13799.4481,13599.9179,33.0037,32.9996,0.00690316,6550.494,6908.5084,8302.282
0.7,3,21.7611,10.8803,10.8808,12960.8724,13799.4481,13604.2583,32.6257,32.6216,0.00690315,6569.3053,6919.5771,8300.4955
0.71,3,21.5147,10.7571,10.7576,12971.0088,13799.4481,13608.4563,32.256,32.2519,0.00690315,6587.6418,6930.4386,8298.7
0.72,3,21.2736,10.6366,10.637,12980.9149,13799.4481,13612.5179,31.8943,31.8902,0.00690314,6605.5209,6941.0976,8296.8973
0.73,3,21.0377,10.5187,10.519,12990.5983,13799.4481,13616.449,31.5405,31.5364,0.00690314,6622.9588,6951.559,8295.0893
0.74,3,20.8069,10.4034,10.4036,13000.0659,13799.4481,13620.255,31.1942,31.1901,0.00690313,6639.9712,6961.8274,8293.2777
0.75,3,20.5809,10.2904,10.2905,13009.3245,13799.4481,13623.9412,30.8552,30.8512,0.00690313,6656.573,6971.9074,8291.4641
0.76,3,20.3597,10.1798,10.1799,13018.3807,13799.4481,13627.5125,30.5234,30.5194,0.00690312,6672.7784,6981.8034,8289.6499
0.77,3,20.1431,10.0716,10.0716,13027.2407,13799.4481,13630.9736,30.1984,30.1944,0.00690312,6688.6012,6991.5199,8287.8363
0.78,3,19.9309,9.96553,9.96544,13035.9105,13799.4481,13634.329,29.8802,29.8762,0.00690311,6704.0542,7001.061,8286.0247
0.79,3,19.7231,9.86164,9.86149,13044.396,13799.4481,13637.5829,29.5684,29.5644,0.00690311,6719.15,7010.4309,8284.216
0.8,3,19.5195,9.75985,9.75963,13052.7026,13799.4481,13640.7393,29.2629,29.2589,0.0069031,6733.9004,7019.6338,8282.4113
0.81,3,19.3199,9.6601,9.65981,13060.8359,13799.4481,13643.8021,28.9635,28.9595,0.0069031,6748.3168,7028.6735,8280.6115
0.82,3,19.1243,9.56232,9.56197,13068.8008,13799.4481,13646.775,28.6701,28.6661,0.00690309,6762.4103,7037.5539,8278.8175
0.83,3,18.9325,9.46647,9.46606,13076.6024,13799.4481,13649.6614,28.3824,28.3784,0.00690309,6776.1911,7046.2788,8277.03
0.84,3,18.7445,9.37248,9.372,13084.2455,13799.4481,13652.4645,28.1003,28.0964,0.00690308,6789.6693,7054.8518,8275.2498
0.85,3,18.56,9.2803,9.27976,13091.7347,13799.4481,13655.1877,27.8236,27.8197,0.00690308,6802.8547,7063.2766,8273.4774
0.86,3,18.3791,9.18988,9.18929,13099.0743,13799.4481,13657.8339,27.5523,27.5484,0.00690307,6815.7562,7071.5565,8271.7135
0.87,3,18.2017,9.10118,9.10053,13106.2687,13799.4481,13660.4059,27.286,27.2822,0.00690307,6828.3829,7079.695,8269.9585
0.88,3,18.0275,9.01414,9.01343,13113.322,13799.4481,13662.9065,27.0248,27.0209,0.00690306,6840.7431,7087.6953,8268.213
0.89,3,17.8566,8.92872,8.92795,13120.2381,13799.4481,13665.3383,26.7685,26.7646,0.00690306,6852.845,7095.5607,8266.4774
0.9,3,17.6889,8.84487,8.84406,13127.0209,13799.4481,13667.7039,26.5168,26.513,0.00690305,6864.6965,7103.2943,8264.7521
0.91,3,17.5242,8.76256,8.76169,13133.6741,13799.4481,13670.0055,26.2698,26.2659,0.00690305,6876.305,7110.8991,8263.0374
0.92,3,17.3625,8.68174,8.68082,13140.2012,13799.4481,13672.2456,26.0272,26.0234,0.00690304,6887.6779,7118.3781,8261.3337
0.93,3,17.2038,8.60238,8.60141,13146.6056,13799.4481,13674.4261,25.789,25.7852,0.00690304,6898.8219,7125.7341,8259.6412
0.94,3,17.0478,8.52443,8.52341,13152.8907,13799.4481,13676.5494,25.5551,25.5513,0.00690303,6909.7439,7132.97,8257.9602
0.95,3,16.8946,8.44786,8.44678,13159.0597,13799.4481,13678.6172,25.3253,25.3215,0.00690303,6920.4502,7140.0885,8256.2909
0.96,3,16.7441,8.37263,8.37151,13165.1156,13799.4481,13680.6316,25.0995,25.0957,0.00690302,6930.9471,7147.0922,8254.6335
0.97,3,16.5962,8.29871,8.29754,13171.0615,13799.4481,13682.5944,24.8777,24.8739,0.00690302,6941.2404,7153.9838,8252.9881
0.98,3,16.4509,8.22606,8.22484,13176.9003,13799.4481,13684.5074,24.6596,24.6558,0.00690301,6951.336,7160.7657,8251.355
0.99,3,16.308,8.15466,8.15339,13182.6347,13799.4481,13686.3721,24.4453,24.4416,0.00690301,6961.2394,7167.4403,8249.7342
