n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,4,8.80868,8.7936,17.6023,13799.3568,13923.9997,13257.0111,26.3888,0.00704413,26.3867,7088.4709,8534.8452,7469.1129
0.02,4,8.7154,8.70053,17.4159,13799.3588,13918.9692,13260.3426,26.1091,0.00700539,26.1071,7097.1204,8525.1756,7463.4383
0.03,4,8.62385,8.6092,17.233,13799.3607,13914.1136,13263.6843,25.8347,0.00696864,25.8328,7105.6509,8515.7505,7458.1367
0.04,4,8.53399,8.51955,17.0535,13799.3626,13909.4261,13267.0327,25.5653,0.00693382,25.5635,7114.0627,8506.5627,7453.19
0.05,4,8.44579,8.43155,16.8773,13799.3644,13904.9003,13270.3848,25.3008,0.00690085,25.2991,7122.3563,8497.605,7448.5808
0.06,4,8.35921,8.34516,16.7043,13799.3662,13900.5299,13273.7377,25.0413,0.00686967,25.0397,7130.5323,8488.8704,7444.2927
0.07,4,8.2742,8.26034,16.5345,13799.368,13896.3089,13277.0888,24.7864,0.0068402,24.7849,7138.5915,8480.3523,7440.31
0.08,4,8.19073,8.17707,16.3678,13799.3697,13892.2315,13280.4358,24.5362,0.00681237,24.5348,7146.5348,8472.044,7436.6179
0.09,4,8.10877,8.09529,16.204,13799.3714,13888.2923,13283.7764,24.2904,0.00678613,24.2891,7154.363,8463.9393,7433.202
0.1,4,8.02827,8.01498,16.0432,13799.373,13884.486,13287.1085,24.0491,0.0067614,24.0479,7162.0774,8456.0321,7430.0489
0.11,4,7.94922,7.93611,15.8853,13799.3746,13880.8075,13290.4304,23.8121,0.00673813,23.811,7169.679,8448.3165,7427.1458
0.12,4,7.87156,7.85863,15.7302,13799.3762,13877.252,13293.7403,23.5793,0.00671626,23.5783,7177.169,8440.7868,7424.4804
0.13,4,7.79528,7.78252,15.5778,13799.3777,13873.8148,13297.0367,23.3506,0.00669574,23.3496,7184.5489,8433.4374,7422.041
0.14,4,7.72033,7.70774,15.428,13799.3792,13870.4916,13300.3182,23.1259,0.0066765,23.125,7191.8199,8426.2629,7419.8166
0.15,4,7.64669,7.63427,15.2809,13799.3807,13867.2781,13303.5834,22.9051,0.0066585,22.9043,7198.9833,8419.2582,7417.7966
0.16,4,7.57433,7.56207,15.1364,13799.3822,13864.1701,13306.8312,22.6882,0.00664168,22.6875,7206.0407,8412.4183,7415.971
0.17,4,7.50321,7.49112,14.9943,13799.3836,13861.1637,13310.0605,22.475,0.00662599,22.4744,7212.9935,8405.7383,7414.3302
0.18,4,7.43331,7.42138,14.8547,13799.385,13858.2553,13313.2703,22.2654,0.0066114,22.2649,7219.8431,8399.2135,7412.8652
