n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,19.0781,21.4252,40.4967,13861.5628,13690.8578,12339.7568,59.5541,2.47075,61.9085,6082.3815,9006.8594,6273.8447
0.02,4,18.6414,20.9918,39.6265,13861.765,13695.2215,12372.8832,58.2471,2.47542,60.6048,6124.5145,8986.8264,6296.5907
0.03,4,18.2231,20.5767,38.7928,13861.9577,13699.3436,12404.5781,56.9949,2.47989,59.3558,6164.9524,8967.6387,6319.115
0.04,4,17.822,20.1786,37.9934,13862.1417,13703.2427,12434.932,55.7941,2.48417,58.1581,6203.7928,8949.2447,6341.3797
0.05,4,17.437,19.7965,37.2261,13862.3174,13706.9359,12464.0282,54.6416,2.48827,57.0086,6241.1266,8931.5968,6363.3548
0.06,4,17.0672,19.4295,36.489,13862.4854,13710.4385,12491.943,53.5345,2.4922,55.9044,6277.0379,8914.651,6385.0165
0.07,4,16.7117,19.0767,35.7805,13862.6461,13713.7643,12518.7468,52.4703,2.49598,54.843,6311.6048,8898.367,6406.3465
0.08,4,16.3697,18.7373,35.0989,13862.8002,13716.926,12544.5045,51.4465,2.49961,53.8219,6344.9,8882.7071,6427.3308
0.09,4,16.0405,18.4106,34.4427,13862.9478,13719.9352,12569.2761,50.4609,2.5031,52.8388,6376.9914,8867.6366,6447.9593
0.1,4,15.7233,18.0958,33.8105,13863.0895,13722.8022,12593.1171,49.5113,2.50647,51.8917,6407.942,8853.1234,6468.2251
0.11,4,15.4175,17.7923,33.201,13863.2256,13725.5368,12616.079,48.5959,2.5097,50.9786,6437.8106,8839.1374,6488.1238
0.12,4,15.1225,17.4996,32.613,13863.3563,13728.1477,12638.2095,47.7127,2.51282,50.0978,6466.6523,8825.6509,6507.6532
0.13,4,14.8377,17.217,32.0454,13863.4821,13730.643,12659.553,46.8602,2.51583,49.2475,6494.5185,8812.6379,6526.8131
0.14,4,14.5627,16.9441,31.4972,13863.6031,13733.03,12680.1508,46.0367,2.51874,48.4263,6521.4572,8800.0742,6545.6047
0.15,4,14.2969,16.6803,30.9674,13863.7197,13735.3155,12700.0413,45.2409,2.52154,47.6325,6547.5135,8787.9373,6564.0304
0.16,4,14.0398,16.4252,30.455,13863.832,13737.5059,12719.2603,44.4713,2.52425,46.865,6572.7295,8776.206,6582.0938
0.17,4,13.7911,16.1784,29.9593,13863.9404,13739.6069,12737.8414,43.7266,2.52688,46.1224,6597.1449,8764.8608,6599.7992
0.18,4,13.5503,15.9395,29.4794,13864.0449,13741.6239,12755.8158,43.0058,2.52941,45.4034,6620.7969,8753.883,6617.1517
0.19,4,13.3171,15.7081,29.0145,13864.1458,13743.5617,12773.213,42.3076,2.53187,44.7071,6643.7204,8743.2553,6634.1568
0.2,4,13.0911,15.4839,28.5641,13864.2433,13745.4251,12790.0602,41.6309,2.53425,44.0323,6665.9482,8732.9616,6650.8205
0.21,4,12.8719,15.2665,28.1273,13864.3376,13747.2181,12806.3833,40.9749,2.53655,43.3781,6687.5115,8722.9864,6667.1492
0.22,4,12.6594,15.0557,27.7037,13864.4287,13748.9447,12822.2064,40.3386,2.53879,42.7436,6708.4393,8713.3156,6683.1495
0.23,4,12.4531,14.851,27.2926,13864.5169,13750.6087,12837.5522,39.7211,2.54096,42.1277,6728.7591,8703.9355,6698.8281
0.24,4,12.2529,14.6524,26.8935,13864.6023,13752.2134,12852.4421,39.1215,2.54306,41.5299,6748.497,8694.8335,6714.1919
0.25,4,12.0584,14.4595,26.5058,13864.685,13753.762,12866.8962,38.5392,2.5451,40.9492,6767.6773,8685.9975,6729.2479
0.26,4,11.8694,14.272,26.1291,13864.7652,13755.2574,12880.9335,37.9734,2.54709,40.385,6786.3234,8677.4162,6744.0031
0.27,4,11.6856,14.0898,25.7629,13864.8429,13756.7024,12894.5717,37.4233,2.54902,39.8365,6804.457,8669.0789,6758.4645
0.28,4,11.5069,13.9126,25.4068,13864.9183,13758.0995,12907.8278,36.8884,2.5509,39.3031,6822.0991,8660.9756,6772.639
0.29,4,11.3331,13.7402,25.0604,13864.9915,13759.4513,12920.7177,36.368,2.55272,38.7842,6839.2691,8653.0966,6786.5335
0.3,4,11.1639,13.5724,24.7233,13865.0625,13760.7599,12933.2564,35.8615,2.5545,38.2792,6855.9859,8645.433,6800.1548
