n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,2,24.0499,50.5503,40.9775,13398.2453,12157.6796,12795.4689,44.249,67.7235,88.8126,7302.6846,6878.109,4667.6297
0.02,2,23.7342,49.2696,40.0129,13404.8841,12210.283,12819.5506,43.5822,66.1724,86.55,7304.531,6881.4807,4766.7269
0.03,2,23.4268,48.0505,39.0934,13411.0735,12259.8479,12842.6065,42.9371,64.6935,84.3958,7306.5051,6885.5643,4860.4011
0.04,2,23.1273,46.8886,38.2158,13416.8658,12306.6167,12864.6912,42.3126,63.282,82.3428,7308.5983,6890.2637,4949.0661
0.05,2,22.8355,45.7802,37.3775,13422.3063,12350.8082,12885.8564,41.7075,61.9335,80.3842,7310.8025,6895.4949,5033.0965
0.06,2,22.551,44.7219,36.5759,13427.434,12392.62,12906.1516,41.121,60.6438,78.514,7313.11,6901.1841,5112.8318
0.07,2,22.2736,43.7104,35.8087,13432.283,12432.2308,12925.6237,40.552,59.4093,76.7264,7315.5131,6907.2663,5188.5806
0.08,2,22.0031,42.7427,35.0737,13436.8827,12469.8027,12944.3167,39.9998,58.2263,75.0164,7318.005,6913.6844,5260.6237
0.09,2,21.7391,41.8162,34.3689,13441.2591,12505.4828,12962.2726,39.4636,57.0919,73.379,7320.5788,6920.3885,5329.2169
0.1,2,21.4814,40.9284,33.6926,13445.4345,12539.4051,12979.5307,38.9425,56.003,71.8099,7323.2282,6927.3341,5394.5942
0.11,2,21.2298,40.0769,33.043,13449.4287,12571.6917,12996.1279,38.4359,54.9569,70.305,7325.9471,6934.4825,5456.9693
0.12,2,20.9841,39.2596,32.4187,13453.2591,12602.454,13012.0991,37.9432,53.9512,68.8606,7328.7299,6941.7992,5516.5381
0.13,2,20.7441,38.4746,31.818,13456.9409,12631.7937,13027.477,37.4637,52.9835,67.4731,7331.5712,6949.2541,5573.4804
0.14,2,20.5095,37.72,31.2399,13460.4876,12659.8044,13042.2923,36.9969,52.0518,66.1394,7334.4659,6956.8204,5627.9613
0.15,2,20.2803,36.9941,30.6828,13463.9109,12686.5715,13056.5739,36.5422,51.1539,64.8564,7337.4093,6964.4746,5680.1329
0.16,2,20.0561,36.2954,30.1459,13467.2215,12712.1736,13070.3489,36.0992,50.2882,63.6214,7340.3969,6972.1958,5730.1353
0.17,2,19.8368,35.6223,29.6279,13470.4287,12736.6832,13083.6428,35.6672,49.4527,62.4317,7343.4245,6979.9658,5778.0979
0.18,2,19.6224,34.9736,29.1278,13473.5407,12760.1668,13096.4795,35.246,48.6461,61.285,7346.4881,6987.7683,5824.1402
0.19,2,19.4125,34.3478,28.6448,13476.565,12782.6859,13108.8815,34.8351,47.8667,60.179,7349.5839,6995.5892,5868.3728
0.2,2,19.2071,33.7439,28.178,13479.5081,12804.2974,13120.87,34.4341,47.1133,59.1117,7352.7087,7003.4157,5910.8981
0.21,2,19.006,33.1608,27.7266,13482.3759,12825.0538,13132.4648,34.0425,46.3844,58.081,7355.8589,7011.237,5951.8114
0.22,2,18.8091,32.5973,27.2898,13485.1738,12845.0037,13143.6847,33.6601,45.679,57.0851,7359.0317,7019.0431,5991.2009
0.23,2,18.6163,32.0526,26.8669,13487.9064,12864.1924,13154.5472,33.2865,44.9958,56.1223,7362.2241,7026.8256,6029.1487
0.24,2,18.4274,31.5258,26.4572,13490.578,12882.6618,13165.0689,32.9214,44.3338,55.1911,7365.4334,7034.5769,6065.7314
0.25,2,18.2423,31.0159,26.0602,13493.1925,12900.4507,13175.2655,32.5645,43.6921,54.2899,7368.6572,7042.2906,6101.0203
0.26,2,18.0608,30.5221,25.6752,13495.7533,12917.5956,13185.1517,32.2155,43.0696,53.4172,7371.893,7049.9607,6135.0818
0.27,2,17.883,30.0438,25.3017,13498.2636,12934.1301,13194.7414,31.874,42.4655,52.5719,7375.1387,7057.5825,6167.9781
0.28,2,17.7086,29.5802,24.9392,13500.7261,12950.0859,13204.0476,31.54,41.879,51.7526,7378.3922,7065.1514,6199.7672
0.29,2,17.5376,29.1307,24.5872,13503.1436,12965.4924,13213.0828,31.213,41.3093,50.9581,7381.6516,7072.6639,6230.5037
0.3,2,17.3698,28.6946,24.2452,13505.5184,12980.377,13221.8587,30.8929,40.7557,50.1874,7384.9151,7080.1165,6260.2383
0.31,2,17.2053,28.2714,23.9128,13507.8526,12994.7655,13230.3862,30.5794,40.2175,49.4394,7388.181,7087.5067,6289.019
0.32,2,17.0438,27.8605,23.5897,13510.1481,13008.6821,13238.676,30.2724,39.694,48.7132,7391.4478,7094.832,6316.8904
0.33,2,16.8853,27.4613,23.2753,13512.4068,13022.1493,13246.7377,29.9715,39.1847,48.0077,7394.714,7102.0905,6343.8948
0.34,2,16.7297,27.0734,22.9694,13514.6303,13035.1884,13254.581,29.6767,38.6889,47.3222,7397.9782,7109.2805,6370.0717
0.35,2,16.577,26.6963,22.6716,13516.8201,13047.8192,13262.2145,29.3877,38.2061,46.6558,7401.2392,7116.4008,6395.4584
0.36,2,16.427,26.3296,22.3816,13518.9776,13060.0606,13269.6467,29.1044,37.7358,46.0078,7404.4958,7123.4501,6420.09
0.37,2,16.2797,25.9728,22.0991,13521.1041,13071.9301,13276.8857,28.8266,37.2774,45.3773,7407.747,7130.4277,6443.9997
0.38,2,16.135,25.6255,21.8238,13523.2008,13083.4444,13283.9389,28.554,36.8306,44.7637,7410.9916,7137.333,6467.2186
0.39,2,15.9929,25.2874,21.5554,13525.2688,13094.619,13290.8136,28.2867,36.3949,44.1663,7414.2288,7144.1655,6489.7762
0.4,2,15.8532,24.9582,21.2936,13527.3091,13105.4687,13297.5166,28.0243,35.9699,43.5845,7417.4576,7150.9249,6511.7004
0.41,2,15.7159,24.6374,21.0383,13529.3226,13116.0075,13304.0544,27.7668,35.5551,43.0177,7420.6774,7157.6111,6533.0175
0.42,2,15.581,24.3248,20.7891,13531.3103,13126.2484,13310.4331,27.514,35.1503,42.4653,7423.8872,7164.224,6553.7523
0.43,2,15.4483,24.02,20.5458,13533.273,13136.2039,13316.6588,27.2657,34.7549,41.9268,7427.0864,7170.7639,6573.9285
0.44,2,15.3179,23.7227,20.3083,13535.2114,13145.8858,13322.7369,27.022,34.3688,41.4017,7430.2744,7177.2309,6593.5685
0.45,2,15.1896,23.4328,20.0763,13537.1262,13155.3052,13328.6727,26.7825,33.9915,40.8894,7433.4506,7183.6253,6612.6933
0.46,2,15.0635,23.1499,19.8496,13539.0182,13164.4726,13334.4715,26.5473,33.6227,40.3896,7436.6144,7189.9475,6631.3232
0.47,2,14.9394,22.8737,19.628,13540.888,13173.3981,13340.138,26.3162,33.2623,39.9017,7439.7653,7196.198,6649.4772
0.48,2,14.8173,22.6041,19.4114,13542.7362,13182.0911,13345.6768,26.089,32.9098,39.4253,7442.9029,7202.3773,6667.1734
0.49,2,14.6972,22.3407,19.1997,13544.5633,13190.5605,13351.0923,25.8658,32.565,38.9601,7446.0267,7208.486,6684.4291
0.5,2,14.579,22.0834,18.9925,13546.3699,13198.8151,13356.3889,25.6463,32.2276,38.5057,7449.1364,7214.5247,6701.2606
