n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,1,75.553,42.0546,75.1048,11221.5617,11888.2386,10228.014,144.6599,96.49295,95.43257,653.22575,4116.0098,4252.7684
0.02,1,72.0546,41.4946,70.4915,11291.5804,12014.3187,10519.9965,136.3706,94.10653,90.48154,1246.0145,4227.2827,4474.2524
0.03,1,68.6223,40.8022,66.2536,11379.7604,12126.0431,10788.7036,128.5658,91.40998,86.00485,1780.1332,4353.3685,4683.2528
0.04,1,65.3109,40.0044,62.3759,11478.814,12225.6578,11032.6332,121.2807,88.53554,81.93843,2259.207,4488.2591,4876.7543
0.05,1,62.1544,39.1298,58.836,11583.1184,12314.9711,11252.1557,114.5224,85.58287,78.22891,2687.8457,4626.9029,5053.9971
0.06,1,59.1712,38.2041,55.6081,11688.5893,12395.4523,11448.707,108.2787,82.62434,74.83166,3071.0217,4765.4421,5215.4438
0.07,1,56.3687,37.2494,52.6648,11792.4164,12468.3063,11624.2435,102.5252,79.71057,71.70918,3413.6672,4901.1433,5362.1597
0.08,1,53.7467,36.2829,49.9792,11892.7736,12534.5306,11780.8993,97.2304,76.8756,68.8298,3720.4385,5032.2023,5495.4558
0.09,1,51.2998,35.3182,47.5254,11988.5593,12594.9584,11920.7849,92.3598,74.1411,66.1664,3995.5958,5157.5257,5616.6905
0.1,1,49.0198,34.3653,45.2799,12079.1855,12650.2911,12045.8796,87.878,71.5197,63.696,4242.9579,5276.5359,5727.1673
0.11,1,46.8967,33.4314,43.2208,12164.4162,12701.1235,12157.9812,83.7508,69.0176,61.3986,4465.9018,5389.0152,5828.0851
0.12,1,44.92,32.5217,41.3286,12244.2491,12747.9634,12258.6902,79.9458,66.6368,59.257,4667.3876,5494.9869,5920.5216
0.13,1,43.0789,31.6395,39.586,12318.831,12791.2468,12349.4139,76.4327,64.376,57.256,4849.9959,5594.6297,6005.4311
0.14,1,41.3629,30.7868,37.9774,12388.3985,12831.3502,12431.3797,73.1842,62.232,55.3824,5015.969,5688.2171,6083.652
0.15,1,39.762,29.9648,36.4892,12453.2379,12868.6002,12505.6533,70.1751,60.2002,53.6248,5167.2525,5776.0751,6155.9176
0.16,1,38.2668,29.1738,35.1091,12513.6581,12903.2813,12573.1573,67.3828,58.2755,51.9727,5305.5339,5858.5539,6222.8675
0.17,1,36.8687,28.4137,33.8266,12569.9725,12935.6425,12634.6903,64.7871,56.4523,50.4171,5432.2777,5936.0096,6285.0602
0.18,1,35.5597,27.684,32.6321,12622.4886,12965.9027,12690.9428,62.3697,54.7247,48.95,5548.7565,6008.7916,6342.9828
0.19,1,34.3325,26.9838,31.5173,12671.5,12994.2547,12742.5134,60.1144,53.0873,47.5641,5656.0778,6077.2355,6397.0615
0.2,1,33.1804,26.3123,30.4748,12717.2838,13020.8692,12789.9209,58.0066,51.5343,46.2529,5755.2076,6141.6589,6447.6699
0.21,1,32.0973,25.6683,29.4979,12760.0978,13045.8974,12833.6164,56.0333,50.0606,45.0106,5846.9902,6202.3593,6495.1358
0.22,1,31.0777,25.0508,28.5809,12800.1806,13069.4743,12873.9929,54.1827,48.6611,43.8321,5932.1654,6259.613,6539.7482
0.23,1,30.1166,24.4586,27.7186,12837.7514,13091.7202,12911.3935,52.4444,47.331,42.7126,6011.3829,6313.6758,6581.7623
0.24,1,29.2094,23.8905,26.9062,12873.0114,13112.7428,12946.1184,50.8089,46.0659,41.6478,6085.2149,6364.7833,6621.4041
0.25,1,28.3521,23.3453,26.1398,12906.144,13132.6388,12978.4312,49.2679,44.8617,40.6338,6154.1667,6413.1522,6658.8743
0.26,1,27.5408,22.8221,25.4155,12937.317,13151.4952,13008.5639,47.8138,43.7143,39.6672,6218.6854,6458.9814,6694.3518
0.27,1,26.7721,22.3196,24.7299,12966.683,13169.3906,13036.7211,46.4396,42.6204,38.7447,6279.1677,6502.4532,6727.9965
0.28,1,26.043,21.8369,24.0802,12994.3813,13186.3957,13063.0839,45.1393,41.5764,37.8634,6335.9666,6543.7349,6759.9515
0.29,1,25.3505,21.3729,23.4637,13020.5385,13202.5751,13087.8129,43.9072,40.5792,37.0207,6389.3969,6582.9798,6790.3455
0.3,1,24.6922,20.9268,22.8777,13045.2703,13217.9869,13111.0508,42.7382,39.6261,36.214,6439.7401,6620.3283,6819.2942
0.31,1,24.0656,20.4975,22.3202,13068.6819,13232.6845,13132.925,41.6278,38.7143,35.4411,6487.2482,6655.9094,6846.9023
0.32,1,23.4686,20.0843,21.7891,13090.8695,13246.7161,13153.5492,40.5718,37.8412,34.7,6532.1479,6689.8414,6873.2645
0.33,1,22.8992,19.6864,21.2826,13111.9207,13260.1259,13173.0253,39.5664,37.0047,33.9888,6574.6429,6722.233,6898.4666
0.34,1,22.3556,19.303,20.7991,13131.9158,13272.9546,13191.4449,38.6081,36.2026,33.3056,6614.9172,6753.1841,6922.5869
0.35,1,21.8361,18.9333,20.3369,13150.9281,13285.2392,13208.8904,37.6938,35.4329,32.649,6653.137,6782.7866,6945.6964
0.36,1,21.3393,18.5768,19.8948,13169.0246,13297.0136,13225.4359,36.8205,34.6937,32.0173,6689.4529,6811.1252,6967.8603
0.37,1,20.8637,18.2326,19.4714,13186.2671,13308.3093,13241.1487,35.9856,33.9834,31.4092,6724.0016,6838.2781,6989.138
0.38,1,20.408,17.9004,19.0656,13202.7119,13319.1552,13256.0896,35.1867,33.3003,30.8233,6756.9075,6864.3172,7009.5842
0.39,1,19.9709,17.5794,18.6763,13218.411,13329.5778,13270.3138,34.4216,32.6429,30.2586,6788.2837,6889.3091,7029.2489
0.4,1,19.5515,17.2692,18.3025,13233.4122,13339.6017,13283.8715,33.6881,32.0099,29.7139,6818.2337,6913.3156,7048.1784
0.41,1,19.1487,16.9692,17.9433,13247.7593,13349.2496,13296.8084,32.9844,31.4,29.1881,6846.852,6936.3936,7066.4151
0.42,1,18.7616,16.679,17.5979,13261.4929,13358.5428,13309.1662,32.3086,30.8119,28.6802,6874.2252,6958.596,7083.9984
0.43,1,18.3892,16.3981,17.2655,13274.6505,13367.5006,13320.9832,31.6593,30.2446,28.1895,6900.4326,6979.9718,7100.9645
0.44,1,18.0307,16.1261,16.9453,13287.2667,13376.1413,13332.2943,31.0349,29.6969,27.7149,6925.5472,7000.5668,7117.3473
0.45,1,17.6855,15.8626,16.6366,13299.3733,13384.4818,13343.1315,30.434,29.168,27.2558,6949.6362,7020.4232,7133.1778
0.46,1,17.3527,15.6072,16.339,13311.0001,13392.5379,13353.5244,29.8553,28.6568,26.8115,6972.7615,7039.5806,7148.4851
0.47,1,17.0317,15.3596,16.0517,13322.1745,13400.324,13363.5,29.2975,28.1626,26.3811,6994.9802,7058.0757,7163.2963
0.48,1,16.722,15.1194,15.7743,13332.9221,13407.8541,13373.0834,28.7597,27.6844,25.964,7016.3452,7075.9429,7177.6365
0.49,1,16.4229,14.8863,15.5063,13343.2665,13415.1407,13382.2976,28.2408,27.2216,25.5598,7036.9051,7093.2142,7191.529
