n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,5,23.4588,41.7005,18.3856,13770.3548,12330.5,13964.0659,6.16414,65.1085,60.0118,9278.208,6362.9092,6173.6841
0.02,5,22.5894,39.9668,17.52,13776.6459,12396.4807,13962.6302,6.11184,62.5061,57.4124,9232.752,6403.479,6255.8427
0.03,5,21.7894,38.3712,16.7233,13782.1735,12457.0307,13961.321,6.06441,60.1109,55.0199,9190.8688,6443.4332,6331.7953
0.04,5,21.0507,36.8978,15.9876,13787.057,12512.7913,13960.1229,6.02126,57.8993,52.8106,9152.1594,6482.5119,6402.1998
0.05,5,20.3666,35.5332,15.3062,13791.3936,12564.3074,13959.0228,5.98187,55.851,50.7644,9116.2814,6520.5461,6467.6278
0.06,5,19.7313,34.2657,14.6734,13795.2633,12612.0445,13958.0098,5.9458,53.9486,48.8638,9082.9397,6557.4315,6528.5779
0.07,5,19.1398,33.0855,14.084,13798.7321,12656.4032,13957.0742,5.91268,52.1772,47.094,9051.8785,6593.1104,6585.486
0.08,5,18.5877,31.9838,13.5339,13801.8548,12697.7295,13956.2079,5.88219,50.5237,45.4418,9022.8752,6627.5581,6638.7349
0.09,5,18.0712,30.953,13.0191,13804.6777,12736.3239,13955.4039,5.85404,48.9768,43.8959,8995.7347,6660.7736,6688.6615
0.1,5,17.5871,29.9865,12.5365,13807.2393,12772.4488,13954.656,5.82801,47.5266,42.4465,8970.2861,6692.7725,6735.5637
0.11,5,17.1323,29.0786,12.083,13809.5726,12806.3341,13953.9589,5.80388,46.1641,41.0847,8946.3784,6723.5816,6779.7053
0.12,5,16.7044,28.224,11.6562,13811.7054,12838.1822,13953.3078,5.78146,44.8819,39.8029,8923.8781,6753.2355,6821.3207
0.13,5,16.3009,27.4182,11.2537,13813.6616,12868.1719,13952.6987,5.76061,43.6729,38.5941,8902.6665,6781.7736,6860.619
0.14,5,15.9199,26.6572,10.8735,13815.4617,12896.4617,13952.1278,5.74118,42.5311,37.4525,8882.6379,6809.2382,6897.7873
0.15,5,15.5596,25.9372,10.5138,13817.1233,12923.1927,13951.592,5.72303,41.4511,36.3724,8863.6978,6835.6731,6932.9932
0.16,5,15.2183,25.2551,10.1729,13818.6618,12948.4909,13951.0883,5.70607,40.428,35.349,8845.7615,6861.1225,6966.3873
0.17,5,14.8946,24.608,9.84954,13820.0904,12972.4689,13950.6141,5.69019,39.4574,34.378,8828.7526,6885.6302,6998.1054
0.18,5,14.5871,23.9932,9.54228,13821.4207,12995.2282,13950.1672,5.67531,38.5353,33.4555,8812.6026,6909.2392,7028.2704
0.19,5,14.2947,23.4084,9.24995,13822.6628,13016.8598,13949.7455,5.66134,37.6584,32.5779,8797.2493,6931.9914,7056.9933
0.2,5,14.0162,22.8515,8.9715,13823.8256,13037.4461,13949.347,5.64822,36.8232,31.742,8782.6365,6953.9269,7084.375
0.21,5,13.7508,22.3204,8.70595,13824.917,13057.0618,13948.9702,5.63588,36.027,30.9449,8768.7129,6975.0845,7110.5072
0.22,5,13.4976,21.8135,8.45242,13825.9439,13075.7743,13948.6135,5.62426,35.267,30.1839,8755.4321,6995.5012,7135.4736
0.23,5,13.2556,21.3291,8.21012,13826.9124,13093.6453,13948.2754,5.61332,34.5409,29.4567,8742.7517,7015.2124,7159.3506
0.24,5,13.0243,20.8657,7.9783,13827.8279,13110.7308,13947.9548,5.603,33.8463,28.761,8730.6328,7034.2514,7182.208
0.25,5,12.8028,20.4221,7.7563,13828.6952,13127.0819,13947.6505,5.59326,33.1815,28.0948,8719.0399,7052.6504,7204.11
0.26,5,12.5906,19.9969,7.5435,13829.5187,13142.7456,13947.3614,5.58406,32.5443,27.4563,8707.9403,7070.4393,7225.1154
0.27,5,12.3872,19.5891,7.33933,13830.3022,13157.7648,13947.0866,5.57538,31.9333,26.8438,8697.3042,7087.647,7245.2784
0.28,5,12.192,19.1976,7.14329,13831.0492,13172.179,13946.8252,5.56716,31.3468,26.2557,8687.1039,7104.3005,7264.6488
0.29,5,12.0044,18.8214,6.95488,13831.7627,13186.0245,13946.5763,5.55939,30.7833,25.6906,8677.314,7120.4254,7283.2728
0.3,5,11.8242,18.4597,6.77367,13832.4455,13199.3347,13946.3393,5.55204,30.2415,25.1471,8667.9109,7136.0461,7301.1929
0.31,5,11.6508,18.1116,6.59924,13833.1003,13212.1405,13946.1135,5.54508,29.7203,24.624,8658.8729,7151.1855,7318.4484
0.32,5,11.4839,17.7765,6.43123,13833.7291,13224.4706,13945.8981,5.53849,29.2184,24.1203,8650.1798,7165.8652,7335.076
0.33,5,11.3231,17.4535,6.26927,13834.3341,13236.3513,13945.6927,5.53225,28.7349,23.6348,8641.813,7180.1058,7351.1096
0.34,5,11.1681,17.142,6.11305,13834.9172,13247.8072,13945.4967,5.52634,28.2686,23.1665,8633.755,7193.9267,7366.5806
