n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,3,78.1947,38.9725,39.2312,11132.8917,13832.1127,11284.1795,117.4092,117.1645,1.237223,166.01936,6890.0006,7031.69
0.02,3,77.345,38.5369,38.8173,11129.7578,13832.1131,11346.033,116.1454,115.8787,1.237345,328.42952,6822.6568,7099.879
0.03,3,76.4907,38.0992,38.4006,11129.255,13832.1137,11407.1591,114.8743,114.5862,1.237468,487.20186,6758.6875,7165.3214
0.04,3,75.6333,37.6603,37.9822,11131.2152,13832.1143,11467.4468,113.5983,113.2894,1.237593,642.32073,6698.0842,7228.0686
0.05,3,74.7744,37.2209,37.5627,11135.4714,13832.115,11526.8001,112.3198,111.9906,1.237719,793.78325,6640.8231,7288.179
0.06,3,73.9154,36.7817,37.1429,11141.859,13832.1157,11585.137,111.0409,110.6919,1.237844,941.5982,6586.866,7345.717
0.07,3,73.0577,36.3433,36.7235,11150.217,13832.1165,11642.3887,109.7636,109.3954,1.237968,1085.7848,6536.1624,7400.7517
0.08,3,72.2023,35.9065,36.305,11160.389,13832.1173,11698.4983,108.4897,108.1028,1.238091,1226.3717,6488.6504,7453.3558
0.09,3,71.3506,35.4717,35.8881,11172.224,13832.118,11753.4198,107.2209,106.8158,1.238211,1363.3957,6444.2582,7503.6049
0.1,3,70.5033,35.0395,35.4731,11185.5769,13832.1188,11807.1175,105.9586,105.5359,1.23833,1496.901,6402.9056,7551.5764
0.11,3,69.6616,34.6102,35.0607,11200.3089,13832.1195,11859.5643,104.7043,104.2644,1.238446,1626.938,6364.505,7597.3488
0.12,3,68.8261,34.1843,34.6511,11216.2881,13832.1201,11910.7417,103.4592,103.0026,1.238559,1753.5627,6328.9633,7641.0014
0.13,3,67.9977,33.7621,34.2448,11233.3894,13832.1207,11960.638,102.2244,101.7516,1.238668,1876.8355,6296.1823,7682.6135
0.14,3,67.1769,33.344,33.8421,11251.4949,13832.1213,12009.248,101.0009,100.5124,1.238774,1996.8209,6266.0602,7722.2636
0.15,3,66.3644,32.9303,33.4434,11270.4936,13832.1218,12056.5724,99.7895,99.2858,1.23888,2113.5863,6238.4926,7760.0298
0.16,3,65.5607,32.5212,33.0487,11290.2814,13832.1222,12102.6167,98.5911,98.0726,1.23897,2227.2019,6213.3734,7795.9887
0.17,3,64.7661,32.1169,32.6585,11310.7613,13832.1225,12147.3905,97.4063,96.8734,1.23907,2337.7397,6190.5956,7830.2156
0.18,3,63.9812,31.7176,32.2729,11331.8426,13832.1227,12190.9075,96.2357,95.6889,1.23916,2445.2733,6170.0521,7862.7841
0.19,3,63.2062,31.3235,31.892,11353.4415,13832.1229,12233.1843,95.0798,94.5195,1.23924,2549.8769,6151.6363,7893.7657
