n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,3,40.2063,20.1044,20.1019,12311.2839,13799.4481,13645.5309,60.2961,60.2926,0.00690333,6189.2751,5982.7825,8863.4511
0.02,3,39.3569,19.6798,19.6771,12344.1988,13799.4481,13651.2303,59.022,59.0185,0.00690333,6215.6483,6023.1483,8845.3217
0.03,3,38.5424,19.2726,19.2699,12375.707,13799.4481,13656.5952,57.8001,57.7966,0.00690332,6241.5181,6061.9584,8827.9003
0.04,3,37.7608,18.8818,18.879,12405.8957,13799.4481,13661.6517,56.6275,56.624,0.00690332,6266.8725,6099.2969,8811.147
0.05,3,37.0099,18.5064,18.5035,12434.8453,13799.4481,13666.4235,55.5011,55.4977,0.00690331,6291.704,6135.2425,8795.0246
0.06,3,36.2882,18.1456,18.1426,12462.6296,13799.4481,13670.9319,54.4184,54.415,0.00690331,6316.0092,6169.8687,8779.4986
0.07,3,35.5938,17.7984,17.7954,12489.3169,13799.4481,13675.1963,53.3768,53.3734,0.0069033,6339.788,6203.2441,8764.5369
0.08,3,34.9254,17.4643,17.4612,12514.9704,13799.4481,13679.2344,52.3741,52.3707,0.0069033,6363.0427,6235.433,8750.1097
0.09,3,34.2815,17.1423,17.1392,12539.6482,13799.4481,13683.0621,51.4082,51.4048,0.00690329,6385.7779,6266.4956,8736.1892
0.1,3,33.6608,16.832,16.8288,12563.4046,13799.4481,13686.6942,50.477,50.4736,0.00690329,6407.9999,6296.4881,8722.7494
0.11,3,33.062,16.5326,16.5294,12586.2898,13799.4481,13690.144,49.5787,49.5754,0.00690328,6429.7163,6325.4634,8709.7662
0.12,3,32.484,16.2437,16.2404,12608.3504,13799.4481,13693.4238,48.7117,48.7084,0.00690328,6450.9358,6353.4709,8697.2169
0.13,3,31.9258,15.9646,15.9612,12629.6298,13799.4481,13696.5448,47.8744,47.871,0.00690327,6471.6678,6380.5571,8685.0804
0.14,3,31.3864,15.6949,15.6915,12650.1685,13799.4481,13699.5173,47.0651,47.0618,0.00690327,6491.9224,6406.7656,8673.3368
0.15,3,30.8648,15.4341,15.4307,12670.0042,13799.4481,13702.3509,46.2827,46.2793,0.00690326,6511.7101,6432.1375,8661.9675
0.16,3,30.3602,15.1819,15.1783,12689.172,13799.4481,13705.0542,45.5257,45.5224,0.00690326,6531.0418,6456.7112,8650.955
0.17,3,29.8717,14.9377,14.9341,12707.705,13799.4481,13707.6353,44.793,44.7896,0.00690325,6549.9286,6480.5232,8640.283
0.18,3,29.3987,14.7012,14.6976,12725.6339,13799.4481,13710.1017,44.0833,44.08,0.00690325,6568.3816,6503.6075,8629.9361
0.19,3,28.9403,14.472,14.4684,12742.9876,13799.4481,13712.4601,43.3957,43.3924,0.00690324,6586.4119,6525.9964,8619.8997
0.2,3,28.496,14.2499,14.2462,12759.7932,13799.4481,13714.717,42.7292,42.7259,0.00690324,6604.0307,6547.7203,8610.1602
0.21,3,28.065,14.0344,14.0307,12776.0759,13799.4481,13716.8783,42.0827,42.0794,0.00690323,6621.2489,6568.8079,8600.7046
0.22,3,27.6469,13.8253,13.8216,12791.8599,13799.4481,13718.9494,41.4554,41.4521,0.00690323,6638.0776,6589.2862,8591.521
0.23,3,27.241,13.6224,13.6186,12807.1673,13799.4481,13720.9354,40.8464,40.8432,0.00690322,6654.5274,6609.181,8582.5977
0.24,3,26.8467,13.4253,13.4215,12822.0195,13799.4481,13722.841,40.2551,40.2518,0.00690322,6670.6089,6628.5163,8573.9239
