n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,17.4894,22.5573,40.0332,13925.7389,13735.3434,12403.7299,57.4987,5.18576,62.5759,6233.3613,9128.118,6377.8418
0.02,4,16.6422,21.7214,38.3488,13926.5507,13740.8854,12466.5269,54.9663,5.20171,60.0551,6316.4926,9086.6293,6415.8954
0.03,4,15.8633,20.9529,36.8003,13927.29,13745.8796,12524.1458,52.6382,5.2164,57.7377,6393.0658,9048.595,6453.694
0.04,4,15.1449,20.2441,35.3719,13927.9657,13750.4028,12577.2019,50.4906,5.22997,55.6,6463.8195,9013.6054,6490.9138
0.05,4,14.4802,19.5883,34.05,13928.5855,13754.5189,12626.2174,48.5033,5.24253,53.622,6529.387,8981.3126,6527.3351
0.06,4,13.8633,18.9798,32.8234,13929.1559,13758.2807,12671.6376,46.659,5.25421,51.7863,6590.3139,8951.4194,6562.8131
0.07,4,13.2893,18.4135,31.6819,13929.6824,13761.7327,12713.8451,44.9428,5.26508,50.0783,6647.0731,8923.6705,6597.2573
0.08,4,12.7539,17.8854,30.6171,13930.1696,13764.9124,12753.17,43.3418,5.27522,48.4849,6700.0756,8897.8455,6630.6168
0.09,4,12.2532,17.3916,29.6214,13930.6217,13767.8516,12789.8989,41.8447,5.28472,46.9951,6749.6809,8873.753,6662.8689
0.1,4,11.7841,16.9289,28.6884,13931.0421,13770.5775,12824.2817,40.4418,5.29363,45.599,6796.2042,8851.226,6694.0113
0.11,4,11.3436,16.4945,27.8122,13931.434,13773.1134,12856.5373,39.1245,5.30199,44.2882,6839.9233,8830.1183,6724.056
0.12,4,10.9291,16.0858,26.9879,13931.8001,13775.4795,12886.8581,37.885,5.30987,43.0549,6881.0838,8810.3011,6753.0254
0.13,4,10.5385,15.7007,26.211,13932.1428,13777.6932,12915.4141,36.7167,5.31731,41.8925,6919.9035,8791.6608,6780.9484
0.14,4,10.1697,15.3372,25.4774,13932.464,13779.7697,12942.3561,35.6136,5.32433,40.7951,6956.5765,8774.0968,6807.8586
0.15,4,9.82091,14.9934,24.7837,13932.7657,13781.7224,12967.8181,34.5704,5.33097,39.7574,6991.2759,8757.5194,6833.7924
0.16,4,9.49057,14.6679,24.1266,13933.0495,13783.5627,12991.9197,33.5824,5.33727,38.7745,7024.1569,8741.8487,6858.7876
0.17,4,9.17725,14.3592,23.5034,13933.317,13785.3012,13014.7679,32.6451,5.34326,37.8424,7055.359,8727.013,6882.8828
0.18,4,8.87966,14.066,22.9115,13933.5693,13786.9467,13036.4589,31.7549,5.34894,36.957,7085.0076,8712.9482,6906.1161
0.19,4,8.59663,13.7872,22.3486,13933.8077,13788.5075,13057.0794,30.9083,5.35436,36.1151,7113.2163,8699.5964,6928.5253
0.2,4,8.32711,13.5218,21.8125,13934.0332,13789.9907,13076.7073,30.102,5.35952,35.3134,7140.0875,8686.9054,6950.1474
0.21,4,8.07017,13.2689,21.3015,13934.2468,13791.4026,13095.4136,29.3333,5.36444,34.5492,7165.7146,8674.8279,6971.0177
0.22,4,7.82492,13.0275,20.8137,13934.4494,13792.7491,13113.2623,28.5996,5.36915,33.8198,7190.1822,8663.3211,6991.1709
0.23,4,7.59059,12.7969,20.3477,13934.6416,13794.0352,13130.3118,27.8985,5.37366,33.123,7213.5676,8652.3459,7010.6397
0.24,4,7.36646,12.5764,19.9019,13934.8244,13795.2656,13146.6153,27.228,5.37797,32.4566,7235.9412,8641.8669,7029.4558
0.25,4,7.15187,12.3653,19.4752,13934.9982,13796.4445,13162.2213,26.586,5.38211,31.8186,7257.3678,8631.8517,7047.6491
0.26,4,6.94623,12.1631,19.0663,13935.1636,13797.5757,13177.1745,25.9707,5.38609,31.2073,7277.9064,8622.2705,7065.2483
0.27,4,6.74897,11.9692,18.674,13935.3213,13798.6626,13191.5153,25.3805,5.3899,30.621,7297.6114,8613.0961,7082.2807
0.28,4,6.5596,11.7831,18.2975,13935.4717,13799.7082,13205.2815,24.8139,5.39357,30.0582,7316.533,8604.3037,7098.772
0.29,4,6.37764,11.6043,17.9358,13935.6153,13800.7155,13218.5073,24.2695,5.39711,29.5176,7334.7171,8595.8702,7114.7468
0.3,4,6.20267,11.4324,17.5879,13935.7524,13801.687,13231.2245,23.746,5.40052,28.9977,7352.2063,8587.7745,7130.2284
0.31,4,6.03428,11.2671,17.2532,13935.8835,13802.6251,13243.4624,23.2422,5.4038,28.4976,7369.0401,8579.9969,7145.2388
0.32,4,5.87211,11.1079,16.9309,13936.0089,13803.532,13255.2482,22.757,5.40697,28.0159,7385.2549,8572.5195,7159.7988
0.33,4,5.71581,10.9546,16.6202,13936.129,13804.4095,13266.607,22.2894,5.41004,27.5519,7400.8844,8565.3254,7173.9283
0.34,4,5.56508,10.8067,16.3207,13936.244,13805.2596,13277.5619,21.8384,5.413,27.1044,7415.9601,8558.3993,7187.646
0.35,4,5.4196,10.6641,16.0316,13936.3541,13806.0839,13288.1347,21.4032,5.41587,26.6726,7430.5112,8551.7266,7200.9697
0.36,4,5.27912,10.5264,15.7525,13936.4598,13806.884,13298.3454,20.9829,5.41865,26.2557,7444.5648,8545.294,7213.9162
0.37,4,5.14337,10.3934,15.4829,13936.5612,13807.6612,13308.2128,20.5769,5.42134,25.853,7458.1462,8539.0891,7226.5015
0.38,4,5.01211,10.2649,15.2222,13936.6585,13808.417,13317.7543,20.1842,5.42395,25.4637,7471.2792,8533.1001,7238.7407
0.39,4,4.88513,10.1406,14.97,13936.752,13809.1525,13326.9861,19.8044,5.42648,25.0872,7483.9857,8527.3164,7250.6482
0.4,4,4.76221,10.0203,14.726,13936.8418,13809.8689,13335.9236,19.4367,5.42894,24.7228,7496.2865,8521.7276,7262.2375
0.41,4,4.64316,9.90392,14.4896,13936.9281,13810.5671,13344.581,19.0807,5.43133,24.37,7508.201,8516.3245,7273.5216
0.42,4,4.52779,9.79115,14.2606,13937.0111,13811.2483,13352.9715,18.7357,5.43366,24.0282,7519.7471,8511.098,7284.5128
0.43,4,4.41594,9.68187,14.0387,13937.0909,13811.9132,13361.1077,18.4012,5.43592,23.697,7530.9421,8506.0399,7295.2226
0.44,4,4.30744,9.57592,13.8234,13937.1677,13812.5628,13369.0013,18.0768,5.43813,23.3757,7541.8018,8501.1424,7305.6622
0.45,4,4.20215,9.47314,13.6146,13937.2417,13813.1978,13376.6634,17.762,5.44027,23.0641,7552.3414,8496.3981,7315.842
0.46,4,4.09991,9.37341,13.4118,13937.3129,13813.8189,13384.1043,17.4563,5.44237,22.7616,7562.5748,8491.8002,7325.7721
0.47,4,4.0006,9.27658,13.2149,13937.3815,13814.4269,13391.3337,17.1595,5.44441,22.4679,7572.5156,8487.3421,7335.4619
0.48,4,3.90409,9.18254,13.0236,13937.4476,13815.0224,13398.3609,16.871,5.4464,22.1826,7582.1763,8483.0178,7344.9205
0.49,4,3.81026,9.09116,12.8377,13937.5114,13815.606,13405.1946,16.5906,5.44834,21.9053,7591.5686,8478.8215,7354.1566
0.5,4,3.719,9.00233,12.6569,13937.5728,13816.1783,13411.8428,16.3179,5.45025,21.6357,7600.7038,8474.7478,7363.1783
0.51,4,3.6302,8.91595,12.4811,13937.632,13816.7397,13418.3134,16.0526,5.4521,21.3735,7609.5926,8470.7915,7371.9935
0.52,4,3.54376,8.83192,12.3099,13937.6891,13817.2909,13424.6136,15.7944,5.45392,21.1183,7618.2448,8466.9478,7380.6095
0.53,4,3.45958,8.75014,12.1433,13937.7442,13817.8322,13430.7503,15.5429,5.4557,20.87,7626.67,8463.2121,7389.0336
0.54,4,3.37758,8.67053,11.9811,13937.7973,13818.3641,13436.7301,15.2981,5.45744,20.6282,7634.8772,8459.58,7397.2725
0.55,4,3.29767,8.593,11.823,13937.8486,13818.8871,13442.5592,15.0595,5.45915,20.3926,7642.8748,8456.0475,7405.3327
0.56,4,3.21977,8.51747,11.669,13937.898,13819.4014,13448.2434,14.8269,5.46082,20.1631,7650.6709,8452.6107,7413.2203
0.57,4,3.1438,8.44386,11.5188,13937.9457,13819.9076,13453.7883,14.6002,5.46246,19.9394,7658.2733,8449.2658,7420.9413
0.58,4,3.06968,8.37211,11.3724,13937.9918,13820.4058,13459.1992,14.3791,5.46407,19.7213,7665.6891,8446.0094,7428.5013
0.59,4,2.99736,8.30213,11.2296,13938.0363,13820.8966,13464.4812,14.1633,5.46565,19.5086,7672.9253,8442.8381,7435.9058
0.6,4,2.92676,8.23388,11.0902,13938.0792,13821.3801,13469.6389,13.9528,5.4672,19.301,7679.9884,8439.7488,7443.1598
0.61,4,2.85782,8.16729,10.9542,13938.1206,13821.8567,13474.677,13.7472,5.46872,19.0985,7686.8848,8436.7384,7450.2684
0.62,4,2.79048,8.10229,10.8214,13938.1606,13822.3266,13479.5997,13.5465,5.47021,18.9008,7693.6204,8433.804,7457.2363
0.63,4,2.72468,8.03883,10.6917,13938.1992,13822.7902,13484.4112,13.3504,5.47168,18.7077,7700.2008,8430.943,7464.0679
0.64,4,2.66037,7.97686,10.565,13938.2365,13823.2476,13489.1155,13.1588,5.47313,18.5191,7706.6316,8428.1528,7470.7678
0.65,4,2.5975,7.91632,10.4411,13938.2724,13823.6992,13493.7162,12.9716,5.47455,18.3349,7712.9177,8425.4308,7477.34
0.66,4,2.53602,7.85717,10.3201,13938.3071,13824.145,13498.2169,12.7885,5.47596,18.1548,7719.0643,8422.7747,7483.7884
0.67,4,2.47588,7.79936,10.2018,13938.3406,13824.5855,13502.621,12.6095,5.47733,17.9788,7725.076,8420.1823,7490.1171
0.68,4,2.41703,7.74285,10.0861,13938.373,13825.0206,13506.9318,12.4344,5.47869,17.8067,7730.9572,8417.6514,7496.3296
0.69,4,2.3594,7.6876,9.9729,13938.4041,13825.4508,13511.1524,12.2631,5.48003,17.6384,7736.7124,8415.1799,7502.4295
0.7,4,2.303,7.6335,9.8622,13938.4342,13825.8761,13515.2858,12.0955,5.48135,17.4737,7742.3456,8412.7658,7508.4201
0.71,4,2.2478,7.5807,9.7538,13938.4632,13826.2966,13519.3348,11.9314,5.48266,17.3126,7747.8607,8410.4074,7514.3047
0.72,4,2.1938,7.5289,9.6478,13938.4912,13826.7127,13523.3021,11.7708,5.48394,17.155,7753.2615,8408.1027,7520.0865
0.73,4,2.1408,7.4783,9.5439,13938.5182,13827.1245,13527.1903,11.6135,5.48521,17.0006,7758.5516,8405.8501,7525.7685
0.74,4,2.0889,7.4287,9.4422,13938.5442,13827.532,13531.002,11.4594,5.48646,16.8495,7763.7346,8403.6479,7531.3535
0.75,4,2.038,7.3802,9.3426,13938.5692,13827.9355,13534.7394,11.3084,5.4877,16.7015,7768.8136,8401.4946,7536.8444
0.76,4,1.9881,7.3327,9.245,13938.5934,13828.335,13538.405,11.1605,5.48892,16.5565,7773.7919,8399.3885,7542.2439
0.77,4,1.9391,7.2861,9.1494,13938.6166,13828.7308,13542.0009,11.0155,5.49013,16.4145,7778.6726,8397.3284,7547.5544
0.78,4,1.8912,7.2405,9.0557,13938.639,13829.1229,13545.5293,10.8734,5.49133,16.2753,7783.4585,8395.3127,7552.7786
0.79,4,1.8441,7.1958,8.9638,13938.6606,13829.5116,13548.9921,10.7341,5.49251,16.1389,7788.1524,8393.3401,7557.9187
0.8,4,1.7979,7.152,8.8737,13938.6813,13829.8968,13552.3912,10.5974,5.49368,16.0052,7792.7572,8391.4094,7562.9772
0.81,4,1.7525,7.109,8.7854,13938.7012,13830.2787,13555.7287,10.4633,5.49484,15.874,7797.2753,8389.5193,7567.9562
0.82,4,1.708,7.0669,8.6988,13938.7204,13830.6574,13559.0061,10.3318,5.49599,15.7455,7801.7093,8387.6686,7572.8579
0.83,4,1.6643,7.0256,8.6138,13938.7388,13831.033,13562.2254,10.2028,5.49713,15.6193,7806.0615,8385.8562,7577.6844
0.84,4,1.6214,6.9851,8.5304,13938.7565,13831.4057,13565.3881,10.0762,5.49825,15.4956,7810.3344,8384.081,7582.4376
0.85,4,1.5793,6.9453,8.4486,13938.7734,13831.7754,13568.4959,9.95185,5.49937,15.3742,7814.53,8382.342,7587.1195
0.86,4,1.5378,6.9063,8.3682,13938.7897,13832.1424,13571.5503,9.82982,5.50048,15.2551,7818.6506,8380.6381,7591.732
0.87,4,1.4971,6.8681,8.2894,13938.8053,13832.5066,13574.5527,9.71,5.50158,15.1382,7822.6982,8378.9684,7596.2768
0.88,4,1.4571,6.8305,8.212,13938.8203,13832.8683,13577.5046,9.59233,5.50267,15.0234,7826.6748,8377.3318,7600.7557
0.89,4,1.4178,6.7936,8.136,13938.8346,13833.2273,13580.4074,9.47676,5.50375,14.9107,7830.5823,8375.7276,7605.1703
0.9,4,1.3792,6.7574,8.0613,13938.8483,13833.584,13583.2623,9.36323,5.50483,14.8,7834.4226,8374.1549,7609.5224
0.91,4,1.3412,6.7219,7.988,13938.8614,13833.9382,13586.0708,9.25169,5.50589,14.6913,7838.1974,8372.6127,7613.8134
0.92,4,1.3038,6.687,7.916,13938.8739,13834.2901,13588.8339,9.14208,5.50696,14.5846,7841.9085,8371.1003,7618.0448
0.93,4,1.267,6.6527,7.8452,13938.8858,13834.6398,13591.5529,9.03437,5.50801,14.4797,7845.5575,8369.617,7622.2183
0.94,4,1.2308,6.619,7.7757,13938.8972,13834.9872,13594.229,8.92849,5.50906,14.3767,7849.146,8368.1619,7626.335
0.95,4,1.1952,6.5859,7.7073,13938.908,13835.3326,13596.8632,8.82442,5.51011,14.2754,7852.6756,8366.7343,7630.3966
0.96,4,1.1602,6.5534,7.6401,13938.9183,13835.6759,13599.4567,8.7221,5.51115,14.1759,7856.1477,8365.3335,7634.4041
0.97,4,1.1257,6.5215,7.5741,13938.928,13836.0172,13602.0104,8.62149,5.51218,14.0781,7859.5639,8363.9589,7638.3591
0.98,4,1.0918,6.49,7.5091,13938.9373,13836.3566,13604.5253,8.52255,5.51321,13.982,7862.9255,8362.6098,7642.2626
0.99,4,1.0583,6.4592,7.4453,13938.9461,13836.6941,13607.0025,8.42524,5.51424,13.8874,7866.2338,8361.2856,7646.116
