n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,18.3014,21.9525,40.2422,13893.6261,13714.4117,12371.5345,58.5208,3.79105,62.1801,6156.6956,9068.66,6326.9709
0.02,4,17.6571,21.315,38.9597,13894.0787,13719.7025,12419.8469,56.5935,3.80086,60.2599,6219.411,9038.0762,6358.1718
0.03,4,17.0525,20.7168,37.7562,13894.5005,13724.5765,12465.1027,54.785,3.81005,58.4579,6278.3776,9009.4175,6389.0639
0.04,4,16.4841,20.1544,36.6247,13894.8943,13729.0802,12507.5827,53.0846,3.81869,56.7637,6333.9164,8982.5096,6419.5145
0.05,4,15.9487,19.6247,35.5589,13895.2629,13733.2533,12547.5346,51.4829,3.82683,55.1679,6386.3136,8957.1989,6449.4264
0.06,4,15.4435,19.1249,34.5533,13895.6085,13737.1303,12585.1777,49.9717,3.83451,53.6622,6435.8249,8933.3488,6478.73
0.07,4,14.9661,18.6526,33.6028,13895.9331,13740.7414,12620.7064,48.5433,3.84176,52.2392,6482.6797,8910.8379,6507.3769
0.08,4,14.5141,18.2055,32.7031,13896.2387,13744.1127,12654.2943,47.1913,3.84862,50.8922,6527.084,8889.5578,6535.3357
0.09,4,14.0857,17.7817,31.8503,13896.5267,13747.2674,12686.0964,45.9096,3.85513,49.6153,6569.2233,8869.4115,6562.5876
0.1,4,13.6791,17.3795,31.0407,13896.7986,13750.2256,12716.2516,44.693,3.8613,48.4032,6609.2652,8850.3116,6589.1239
0.11,4,13.2925,16.9971,30.2711,13897.0557,13753.0052,12744.885,43.5365,3.86717,47.2511,6647.3614,8832.1797,6614.9434
0.12,4,12.9246,16.6333,29.5387,13897.2991,13755.6221,12772.1093,42.4358,3.87275,46.1546,6683.6494,8814.9449,6640.0511
0.13,4,12.5741,16.2866,28.8408,13897.53,13758.0904,12798.0262,41.3869,3.87808,45.1098,6718.2541,8798.543,6664.4562
0.14,4,12.2397,15.9559,28.1751,13897.7491,13760.4226,12822.7282,40.3864,3.88315,44.1131,6751.2896,8782.9157,6688.1713
0.15,4,11.9204,15.6401,27.5393,13897.9574,13762.6301,12846.2991,39.4309,3.888,43.1614,6782.8597,8768.0103,6711.2115
0.16,4,11.6151,15.3383,26.9315,13898.1557,13764.7227,12868.8151,38.5174,3.89264,42.2515,6813.0595,8753.7783,6733.5936
0.17,4,11.3229,15.0495,26.3498,13898.3446,13766.7097,12890.3459,37.6432,3.89708,41.3809,6841.9759,8740.1758,6755.3357
0.18,4,11.0431,14.7728,25.7927,13898.5247,13768.599,12910.9551,36.8059,3.90133,40.5469,6869.6889,8727.1624,6776.4565
0.19,4,10.7748,14.5077,25.2586,13898.6967,13770.3982,12930.701,36.0031,3.90541,39.7474,6896.2719,8714.7012,6796.9753
0.2,4,10.5174,14.2532,24.7461,13898.8611,13772.1138,12949.6371,35.2327,3.90933,38.9803,6921.7926,8702.7583,6816.9115
0.21,4,10.2701,14.0089,24.2538,13899.0183,13773.7518,12967.8126,34.4929,3.9131,38.2436,6946.3132,8691.3023,6836.2846
0.22,4,10.0325,13.7741,23.7808,13899.1688,13775.3178,12985.2726,33.7818,3.91672,37.5355,6969.8915,8680.3046,6855.1136
0.23,4,9.80387,13.5482,23.3257,13899.3131,13776.8168,13002.059,33.0978,3.9202,36.8544,6992.5807,8669.7386,6873.4175
0.24,4,9.58382,13.3309,22.8876,13899.4514,13778.2533,13018.2104,32.4393,3.92356,36.1988,7014.4302,8659.5798,6891.2148
0.25,4,9.37184,13.1215,22.4657,13899.5842,13779.6315,13033.7624,31.805,3.9268,35.5673,7035.4857,8649.8053,6908.5235
0.26,4,9.16749,12.9197,22.0589,13899.7117,13780.9551,13048.7481,31.1935,3.92992,34.9586,7055.7899,8640.3942,6925.3612
0.27,4,8.97037,12.7251,21.6665,13899.8343,13782.2278,13063.1981,30.6036,3.93294,34.3715,7075.3823,8631.3269,6941.7449
0.28,4,8.78009,12.5372,21.2878,13899.9522,13783.4526,13077.141,30.0342,3.93585,33.8047,7094.2997,8622.5851,6957.6909
0.29,4,8.5963,12.3558,20.922,13900.0657,13784.6326,13090.6034,29.4843,3.93867,33.2574,7112.5766,8614.1521,6973.2151
0.3,4,8.41868,12.1805,20.5685,13900.1751,13785.7705,13103.6098,28.9528,3.9414,32.7285,7130.245,8606.0119,6988.3328
0.31,4,8.24692,12.0111,20.2266,13900.2805,13786.8688,13116.1835,28.4389,3.94405,32.217,7147.3349,8598.1498,7003.0588
0.32,4,8.08073,11.8471,19.8959,13900.3821,13787.9298,13128.3458,27.9416,3.94661,31.7222,7163.8743,8590.5522,7017.4071
0.33,4,7.91984,11.6884,19.5757,13900.4802,13788.9557,13140.1168,27.4602,3.94909,31.2432,7179.8895,8583.2061,7031.3914
0.34,4,7.764,11.5348,19.2656,13900.5749,13789.9484,13151.5156,26.9939,3.9515,30.7793,7195.4051,8576.0994,7045.0248
0.35,4,7.61297,11.3859,18.9651,13900.6664,13790.9098,13162.5596,26.542,3.95384,30.3298,7210.4443,8569.221,7058.3197
0.36,4,7.46654,11.2415,18.6738,13900.7549,13791.8416,13173.2654,26.1039,3.95611,29.894,7225.0288,8562.5602,7071.2881
0.37,4,7.32449,11.1015,18.3912,13900.8404,13792.7455,13183.6485,25.6789,3.95831,29.4713,7239.179,8556.107,7083.9417
0.38,4,7.18663,10.9657,18.1169,13900.9232,13793.6229,13193.7236,25.2664,3.96046,29.0611,7252.9141,8549.8522,7096.2914
0.39,4,7.05277,10.8339,17.8506,13901.0034,13794.4752,13203.5044,24.866,3.96255,28.6629,7266.2523,8543.7868,7108.3479
0.4,4,6.92275,10.7058,17.592,13901.081,13795.3036,13213.0038,24.477,3.96458,28.2761,7279.2105,8537.9027,7120.1214
0.41,4,6.79639,10.5814,17.3407,13901.1563,13796.1095,13222.234,24.099,3.96657,27.9003,7291.805,8532.192,7131.6215
0.42,4,6.67354,10.4605,17.0964,13901.2292,13796.8938,13231.2064,23.7315,3.9685,27.535,7304.0508,8526.6473,7142.8576
0.43,4,6.55407,10.343,16.8588,13901.3,13797.6578,13239.932,23.3741,3.97038,27.1798,7315.9625,8521.2617,7153.8387
0.44,4,6.43781,10.2286,16.6277,13901.3686,13798.4023,13248.421,23.0264,3.97222,26.8342,7327.5535,8516.0286,7164.5734
0.45,4,6.32466,10.1173,16.4027,13901.4353,13799.1283,13256.683,22.6879,3.97401,26.4979,7338.8369,8510.9418,7175.0698
0.46,4,6.21448,10.009,16.1837,13901.5,13799.8368,13264.7272,22.3584,3.97576,26.1705,7349.8247,8505.9954,7185.336
0.47,4,6.10716,9.90352,15.9704,13901.5629,13800.5284,13272.5624,22.0374,3.97747,25.8516,7360.5285,8501.1838,7195.3794
0.48,4,6.00258,9.80076,15.7626,13901.624,13801.2039,13280.1966,21.7247,3.97914,25.5409,7370.9593,8496.5017,7205.2073
0.49,4,5.90065,9.70064,15.56,13901.6835,13801.8642,13287.6378,21.4198,3.98077,25.2382,7381.1275,8491.9442,7214.8267
0.5,4,5.80125,9.60304,15.3625,13901.7413,13802.5098,13294.8934,21.1226,3.98237,24.943,7391.043,8487.5065,7224.2442
0.51,4,5.7043,9.50787,15.1699,13901.7975,13803.1415,13301.9703,20.8327,3.98393,24.6552,7400.7152,8483.184,7233.4664
0.52,4,5.6097,9.41504,14.982,13901.8523,13803.7598,13308.8752,20.5499,3.98547,24.3744,7410.153,8478.9725,7242.4994
0.53,4,5.51737,9.32447,14.7986,13901.9056,13804.3653,13315.6145,20.2739,3.98697,24.1004,7419.365,8474.8679,7251.349
0.54,4,5.42723,9.23608,14.6196,13901.9575,13804.9585,13322.1942,20.0044,3.98843,23.8329,7428.3592,8470.8662,7260.021
0.55,4,5.33919,9.14978,14.4448,13902.0081,13805.5401,13328.6201,19.7413,3.98988,23.5718,7437.1433,8466.9639,7268.5209
0.56,4,5.25319,9.06551,14.2741,13902.0574,13806.1103,13334.8977,19.4842,3.99129,23.3168,7445.7248,8463.1574,7276.8539
0.57,4,5.16915,8.9832,14.1073,13902.1054,13806.6698,13341.0321,19.2331,3.99267,23.0676,7454.1106,8459.4433,7285.025
0.58,4,5.08701,8.90277,13.9443,13902.1523,13807.2189,13347.0284,18.9876,3.99403,22.8241,7462.3074,8455.8184,7293.0391
0.59,4,5.0067,8.82417,13.7849,13902.198,13807.7581,13352.8913,18.7476,3.99537,22.5861,7470.3217,8452.2796,7300.9008
0.6,4,4.92815,8.74733,13.6291,13902.2427,13808.2877,13358.6253,18.513,3.99668,22.3535,7478.1595,8448.8241,7308.6148
0.61,4,4.85132,8.67219,13.4767,13902.2862,13808.8081,13364.2348,18.2835,3.99797,22.1259,7485.8266,8445.4491,7316.1852
0.62,4,4.77614,8.59871,13.3277,13902.3288,13809.3197,13369.7239,18.0589,3.99924,21.9033,7493.3288,8442.1518,7323.6163
0.63,4,4.70256,8.52682,13.1818,13902.3703,13809.8229,13375.0966,17.8391,4.00048,21.6855,7500.6713,8438.9298,7330.912
0.64,4,4.63053,8.45647,13.039,13902.4109,13810.3178,13380.3567,17.624,4.00171,21.4724,7507.8592,8435.7806,7338.0763
0.65,4,4.55999,8.38761,12.8992,13902.4505,13810.8049,13385.5077,17.4134,4.00291,21.2637,7514.8975,8432.7018,7345.1128
0.66,4,4.49091,8.32021,12.7623,13902.4893,13811.2845,13390.5531,17.2072,4.0041,21.0594,7521.7908,8429.6913,7352.0251
0.67,4,4.42323,8.25421,12.6283,13902.5272,13811.7567,13395.4964,17.0051,4.00526,20.8593,7528.5436,8426.7469,7358.8167
0.68,4,4.35692,8.18956,12.497,13902.5643,13812.2219,13400.3406,16.8072,4.00641,20.6634,7535.1603,8423.8665,7365.4909
0.69,4,4.29193,8.12624,12.3683,13902.6005,13812.6803,13405.0888,16.6133,4.00755,20.4714,7541.645,8421.0482,7372.051
0.7,4,4.22821,8.06419,12.2422,13902.636,13813.1322,13409.744,16.4232,4.00866,20.2832,7548.0017,8418.2901,7378.5
0.71,4,4.16574,8.00339,12.1186,13902.6707,13813.5777,13414.309,16.2368,4.00976,20.0988,7554.2342,8415.5904,7384.8409
0.72,4,4.10448,7.94379,11.9974,13902.7047,13814.0172,13418.7864,16.054,4.01085,19.918,7560.3462,8412.9472,7391.0766
0.73,4,4.04438,7.88536,11.8785,13902.738,13814.4508,13423.1789,15.8748,4.01192,19.7407,7566.3411,8410.3591,7397.2098
0.74,4,3.98542,7.82806,11.7619,13902.7706,13814.8787,13427.4889,15.699,4.01298,19.5668,7572.2225,8407.8243,7403.2434
0.75,4,3.92756,7.77187,11.6476,13902.8025,13815.301,13431.7189,15.5265,4.01402,19.3963,7577.9935,8405.3413,7409.1799
0.76,4,3.87078,7.71675,11.5354,13902.8338,13815.7181,13435.8711,15.3572,4.01505,19.2289,7583.6572,8402.9086,7415.0217
0.77,4,3.81503,7.66267,11.4252,13902.8644,13816.1301,13439.9479,15.1911,4.01607,19.0648,7589.2168,8400.5249,7420.7714
0.78,4,3.7603,7.6096,11.3171,13902.8945,13816.5371,13443.9512,15.028,4.01707,18.9036,7594.6751,8398.1886,7426.4313
0.79,4,3.70655,7.55752,11.211,13902.924,13816.9393,13447.8831,14.8679,4.01807,18.7454,7600.0348,8395.8986,7432.0036
0.8,4,3.65375,7.50639,11.1068,13902.9529,13817.3368,13451.7457,14.7107,4.01905,18.5901,7605.2988,8393.6535,7437.4906
0.81,4,3.60189,7.4562,11.0045,13902.9812,13817.7298,13455.5409,14.5562,4.02002,18.4377,7610.4696,8391.4521,7442.8943
0.82,4,3.55093,7.40691,10.904,13903.009,13818.1185,13459.2704,14.4045,4.02098,18.2879,7615.5497,8389.2932,7448.2168
0.83,4,3.50085,7.35851,10.8053,13903.0363,13818.5029,13462.9361,14.2555,4.02193,18.1408,7620.5415,8387.1757,7453.4601
0.84,4,3.45163,7.31096,10.7083,13903.0631,13818.8832,13466.5396,14.109,4.02287,17.9963,7625.4473,8385.0984,7458.6262
0.85,4,3.40324,7.26425,10.613,13903.0894,13819.2596,13470.0826,13.965,4.0238,17.8543,7630.2695,8383.0604,7463.7169
0.86,4,3.35567,7.21836,10.5193,13903.1153,13819.6321,13473.5667,13.8235,4.02473,17.7147,7635.0102,8381.0606,7468.734
0.87,4,3.30889,7.17327,10.4272,13903.1406,13820.0009,13476.9934,13.6844,4.02564,17.5776,7639.6714,8379.098,7473.6792
0.88,4,3.26288,7.12894,10.3367,13903.1656,13820.3661,13480.3642,13.5477,4.02654,17.4428,7644.2553,8377.1716,7478.5543
0.89,4,3.21762,7.08538,10.2476,13903.1901,13820.7278,13483.6806,13.4132,4.02744,17.3102,7648.7637,8375.2806,7483.3609
0.9,4,3.17309,7.04254,10.1601,13903.2141,13821.086,13486.9439,13.2809,4.02833,17.1799,7653.1986,8373.424,7488.1006
0.91,4,3.12928,7.00043,10.074,13903.2378,13821.441,13490.1554,13.1508,4.02921,17.0518,7657.5618,8371.601,7492.775
0.92,4,3.0862,6.959,9.9893,13903.2611,13821.7927,13493.3165,13.0227,4.03009,16.9257,7661.855,8369.8108,7497.3854
