n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,2,23.8713,31.983,29.3796,13414.9183,13051.8118,13149.874,42.9116,48.1745,56.5711,7205.6253,7197.2581,6478.9397
0.02,2,23.7189,31.8509,29.2351,13416.3202,13052.0454,13151.4855,42.6425,47.9363,56.336,7206.6988,7194.5271,6476.4208
0.03,2,23.5683,31.72,29.0919,13417.7068,13052.3071,13153.1077,42.3767,47.7008,56.1027,7207.8102,7191.8552,6474.045
0.04,2,23.4197,31.59,28.95,13419.0784,13052.5963,13154.74,42.114,47.4676,55.8711,7208.9578,7189.2415,6471.8088
0.05,2,23.273,31.461,28.8095,13420.4353,13052.9122,13156.3816,41.8543,47.237,55.6412,7210.1399,7186.6854,6469.7083
0.06,2,23.128,31.3331,28.6703,13421.7777,13053.2542,13158.032,41.5978,47.0087,55.413,7211.3549,7184.186,6467.74
0.07,2,22.9849,31.2061,28.5324,13423.1061,13053.6215,13159.6905,41.3442,46.7828,55.1865,7212.6014,7181.7426,6465.9006
0.08,2,22.8435,31.0801,28.3958,13424.4206,13054.0135,13161.3565,41.0935,46.5592,54.9616,7213.8778,7179.3543,6464.1865
0.09,2,22.7038,30.9551,28.2604,13425.7216,13054.4296,13163.0294,40.8457,46.3378,54.7383,7215.1828,7177.0204,6462.5945
0.1,2,22.5658,30.831,28.1262,13427.0093,13054.8691,13164.7088,40.6008,46.1187,54.5167,7216.515,7174.7401,6461.1213
0.11,2,22.4295,30.7078,27.9933,13428.2841,13055.3313,13166.394,40.3587,45.9018,54.2967,7217.8731,7172.5127,6459.7639
0.12,2,22.2948,30.5856,27.8615,13429.5461,13055.8158,13168.0845,40.1193,45.6871,54.0783,7219.2559,7170.3374,6458.5191
0.13,2,22.1617,30.4643,27.731,13430.7956,13056.3219,13169.78,39.8826,45.4745,53.8615,7220.6621,7168.2135,6457.3841
0.14,2,22.0302,30.3439,27.6016,13432.0329,13056.849,13171.4798,39.6485,45.2639,53.6462,7222.0907,7166.1402,6456.3558
0.15,2,21.9002,30.2244,27.4734,13433.2582,13057.3966,13173.1836,39.4171,45.0555,53.4325,7223.5405,7164.1169,6455.4315
0.16,2,21.7717,30.1058,27.3463,13434.4717,13057.9641,13174.891,39.1882,44.849,53.2204,7225.0104,7162.1427,6454.6085
0.17,2,21.6448,29.9881,27.2204,13435.6737,13058.551,13176.6014,38.9619,44.6446,53.0097,7226.4995,7160.2171,6453.8839
0.18,2,21.5193,29.8713,27.0956,13436.8644,13059.1568,13178.3145,38.7381,44.4421,52.8006,7228.0067,7158.3392,6453.2553
0.19,2,21.3952,29.7553,26.9718,13438.044,13059.7809,13180.0299,38.5166,44.2416,52.5929,7229.5311,7156.5084,6452.72
0.2,2,21.2726,29.6401,26.8492,13439.2127,13060.4229,13181.7473,38.2977,44.0429,52.3868,7231.0717,7154.724,6452.2755
0.21,2,21.1513,29.5258,26.7276,13440.3707,13061.0822,13183.4663,38.081,43.8461,52.1821,7232.6278,7152.9852,6451.9195
0.22,2,21.0315,29.4123,26.6071,13441.5182,13061.7584,13185.1865,37.8667,43.6512,51.9788,7234.1984,7151.2916,6451.6496
0.23,2,20.9129,29.2997,26.4876,13442.6555,13062.4511,13186.9076,37.6547,43.4581,51.777,7235.7828,7149.6422,6451.4634
0.24,2,20.7957,29.1879,26.3691,13443.7826,13063.1596,13188.6293,37.445,43.2668,51.5766,7237.3802,7148.0366,6451.3587
0.25,2,20.6798,29.0768,26.2517,13444.8998,13063.8838,13190.3513,37.2375,43.0772,51.3776,7238.9898,7146.4741,6451.3334
0.26,2,20.5652,28.9666,26.1353,13446.0073,13064.6229,13192.0733,37.0321,42.8894,51.18,7240.6109,7144.9539,6451.3852
