n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,4,21.4495,21.445,42.8944,13799.3883,13582.3856,12189.545,64.3264,0.00586294,64.3272,5870.5786,8873.0561,5999.497
0.02,4,21.296,21.2916,42.5876,13799.3892,13581.8005,12200.4471,63.8661,0.00586616,63.8669,5885.9035,8863.5428,6001.395
0.03,4,21.1448,21.1404,42.2852,13799.39,13581.2544,12211.2061,63.4123,0.00586969,63.4132,5901.0075,8854.201,6003.4725
0.04,4,20.9956,20.9913,41.9869,13799.3909,13580.7457,12221.825,62.9649,0.0058735,62.9658,5915.8953,8845.0265,6005.7212
0.05,4,20.8485,20.8443,41.6928,13799.3917,13580.2731,12232.3063,62.5237,0.00587759,62.5247,5930.5716,8836.0151,6008.1332
0.06,4,20.7035,20.6993,41.4028,13799.3925,13579.8351,12242.6526,62.0886,0.00588193,62.0896,5945.0408,8827.1628,6010.7007
0.07,4,20.5604,20.5563,41.1168,13799.3933,13579.4305,12252.8664,61.6595,0.00588653,61.6605,5959.3071,8818.4658,6013.4163
0.08,4,20.4194,20.4153,40.8347,13799.3941,13579.0581,12262.9501,61.2363,0.00589135,61.2373,5973.3749,8809.9203,6016.273
0.09,4,20.2802,20.2762,40.5563,13799.3949,13578.7167,12272.9062,60.8187,0.00589641,60.8198,5987.2482,8801.5228,6019.2641
0.1,4,20.1429,20.1389,40.2818,13799.3957,13578.405,12282.737,60.4068,0.00590167,60.408,6000.931,8793.2695,6022.383
0.11,4,20.0074,20.0035,40.0109,13799.3965,13578.122,12292.4448,60.0005,0.00590714,60.0017,6014.4272,8785.1573,6025.6236
0.12,4,19.8737,19.8699,39.7436,13799.3972,13577.8667,12302.0318,59.5995,0.00591279,59.6007,6027.7404,8777.1826,6028.9798
0.13,4,19.7418,19.7381,39.4799,13799.398,13577.638,12311.5002,59.2038,0.00591863,59.2051,6040.8745,8769.3424,6032.446
0.14,4,19.6116,19.6079,39.2196,13799.3987,13577.435,12320.8522,58.8133,0.00592464,58.8146,6053.8329,8761.6335,6036.0166
0.15,4,19.4832,19.4795,38.9627,13799.3994,13577.2566,12330.0897,58.4279,0.00593081,58.4292,6066.6191,8754.0529,6039.6865
0.16,4,19.3564,19.3528,38.7091,13799.4001,13577.102,12339.2148,58.0475,0.00593714,58.0489,6079.2366,8746.5975,6043.4505
0.17,4,19.2312,19.2276,38.4588,13799.4008,13576.9704,12348.2296,57.6719,0.00594362,57.6734,6091.6886,8739.2646,6047.3039
0.18,4,19.1076,19.1041,38.2117,13799.4015,13576.8608,12357.136,57.3012,0.00595023,57.3027,6103.9784,8732.0515,6051.242
0.19,4,18.9856,18.9822,37.9677,13799.4022,13576.7725,12365.9358,56.9352,0.00595697,56.9367,6116.109,8724.9552,6055.2603
0.2,4,18.8651,18.8617,37.7268,13799.4028,13576.7046,12374.6309,56.5738,0.00596384,56.5754,6128.0836,8717.9734,6059.3547
0.21,4,18.7462,18.7428,37.489,13799.4035,13576.6565,12383.2232,56.217,0.00597082,56.2186,6139.9051,8711.1034,6063.521
0.22,4,18.6287,18.6254,37.2541,13799.4042,13576.6274,12391.7143,55.8646,0.00597792,55.8662,6151.5764,8704.3427,6067.7553
0.23,4,18.5127,18.5094,37.0221,13799.4048,13576.6166,12400.1061,55.5166,0.00598511,55.5182,6163.1003,8697.6889,6072.0538
0.24,4,18.3981,18.3949,36.793,13799.4054,13576.6235,12408.4003,55.1729,0.00599241,55.1745,6174.4796,8691.1398,6076.413
0.25,4,18.2849,18.2818,36.5667,13799.4061,13576.6473,12416.5984,54.8333,0.00599979,54.835,6185.717,8684.6929,6080.8293
0.26,4,18.1731,18.17,36.3431,13799.4067,13576.6875,12424.7022,54.4979,0.00600727,54.4997,6196.8151,8678.3462,6085.2995
0.27,4,18.0627,18.0596,36.1223,13799.4073,13576.7435,12432.7131,54.1666,0.00601482,54.1684,6207.7765,8672.0974,6089.8204
0.28,4,17.9535,17.9505,35.9041,13799.4079,13576.8147,12440.6328,53.8393,0.00602244,53.8411,6218.6036,8665.9445,6094.389
0.29,4,17.8457,17.8428,35.6885,13799.4085,13576.9005,12448.4628,53.5158,0.00603014,53.5177,6229.299,8659.8854,6099.0022
0.3,4,17.7392,17.7363,35.4755,13799.4091,13577.0003,12456.2045,53.1962,0.0060379,53.1981,6239.8649,8653.9182,6103.6574
0.31,4,17.6339,17.6311,35.2649,13799.4097,13577.1138,12463.8594,52.8804,0.00604572,52.8823,6250.3038,8648.0408,6108.3517
0.32,4,17.5299,17.5271,35.0569,13799.4102,13577.2403,12471.429,52.5683,0.0060536,52.5703,6260.6178,8642.2515,6113.0828
0.33,4,17.427,17.4243,34.8513,13799.4108,13577.3795,12478.9146,52.2599,0.00606153,52.2619,6270.8092,8636.5484,6117.848
0.34,4,17.3254,17.3227,34.6481,13799.4114,13577.5307,12486.3176,51.955,0.00606951,51.957,6280.8802,8630.9298,6122.645
0.35,4,17.225,17.2223,34.4472,13799.4119,13577.6936,12493.6394,51.6537,0.00607754,51.6557,6290.8328,8625.3938,6127.4715
0.36,4,17.1257,17.123,34.2487,13799.4124,13577.8678,12500.8811,51.3558,0.0060856,51.3579,6300.6692,8619.9388,6132.3253
0.37,4,17.0275,17.0249,34.0524,13799.413,13578.0528,12508.0442,51.0613,0.0060937,51.0634,6310.3913,8614.5632,6137.2045
0.38,4,16.9304,16.9279,33.8583,13799.4135,13578.2482,12515.1298,50.7702,0.00610184,50.7723,6320.0011,8609.2653,6142.1069
0.39,4,16.8345,16.832,33.6665,13799.414,13578.4536,12522.1393,50.4823,0.00611001,50.4845,6329.5006,8604.0436,6147.0306
0.4,4,16.7396,16.7371,33.4767,13799.4146,13578.6687,12529.0737,50.1977,0.0061182,50.1999,6338.8916,8598.8965,6151.9738
0.41,4,16.6458,16.6434,33.2891,13799.4151,13578.8931,12535.9343,49.9163,0.00612642,49.9185,6348.1759,8593.8227,6156.9347
0.42,4,16.553,16.5506,33.1036,13799.4156,13579.1264,12542.7222,49.638,0.00613466,49.6402,6357.3555,8588.8205,6161.9116
0.43,4,16.4613,16.4589,32.9202,13799.4161,13579.3683,12549.4386,49.3628,0.00614292,49.365,6366.4319,8583.8887,6166.903
0.44,4,16.3705,16.3682,32.7387,13799.4166,13579.6185,12556.0846,49.0905,0.00615119,49.0928,6375.407,8579.0259,6171.9072
0.45,4,16.2808,16.2785,32.5593,13799.4171,13579.8767,12562.6612,48.8213,0.00615948,48.8236,6384.2824,8574.2306,6176.9228
0.46,4,16.192,16.1898,32.3817,13799.4175,13580.1425,12569.1695,48.555,0.00616779,48.5573,6393.0598,8569.5016,6181.9483
