n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,5,32.0115,62.3281,30.3599,12784.5854,11323.913,13875.9117,2.86971,94.312,92.662,8672.0111,3963.4583,5645.0596
0.02,5,31.1564,60.5897,29.4765,12845.1061,11394.2848,13875.5128,2.8547,91.7185,90.0397,8686.3576,4093.8396,5667.6078
0.03,5,30.3404,58.9316,28.6341,12900.9371,11462.0501,13875.1357,2.84054,89.2445,87.5388,8698.0093,4217.876,5693.3906
0.04,5,29.5616,57.3496,27.8306,12952.5055,11527.2136,13874.7793,2.82719,86.8836,85.153,8707.3233,4335.8004,5721.714
0.05,5,28.818,55.8395,27.064,13000.197,11589.8096,13874.4424,2.81459,84.63,82.8759,8714.6091,4447.8819,5751.9939
0.06,5,28.1077,54.3976,26.3322,13044.3602,11649.8938,13874.1238,2.80271,82.4779,80.7018,8720.1352,4554.4074,5783.7405
0.07,5,27.4289,53.02,25.6332,13085.3091,11707.5367,13873.8226,2.79149,80.4216,78.625,8724.1345,4655.6701,5816.5452
0.08,5,26.78,51.7033,24.9652,13123.3271,11762.8195,13873.5375,2.7809,78.4559,76.64,8726.8095,4751.9616,5850.0685
0.09,5,26.1592,50.444,24.3266,13158.6696,11815.8297,13873.2678,2.77089,76.5758,74.7417,8728.3362,4843.5658,5884.0293
0.1,5,25.565,49.2389,23.7156,13191.5673,11866.6586,13873.0123,2.76143,74.7766,72.9253,8728.8677,4930.7566,5918.1963
0.11,5,24.9959,48.0851,23.1307,13222.228,11915.3991,13872.7703,2.75248,73.0537,71.1863,8728.5374,5013.7952,5952.3797
0.12,5,24.4506,46.9796,22.5704,13250.8396,11962.1441,13872.5409,2.74402,71.403,69.5204,8727.4616,5092.9293,5986.4249
0.13,5,23.9278,45.9199,22.0334,13277.5719,12006.9852,13872.3234,2.736,69.8205,67.9234,8725.7418,5168.3924,6020.2068
0.14,5,23.4262,44.9034,21.5184,13302.5786,12050.0121,13872.1169,2.72841,68.3024,66.3917,8723.4666,5240.4043,6053.6248
0.15,5,22.9447,43.9278,21.0242,13325.9987,12091.3115,13871.921,2.72122,66.8453,64.9216,8720.7133,5309.1709,6086.599
0.16,5,22.4822,42.9908,20.5497,13347.9582,12130.9673,13871.7348,2.71439,65.4459,63.5099,8717.5499,5374.885,6119.0666
0.17,5,22.0377,42.0904,20.0937,13368.5716,12169.0599,13871.5579,2.70791,64.1011,62.1534,8714.0356,5437.7268,6150.9791
0.18,5,21.6103,41.2247,19.6554,13387.9428,12205.6662,13871.3896,2.70177,62.8079,60.8491,8710.2223,5497.8644,6182.3001
0.19,5,21.199,40.3918,19.2338,13406.1664,12240.8595,13871.2295,2.69593,61.5638,59.5944,8706.1556,5555.4548,6213.0027
0.2,5,20.803,39.5901,18.8279,13423.3284,12274.7096,13871.0771,2.69037,60.3661,58.3866,8701.8755,5610.6445,6243.0686
0.21,5,20.4216,38.8178,18.4371,13439.5073,12307.2828,13870.932,2.68509,59.2125,57.2233,8697.4171,5663.5701,6272.486
0.22,5,20.054,38.0736,18.0604,13454.7747,12338.6419,13870.7937,2.68007,58.1007,56.1023,8692.8109,5714.359,6301.2486
0.23,5,19.6995,37.356,17.6973,13469.1961,12368.8464,13870.6618,2.67529,57.0286,55.0214,8688.0842,5763.1301,6329.3548
0.24,5,19.3574,36.6637,17.347,13482.8314,12397.9526,13870.536,2.67073,55.9942,53.9786,8683.2605,5809.9944,6356.8067
0.25,5,19.0272,35.9954,17.0089,13495.7353,12426.0137,13870.416,2.6664,54.9958,52.972,8678.3607,5855.0554,6383.6093
0.26,5,18.7083,35.35,16.6824,13507.9582,12453.0802,13870.3014,2.66226,54.0315,52,8673.4031,5898.41,6409.77
0.27,5,18.4002,34.7264,16.367,13519.5463,12479.1994,13870.192,2.65831,53.0997,51.0607,8668.4036,5940.1485,6435.2983
0.28,5,18.1022,34.1235,16.0621,13530.542,12504.4165,13870.0874,2.65455,52.1989,50.1527,8663.3764,5980.3556,6460.205
0.29,5,17.814,33.5403,15.7671,13540.9844,12528.7737,13869.9874,2.65096,51.3276,49.2745,8658.3336,6019.1103,6484.5024
0.3,5,17.5351,32.9761,15.4818,13550.9093,12552.3114,13869.8919,2.64752,50.4844,48.4248,8653.2863,6056.4868,6508.2032
0.31,5,17.2651,32.4298,15.2055,13560.3501,12575.0672,13869.8004,2.64425,49.6681,47.6021,8648.2436,6092.5543,6531.3213
0.32,5,17.0036,31.9007,14.938,13569.3372,12597.0771,13869.7129,2.64112,48.8775,46.8053,8643.214,6127.3781,6553.8706
0.33,5,16.7502,31.388,14.6788,13577.8991,12618.3748,13869.6292,2.63812,48.1114,46.0332,8638.2044,6161.0192,6575.8655
0.34,5,16.5045,30.8909,14.4275,13586.0618,12638.9924,13869.549,2.63526,47.3687,45.2847,8633.2213,6193.5347,6597.3206
0.35,5,16.2662,30.4089,14.1838,13593.8496,12658.96,13869.4722,2.63252,46.6484,44.5589,8628.27,6224.9786,6618.2504
0.36,5,16.035,29.9412,13.9473,13601.285,12678.3064,13869.3987,2.6299,45.9495,43.8546,8623.3552,6255.4013,6638.6695
0.37,5,15.8106,29.4873,13.7179,13608.3888,12697.0585,13869.3282,2.6274,45.2712,43.1711,8618.4808,6284.8506,6658.5922
0.38,5,15.5927,29.0465,13.4951,13615.1804,12715.2419,13869.2606,2.625,44.6125,42.5073,8613.6504,6313.3712,6678.0329
0.39,5,15.381,28.6184,13.2786,13621.6777,12732.881,13869.1958,2.6227,43.9727,41.8626,8608.867,6341.0053,6697.0055
0.4,5,15.1753,28.2023,13.0683,13627.8976,12749.9988,13869.1337,2.6205,43.3509,41.2361,8604.1329,6367.7926,6715.5238
0.41,5,14.9753,27.7978,12.8639,13633.8555,12766.6169,13869.0742,2.6184,42.7465,40.6271,8599.4503,6393.7707,6733.6013
0.42,5,14.7809,27.4045,12.6651,13639.5661,12782.7561,13869.017,2.61638,42.1587,40.0348,8594.8209,6418.975,6751.251
0.43,5,14.5917,27.0219,12.4717,13645.0428,12798.436,13868.9622,2.61445,41.5869,39.4587,8590.2462,6443.4388,6768.4859
