n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,5,39.2306,78.1947,38.9732,11284.2122,11132.8599,13832.1121,1.236999,117.4086,117.1652,7031.7288,166.08438,6889.9623
0.02,5,38.816,77.3451,38.5382,11346.0974,11129.6953,13832.1117,1.236891,116.1442,115.8801,7099.9555,328.55595,6822.5804
0.03,5,38.3988,76.4908,38.1012,11407.2546,11129.1627,13832.1112,1.236783,114.8726,114.5882,7165.4351,487.38724,6758.5725
0.04,5,37.9798,75.6335,37.6628,11467.5728,11131.0941,13832.1107,1.236674,113.5961,113.2921,7228.2192,642.56261,6697.9302
0.05,5,37.5598,74.7747,37.2241,11526.956,11135.3222,13832.1101,1.236566,112.3172,111.994,7288.3662,794.07924,6640.6296
0.06,5,37.1395,73.9158,36.7855,11585.3222,11141.6826,13832.1095,1.236459,111.0379,110.6961,7345.9406,941.94594,6586.633
0.07,5,36.7196,73.0582,36.3478,11642.6026,11150.0142,13832.1088,1.236354,109.7603,109.4003,7401.0115,1086.182,6535.8895
0.08,5,36.3007,72.203,35.9116,11698.7402,11160.1605,13832.1082,1.23625,108.486,108.1085,7453.6518,1226.816,6488.3375
0.09,5,35.8833,71.3514,35.4774,11753.6892,11171.9705,13832.1076,1.23615,107.2169,106.8222,7503.937,1363.885,6443.9051
0.1,5,35.4679,70.5043,35.0457,11807.4137,11185.2989,13832.107,1.236052,105.9544,105.5431,7551.9445,1497.433,6402.5122
0.11,5,35.0551,69.6628,34.617,11859.8869,11200.0071,13832.1064,1.235958,104.6999,104.2724,7597.753,1627.5107,6364.0714
0.12,5,34.6451,68.8275,34.1917,11911.0899,11215.9631,13832.1059,1.235867,103.4546,103.0114,7641.4417,1754.1739,6328.4895
0.13,5,34.2385,67.9993,33.7701,11961.0114,11233.0417,13832.1055,1.23578,102.2196,101.7612,7683.0899,1877.4833,6295.6683
0.14,5,33.8354,67.1787,33.3526,12009.646,11251.1249,13832.1051,1.235698,100.996,100.5228,7722.7763,1997.5033,6265.5061
0.15,5,33.4363,66.3665,32.9394,12056.9945,11270.1018,13832.1048,1.23562,99.7846,99.297,7760.5789,2114.3015,6237.8986
0.16,5,33.0414,65.563,32.5309,12103.0623,11289.8682,13832.1046,1.23555,98.5861,98.0846,7796.5744,2227.948,6212.7397
0.17,5,32.6509,64.7687,32.1271,12147.8593,11310.3271,13832.1045,1.23548,97.4013,96.8862,7830.838,2338.5149,6189.9224
0.18,5,32.265,63.9841,31.7284,12191.3989,11331.3877,13832.1045,1.23541,96.2306,95.7025,7863.4432,2446.0758,6169.3396
0.19,5,31.8839,63.2093,31.3348,12233.6978,11352.9662,13832.1045,1.23535,95.0747,94.5339,7894.4618,2550.7051,6150.8848
0.2,5,31.5077,62.4448,30.9465,12274.7755,11374.9846,13832.1047,1.2353,93.934,93.3807,7923.9634,2652.4781,6134.4526
0.21,5,31.1365,61.6908,30.5636,12314.6535,11397.371,13832.105,1.23525,92.8087,92.2435,7952.0154,2751.4701,6119.9392
0.22,5,30.7705,60.9474,30.1862,12353.3553,11420.0592,13832.1054,1.23521,91.6992,91.1223,7978.6832,2847.7562,6107.2428
0.23,5,30.4097,60.2147,29.8144,12390.906,11442.9881,13832.1059,1.23517,90.6057,90.0175,8004.0297,2941.4113,6096.2643
0.24,5,30.0542,59.4929,29.4481,12427.3316,11466.102,13832.1065,1.23513,89.5284,88.9292,8028.1156,3032.5097,6086.9072
0.25,5,29.7039,58.7821,29.0875,12462.6594,11489.3497,13832.1072,1.23511,88.4673,87.8575,8050.9995,3121.1247,6079.0779
0.26,5,29.3591,58.0823,28.7326,12496.9169,11512.6848,13832.108,1.23508,87.4226,86.8024,8072.7373,3207.3287,6072.686
0.27,5,29.0196,57.3934,28.3833,12530.1325,11536.0646,13832.1089,1.23506,86.3942,85.764,8093.383,3291.1929,6067.6446
0.28,5,28.6854,56.7156,28.0396,12562.3345,11559.4509,13832.11,1.23505,85.3822,84.7423,8112.9882,3372.7872,6063.87
0.29,5,28.3567,56.0488,27.7016,12593.5515,11582.8085,13832.1111,1.23504,84.3866,83.7372,8131.6022,3452.1802,6061.2821
0.3,5,28.0332,55.393,27.3692,12623.8121,11606.1062,13832.1124,1.23504,83.4073,82.7487,8149.2723,3529.4388,6059.8043
0.31,5,27.7151,54.748,27.0423,12653.1446,11629.3155,13832.1138,1.23504,82.4441,81.7766,8166.0438,3604.6286,6059.3633
0.32,5,27.4022,54.1138,26.721,12681.5771,11652.4109,13832.1152,1.23504,81.497,80.8208,8181.9597,3677.8134,6059.8895
0.33,5,27.0946,53.4903,26.4051,12709.1373,11675.3697,13832.1168,1.23505,80.5659,79.8812,8197.0611,3749.0556,6061.3167
0.34,5,26.7921,52.8773,26.0947,12735.8526,11698.1717,13832.1185,1.23506,79.6505,78.9577,8211.3875,3818.4157,6063.5819
0.35,5,26.4948,52.2749,25.7896,12761.7497,11720.7987,13832.1203,1.23508,78.7507,78.0499,8224.9762,3885.9528,6066.6257
0.36,5,26.2025,51.6828,25.4898,12786.8551,11743.2348,13832.1222,1.2351,77.8663,77.1578,8237.8628,3951.7239,6070.3914
0.37,5,25.9152,51.101,25.1952,12811.1943,11765.466,13832.1242,1.23513,76.9972,76.2812,8250.0814,4015.7848,6074.8259
0.38,5,25.6329,50.5292,24.9057,12834.7926,11787.4802,13832.1263,1.23516,76.1431,75.4198,8261.6643,4078.1893,6079.8788
0.39,5,25.3555,49.9674,24.6213,12857.6743,11809.2665,13832.1285,1.2352,75.3038,74.5734,8272.6424,4138.9897,6085.5025
0.4,5,25.0828,49.4153,24.342,12879.8634,11830.8159,13832.1308,1.23523,74.4791,73.7417,8283.0448,4198.2368,6091.6524
0.41,5,24.8149,48.8729,24.0675,12901.383,11852.1205,13832.1332,1.23528,73.6688,72.9246,8292.8995,4255.9794,6098.2864
0.42,5,24.5517,48.34,23.7978,12922.2556,11873.1737,13832.1357,1.23532,72.8726,72.1219,8302.233,4312.2651,6105.3649
