n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,2,23.5683,17.606,19.3166,13288.2011,13554.7699,13533.1942,39.3185,36.8279,28.4554,7207.8102,7147.0151,7724.9139
0.02,2,23.128,17.4392,19.0851,13298.5097,13553.0067,13530.552,38.6381,36.2269,28.2985,7211.3549,7159.5789,7707.3032
0.03,2,22.7038,17.278,18.8606,13308.4307,13551.3052,13528.1517,37.9814,35.649,28.1429,7215.1828,7171.5617,7690.5389
0.04,2,22.2948,17.1221,18.6426,13317.9832,13549.664,13525.9756,37.347,35.0929,27.9884,7219.2559,7182.9976,7674.5742
0.05,2,21.9002,16.9712,18.4309,13327.1855,13548.0816,13524.0073,36.7339,34.5573,27.8352,7223.5405,7193.9185,7659.3655
0.06,2,21.5193,16.8249,18.2251,13336.0546,13546.5565,13522.2318,36.1409,34.0412,27.6833,7228.0067,7204.354,7644.8722
0.07,2,21.1513,16.6829,18.0249,13344.6064,13545.0872,13520.6356,35.5671,33.5435,27.5325,7232.6278,7214.332,7631.0566
0.08,2,20.7957,16.5451,17.8301,13352.856,13543.6724,13519.206,35.0115,33.0632,27.383,7237.3802,7223.8783,7617.8835
0.09,2,20.4519,16.4111,17.6404,13360.8178,13542.3108,13517.9314,34.4732,32.5995,27.2346,7242.2427,7233.0172,7605.3197
0.1,2,20.1191,16.2808,17.4556,13368.5051,13541.0009,13516.8012,33.9515,32.1513,27.0875,7247.1967,7241.7712,7593.3346
0.11,2,19.797,16.1539,17.2755,13375.9306,13539.7415,13515.8056,33.4456,31.718,26.9416,7252.2252,7250.1616,7581.8991
0.12,2,19.4851,16.0302,17.0998,13383.1061,13538.5313,13514.9354,32.9547,31.2988,26.7968,7257.3135,7258.2082,7570.9864
