n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.01,1,76.2936,25.5011,51.9629,11341.829,13538.5027,11027.3237,128.0162,101.199,29.64976,493.77998,6324.5523,6655.5287
0.02,1,73.5528,24.7655,50.2662,11364.2723,13536.6757,11209.8545,123.5185,97.56559,29.47829,952.06988,6191.3651,6794.8158
0.03,1,70.8518,24.0637,48.5896,11403.0707,13534.9175,11380.962,119.0779,93.99972,29.30827,1375.6466,6089.8259,6912.9386
0.04,1,68.2177,23.3993,46.9509,11454.0215,13533.2262,11539.7922,114.7403,90.53509,29.13968,1765.9845,6016.2579,7012.5302
0.05,1,65.6695,22.7743,45.3631,11513.5731,13531.6001,11686.1772,110.5384,87.19501,28.97252,2124.9995,5966.7405,7096.0765
0.06,1,63.2197,22.1889,43.8345,11578.8261,13530.0375,11820.413,106.4938,83.99433,28.80678,2454.847,5937.4109,7165.8475
0.07,1,60.8758,21.6424,42.3706,11647.4801,13528.5367,11943.088,102.6197,80.94135,28.64245,2757.7746,5924.6676,7223.868
0.08,1,58.6413,21.1332,40.9738,11717.7555,13527.0961,12054.9566,98.9225,78.0393,28.4795,3036.0178,5925.2856,7271.9132
0.09,1,56.5165,20.6595,39.645,11788.3073,13525.7141,12156.852,95.4039,75.2878,28.318,3291.7323,5936.4646,7311.5208
0.1,1,54.5002,20.219,38.3834,11858.1428,13524.3891,12249.6257,92.0619,72.6838,28.1579,3526.9521,5955.8309,7344.0101
0.11,1,52.5891,19.8095,37.1873,11926.5491,13523.1196,12334.1101,88.8919,70.2225,27.9991,3743.5668,5981.4102,7370.5063
0.12,1,50.7794,19.4284,36.0543,11993.0311,13521.9042,12411.0952,85.8877,67.8979,27.8417,3943.3131,6011.5856,7391.964
0.13,1,49.0665,19.0736,34.9818,12057.2609,13520.7412,12481.3159,83.042,65.7032,27.6857,4127.7735,6045.0497,7409.1911
0.14,1,47.4454,18.7427,33.9668,12119.0369,13519.6294,12545.4467,80.3472,63.6315,27.531,4298.3824,6080.7569,7422.8692
0.15,1,45.9111,18.4339,33.006,12178.2524,13518.5674,12604.1004,77.7949,61.6756,27.3777,4456.4343,6117.8789,7433.5731
0.16,1,44.4586,18.145,32.0964,12234.8698,13517.5538,12657.83,75.3772,59.8285,27.2257,4603.0944,6155.7664,7441.787
