n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,2,46.4222,71.4639,53.7275,12007.0766,10971.3527,12154.3856,70.52483,107.8633,117.5983,5757.6172,4530.3241,3060.7664
0.02,2,45.3119,69.2693,52.5307,12081.9644,11080.4679,12193.4354,69.4591,104.5958,114.2767,5806.1757,4621.6615,3232.2032
0.03,2,44.2511,67.1808,51.3633,12151.4231,11183.9101,12231.9075,68.38845,101.497,111.093,5852.9043,4710.9632,3395.407
0.04,2,43.2369,65.1933,50.2271,12215.9453,11281.8766,12269.6576,67.31836,98.55693,108.0433,5897.8822,4797.8391,3550.5161
0.05,2,42.2663,63.3017,49.1231,12275.9769,11374.5981,12306.5769,66.25334,95.76587,105.1231,5941.1873,4882.0348,3697.7847
0.06,2,41.3369,61.501,48.0519,12331.9204,11462.3253,12342.586,65.19707,93.11474,102.3275,5982.8961,4963.3985,3837.5354
0.07,2,40.4461,59.7861,47.0135,12384.1388,11545.3179,12377.6296,64.1525,90.5948,99.6513,6023.0827,5041.8555,3970.1268
0.08,2,39.5918,58.1523,46.0079,12432.959,11623.8378,12411.6722,63.1221,88.198,97.0892,6061.8184,5117.3883,4095.9337
0.09,2,38.7717,56.5951,45.0345,12478.6755,11698.1431,12444.6941,62.1078,85.9166,94.6362,6099.1717,5190.021,4215.3329
0.1,2,37.9841,55.1101,44.093,12521.5535,11768.485,12476.6881,61.1108,83.7433,92.2869,6135.2081,5259.8077,4328.695
0.11,2,37.2271,53.6931,43.1824,12561.8318,11835.105,12507.6574,60.1325,81.6715,90.0364,6169.9898,5326.8236,4436.3782
0.12,2,36.4989,52.3402,42.302,12599.7258,11898.2335,12537.6127,59.1735,79.6948,87.8797,6203.576,5391.1581,4538.7253
0.13,2,35.7981,51.0478,41.4509,12635.4297,11958.0887,12566.5711,58.2345,77.8075,85.8122,6236.0231,5452.9095,4636.0617
0.14,2,35.1231,49.8123,40.6281,12669.1188,12014.8766,12594.554,57.3157,76.004,83.8293,6267.3843,5512.1814,4728.6946
0.15,2,34.4727,48.6305,39.8328,12700.9517,12068.7907,12621.5863,56.4173,74.2794,81.9267,6297.71,5569.0798,4816.9127
0.16,2,33.8454,47.4993,39.0638,12731.0717,12120.0122,12647.6952,55.5395,72.6288,80.1003,6327.0482,5623.7107,4900.9868
0.17,2,33.2401,46.4159,38.3203,12759.6089,12168.7106,12672.9098,54.6821,71.0479,78.3462,6355.444,5676.1791,4981.1699
0.18,2,32.6557,45.3775,37.6013,12786.6811,12215.0442,12697.26,53.8449,69.5327,76.6607,6382.9401,5726.5873,5057.6983
0.19,2,32.0912,44.3817,36.9057,12812.3955,12259.1603,12720.776,53.0277,68.0792,75.0402,6409.577,5775.0347,5130.7923
0.2,2,31.5456,43.4261,36.2328,12836.8494,12301.1963,12743.4886,52.2302,66.6841,73.4816,6435.3931,5821.6169,5200.6574
0.21,2,31.018,42.5085,35.5816,12860.1317,12341.2801,12765.4281,51.4521,65.344,71.9816,6460.4243,5866.4256,5267.4848
0.22,2,30.5074,41.6268,34.9513,12882.3233,12379.5305,12786.6244,50.693,64.0558,70.5373,6484.7051,5909.5482,5331.4527
0.23,2,30.0131,40.7791,34.3409,12903.4982,12416.0582,12807.1067,49.9524,62.8167,69.1459,6508.2678,5951.0683,5392.7271
0.24,2,29.5344,39.9636,33.7497,12923.724,12450.9662,12826.9038,49.2299,61.624,67.8048,6531.1431,5991.0648,5451.4625
0.25,2,29.0705,39.1786,33.1769,12943.0629,12484.3502,12846.0433,48.5252,60.4753,66.5115,6553.36,6029.6129,5507.803
0.26,2,28.6208,38.4225,32.6217,12961.5716,12516.2994,12864.5521,47.8376,59.3682,65.2638,6574.946,6066.7838,5561.8828
0.27,2,28.1846,37.6939,32.0835,12979.3025,12546.8968,12882.4561,47.1669,58.3005,64.0593,6595.9273,6102.6445,5613.8271
0.28,2,27.7613,36.9913,31.5616,12996.3037,12576.2195,12899.7803,46.5125,57.2703,62.8961,6616.3285,6137.2588,5663.7527
0.29,2,27.3504,36.3134,31.0552,13012.6194,12604.3398,12916.5485,45.8739,56.2757,61.7722,6636.1732,6170.6866,5711.7686
0.3,2,26.9513,35.659,30.5638,13028.2905,12631.3245,12932.7838,45.2508,55.3148,60.6857,6655.4835,6202.9846,5757.9766
