n,tipoCurto,Ia_Trif_Ent,Ib_Trif_Ent,Ic_Trif_Ent,Vab_Trif_Ent,Vbc_Trif_Ent,Vca_Trif_Ent,Ia_Trif_Saida,Ib_Trif_Saida,Ic_Trif_Saida,Vab_Trif_Saida,Vbc_Trif_Saida,Vca_Trif_Saida
0.01,4,30.9095,31.7411,62.6448,13830.7756,12739.0867,11300.4465,93.5414,1.20466,94.3702,5577.5546,8560.6185,3889.2107
0.02,4,30.4447,31.2844,61.7233,13830.8424,12770.5219,11337.479,92.1548,1.20708,92.9919,5590.0258,8567.8504,3955.4069
0.03,4,29.9915,30.8391,60.8248,13830.9071,12800.673,11373.7661,90.8029,1.20943,91.648,5603.3661,8574.3774,4020.0575
0.04,4,29.5497,30.4047,59.9486,13830.97,12829.6033,11409.3104,89.4846,1.2117,90.3374,5617.4728,8580.2497,4083.1742
0.05,4,29.1188,29.9811,59.0941,13831.031,12857.3723,11444.1165,88.199,1.2139,89.0592,5632.2523,8585.5139,4144.7745
0.06,4,28.6986,29.5679,58.2606,13831.0902,12884.0367,11478.191,86.9451,1.21602,87.8124,5647.6187,8590.2131,4204.8803
0.07,4,28.2887,29.1647,57.4475,13831.1477,12909.6501,11511.5422,85.7218,1.21808,86.5962,5663.4941,8594.3876,4263.5176
0.08,4,27.8888,28.7713,56.6542,13831.2035,12934.263,11544.1798,84.5284,1.22007,85.4094,5679.8073,8598.0745,4320.7148
0.09,4,27.4986,28.3875,55.8801,13831.2577,12957.9235,11576.1144,83.3639,1.222,84.2514,5696.4938,8601.3084,4376.5024
0.1,4,27.1178,28.0128,55.1246,13831.3104,12980.677,11607.3575,82.2274,1.22386,83.1212,5713.4949,8604.1213,4430.9127
0.11,4,26.7461,27.647,54.3871,13831.3616,13002.5664,11637.9215,81.1181,1.22567,82.0179,5730.7571,8606.543,4483.9787
0.12,4,26.3833,27.2899,53.6672,13831.4113,13023.6324,11667.8194,80.0351,1.22743,80.9408,5748.2323,8608.6011,4535.7345
0.13,4,26.029,26.9412,52.9642,13831.4596,13043.9136,11697.0643,78.9776,1.22913,79.8891,5765.8768,8610.3214,4586.2142
0.14,4,25.6831,26.6006,52.2776,13831.5066,13063.4464,11725.67,77.9449,1.23077,78.8619,5783.6509,8611.7277,4635.4521
0.15,4,25.3452,26.2679,51.607,13831.5522,13082.2652,11753.6504,76.9363,1.23237,77.8586,5801.5189,8612.8422,4683.4825
0.16,4,25.0151,25.9429,50.9519,13831.5966,13100.4028,11781.0193,75.9509,1.23392,76.8784,5819.4486,8613.6857,4730.3392
0.17,4,24.6926,25.6253,50.3117,13831.6398,13117.8902,11807.7908,74.988,1.23543,75.9206,5837.411,8614.2773,4776.0558
0.18,4,24.3774,25.3149,49.6861,13831.6818,13134.7568,11833.979,74.0471,1.23689,74.9845,5855.3799,8614.6349,4820.6653
0.19,4,24.0694,25.0114,49.0746,13831.7227,13151.0302,11859.5979,73.1274,1.23831,74.0696,5873.3319,8614.7751,4864.2
0.2,4,23.7682,24.7148,48.4768,13831.7625,13166.7369,11884.6613,72.2283,1.23968,73.1751,5891.2459,8614.7135,4906.6917
0.21,4,23.4738,24.4247,47.8922,13831.8012,13181.9018,11909.183,71.3492,1.24102,72.3004,5909.103,8614.4645,4948.1712
0.22,4,23.1859,24.141,47.3206,13831.8389,13196.5488,11933.1766,70.4894,1.24232,71.445,5926.8866,8614.0416,4988.6688
0.23,4,22.9042,23.8635,46.7614,13831.8756,13210.7002,11956.6554,69.6485,1.24358,70.6083,5944.5814,8613.4573,5028.2138
0.24,4,22.6287,23.5919,46.2144,13831.9114,13224.3775,11979.6325,68.8258,1.24481,69.7897,5962.1743,8612.7232,5066.8349
0.25,4,22.3591,23.3263,45.6791,13831.9463,13237.6008,12002.1208,68.0208,1.24601,68.9887,5979.6534,8611.8504,5104.5599
0.26,4,22.0953,23.0662,45.1552,13831.9802,13250.3895,12024.1331,67.233,1.24717,68.2048,5997.0083,8610.8489,5141.4156
0.27,4,21.8371,22.8117,44.6425,13832.0133,13262.7619,12045.6816,66.4619,1.2483,67.4375,6014.2298,8609.7282,5177.4283
0.28,4,21.5844,22.5625,44.1405,13832.0456,13274.7352,12066.7785,65.707,1.2494,66.6863,6031.3098,8608.4973,5212.6232
