n,tipoCurto,Ia_Trif_T2F,Ib_Trif_T2F,Ic_Trif_T2F,Vab_Trif_T2F,Vbc_Trif_T2F,Vca_Trif_T2F,Ia_T2F,Ib_T2F,Ic_T2F,Vab_T2F,Vbc_T2F,Vca_T2F
0.36,5,9.06384,18.1312,9.06742,13768.7591,13151.2228,13799.4813,0.00767299,27.1815,27.177,8390.6987,7073.2084,7057.8966
0.37,5,8.98352,17.9706,8.98709,13767.3505,13156.2401,13799.4804,0.00765288,26.9405,26.936,8384.9523,7076.0599,7066.1469
0.38,5,8.90458,17.8127,8.90812,13765.9961,13161.1881,13799.4795,0.00763312,26.7036,26.6991,8379.3359,7078.9653,7074.2565
0.39,5,8.82698,17.6575,8.8305,13764.6938,13166.068,13799.4787,0.00761371,26.4707,26.4663,8373.8455,7081.9202,7082.2288
0.4,5,8.75069,17.5049,8.75419,13763.4416,13170.8811,13799.4778,0.00759464,26.2417,26.2373,8368.4773,7084.9207,7090.067
0.41,5,8.67567,17.3548,8.67915,13762.2374,13175.6283,13799.477,0.0075759,26.0166,26.0122,8363.2276,7087.9629,7097.7744
0.42,5,8.6019,17.2072,8.60535,13761.0794,13180.3109,13799.4762,0.00755748,25.7952,25.7908,8358.093,7091.0432,7105.3539
0.43,5,8.52934,17.0621,8.53277,13759.9658,13184.93,13799.4754,0.00753938,25.5774,25.5731,8353.0701,7094.1582,7112.8086
0.44,5,8.45796,16.9193,8.46137,13758.8949,13189.4867,13799.4746,0.00752159,25.3632,25.3589,8348.1554,7097.3047,7120.1414
0.45,5,8.38775,16.7789,8.39114,13757.8652,13193.9819,13799.4738,0.0075041,25.1525,25.1482,8343.346,7100.4796,7127.355
0.46,5,8.31866,16.6407,8.32203,13756.8749,13198.4169,13799.4731,0.0074869,24.9452,24.9409,8338.6387,7103.6802,7134.4522
0.47,5,8.25068,16.5047,8.25403,13755.9227,13202.7927,13799.4723,0.00746999,24.7412,24.7369,8334.0306,7106.9037,7141.4356
0.48,5,8.18377,16.3708,8.1871,13755.0071,13207.1102,13799.4716,0.00745335,24.5404,24.5361,8329.519,7110.1476,7148.3078
0.49,5,8.11792,16.2391,8.12123,13754.1267,13211.3706,13799.4709,0.00743699,24.3427,24.3385,8325.1009,7113.4095,7155.0714
0.5,5,8.05309,16.1095,8.05639,13753.2802,13215.5747,13799.4702,0.0074209,24.1482,24.144,8320.7739,7116.6871,7161.7287
0.51,5,7.98928,15.9818,7.99255,13752.4664,13219.7235,13799.4695,0.00740506,23.9567,23.9525,8316.5354,7119.9784,7168.2821
0.52,5,7.92644,15.8561,7.9297,13751.684,13223.8181,13799.4688,0.00738948,23.7681,23.764,8312.3829,7123.2813,7174.734
0.53,5,7.86457,15.7323,7.86781,13750.932,13227.8594,13799.4681,0.00737415,23.5824,23.5783,8308.314,7126.594,7181.0865
0.54,5,7.80363,15.6105,7.80685,13750.2091,13231.8482,13799.4675,0.00735907,23.3996,23.3955,8304.3265,7129.9146,7187.3419
0.55,5,7.74362,15.4904,7.74682,13749.5143,13235.7855,13799.4668,0.00734422,23.2195,23.2154,8300.4182,7133.2416,7193.5022
0.56,5,7.6845,15.3722,7.68769,13748.8467,13239.6722,13799.4662,0.0073296,23.042,23.038,8296.5869,7136.5732,7199.5695
0.57,5,7.62626,15.2557,7.62943,13748.2052,13243.5092,13799.4656,0.00731521,22.8673,22.8632,8292.8305,7139.9081,7205.5458
0.58,5,7.56889,15.1409,7.57204,13747.5889,13247.2972,13799.465,0.00730104,22.6951,22.6911,8289.147,7143.2449,7211.4331
0.59,5,7.51235,15.0278,7.51549,13746.9969,13251.0373,13799.4644,0.00728709,22.5254,22.5214,8285.5346,7146.5821,7217.2333
0.6,5,7.45664,14.9164,7.45976,13746.4283,13254.7301,13799.4638,0.00727335,22.3582,22.3542,8281.9913,7149.9187,7222.9482
0.61,5,7.40173,14.8065,7.40483,13745.8823,13258.3764,13799.4632,0.00725982,22.1934,22.1895,8278.5154,7153.2534,7228.5795
0.62,5,7.34761,14.6983,7.3507,13745.3582,13261.9772,13799.4626,0.00724649,22.031,22.0271,8275.105,7156.5851,7234.1291
0.63,5,7.29427,14.5916,7.29734,13744.855,13265.5332,13799.4621,0.00723336,21.8709,21.867,8271.7586,7159.9128,7239.5987
0.64,5,7.24168,14.4864,7.24473,13744.3722,13269.045,13799.4615,0.00722043,21.7131,21.7092,8268.4744,7163.2356,7244.9899
0.65,5,7.18983,14.3827,7.19287,13743.9089,13272.5136,13799.461,0.00720768,21.5575,21.5536,8265.251,7166.5525,7250.3043
0.66,5,7.1387,14.2804,7.14173,13743.4646,13275.9395,13799.4605,0.00719512,21.4041,21.4002,8262.0866,7169.8627,7255.5435
0.67,5,7.08829,14.1796,7.0913,13743.0385,13279.3236,13799.4599,0.00718275,21.2528,21.2489,8258.98,7173.1654,7260.709
0.68,5,7.03857,14.0801,7.04157,13742.63,13282.6665,13799.4594,0.00717055,21.1036,21.0997,8255.9295,7176.4598,7265.8023
0.69,5,6.98954,13.982,6.99252,13742.2386,13285.9689,13799.4589,0.00715853,20.9564,20.9526,8252.9339,7179.7453,7270.8249
0.7,5,6.94117,13.8853,6.94414,13741.8636,13289.2316,13799.4584,0.00714668,20.8113,20.8075,8249.9918,7183.0211,7275.7781
0.71,5,6.89346,13.7898,6.89641,13741.5044,13292.4551,13799.4579,0.007135,20.6681,20.6643,8247.1018,7186.2867,7280.6634
0.72,5,6.84639,13.6957,6.84933,13741.1606,13295.6401,13799.4574,0.00712348,20.5268,20.523,8244.2627,7189.5414,7285.4822
0.73,5,6.79995,13.6028,6.80287,13740.8317,13298.7873,13799.4569,0.00711213,20.3875,20.3837,8241.4734,7192.7849,7290.2356
0.74,5,6.75412,13.5111,6.75704,13740.517,13301.8972,13799.4565,0.00710093,20.2499,20.2462,8238.7324,7196.0164,7294.925
0.75,5,6.7089,13.4207,6.7118,13740.2162,13304.9706,13799.456,0.00708989,20.1142,20.1105,8236.0388,7199.2357,7299.5517
0.76,5,6.66428,13.3314,6.66717,13739.9287,13308.008,13799.4556,0.00707899,19.9803,19.9766,8233.3914,7202.4422,7304.1168
0.77,5,6.62023,13.2433,6.62311,13739.6542,13311.01,13799.4551,0.00706825,19.8481,19.8444,8230.7891,7205.6355,7308.6216
0.78,5,6.57676,13.1563,6.57962,13739.3922,13313.9771,13799.4547,0.00705765,19.7177,19.714,8228.2309,7208.8153,7313.0671
0.79,5,6.53384,13.0705,6.53669,13739.1422,13316.91,13799.4542,0.0070472,19.5889,19.5852,8225.7156,7211.9813,7317.4546
0.8,5,6.49148,12.9858,6.49432,13738.904,13319.8092,13799.4538,0.00703689,19.4617,19.4581,8223.2424,7215.133,7321.785
0.81,5,6.44965,12.9021,6.45248,13738.677,13322.6752,13799.4534,0.00702671,19.3362,19.3326,8220.8102,7218.2702,7326.0596
0.82,5,6.40836,12.8195,6.41117,13738.4609,13325.5086,13799.453,0.00701667,19.2123,19.2086,8218.4182,7221.3926,7330.2793
0.83,5,6.36758,12.7379,6.37038,13738.2554,13328.3098,13799.4525,0.00700676,19.0899,19.0863,8216.0654,7224.5,7334.4451
0.84,5,6.32731,12.6574,6.3301,13738.0602,13331.0795,13799.4521,0.00699698,18.9691,18.9654,8213.7508,7227.5921,7338.5581
0.85,5,6.28754,12.5778,6.29032,13737.8748,13333.8181,13799.4517,0.00698733,18.8497,18.8461,8211.4738,7230.6688,7342.6193
0.86,5,6.24826,12.4993,6.25103,13737.6989,13336.5261,13799.4513,0.0069778,18.7318,18.7282,8209.2333,7233.7297,7346.6295
0.87,5,6.20947,12.4217,6.21222,13737.5323,13339.204,13799.451,0.0069684,18.6154,18.6118,8207.0287,7236.7749,7350.5897
0.88,5,6.17114,12.345,6.17389,13737.3747,13341.8523,13799.4506,0.00695911,18.5004,18.4968,8204.8591,7239.804,7354.5008
0.89,5,6.13328,12.2693,6.13602,13737.2257,13344.4714,13799.4502,0.00694995,18.3868,18.3832,8202.7237,7242.8169,7358.3638
0.9,5,6.09588,12.1945,6.0986,13737.0851,13347.0618,13799.4498,0.0069409,18.2745,18.271,8200.6218,7245.8136,7362.1793
0.91,5,6.05893,12.1205,6.06164,13736.9526,13349.6239,13799.4494,0.00693196,18.1636,18.1601,8198.5527,7248.7938,7365.9484
0.92,5,6.02242,12.0475,6.02512,13736.8279,13352.1582,13799.4491,0.00692314,18.0541,18.0505,8196.5157,7251.7576,7369.6718
0.93,5,5.98634,11.9753,5.98903,13736.7108,13354.6651,13799.4487,0.00691442,17.9458,17.9423,8194.51,7254.7047,7373.3504
0.94,5,5.95068,11.904,5.95336,13736.6011,13357.145,13799.4484,0.00690581,17.8388,17.8353,8192.5351,7257.6352,7376.9849
0.95,5,5.91544,11.8335,5.91811,13736.4985,13359.5984,13799.448,0.00689731,17.733,17.7296,8190.5902,7260.549,7380.576
0.96,5,5.88062,11.7639,5.88328,13736.4028,13362.0256,13799.4477,0.00688891,17.6285,17.625,8188.6747,7263.4459,7384.1246
0.97,5,5.84619,11.695,5.84884,13736.3138,13364.4271,13799.4473,0.00688062,17.5252,17.5218,8186.788,7266.326,7387.6314
0.98,5,5.81217,11.6269,5.81481,13736.2312,13366.8032,13799.447,0.00687242,17.4231,17.4197,8184.9296,7269.1893,7391.0971
0.99,5,5.77853,11.5597,5.78116,13736.1549,13369.1543,13799.4467,0.00686433,17.3222,17.3187,8183.0987,7272.0356,7394.5224
